,TEAMS,GOALS,xG,SHOTS,SHOTS ON TARGET,DEEP,PPDA,xPTS,A_TEAMS,A_GOALS,A_xG,A_SHOTS,A_SHOTS ON TARGET,A_DEEP,A_PPDA,A_xPTS
26,Roma,1,1.26,22,4,16,10.52,0.96,Napoli,2,1.74,13,4,2,11.19,1.78
27,Palermo,0,0.71,9,3,2,13.46,0.33,Roma,3,2.40,15,5,5,15.69,2.51
28,Roma,3,2.39,22,8,10,6.76,2.48,Sassuolo,1,0.84,9,4,7,12.30,0.36
29,Roma,2,1.33,20,5,7,6.79,2.07,Empoli,0,0.51,12,3,5,17.69,0.66
30,Bologna,0,0.69,13,4,1,12.90,0.91,Roma,3,1.18,11,5,6,9.74,1.78
31,Roma,1,1.45,21,5,16,9.27,2.39,Atalanta,1,0.30,6,1,6,13.58,0.40
32,Pescara,1,2.36,16,4,8,15.78,1.09,Roma,4,2.85,23,6,11,10.29,1.70
33,Roma,1,1.61,12,6,12,7.50,1.16,Lazio,3,1.87,14,7,7,11.50,1.55
34,AC Milan,1,0.95,13,2,6,13.44,0.19,Roma,4,3.28,24,10,8,17.64,2.73
35,Roma,3,1.67,14,7,3,14.53,1.86,Juventus,1,1.13,16,5,11,12.38,0.83
36,Chievo,3,1.85,11,4,5,26.85,1.24,Roma,5,2.03,19,11,9,10.86,1.50
37,Roma,3,3.77,25,7,21,10.87,2.65,Genoa,2,1.55,13,4,4,28.92,0.25
38,Udinese,2,0.91,11,3,3,8.26,1.10,Empoli,0,1.18,13,4,2,5.00,1.58
39,AC Milan,0,0.96,14,2,7,7.55,1.80,Udinese,1,0.51,10,2,2,17.94,0.85
40,Udinese,1,0.75,8,4,3,10.78,0.28,Chievo,2,2.50,20,6,10,5.07,2.58
41,Udinese,2,1.89,14,5,2,19.90,2.01,Fiorentina,2,1.08,7,3,2,6.33,0.73
42,Sassuolo,1,1.51,12,5,3,9.35,2.19,Udinese,0,0.61,12,3,3,9.72,0.57
43,Udinese,0,1.05,15,3,2,20.53,1.17,Lazio,3,1.30,15,5,12,11.42,1.54
44,Juventus,2,2.47,15,5,6,9.76,2.85,Udinese,1,0.26,8,4,2,21.21,0.09
45,Udinese,3,2.33,9,4,5,19.61,2.62,Pescara,1,0.69,16,3,10,8.72,0.26
46,Palermo,1,0.59,11,2,3,9.41,0.94,Udinese,3,0.99,11,7,7,10.41,1.71
47,Udinese,2,2.12,16,5,1,20.71,2.10,Torino,2,1.18,13,3,6,6.83,0.66
48,Genoa,1,1.32,17,4,8,6.10,1.71,Udinese,1,0.87,10,3,2,14.04,0.99
49,Udinese,1,0.34,7,3,2,24.35,0.26,Napoli,2,1.77,10,4,7,9.42,2.58
50,Cagliari,2,2.06,7,3,7,8.31,2.32,Udinese,1,0.92,20,5,5,6.68,0.50
51,Udinese,1,1.30,19,9,12,9.70,1.92,Bologna,0,0.60,7,1,2,13.50,0.77
52,Atalanta,1,2.66,18,9,8,4.85,2.47,Udinese,3,1.04,6,3,1,22.53,0.38
53,Udinese,2,2.20,14,8,5,7.90,2.21,Crotone,0,1.00,9,4,7,8.45,0.58
54,Sampdoria,0,0.82,14,3,4,7.96,1.61,Udinese,0,0.49,11,3,3,19.56,1.00
55,Udinese,1,1.33,12,3,5,12.56,1.41,Inter,2,1.27,9,4,4,4.32,1.31
56,Empoli,1,0.32,5,1,3,10.00,0.66,Udinese,0,0.94,9,2,6,7.72,1.99
57,Udinese,2,1.89,12,5,9,17.10,1.96,AC Milan,1,1.11,12,5,4,6.57,0.79
58,Chievo,0,0.21,6,0,1,5.92,0.63,Udinese,0,0.82,12,1,2,11.26,1.99
59,Fiorentina,3,1.65,16,6,7,8.13,2.14,Udinese,0,0.73,9,4,5,16.08,0.59
60,Udinese,1,1.63,10,5,5,13.94,1.06,Sassuolo,2,2.06,14,6,5,8.68,1.69
61,Lazio,1,1.03,8,2,11,8.39,1.84,Udinese,0,0.61,13,3,1,11.09,0.83
62,Udinese,1,0.48,10,5,1,10.85,0.92,Juventus,1,0.82,9,3,5,5.67,1.70
63,Pescara,1,0.52,12,3,8,6.00,0.55,Udinese,3,1.50,10,6,6,9.06,2.21
64,Udinese,4,2.54,13,10,5,10.42,2.83,Palermo,1,0.48,6,2,1,9.67,0.11
65,Torino,2,2.34,22,7,9,4.58,1.45,Udinese,2,2.18,8,3,3,12.04,1.29
66,Udinese,3,0.50,10,4,3,17.18,0.97,Genoa,0,0.86,13,3,4,6.03,1.65
67,Napoli,3,1.51,19,6,5,8.78,2.28,Udinese,0,0.42,7,2,2,49.80,0.48
68,Udinese,2,2.59,17,6,6,13.16,2.45,Cagliari,1,1.09,12,4,5,10.84,0.39
69,Bologna,4,1.47,11,6,5,20.92,2.17,Udinese,0,0.58,6,2,3,10.95,0.56
70,Udinese,1,1.04,12,4,5,6.44,1.55,Atalanta,1,0.82,9,3,5,7.33,1.09
71,Crotone,1,0.91,11,7,8,15.06,0.99,Udinese,0,1.31,13,4,3,7.53,1.71
72,Udinese,1,0.80,12,3,3,33.85,1.09,Sampdoria,1,0.95,8,4,6,7.06,1.54
73,Inter,5,3.44,17,6,10,10.74,1.85,Udinese,2,2.69,17,4,8,31.58,0.96
74,Juventus,2,1.56,19,4,3,11.63,2.47,Fiorentina,1,0.24,4,1,3,17.89,0.33
75,Lazio,0,0.17,6,1,0,9.23,0.76,Juventus,1,0.61,13,5,4,11.14,1.74
76,Juventus,3,3.30,23,10,12,5.56,2.77,Sassuolo,1,0.84,9,3,4,15.00,0.16
77,Inter,2,0.75,16,3,8,13.40,0.87,Juventus,1,1.24,9,2,3,8.75,1.83
78,Juventus,4,3.23,28,13,9,6.78,2.95,Cagliari,0,0.07,2,0,1,16.36,0.03
79,Palermo,0,0.12,4,2,3,15.22,0.34,Juventus,1,1.23,14,6,9,12.95,2.40
80,Empoli,0,0.31,6,3,2,8.78,0.01,Juventus,3,4.16,26,11,6,4.88,2.98
81,AC Milan,1,0.25,8,2,4,7.56,0.80,Juventus,0,0.73,22,3,5,5.00,1.76
82,Juventus,4,2.13,13,7,12,9.73,2.67,Sampdoria,1,0.35,8,3,4,15.38,0.20
83,Juventus,2,0.49,10,2,5,12.39,0.87,Napoli,1,0.90,12,2,5,13.59,1.77
84,Chievo,1,1.11,9,2,3,15.29,0.65,Juventus,2,2.14,17,6,3,7.87,2.12
85,Juventus,3,1.75,14,5,6,9.21,2.11,Pescara,0,0.90,9,3,5,17.43,0.64
86,Genoa,3,3.14,12,6,2,10.83,2.50,Juventus,1,1.36,13,2,10,6.30,0.37
87,Juventus,3,1.01,12,7,5,5.59,2.02,Atalanta,1,0.35,7,2,0,9.50,0.65
88,Torino,1,0.41,9,2,5,6.40,0.17,Juventus,3,2.43,17,8,12,10.08,2.73
89,Juventus,3,2.03,13,4,10,11.08,2.76,Bologna,0,0.23,7,2,2,11.97,0.15
90,Fiorentina,2,0.76,16,6,4,6.94,0.57,Juventus,1,1.79,11,4,1,8.27,2.20
91,Juventus,2,1.77,7,2,8,10.42,2.65,Lazio,0,0.22,11,2,6,13.26,0.21
92,Sassuolo,0,0.62,8,3,5,11.83,0.61,Juventus,2,1.54,14,5,7,11.05,2.14
93,Juventus,1,1.08,14,6,6,11.00,1.63,Inter,0,0.76,12,2,2,8.29,1.04
94,Crotone,0,0.12,6,2,0,25.45,0.17,Juventus,2,1.84,17,11,14,4.89,2.70
95,Cagliari,0,0.45,14,3,3,12.77,0.43,Juventus,2,1.68,13,3,4,7.25,2.36
96,Juventus,4,1.65,14,7,4,10.92,2.29,Palermo,1,0.56,8,3,3,15.60,0.48
97,Juventus,2,2.37,24,6,14,16.05,2.81,Empoli,0,0.21,6,1,2,11.16,0.12
98,Juventus,2,3.45,24,12,15,9.44,2.84,AC Milan,1,0.79,6,2,3,12.59,0.10
99,Sampdoria,0,0.46,10,5,4,11.83,0.30,Juventus,1,1.98,9,5,8,15.05,2.55
100,Napoli,1,1.36,17,4,8,10.09,2.11,Juventus,1,0.47,4,1,3,20.28,0.60
101,Juventus,2,2.07,17,6,14,12.65,2.57,Chievo,0,0.45,10,3,0,17.24,0.29
102,Pescara,0,0.18,6,2,7,8.91,0.10,Juventus,2,2.39,14,7,14,7.85,2.83
103,Juventus,4,1.50,18,4,5,9.13,2.25,Genoa,0,0.45,11,2,0,15.46,0.51
104,Atalanta,2,2.21,14,7,1,14.84,2.04,Juventus,2,1.39,16,8,9,5.90,0.74
105,Juventus,1,3.09,22,5,15,6.07,2.88,Torino,1,0.34,9,2,0,14.65,0.07
106,Juventus,3,1.54,18,7,7,6.88,2.43,Crotone,0,0.26,9,2,1,13.63,0.37
107,Bologna,1,0.37,9,2,2,14.08,0.11,Juventus,2,2.48,17,7,11,13.19,2.82
108,Fiorentina,1,0.76,13,3,4,11.50,1.23,Chievo,0,0.80,9,2,10,14.92,1.41
109,Fiorentina,0,1.54,20,5,5,9.17,2.10,AC Milan,0,0.71,12,1,5,16.89,0.65
110,Torino,2,0.93,19,5,4,13.64,0.93,Fiorentina,1,1.45,13,5,6,5.87,1.79
111,Fiorentina,0,1.36,17,6,7,7.78,1.70,Atalanta,0,0.94,13,3,7,17.80,1.00
112,Cagliari,3,1.30,10,5,3,14.37,0.74,Fiorentina,5,2.22,19,8,7,11.63,2.05
113,Fiorentina,1,1.41,26,11,3,4.09,1.92,Crotone,1,0.73,4,2,3,16.95,0.76
114,Bologna,0,0.23,5,2,0,18.00,0.22,Fiorentina,1,1.71,12,5,8,7.29,2.63
115,Fiorentina,1,1.57,21,5,7,8.10,1.97,Sampdoria,1,0.80,17,6,3,10.38,0.78
116,Empoli,0,0.77,13,6,8,9.84,0.08,Fiorentina,4,3.89,24,13,4,11.79,2.88
117,Inter,4,3.58,22,9,12,7.00,2.81,Fiorentina,2,0.82,12,6,4,6.45,0.13
118,Fiorentina,2,1.90,19,7,7,4.17,2.55,Palermo,1,0.40,7,2,5,12.86,0.29
119,Fiorentina,2,1.71,14,6,2,5.78,1.72,Sassuolo,1,1.22,16,4,9,9.63,1.01
120,Genoa,1,1.08,9,4,3,9.67,1.91,Fiorentina,0,0.51,9,3,3,6.19,0.78
121,Lazio,3,1.84,12,5,10,9.29,1.56,Fiorentina,1,1.56,13,6,4,6.87,1.15
122,Fiorentina,3,0.85,15,5,5,14.73,0.51,Napoli,3,2.01,9,8,4,16.00,2.30
123,Chievo,0,1.54,17,6,10,8.69,1.53,Fiorentina,3,1.31,10,6,3,11.00,1.18
124,Fiorentina,3,2.11,22,8,10,10.28,0.91,Genoa,3,2.76,7,3,4,14.43,1.87
125,Pescara,1,0.43,4,3,2,22.27,1.02,Fiorentina,2,0.73,22,4,10,4.44,1.56
126,AC Milan,2,0.62,6,4,5,17.95,0.60,Fiorentina,1,1.53,18,7,4,6.59,2.16
127,Fiorentina,2,2.02,19,7,8,6.28,1.30,Torino,2,2.09,13,5,7,11.59,1.46
128,Atalanta,0,1.12,16,4,6,6.51,1.73,Fiorentina,0,0.70,9,2,4,9.36,0.94
129,Fiorentina,1,2.16,26,9,7,7.55,1.56,Cagliari,0,1.87,12,5,5,21.40,1.19
130,Crotone,0,0.75,11,1,3,13.07,0.27,Fiorentina,1,2.82,26,10,12,4.18,2.61
131,Fiorentina,1,0.78,18,6,11,7.13,1.80,Bologna,0,0.26,5,1,3,11.72,0.77
132,Sampdoria,2,0.82,10,4,3,5.98,0.81,Fiorentina,2,1.51,19,4,9,7.12,1.91
133,Fiorentina,1,1.19,18,7,7,7.90,0.67,Empoli,2,2.07,11,5,4,16.35,2.10
134,Fiorentina,5,2.33,13,9,7,13.13,1.94,Inter,4,1.58,10,6,3,15.33,0.83
135,Palermo,2,0.57,10,2,1,39.11,0.83,Fiorentina,0,1.07,13,3,7,7.79,1.85
136,Sassuolo,2,2.09,12,8,10,5.00,1.35,Fiorentina,2,2.06,13,6,7,5.90,1.37
137,Fiorentina,3,1.47,18,9,7,13.20,1.88,Lazio,2,0.87,14,5,3,9.67,0.85
138,Napoli,4,4.34,20,9,8,15.00,2.96,Fiorentina,1,0.64,15,5,1,20.59,0.03
139,Fiorentina,2,2.35,24,8,4,6.31,1.90,Pescara,2,1.61,15,5,16,12.71,0.89
140,AC Milan,3,2.60,11,5,6,8.79,2.02,Torino,2,1.75,21,4,12,6.31,0.77
141,Napoli,4,2.78,17,8,6,11.41,2.73,AC Milan,2,0.80,12,3,3,18.79,0.18
142,Sampdoria,0,0.59,12,3,7,7.06,1.08,AC Milan,1,0.78,10,3,5,11.05,1.55
143,AC Milan,2,2.63,16,7,7,6.58,2.64,Lazio,0,0.70,20,5,6,5.94,0.24
144,AC Milan,4,1.42,15,6,1,11.58,1.57,Sassuolo,3,1.18,7,5,2,13.21,1.12
145,Chievo,1,0.25,8,5,7,17.47,0.27,AC Milan,3,1.60,16,5,1,10.15,2.56
146,Genoa,3,0.92,8,3,3,13.00,1.82,AC Milan,0,0.44,13,3,5,10.35,0.83
147,AC Milan,1,1.74,19,9,4,9.19,2.16,Pescara,0,0.74,15,6,6,8.70,0.61
148,Palermo,1,1.04,15,7,2,10.64,1.34,AC Milan,2,1.04,12,6,2,11.70,1.34
149,AC Milan,2,0.65,10,4,1,9.10,0.62,Inter,2,1.60,22,7,10,4.50,2.13
150,Empoli,1,1.53,15,4,11,14.59,1.98,AC Milan,4,0.78,16,6,7,10.67,0.76
151,AC Milan,2,1.58,12,4,7,3.07,2.12,Crotone,1,0.77,9,5,4,12.61,0.60
152,AC Milan,0,0.49,11,3,6,3.63,1.18,Atalanta,0,0.60,14,4,5,8.56,1.39
153,AC Milan,1,1.57,29,4,5,5.95,2.33,Cagliari,0,0.38,7,1,3,16.06,0.44
154,Torino,2,2.68,17,7,8,12.28,0.89,AC Milan,2,3.39,23,8,7,9.21,1.88
155,AC Milan,1,0.97,13,4,6,10.79,0.88,Napoli,2,1.55,9,5,6,11.15,1.85
156,AC Milan,0,1.85,20,6,17,5.29,1.84,Sampdoria,1,1.24,7,3,5,20.50,0.87
157,Bologna,0,1.59,20,5,4,8.92,1.18,AC Milan,1,1.75,5,4,4,11.70,1.53
158,Lazio,1,2.49,23,10,7,15.52,2.81,AC Milan,1,0.30,9,4,5,8.00,0.12
159,Sassuolo,0,1.24,12,4,13,5.68,0.62,AC Milan,1,2.24,13,6,12,6.75,2.16
160,AC Milan,3,4.57,22,6,12,9.14,2.87,Chievo,1,1.55,10,3,0,11.54,0.08
161,AC Milan,1,1.89,20,5,8,14.21,2.53,Genoa,0,0.30,8,2,0,23.17,0.30
162,Pescara,1,0.91,8,3,6,12.11,0.43,AC Milan,1,2.44,26,5,17,4.67,2.40
163,AC Milan,4,3.22,14,10,7,10.64,2.95,Palermo,0,0.21,8,2,1,11.64,0.03
164,Inter,2,1.52,10,4,7,11.36,1.26,AC Milan,2,1.65,14,6,7,6.15,1.45
165,AC Milan,1,2.45,28,12,12,6.08,1.77,Empoli,2,1.84,11,7,4,13.14,1.01
166,Crotone,1,0.52,12,3,6,10.31,0.18,AC Milan,1,2.17,13,7,6,4.12,2.71
167,Atalanta,1,1.67,14,7,14,12.15,2.00,AC Milan,1,0.96,13,4,6,13.00,0.74
168,AC Milan,3,2.82,23,6,11,13.63,2.86,Bologna,0,0.27,7,0,3,22.50,0.08
169,Cagliari,2,2.34,17,9,5,14.05,1.29,AC Milan,1,2.44,18,7,9,5.55,1.46
170,Torino,5,4.23,20,11,9,9.03,2.95,Bologna,1,0.53,10,2,4,9.61,0.03
171,Atalanta,2,2.48,22,3,5,8.41,2.60,Torino,1,0.65,14,7,5,6.36,0.28
172,Torino,0,0.72,14,5,5,7.41,1.89,Empoli,0,0.18,5,2,4,10.35,0.68
173,Pescara,0,0.99,19,4,6,8.05,1.64,Torino,0,0.63,11,3,2,12.09,1.01
174,Palermo,1,0.87,16,3,7,7.69,1.05,Torino,4,1.21,15,7,7,6.80,1.65
175,Torino,2,1.66,16,4,3,8.83,1.66,Lazio,2,1.32,14,6,7,10.04,1.06
176,Inter,2,2.40,21,6,12,9.71,2.69,Torino,1,0.55,7,2,3,11.68,0.19
177,Torino,5,2.84,23,9,2,7.61,2.81,Cagliari,1,0.47,9,6,1,27.93,0.12
178,Crotone,0,1.37,15,5,3,24.93,1.63,Torino,2,1.01,17,4,2,7.06,1.09
179,Torino,2,1.06,16,4,9,10.48,1.47,Chievo,1,0.90,10,3,6,11.95,1.21
180,Sampdoria,2,0.95,13,2,7,7.24,1.52,Torino,0,0.73,14,3,7,5.85,1.14
181,Napoli,5,3.96,21,10,13,12.58,2.40,Torino,3,2.45,11,5,4,24.47,0.43
182,Torino,1,1.40,10,5,4,6.64,1.91,Genoa,0,0.81,15,4,8,8.13,0.81
183,Sassuolo,0,0.61,7,2,3,10.59,0.38,Torino,0,2.07,24,1,11,7.30,2.45
184,Bologna,2,1.14,9,5,6,11.29,1.88,Torino,0,0.60,9,2,3,9.53,0.81
185,Torino,1,0.74,12,4,2,8.34,1.10,Atalanta,1,1.03,17,8,14,6.00,1.57
186,Empoli,1,1.95,10,2,3,9.73,1.36,Torino,1,1.93,9,4,3,5.86,1.36
187,Torino,5,2.49,19,9,10,6.62,2.53,Pescara,3,0.86,9,5,6,12.86,0.32
188,Torino,3,3.05,24,6,12,6.29,2.87,Palermo,1,0.29,7,3,2,19.25,0.08
189,Lazio,3,2.17,23,5,9,7.52,2.56,Torino,1,0.44,6,2,1,14.95,0.29
190,Torino,2,1.12,17,5,4,6.94,0.90,Inter,2,1.75,19,4,14,7.20,1.85
191,Cagliari,2,1.53,10,2,4,7.73,1.15,Torino,3,1.81,13,5,8,7.43,1.56
192,Torino,1,2.66,24,8,10,4.25,2.76,Crotone,1,0.47,8,1,2,18.60,0.15
193,Chievo,1,0.97,13,3,6,13.23,1.17,Torino,3,1.23,22,5,13,8.48,1.54
194,Torino,1,1.91,25,5,4,8.40,2.41,Sampdoria,1,0.50,7,4,5,14.65,0.40
195,Torino,0,0.38,10,1,4,19.90,0.22,Napoli,5,2.33,15,6,14,11.07,2.66
196,Genoa,2,2.03,8,4,3,8.39,2.90,Torino,1,0.26,4,1,6,6.03,0.05
197,Torino,5,2.54,16,9,11,13.16,0.84,Sassuolo,3,3.46,21,7,11,7.65,1.98
198,Palermo,0,0.35,7,2,5,10.90,0.33,Sassuolo,1,1.68,22,8,8,8.19,2.49
199,Inter,1,1.94,22,5,7,4.36,2.41,Palermo,1,0.54,7,3,1,11.06,0.40
200,Palermo,0,0.59,5,1,0,46.60,0.43,Napoli,3,1.89,17,7,9,15.73,2.38
201,Crotone,1,1.14,12,1,2,12.52,1.84,Palermo,1,0.61,12,5,6,3.38,0.85
202,Atalanta,0,1.63,16,5,4,7.06,1.82,Palermo,1,1.05,7,2,2,8.46,0.89
203,Sampdoria,1,1.45,23,7,11,7.66,2.11,Palermo,1,0.51,4,2,3,16.77,0.61
204,Cagliari,2,0.67,8,4,5,6.95,1.29,Palermo,1,0.70,12,3,4,6.79,1.32
205,Bologna,3,0.60,8,4,5,11.13,0.65,Palermo,1,1.37,8,4,1,9.04,2.06
206,Palermo,0,0.70,18,4,2,11.07,0.73,Lazio,1,1.52,19,6,8,7.64,2.01
207,Palermo,0,0.70,16,3,3,8.23,0.94,Chievo,2,1.11,9,3,4,13.62,1.73
208,Genoa,3,1.50,15,7,5,7.05,1.07,Palermo,4,1.85,13,4,4,8.15,1.67
209,Palermo,1,0.48,5,2,1,8.72,0.61,Pescara,1,1.17,11,2,7,5.59,2.09
210,Empoli,1,0.90,6,2,1,9.86,1.84,Palermo,0,0.52,13,4,10,8.53,0.81
211,Sassuolo,4,1.48,14,7,6,12.38,1.47,Palermo,1,1.33,14,3,2,16.61,1.25
212,Palermo,0,0.29,6,0,1,8.50,0.25,Inter,1,1.84,16,6,12,5.79,2.60
213,Napoli,1,1.81,19,10,10,5.10,2.67,Palermo,1,0.14,3,2,0,47.14,0.19
214,Palermo,1,0.77,11,4,4,6.95,1.70,Crotone,0,0.38,9,1,3,8.88,0.89
215,Palermo,1,0.74,13,5,4,16.04,0.30,Atalanta,3,2.60,21,5,9,7.48,2.57
216,Palermo,1,2.11,17,6,3,11.52,2.04,Sampdoria,1,1.24,11,3,4,6.38,0.72
217,Palermo,1,1.48,14,5,6,7.63,1.28,Cagliari,3,1.59,17,9,6,8.35,1.42
218,Palermo,0,1.26,16,2,2,9.16,1.96,Bologna,0,0.59,7,4,3,13.91,0.74
219,Lazio,6,3.19,17,7,8,10.72,2.84,Palermo,2,0.60,7,2,1,25.93,0.10
220,Chievo,1,0.87,5,2,4,8.08,0.97,Palermo,1,1.27,15,5,2,12.08,1.65
221,Palermo,1,0.83,10,3,5,20.00,0.68,Genoa,0,1.70,13,3,8,8.47,2.07
222,Pescara,2,1.76,12,4,13,11.50,2.22,Palermo,0,0.66,12,3,5,15.13,0.56
223,Palermo,2,1.21,10,5,3,12.38,0.88,Empoli,1,1.90,17,4,8,5.97,1.87
224,Sassuolo,2,0.54,13,3,6,11.75,0.48,Pescara,1,1.46,15,5,9,8.45,2.29
225,Sassuolo,2,2.30,12,6,3,10.20,2.15,Genoa,0,1.40,17,5,5,7.24,0.61
226,Chievo,2,0.20,5,3,4,11.35,0.91,Sassuolo,1,0.44,7,2,1,8.77,1.54
227,Sassuolo,2,2.05,22,9,15,6.30,2.42,Crotone,1,0.63,8,1,1,11.73,0.40
228,Bologna,1,1.40,14,4,9,8.61,2.02,Sassuolo,1,0.64,8,3,5,10.88,0.69
229,Lazio,2,1.79,14,6,3,9.00,1.84,Sassuolo,1,1.26,14,5,3,12.14,0.90
230,Sassuolo,0,1.04,15,3,3,11.10,1.06,Atalanta,3,1.30,15,8,4,9.25,1.59
231,Sampdoria,3,2.54,21,8,5,4.59,2.37,Sassuolo,2,1.15,11,5,4,11.27,0.45
232,Napoli,1,1.24,19,6,5,5.52,2.03,Sassuolo,1,0.52,4,1,1,18.25,0.68
233,Sassuolo,3,2.75,12,6,4,8.41,2.53,Empoli,0,1.21,14,3,13,6.21,0.33
234,Sassuolo,0,0.57,11,4,8,12.10,0.30,Inter,1,2.31,20,6,8,5.62,2.56
235,Cagliari,4,2.18,18,10,11,8.47,2.04,Sassuolo,3,1.43,12,4,2,14.08,0.70
236,Pescara,1,2.06,19,5,2,9.68,2.03,Sassuolo,3,1.22,16,5,4,6.39,0.73
237,Genoa,0,0.77,15,4,4,13.15,1.11,Sassuolo,1,0.92,7,3,2,10.78,1.54
238,Sassuolo,1,2.01,13,5,3,20.05,0.80,Chievo,3,2.84,19,7,4,10.16,1.97
239,Crotone,0,1.25,16,1,5,6.52,1.68,Sassuolo,0,0.85,9,1,4,4.48,1.01
240,Sassuolo,0,0.64,13,5,5,8.57,0.72,Bologna,1,1.37,11,1,7,8.03,2.01
241,Sassuolo,1,1.32,9,3,6,12.76,1.61,Lazio,2,1.02,12,4,11,8.23,1.06
242,Atalanta,1,2.00,18,7,7,4.13,2.04,Sassuolo,1,1.08,4,2,3,7.78,0.71
243,Sassuolo,2,0.99,8,3,0,9.85,1.51,Sampdoria,1,0.83,13,3,3,10.00,1.15
244,Sassuolo,2,1.00,8,4,4,19.52,0.35,Napoli,2,2.69,20,6,10,4.24,2.50
245,Empoli,1,2.32,18,9,8,5.03,1.65,Sassuolo,3,1.90,11,6,4,11.83,1.09
246,Inter,1,1.17,23,7,10,6.00,0.63,Sassuolo,2,2.16,12,4,6,10.35,2.15
247,Sassuolo,6,1.95,13,8,13,5.97,2.54,Cagliari,2,0.51,14,6,7,8.52,0.31
248,Pescara,2,1.08,9,3,2,24.31,1.08,Napoli,2,1.42,22,4,8,8.62,1.62
249,Pescara,1,1.53,10,5,3,13.28,1.27,Inter,2,1.70,22,7,8,6.23,1.48
250,Lazio,3,3.05,23,11,12,7.28,2.54,Pescara,0,1.21,10,3,1,12.90,0.33
251,Genoa,1,0.51,8,4,3,7.53,0.73,Pescara,1,1.09,11,4,5,7.24,1.96
252,Pescara,0,0.52,11,2,4,13.05,0.43,Chievo,2,1.81,15,4,6,11.28,2.38
253,Pescara,1,1.69,10,7,2,31.60,1.45,Sampdoria,1,1.65,22,9,6,7.29,1.29
254,Pescara,0,0.23,5,0,2,12.56,0.78,Atalanta,1,0.67,13,3,1,10.18,1.77
255,Pescara,0,2.54,23,6,13,6.33,1.40,Empoli,4,2.51,9,6,9,10.64,1.38
256,Pescara,1,1.43,19,2,12,5.50,2.31,Cagliari,1,0.35,6,2,1,10.95,0.46
257,Crotone,2,1.27,9,4,1,15.78,1.52,Pescara,1,1.03,6,2,5,4.09,1.07
258,Pescara,0,0.26,7,1,1,22.60,0.04,Bologna,3,3.15,17,8,7,6.62,2.92
259,Napoli,3,3.43,23,9,9,8.26,2.64,Pescara,1,1.25,8,2,2,17.64,0.24
260,Inter,3,3.13,17,7,8,6.31,2.88,Pescara,0,0.54,10,4,1,13.09,0.07
