,TEAMS,GOALS,xG,SHOTS,SHOTS ON TARGET,DEEP,PPDA,xPTS,A_TEAMS,A_GOALS,A_xG,A_SHOTS,A_SHOTS ON TARGET,A_DEEP,A_PPDA,A_xPTS,timing_chart_xg,gameurl,id
0,Wolverhampton Wanderers,1,1.76,8,3,3,11.38,1.36,Aston Villa,1,1.82,18,4,9,14.87,1.38,"0' Total xG: 0.00;0' Total xG: 0.00;1' Total xG: 0.00;1' Total xG: 0.00;2' Total xG: 0.00;2' Total xG: 0.00;3' Total xG: 0.00;3' Total xG: 0.00;3' Total xG: 0.00;3' Total xG: 0.00;4' Total xG: 0.00;4' Total xG: 0.25;5' Total xG: 0.00;5' Total xG: 0.25;6' Total xG: 0.00;6' Total xG: 0.53;6' Total xG: 0.00;6' Total xG: 0.53;7' Total xG: 0.00;7' Total xG: 0.54;8' Total xG: 0.00;8' Total xG: 0.54;9' Total xG: 0.00;9' Total xG: 0.54;9' Total xG: 0.00;9' Total xG: 0.54;10' Total xG: 0.00;10' Total xG: 0.54;11' Total xG: 0.02;11' Total xG: 0.54;12' Total xG: 0.02;12' Total xG: 0.54;13' Total xG: 0.02;13' Total xG: 0.54;13' Total xG: 0.02;13' Total xG: 0.54;14' Total xG: 0.02;14' Total xG: 0.54;15' Total xG: 0.02;15' Total xG: 0.54;16' Total xG: 0.02;16' Total xG: 0.57;16' Total xG: 0.02;16' Total xG: 0.57;17' Total xG: 0.02;17' Total xG: 0.60;18' Total xG: 0.02;18' Total xG: 0.64;19' Total xG: 0.02;19' Total xG: 0.64;20' Total xG: 0.02;20' Total xG: 0.64;20' Total xG: 0.02;20' Total xG: 0.64;21' Total xG: 0.02;21' Total xG: 0.64;22' Total xG: 0.02;22' Total xG: 0.64;23' Total xG: 0.02;23' Total xG: 0.64;23' Total xG: 0.02;23' Total xG: 0.64;24' Total xG: 0.02;24' Total xG: 0.64;25' Total xG: 0.02;25' Total xG: 0.64;26' Total xG: 0.02;26' Total xG: 0.64;26' Total xG: 0.02;26' Total xG: 0.64;27' Total xG: 0.02;27' Total xG: 0.64;28' Total xG: 0.02;28' Total xG: 0.64;29' Total xG: 0.02;29' Total xG: 0.64;30' Total xG: 0.02;30' Total xG: 0.64;30' Total xG: 0.02;30' Total xG: 0.64;31' Total xG: 0.02;31' Total xG: 0.64;32' Total xG: 0.13;32' Total xG: 0.64;33' Total xG: 0.13;33' Total xG: 0.64;33' Total xG: 0.13;33' Total xG: 0.64;34' Total xG: 0.13;34' Total xG: 0.64;35' Total xG: 0.13;35' Total xG: 0.64;36' Total xG: 0.13;36' Total xG: 0.64;37' Total xG: 0.13;37' Total xG: 0.64;37' Total xG: 0.13;37' Total xG: 0.64;38' Total xG: 0.13;38' Total xG: 0.64;39' Total xG: 0.13;39' Total xG: 0.64;40' Total xG: 0.13;40' Total xG: 0.64;40' Total xG: 0.13;40' Total xG: 0.64;41' Total xG: 0.13;41' Total xG: 0.64;42' Total xG: 0.13;42' Total xG: 0.65;43' Total xG: 0.13;43' Total xG: 0.73;43' Total xG: 0.13;43' Total xG: 0.73;44' Total xG: 0.13;44' Total xG: 0.73;45' Total xG: 0.13;45' Total xG: 0.78;46' Total xG: 0.13;46' Total xG: 0.78;47' Total xG: 0.13;47' Total xG: 0.78;47' Total xG: 0.13;47' Total xG: 0.78;48' Total xG: 0.18;48' Total xG: 0.78;49' Total xG: 0.18;49' Total xG: 0.78;50' Total xG: 0.18;50' Total xG: 0.83;50' Total xG: 0.18;50' Total xG: 0.83;51' Total xG: 0.18;51' Total xG: 0.89;52' Total xG: 0.80
Hee-Chan Hwang - Shot xG: 0.63;52' Total xG: 0.89;53' Total xG: 0.80;53' Total xG: 0.89;54' Total xG: 0.80;54' Total xG: 1.29
Pau Torres - Shot xG: 0.40;54' Total xG: 0.80;54' Total xG: 1.29
Pau Torres - Shot xG: 0.40;55' Total xG: 0.80;55' Total xG: 1.29;56' Total xG: 0.80;56' Total xG: 1.29;57' Total xG: 0.80;57' Total xG: 1.29;57' Total xG: 0.80;57' Total xG: 1.29;58' Total xG: 0.80;58' Total xG: 1.29;59' Total xG: 0.80;59' Total xG: 1.29;60' Total xG: 0.80;60' Total xG: 1.29;60' Total xG: 0.80;60' Total xG: 1.29;61' Total xG: 0.80;61' Total xG: 1.29;62' Total xG: 0.80;62' Total xG: 1.29;63' Total xG: 0.80;63' Total xG: 1.29;64' Total xG: 0.80;64' Total xG: 1.29;64' Total xG: 0.80;64' Total xG: 1.29;65' Total xG: 0.80;65' Total xG: 1.29;66' Total xG: 0.80;66' Total xG: 1.29;67' Total xG: 0.80;67' Total xG: 1.29;67' Total xG: 0.80;67' Total xG: 1.29;68' Total xG: 0.80;68' Total xG: 1.29;69' Total xG: 0.80;69' Total xG: 1.29;70' Total xG: 0.80;70' Total xG: 1.29;71' Total xG: 1.03;71' Total xG: 1.29;71' Total xG: 1.03;71' Total xG: 1.29;72' Total xG: 1.03;72' Total xG: 1.29;73' Total xG: 1.03;73' Total xG: 1.29;74' Total xG: 1.03;74' Total xG: 1.29;74' Total xG: 1.03;74' Total xG: 1.29;75' Total xG: 1.03;75' Total xG: 1.29;76' Total xG: 1.03;76' Total xG: 1.29;77' Total xG: 1.62;77' Total xG: 1.29;77' Total xG: 1.62;77' Total xG: 1.29;78' Total xG: 1.62;78' Total xG: 1.29;79' Total xG: 1.62;79' Total xG: 1.29;80' Total xG: 1.62;80' Total xG: 1.29;81' Total xG: 1.62;81' Total xG: 1.29;81' Total xG: 1.62;81' Total xG: 1.29;82' Total xG: 1.75;82' Total xG: 1.29;83' Total xG: 1.76;83' Total xG: 1.29;84' Total xG: 1.76;84' Total xG: 1.29;84' Total xG: 1.76;84' Total xG: 1.29;85' Total xG: 1.76;85' Total xG: 1.29;86' Total xG: 1.76;86' Total xG: 1.29;87' Total xG: 1.76;87' Total xG: 1.29;88' Total xG: 1.76;88' Total xG: 1.29;88' Total xG: 1.76;88' Total xG: 1.29;89' Total xG: 1.76;89' Total xG: 1.29;90' Total xG: 1.76;90' Total xG: 1.39;91' Total xG: 1.76;91' Total xG: 1.39;91' Total xG: 1.76;91' Total xG: 1.39;92' Total xG: 1.76;92' Total xG: 1.39;93' Total xG: 1.76;93' Total xG: 1.39;94' Total xG: 1.76;94' Total xG: 1.40;94' Total xG: 1.76;94' Total xG: 1.40;95' Total xG: 1.76;95' Total xG: 1.40;96' Total xG: 1.76;96' Total xG: 1.40;97' Total xG: 1.76;97' Total xG: 1.40;98' Total xG: 1.76;98' Total xG: 1.61;98' Total xG: 1.76;98' Total xG: 1.61;99' Total xG: 1.76;99' Total xG: 1.61;100' Total xG: 1.76;100' Total xG: 1.61;101' Total xG: 1.76;101' Total xG: 1.73;101' Total xG: 1.76;101' Total xG: 1.73;102' Total xG: 1.76;102' Total xG: 1.73;103' Total xG: 1.76;103' Total xG: 1.82",https://understat.com/match/21974,1
1,Manchester City,1,1.23,14,4,9,13.62,2.22,Newcastle United,0,0.26,7,1,5,15.52,0.49,"0' Total xG: 0.00;0' Total xG: 0.00;1' Total xG: 0.00;1' Total xG: 0.00;2' Total xG: 0.00;2' Total xG: 0.00;2' Total xG: 0.00;2' Total xG: 0.00;3' Total xG: 0.00;3' Total xG: 0.00;4' Total xG: 0.00;4' Total xG: 0.00;4' Total xG: 0.00;4' Total xG: 0.00;5' Total xG: 0.00;5' Total xG: 0.00;6' Total xG: 0.00;6' Total xG: 0.00;6' Total xG: 0.00;6' Total xG: 0.00;7' Total xG: 0.00;7' Total xG: 0.00;8' Total xG: 0.04;8' Total xG: 0.00;8' Total xG: 0.04;8' Total xG: 0.00;9' Total xG: 0.04;9' Total xG: 0.00;10' Total xG: 0.04;10' Total xG: 0.00;10' Total xG: 0.04;10' Total xG: 0.00;11' Total xG: 0.04;11' Total xG: 0.00;12' Total xG: 0.04;12' Total xG: 0.00;12' Total xG: 0.04;12' Total xG: 0.00;13' Total xG: 0.06;13' Total xG: 0.00;14' Total xG: 0.06;14' Total xG: 0.00;14' Total xG: 0.06;14' Total xG: 0.00;15' Total xG: 0.06;15' Total xG: 0.00;16' Total xG: 0.06;16' Total xG: 0.00;16' Total xG: 0.06;16' Total xG: 0.00;17' Total xG: 0.06;17' Total xG: 0.00;18' Total xG: 0.06;18' Total xG: 0.00;18' Total xG: 0.06;18' Total xG: 0.00;19' Total xG: 0.06;19' Total xG: 0.00;20' Total xG: 0.06;20' Total xG: 0.05;20' Total xG: 0.06;20' Total xG: 0.05;21' Total xG: 0.06;21' Total xG: 0.05;22' Total xG: 0.06;22' Total xG: 0.05;23' Total xG: 0.06;23' Total xG: 0.05;23' Total xG: 0.06;23' Total xG: 0.05;24' Total xG: 0.06;24' Total xG: 0.05;25' Total xG: 0.06;25' Total xG: 0.05;25' Total xG: 0.06;25' Total xG: 0.05;26' Total xG: 0.06;26' Total xG: 0.05;27' Total xG: 0.06;27' Total xG: 0.05;27' Total xG: 0.06;27' Total xG: 0.05;28' Total xG: 0.16;28' Total xG: 0.05;29' Total xG: 0.20;29' Total xG: 0.05;29' Total xG: 0.20;29' Total xG: 0.05;30' Total xG: 0.50
Julián Álvarez - Shot xG: 0.31;30' Total xG: 0.05;31' Total xG: 0.50;31' Total xG: 0.05;31' Total xG: 0.50;31' Total xG: 0.05;32' Total xG: 0.50;32' Total xG: 0.05;33' Total xG: 0.50;33' Total xG: 0.05;33' Total xG: 0.50;33' Total xG: 0.05;34' Total xG: 0.52;34' Total xG: 0.05;35' Total xG: 0.52;35' Total xG: 0.05;35' Total xG: 0.52;35' Total xG: 0.05;36' Total xG: 0.52;36' Total xG: 0.08;37' Total xG: 0.58;37' Total xG: 0.08;37' Total xG: 0.58;37' Total xG: 0.08;38' Total xG: 0.58;38' Total xG: 0.08;39' Total xG: 0.58;39' Total xG: 0.08;39' Total xG: 0.58;39' Total xG: 0.08;40' Total xG: 0.67;40' Total xG: 0.08;41' Total xG: 0.67;41' Total xG: 0.08;41' Total xG: 0.67;41' Total xG: 0.08;42' Total xG: 0.67;42' Total xG: 0.08;43' Total xG: 0.67;43' Total xG: 0.08;44' Total xG: 0.67;44' Total xG: 0.08;44' Total xG: 0.67;44' Total xG: 0.08;45' Total xG: 0.67;45' Total xG: 0.08;46' Total xG: 0.67;46' Total xG: 0.08;46' Total xG: 0.67;46' Total xG: 0.08;47' Total xG: 0.67;47' Total xG: 0.12;48' Total xG: 0.67;48' Total xG: 0.18;48' Total xG: 0.67;48' Total xG: 0.18;49' Total xG: 0.76;49' Total xG: 0.18;50' Total xG: 0.76;50' Total xG: 0.18;50' Total xG: 0.76;50' Total xG: 0.18;51' Total xG: 0.76;51' Total xG: 0.18;52' Total xG: 0.76;52' Total xG: 0.18;52' Total xG: 0.76;52' Total xG: 0.18;53' Total xG: 0.76;53' Total xG: 0.18;54' Total xG: 0.76;54' Total xG: 0.18;54' Total xG: 0.76;54' Total xG: 0.18;55' Total xG: 0.76;55' Total xG: 0.18;56' Total xG: 0.76;56' Total xG: 0.18;56' Total xG: 0.76;56' Total xG: 0.18;57' Total xG: 0.76;57' Total xG: 0.18;58' Total xG: 0.76;58' Total xG: 0.18;58' Total xG: 0.76;58' Total xG: 0.18;59' Total xG: 0.76;59' Total xG: 0.18;60' Total xG: 0.76;60' Total xG: 0.18;60' Total xG: 0.76;60' Total xG: 0.18;61' Total xG: 0.76;61' Total xG: 0.18;62' Total xG: 0.88;62' Total xG: 0.18;62' Total xG: 0.88;62' Total xG: 0.18;63' Total xG: 0.88;63' Total xG: 0.18;64' Total xG: 0.99;64' Total xG: 0.18;65' Total xG: 0.99;65' Total xG: 0.22;65' Total xG: 0.99;65' Total xG: 0.22;66' Total xG: 0.99;66' Total xG: 0.22;67' Total xG: 0.99;67' Total xG: 0.22;67' Total xG: 0.99;67' Total xG: 0.22;68' Total xG: 0.99;68' Total xG: 0.22;69' Total xG: 0.99;69' Total xG: 0.24;69' Total xG: 0.99;69' Total xG: 0.24;70' Total xG: 0.99;70' Total xG: 0.24;71' Total xG: 0.99;71' Total xG: 0.24;71' Total xG: 0.99;71' Total xG: 0.24;72' Total xG: 0.99;72' Total xG: 0.24;73' Total xG: 0.99;73' Total xG: 0.24;73' Total xG: 0.99;73' Total xG: 0.24;74' Total xG: 0.99;74' Total xG: 0.24;75' Total xG: 0.99;75' Total xG: 0.24;75' Total xG: 0.99;75' Total xG: 0.24;76' Total xG: 0.99;76' Total xG: 0.24;77' Total xG: 0.99;77' Total xG: 0.26;77' Total xG: 0.99;77' Total xG: 0.26;78' Total xG: 0.99;78' Total xG: 0.26;79' Total xG: 0.99;79' Total xG: 0.26;79' Total xG: 0.99;79' Total xG: 0.26;80' Total xG: 0.99;80' Total xG: 0.26;81' Total xG: 0.99;81' Total xG: 0.26;81' Total xG: 0.99;81' Total xG: 0.26;82' Total xG: 0.99;82' Total xG: 0.26;83' Total xG: 0.99;83' Total xG: 0.26;83' Total xG: 0.99;83' Total xG: 0.26;84' Total xG: 0.99;84' Total xG: 0.26;85' Total xG: 0.99;85' Total xG: 0.26;85' Total xG: 0.99;85' Total xG: 0.26;86' Total xG: 0.99;86' Total xG: 0.26;87' Total xG: 1.10;87' Total xG: 0.26;88' Total xG: 1.23;88' Total xG: 0.26;88' Total xG: 1.23;88' Total xG: 0.26;89' Total xG: 1.23;89' Total xG: 0.26;90' Total xG: 1.23;90' Total xG: 0.26;90' Total xG: 1.23;90' Total xG: 0.26",https://understat.com/match/22291,2
2,Newcastle United,1,1.62,23,8,5,10.81,1.93,Liverpool,2,0.86,9,4,5,16.09,0.81,"0' Total xG: 0.00;0' Total xG: 0.11;1' Total xG: 0.00;1' Total xG: 0.11;2' Total xG: 0.00;2' Total xG: 0.11;2' Total xG: 0.00;2' Total xG: 0.11;3' Total xG: 0.00;3' Total xG: 0.11;4' Total xG: 0.00;4' Total xG: 0.11;4' Total xG: 0.00;4' Total xG: 0.11;5' Total xG: 0.00;5' Total xG: 0.11;6' Total xG: 0.00;6' Total xG: 0.11;7' Total xG: 0.00;7' Total xG: 0.11;7' Total xG: 0.00;7' Total xG: 0.11;8' Total xG: 0.00;8' Total xG: 0.11;9' Total xG: 0.00;9' Total xG: 0.11;10' Total xG: 0.00;10' Total xG: 0.11;10' Total xG: 0.00;10' Total xG: 0.11;11' Total xG: 0.00;11' Total xG: 0.11;12' Total xG: 0.00;12' Total xG: 0.11;12' Total xG: 0.00;12' Total xG: 0.11;13' Total xG: 0.00;13' Total xG: 0.11;14' Total xG: 0.00;14' Total xG: 0.11;15' Total xG: 0.07;15' Total xG: 0.11;15' Total xG: 0.07;15' Total xG: 0.11;16' Total xG: 0.07;16' Total xG: 0.25;17' Total xG: 0.07;17' Total xG: 0.25;17' Total xG: 0.07;17' Total xG: 0.25;18' Total xG: 0.07;18' Total xG: 0.25;19' Total xG: 0.07;19' Total xG: 0.25;20' Total xG: 0.07;20' Total xG: 0.25;20' Total xG: 0.07;20' Total xG: 0.25;21' Total xG: 0.07;21' Total xG: 0.25;22' Total xG: 0.07;22' Total xG: 0.25;23' Total xG: 0.07;23' Total xG: 0.29;23' Total xG: 0.07;23' Total xG: 0.29;24' Total xG: 0.42
Anthony Gordon - Shot xG: 0.35;24' Total xG: 0.29;25' Total xG: 0.42;25' Total xG: 0.29;25' Total xG: 0.42;25' Total xG: 0.29;26' Total xG: 0.42;26' Total xG: 0.29;27' Total xG: 0.42;27' Total xG: 0.29;28' Total xG: 0.42;28' Total xG: 0.29;28' Total xG: 0.42;28' Total xG: 0.29;29' Total xG: 0.42;29' Total xG: 0.29;30' Total xG: 0.53;30' Total xG: 0.29;30' Total xG: 0.53;30' Total xG: 0.29;31' Total xG: 0.53;31' Total xG: 0.29;32' Total xG: 0.53;32' Total xG: 0.29;33' Total xG: 0.53;33' Total xG: 0.29;33' Total xG: 0.53;33' Total xG: 0.29;34' Total xG: 0.53;34' Total xG: 0.29;35' Total xG: 0.62;35' Total xG: 0.29;35' Total xG: 0.62;35' Total xG: 0.29;36' Total xG: 0.62;36' Total xG: 0.29;37' Total xG: 0.69;37' Total xG: 0.29;38' Total xG: 0.69;38' Total xG: 0.29;38' Total xG: 0.69;38' Total xG: 0.29;39' Total xG: 0.69;39' Total xG: 0.29;40' Total xG: 0.69;40' Total xG: 0.29;41' Total xG: 0.69;41' Total xG: 0.29;41' Total xG: 0.69;41' Total xG: 0.29;42' Total xG: 0.69;42' Total xG: 0.29;43' Total xG: 0.69;43' Total xG: 0.29;43' Total xG: 0.69;43' Total xG: 0.29;44' Total xG: 0.69;44' Total xG: 0.29;45' Total xG: 0.69;45' Total xG: 0.33;46' Total xG: 0.84;46' Total xG: 0.33;46' Total xG: 0.84;46' Total xG: 0.33;47' Total xG: 0.84;47' Total xG: 0.33;48' Total xG: 0.84;48' Total xG: 0.33;48' Total xG: 0.84;48' Total xG: 0.33;49' Total xG: 0.94;49' Total xG: 0.33;50' Total xG: 0.94;50' Total xG: 0.33;51' Total xG: 0.94;51' Total xG: 0.33;51' Total xG: 0.94;51' Total xG: 0.33;52' Total xG: 0.94;52' Total xG: 0.33;53' Total xG: 0.97;53' Total xG: 0.33;53' Total xG: 0.97;53' Total xG: 0.33;54' Total xG: 0.97;54' Total xG: 0.33;55' Total xG: 0.97;55' Total xG: 0.33;56' Total xG: 0.97;56' Total xG: 0.33;56' Total xG: 0.97;56' Total xG: 0.33;57' Total xG: 0.99;57' Total xG: 0.33;58' Total xG: 0.99;58' Total xG: 0.33;59' Total xG: 0.99;59' Total xG: 0.33;59' Total xG: 0.99;59' Total xG: 0.33;60' Total xG: 0.99;60' Total xG: 0.33;61' Total xG: 0.99;61' Total xG: 0.34;61' Total xG: 0.99;61' Total xG: 0.34;62' Total xG: 0.99;62' Total xG: 0.34;63' Total xG: 1.06;63' Total xG: 0.34;64' Total xG: 1.06;64' Total xG: 0.34;64' Total xG: 1.06;64' Total xG: 0.34;65' Total xG: 1.11;65' Total xG: 0.34;66' Total xG: 1.11;66' Total xG: 0.45;66' Total xG: 1.11;66' Total xG: 0.45;67' Total xG: 1.11;67' Total xG: 0.45;68' Total xG: 1.11;68' Total xG: 0.45;69' Total xG: 1.11;69' Total xG: 0.45;69' Total xG: 1.11;69' Total xG: 0.45;70' Total xG: 1.11;70' Total xG: 0.45;71' Total xG: 1.11;71' Total xG: 0.45;72' Total xG: 1.11;72' Total xG: 0.45;72' Total xG: 1.11;72' Total xG: 0.45;73' Total xG: 1.15;73' Total xG: 0.45;74' Total xG: 1.15;74' Total xG: 0.45;74' Total xG: 1.15;74' Total xG: 0.45;75' Total xG: 1.25;75' Total xG: 0.45;76' Total xG: 1.25;76' Total xG: 0.45;77' Total xG: 1.25;77' Total xG: 0.45;77' Total xG: 1.25;77' Total xG: 0.45;78' Total xG: 1.36;78' Total xG: 0.45;79' Total xG: 1.36;79' Total xG: 0.45;79' Total xG: 1.36;79' Total xG: 0.45;80' Total xG: 1.36;80' Total xG: 0.49
Darwin Núñez - Shot xG: 0.04;81' Total xG: 1.36;81' Total xG: 0.49;82' Total xG: 1.36;82' Total xG: 0.49;82' Total xG: 1.36;82' Total xG: 0.49;83' Total xG: 1.36;83' Total xG: 0.54;84' Total xG: 1.39;84' Total xG: 0.54;84' Total xG: 1.39;84' Total xG: 0.54;85' Total xG: 1.39;85' Total xG: 0.54;86' Total xG: 1.39;86' Total xG: 0.54;87' Total xG: 1.39;87' Total xG: 0.54;87' Total xG: 1.39;87' Total xG: 0.54;88' Total xG: 1.46;88' Total xG: 0.54;89' Total xG: 1.54;89' Total xG: 0.54;90' Total xG: 1.54;90' Total xG: 0.54;90' Total xG: 1.54;90' Total xG: 0.54;91' Total xG: 1.54;91' Total xG: 0.54;92' Total xG: 1.60;92' Total xG: 0.86
Darwin Núñez - Shot xG: 0.32;92' Total xG: 1.60;92' Total xG: 0.86
Darwin Núñez - Shot xG: 0.32;93' Total xG: 1.60;93' Total xG: 0.86;94' Total xG: 1.60;94' Total xG: 0.86;95' Total xG: 1.60;95' Total xG: 0.86;95' Total xG: 1.60;95' Total xG: 0.86;96' Total xG: 1.62;96' Total xG: 0.86",https://understat.com/match/22304,3
3,Chelsea,0,2.28,21,2,18,6.21,2.19,Nottingham Forest,1,1.15,7,3,2,19.28,0.59,"0' Total xG: 0.05;0' Total xG: 0.00;1' Total xG: 0.18;1' Total xG: 0.00;2' Total xG: 0.18;2' Total xG: 0.00;2' Total xG: 0.18;2' Total xG: 0.00;3' Total xG: 0.18;3' Total xG: 0.00;4' Total xG: 0.18;4' Total xG: 0.00;5' Total xG: 0.18;5' Total xG: 0.00;5' Total xG: 0.18;5' Total xG: 0.00;6' Total xG: 0.18;6' Total xG: 0.00;7' Total xG: 0.18;7' Total xG: 0.00;7' Total xG: 0.18;7' Total xG: 0.00;8' Total xG: 0.18;8' Total xG: 0.00;9' Total xG: 0.18;9' Total xG: 0.00;10' Total xG: 0.18;10' Total xG: 0.00;10' Total xG: 0.18;10' Total xG: 0.00;11' Total xG: 0.18;11' Total xG: 0.00;12' Total xG: 0.18;12' Total xG: 0.00;12' Total xG: 0.18;12' Total xG: 0.00;13' Total xG: 0.18;13' Total xG: 0.00;14' Total xG: 0.18;14' Total xG: 0.00;15' Total xG: 0.20;15' Total xG: 0.00;15' Total xG: 0.20;15' Total xG: 0.00;16' Total xG: 0.20;16' Total xG: 0.00;17' Total xG: 0.20;17' Total xG: 0.00;17' Total xG: 0.20;17' Total xG: 0.00;18' Total xG: 0.20;18' Total xG: 0.00;19' Total xG: 0.20;19' Total xG: 0.00;20' Total xG: 0.20;20' Total xG: 0.00;20' Total xG: 0.20;20' Total xG: 0.00;21' Total xG: 0.33;21' Total xG: 0.00;22' Total xG: 0.33;22' Total xG: 0.00;22' Total xG: 0.33;22' Total xG: 0.00;23' Total xG: 0.33;23' Total xG: 0.00;24' Total xG: 0.33;24' Total xG: 0.00;24' Total xG: 0.33;24' Total xG: 0.00;25' Total xG: 0.33;25' Total xG: 0.55;26' Total xG: 0.33;26' Total xG: 0.55;27' Total xG: 0.33;27' Total xG: 0.55;27' Total xG: 0.33;27' Total xG: 0.55;28' Total xG: 0.33;28' Total xG: 0.55;29' Total xG: 0.33;29' Total xG: 0.55;29' Total xG: 0.33;29' Total xG: 0.55;30' Total xG: 0.33;30' Total xG: 0.63;31' Total xG: 0.33;31' Total xG: 0.63;32' Total xG: 0.33;32' Total xG: 0.63;32' Total xG: 0.33;32' Total xG: 0.63;33' Total xG: 0.33;33' Total xG: 0.63;34' Total xG: 0.39;34' Total xG: 0.63;34' Total xG: 0.39;34' Total xG: 0.63;35' Total xG: 0.39;35' Total xG: 0.63;36' Total xG: 0.48;36' Total xG: 0.63;37' Total xG: 0.48;37' Total xG: 0.63;37' Total xG: 0.48;37' Total xG: 0.63;38' Total xG: 0.58;38' Total xG: 0.63;39' Total xG: 0.58;39' Total xG: 0.63;39' Total xG: 0.58;39' Total xG: 0.63;40' Total xG: 0.58;40' Total xG: 0.63;41' Total xG: 0.58;41' Total xG: 0.63;42' Total xG: 0.58;42' Total xG: 0.65;42' Total xG: 0.58;42' Total xG: 0.65;43' Total xG: 0.58;43' Total xG: 0.65;44' Total xG: 0.63;44' Total xG: 0.65;44' Total xG: 0.63;44' Total xG: 0.65;45' Total xG: 0.63;45' Total xG: 0.65;46' Total xG: 0.63;46' Total xG: 0.65;47' Total xG: 0.63;47' Total xG: 1.03
Anthony Elanga - Shot xG: 0.37;47' Total xG: 0.63;47' Total xG: 1.03
Anthony Elanga - Shot xG: 0.37;48' Total xG: 0.74;48' Total xG: 1.03;49' Total xG: 0.74;49' Total xG: 1.03;49' Total xG: 0.74;49' Total xG: 1.03;50' Total xG: 0.80;50' Total xG: 1.03;51' Total xG: 0.80;51' Total xG: 1.03;52' Total xG: 0.85;52' Total xG: 1.03;52' Total xG: 0.85;52' Total xG: 1.03;53' Total xG: 0.91;53' Total xG: 1.03;54' Total xG: 0.91;54' Total xG: 1.03;54' Total xG: 0.91;54' Total xG: 1.03;55' Total xG: 1.48;55' Total xG: 1.03;56' Total xG: 1.48;56' Total xG: 1.03;57' Total xG: 1.48;57' Total xG: 1.03;57' Total xG: 1.48;57' Total xG: 1.03;58' Total xG: 1.48;58' Total xG: 1.03;59' Total xG: 1.48;59' Total xG: 1.03;59' Total xG: 1.48;59' Total xG: 1.03;60' Total xG: 1.48;60' Total xG: 1.03;61' Total xG: 1.48;61' Total xG: 1.03;62' Total xG: 1.48;62' Total xG: 1.03;62' Total xG: 1.48;62' Total xG: 1.03;63' Total xG: 1.50;63' Total xG: 1.03;64' Total xG: 1.50;64' Total xG: 1.03;64' Total xG: 1.50;64' Total xG: 1.03;65' Total xG: 1.50;65' Total xG: 1.03;66' Total xG: 1.50;66' Total xG: 1.03;67' Total xG: 1.50;67' Total xG: 1.03;67' Total xG: 1.50;67' Total xG: 1.03;68' Total xG: 1.50;68' Total xG: 1.03;69' Total xG: 1.50;69' Total xG: 1.03;69' Total xG: 1.50;69' Total xG: 1.03;70' Total xG: 1.50;70' Total xG: 1.03;71' Total xG: 1.50;71' Total xG: 1.03;71' Total xG: 1.50;71' Total xG: 1.03;72' Total xG: 1.50;72' Total xG: 1.03;73' Total xG: 1.50;73' Total xG: 1.03;74' Total xG: 1.50;74' Total xG: 1.03;74' Total xG: 1.50;74' Total xG: 1.03;75' Total xG: 1.50;75' Total xG: 1.03;76' Total xG: 1.50;76' Total xG: 1.03;76' Total xG: 1.50;76' Total xG: 1.03;77' Total xG: 1.53;77' Total xG: 1.03;78' Total xG: 1.53;78' Total xG: 1.03;79' Total xG: 1.53;79' Total xG: 1.03;79' Total xG: 1.53;79' Total xG: 1.03;80' Total xG: 1.53;80' Total xG: 1.03;81' Total xG: 1.53;81' Total xG: 1.03;81' Total xG: 1.53;81' Total xG: 1.03;82' Total xG: 2.14;82' Total xG: 1.03;83' Total xG: 2.14;83' Total xG: 1.03;84' Total xG: 2.14;84' Total xG: 1.03;84' Total xG: 2.14;84' Total xG: 1.03;85' Total xG: 2.17;85' Total xG: 1.03;86' Total xG: 2.18;86' Total xG: 1.03;86' Total xG: 2.18;86' Total xG: 1.03;87' Total xG: 2.22;87' Total xG: 1.03;88' Total xG: 2.22;88' Total xG: 1.09;89' Total xG: 2.22;89' Total xG: 1.09;89' Total xG: 2.22;89' Total xG: 1.09;90' Total xG: 2.22;90' Total xG: 1.09;91' Total xG: 2.22;91' Total xG: 1.09;91' Total xG: 2.22;91' Total xG: 1.09;92' Total xG: 2.22;92' Total xG: 1.09;93' Total xG: 2.22;93' Total xG: 1.09;94' Total xG: 2.22;94' Total xG: 1.15;94' Total xG: 2.22;94' Total xG: 1.15;95' Total xG: 2.28;95' Total xG: 1.15",https://understat.com/match/21930,4
