,TEAMS,GOALS,xG,SHOTS,SHOTS ON TARGET,DEEP,PPDA,xPTS,A_TEAMS,A_GOALS,A_xG,A_SHOTS,A_SHOTS ON TARGET,A_DEEP,A_PPDA,A_xPTS
89,Reims,0,0.33,7,0,2,9.33,1.13,Nimes,0,0.41,7,1,0,13.44,1.33
90,Nice,2,0.69,12,6,6,12.76,1.26,Reims,0,0.73,11,3,5,17.28,1.36
91,Reims,0,0.45,9,2,7,12.44,1.06,Angers,0,0.68,13,2,6,21.85,1.51
92,Metz,1,0.90,9,2,2,9.04,0.79,Reims,1,1.53,17,6,7,12.84,1.90
93,Reims,1,1.16,19,6,2,11.54,2.27,Bordeaux,1,0.21,5,1,2,8.56,0.44
94,Reims,3,1.26,10,3,4,12.81,2.07,Saint-Etienne,1,0.51,11,4,4,10.00,0.64
95,Toulouse,0,0.67,9,5,6,10.22,0.72,Reims,1,1.44,10,4,3,11.78,2.00
96,Nimes,2,1.63,13,4,3,4.81,2.35,Reims,0,0.50,5,1,4,5.52,0.43
97,Amiens,1,0.99,6,3,4,7.22,2.24,Reims,1,0.34,6,1,2,6.92,0.48
98,Reims,0,0.64,16,2,10,4.39,1.00,Metz,1,0.95,7,4,2,17.84,1.65
99,Angers,1,1.27,15,4,6,24.00,0.98,Reims,4,1.73,14,5,1,16.33,1.74
100,Reims,1,1.04,15,4,10,11.71,1.38,Nice,1,0.93,5,4,6,19.38,1.29
101,Strasbourg,3,2.94,12,5,5,8.83,2.84,Reims,0,0.52,5,0,6,13.06,0.10
102,Reims,1,1.30,11,3,5,10.04,2.59,Rennes,0,0.14,3,1,1,14.22,0.24
103,Saint-Etienne,1,0.64,7,4,3,10.28,0.88,Reims,1,1.00,12,2,3,12.24,1.74
104,Reims,1,1.33,12,3,4,20.47,1.44,Brest,0,1.19,12,4,2,13.96,1.22
105,Brest,1,2.33,16,5,6,14.24,2.06,Toulouse,1,1.43,12,3,9,6.44,0.71
106,Saint-Etienne,1,2.22,19,5,8,6.26,2.56,Brest,1,0.50,9,4,2,16.16,0.29
107,Nimes,3,2.33,21,8,6,15.68,2.39,Brest,0,0.86,7,3,4,8.94,0.44
108,Brest,0,0.39,10,2,7,15.88,1.20,Rennes,0,0.42,9,2,1,11.55,1.28
109,Bordeaux,2,1.56,18,5,4,13.24,1.48,Brest,2,1.38,13,3,14,22.21,1.25
110,Brest,2,1.09,7,3,3,16.14,1.88,Metz,0,0.54,12,4,9,5.00,0.80
111,Angers,0,1.50,29,6,8,9.92,2.41,Brest,1,0.24,6,1,3,14.00,0.37
112,Brest,2,2.10,15,7,4,13.95,2.26,Dijon,0,0.95,14,5,4,13.68,0.54
113,Amiens,1,1.37,6,2,3,17.47,2.01,Brest,0,0.73,14,3,8,7.58,0.72
114,Brest,1,1.13,17,4,7,10.08,0.50,Paris Saint Germain,2,2.54,18,8,11,9.38,2.33
115,Brest,1,0.57,13,4,7,6.24,0.52,Nantes,1,1.50,11,4,4,15.59,2.24
116,Brest,5,2.24,11,8,6,13.35,2.48,Strasbourg,0,0.78,9,3,8,12.81,0.35
117,Lille,1,2.54,16,10,6,12.64,2.87,Brest,0,0.26,6,0,4,18.00,0.08
118,Brest,0,2.53,16,4,12,5.35,2.36,Nice,0,1.14,15,7,0,36.78,0.48
119,Montpellier,4,2.22,17,6,5,15.65,2.43,Brest,0,0.75,17,4,8,7.10,0.40
120,Toulouse,2,1.45,12,5,7,8.52,1.01,Brest,5,1.95,15,9,7,10.65,1.74
121,Brest,2,0.81,10,3,2,5.81,1.08,Amiens,1,1.00,8,3,3,7.35,1.55
122,Dijon,3,1.30,12,5,4,11.39,1.36,Brest,0,1.31,19,4,7,4.36,1.36
123,Brest,1,1.82,17,3,3,10.65,1.99,Bordeaux,1,1.09,12,5,4,9.21,0.76
124,Rennes,0,0.83,17,2,6,8.37,1.73,Brest,0,0.40,8,3,4,13.67,0.88
125,Brest,3,1.78,10,3,7,13.90,1.47,Saint-Etienne,2,1.64,11,4,4,9.39,1.27
126,Nice,2,1.86,19,6,2,15.67,2.47,Brest,2,0.63,9,3,4,24.63,0.33
127,Brest,0,0.93,16,4,8,6.85,1.89,Angers,1,0.32,6,2,4,27.07,0.74
128,Toulouse,1,1.62,18,6,5,11.04,1.68,Dijon,0,1.21,18,5,6,14.28,1.06
129,Paris Saint Germain,4,4.71,21,11,12,4.44,2.97,Toulouse,0,0.70,3,0,0,27.58,0.02
130,Toulouse,2,1.29,13,3,5,15.04,2.30,Amiens,0,0.27,10,1,6,17.37,0.45
131,Saint-Etienne,2,1.07,14,4,3,6.44,0.66,Toulouse,2,1.93,10,7,4,19.33,2.11
132,Nimes,1,1.63,19,4,7,11.41,1.96,Toulouse,0,0.84,9,2,7,12.27,0.78
133,Toulouse,0,0.23,6,1,3,7.95,0.41,Angers,2,1.36,22,6,9,22.43,2.35
134,Metz,2,1.53,13,3,4,14.80,1.99,Toulouse,2,0.82,15,6,12,8.63,0.75
135,Toulouse,1,0.85,15,4,2,11.88,1.10,Bordeaux,3,1.08,10,4,5,4.81,1.57
136,Toulouse,2,2.63,17,6,4,14.15,2.69,Lille,1,0.72,9,2,3,9.93,0.21
137,Rennes,3,2.21,14,6,5,5.76,2.28,Toulouse,2,0.98,15,5,3,5.53,0.53
138,Montpellier,3,1.42,8,3,1,8.73,2.55,Toulouse,0,0.25,6,2,1,7.04,0.27
139,Nantes,2,2.88,21,8,6,6.79,2.64,Toulouse,1,1.01,7,3,5,15.23,0.23
140,Strasbourg,4,2.83,18,7,10,7.53,1.85,Toulouse,2,2.12,14,9,6,13.95,0.94
141,Nice,3,1.92,15,5,5,11.59,2.64,Toulouse,0,0.34,8,0,1,11.26,0.23
142,Amiens,0,0.80,9,4,4,7.16,1.49,Toulouse,0,0.67,12,1,1,10.24,1.15
143,Toulouse,0,0.99,12,1,3,9.38,0.84,Strasbourg,1,1.64,15,6,5,10.44,1.88
144,Toulouse,0,2.37,19,5,6,15.00,2.03,Nice,2,1.48,14,4,2,11.58,0.76
145,Lille,3,2.64,18,9,9,13.79,2.82,Toulouse,0,0.29,7,1,2,22.00,0.11
146,Toulouse,0,0.82,15,2,5,19.83,1.01,Rennes,2,1.21,11,4,3,7.65,1.70
147,Dijon,2,0.88,14,3,4,5.15,1.19,Toulouse,1,1.01,6,2,3,12.23,1.48
148,Montpellier,0,2.56,24,5,11,8.83,2.35,Rennes,1,1.17,9,3,2,10.23,0.47
149,Bordeaux,1,0.79,13,4,1,6.70,1.38,Montpellier,1,0.68,10,4,5,10.30,1.25
150,Nantes,1,0.83,14,7,3,12.12,1.37,Montpellier,0,0.77,8,1,6,12.71,1.27
151,Montpellier,2,2.22,17,8,6,16.63,2.28,Nice,1,1.05,13,5,4,11.59,0.53
152,Montpellier,1,0.58,12,4,5,7.17,1.15,Nimes,0,0.72,15,3,6,7.16,1.45
153,Strasbourg,1,0.39,8,3,2,9.56,0.47,Montpellier,0,1.28,11,3,5,7.44,2.29
154,Montpellier,0,0.85,14,3,8,6.42,1.13,Angers,0,1.09,13,6,7,20.59,1.55
155,Metz,2,1.14,11,4,3,11.05,1.81,Montpellier,2,0.66,12,4,3,5.76,0.87
156,Saint-Etienne,0,0.48,9,2,1,7.43,0.57,Montpellier,0,1.34,8,2,2,6.58,2.17
157,Montpellier,4,1.35,20,10,3,11.00,1.63,Amiens,2,0.99,6,2,2,18.69,1.07
158,Dijon,2,1.30,18,2,5,12.40,1.38,Montpellier,2,1.28,18,6,4,6.03,1.33
159,Montpellier,1,0.45,6,1,3,10.18,0.98,Paris Saint Germain,3,0.78,14,5,7,3.96,1.61
160,Lille,2,1.93,14,9,3,8.58,1.72,Montpellier,1,1.53,10,4,1,7.48,0.96
161,Amiens,1,1.02,7,3,4,9.78,1.54,Montpellier,2,0.85,11,4,5,8.14,1.09
162,Montpellier,2,1.84,16,5,7,10.00,2.47,Dijon,1,0.44,6,2,1,17.25,0.35
163,Paris Saint Germain,5,2.89,20,9,19,5.77,2.89,Montpellier,0,0.16,6,2,2,25.36,0.07
164,Montpellier,1,0.51,12,7,4,10.61,0.49,Metz,1,1.51,18,8,3,7.50,2.28
165,Montpellier,1,0.55,9,3,3,10.65,0.89,Saint-Etienne,0,1.06,17,5,6,7.41,1.78
166,Angers,1,1.28,12,8,3,19.00,1.82,Montpellier,0,0.77,10,2,2,6.91,0.88
167,Montpellier,3,3.80,23,11,4,19.73,2.86,Strasbourg,0,0.85,15,7,4,9.00,0.10
168,Rennes,5,3.18,16,9,10,13.80,2.74,Montpellier,0,0.94,11,1,5,18.94,0.18
169,Rennes,2,1.19,11,4,5,18.95,1.65,Paris Saint Germain,1,0.84,9,2,5,8.21,1.04
170,Strasbourg,0,1.62,19,3,6,10.08,2.35,Rennes,2,0.50,7,4,2,8.58,0.43
171,Rennes,1,0.59,11,3,1,13.96,0.45,Nice,2,1.69,11,7,1,8.78,2.35
172,Rennes,1,0.65,11,3,4,16.25,0.88,Lille,1,1.11,15,6,6,11.96,1.80
173,Nantes,1,1.43,8,2,5,10.41,1.69,Rennes,0,1.06,6,2,5,9.95,0.96
174,Rennes,3,3.41,22,11,6,12.65,2.93,Amiens,1,0.47,13,6,5,8.63,0.04
175,Dijon,2,0.61,16,6,4,8.62,1.24,Rennes,1,0.67,11,4,6,14.43,1.37
176,Rennes,2,1.49,14,5,4,7.32,2.05,Saint-Etienne,1,0.68,5,1,1,9.75,0.66
177,Metz,0,0.73,20,4,7,10.32,0.94,Rennes,1,1.13,12,2,4,14.05,1.75
178,Rennes,2,1.29,8,3,6,14.75,1.66,Angers,1,0.93,12,1,2,10.78,1.01
179,Rennes,1,1.08,12,5,7,10.56,1.86,Bordeaux,0,0.54,13,2,3,5.62,0.82
180,Nimes,0,0.19,6,1,4,4.14,0.72,Rennes,1,0.67,8,2,2,8.05,1.82
181,Nice,1,2.04,23,4,4,7.82,1.40,Rennes,1,2.01,20,5,11,11.52,1.36
182,Rennes,3,2.22,13,9,5,6.06,2.47,Nantes,2,0.88,8,5,3,12.50,0.35
183,Lille,1,0.95,14,3,2,13.45,1.86,Rennes,0,0.39,11,4,0,12.94,0.77
184,Rennes,2,2.43,26,8,8,9.95,2.72,Nimes,1,0.39,8,2,6,15.82,0.18
185,Nice,2,1.87,17,6,4,8.61,2.40,Amiens,1,0.60,8,2,3,22.72,0.41
186,Nimes,1,1.26,18,5,9,8.20,0.71,Nice,2,2.00,6,3,4,15.71,2.03
187,Nice,2,1.08,16,6,8,5.79,1.31,Dijon,1,1.11,13,7,6,14.54,1.38
188,Nice,1,1.07,12,5,1,10.52,1.11,Lille,1,1.36,11,6,7,14.10,1.59
189,Nantes,1,1.34,14,5,16,12.31,2.34,Nice,0,0.27,6,2,2,10.15,0.42
190,Nice,1,0.73,10,2,5,13.35,0.09,Paris Saint Germain,4,3.38,24,10,12,7.58,2.85
191,Strasbourg,1,2.01,20,6,6,5.84,2.15,Nice,0,0.94,9,5,1,12.72,0.62
192,Nice,1,1.55,10,5,4,12.39,1.19,Bordeaux,1,1.74,10,4,2,7.79,1.51
193,Nice,3,1.11,10,7,6,11.77,1.99,Angers,1,0.39,10,4,2,12.40,0.68
194,Saint-Etienne,4,3.16,15,7,4,10.90,2.49,Nice,1,1.42,16,4,6,11.70,0.37
195,Nice,4,1.52,14,5,5,8.66,1.87,Metz,1,0.94,18,3,5,19.23,0.85
196,Angers,1,1.12,16,9,10,17.91,1.31,Nice,1,1.12,8,2,4,14.94,1.35
197,Nice,1,0.70,6,3,9,11.56,0.56,Nimes,3,1.72,10,5,4,11.29,2.21
198,Bordeaux,1,2.02,12,4,7,10.69,2.61,Nice,1,0.41,9,4,3,9.42,0.25
199,Amiens,1,1.07,8,3,5,12.94,2.19,Lille,0,0.29,9,0,4,13.88,0.52
200,Amiens,1,0.38,3,1,2,15.50,0.23,Nantes,2,2.08,25,6,5,7.29,2.63
201,Metz,1,1.48,13,4,5,10.56,1.24,Amiens,2,1.64,9,5,4,10.04,1.48
202,Amiens,1,1.33,11,3,2,11.43,2.03,Bordeaux,3,0.66,15,6,3,11.40,0.69
203,Angers,1,0.90,23,6,5,12.28,1.19,Amiens,1,1.04,8,4,2,14.63,1.49
204,Nimes,1,0.32,11,3,4,10.32,0.71,Amiens,1,0.94,13,5,9,4.50,1.92
205,Saint-Etienne,2,0.62,15,1,3,10.13,0.36,Amiens,2,2.01,11,5,6,10.09,2.48
206,Amiens,0,0.21,5,0,1,12.57,0.04,Strasbourg,4,2.67,17,9,7,15.83,2.93
207,Amiens,1,0.29,6,2,0,8.91,0.88,Dijon,1,0.64,10,5,1,19.06,1.67
208,Paris Saint Germain,4,4.86,22,10,19,5.77,2.98,Amiens,1,0.35,8,3,3,27.94,0.01
209,Amiens,4,1.51,11,5,6,13.97,0.35,Paris Saint Germain,4,3.45,15,10,7,4.90,2.52
210,Strasbourg,0,0.64,15,3,6,5.13,1.90,Amiens,0,0.06,3,1,2,6.55,0.60
211,Amiens,0,0.90,12,5,7,6.00,1.38,Metz,1,0.85,13,6,4,20.13,1.28
212,Angers,3,1.52,14,4,4,9.50,1.52,Bordeaux,1,1.30,8,3,3,10.96,1.20
213,Angers,3,2.10,15,5,3,17.40,2.78,Metz,0,0.15,4,2,2,25.38,0.13
214,Angers,2,1.42,12,3,4,15.17,2.06,Dijon,0,0.74,5,2,2,8.42,0.57
215,Lille,2,1.44,13,4,2,16.50,2.14,Angers,1,0.66,7,3,3,14.46,0.54
216,Angers,4,1.93,14,5,7,9.25,2.21,Saint-Etienne,1,0.79,6,2,2,12.78,0.57
217,Paris Saint Germain,4,3.35,15,8,17,7.79,2.89,Angers,0,0.49,10,2,4,35.75,0.07
218,Angers,1,0.99,9,5,1,18.63,0.95,Strasbourg,0,1.37,8,3,3,4.44,1.71
219,Angers,1,1.13,21,7,5,15.12,1.83,Nimes,0,0.57,10,2,4,12.15,0.86
220,Nantes,1,0.28,9,1,1,15.11,0.59,Angers,2,1.07,13,7,6,17.75,2.09
221,Angers,0,0.51,9,1,3,20.33,0.49,Lille,2,1.66,12,4,1,8.34,2.30
222,Nimes,1,0.98,11,2,3,8.04,1.80,Angers,0,0.48,10,0,4,8.26,0.85
223,Angers,2,0.72,8,3,2,16.00,0.94,Nantes,0,1.16,15,4,8,11.52,1.74
224,Dijon,0,0.23,10,1,3,9.86,0.84,Bordeaux,2,0.63,10,3,3,8.66,1.68
225,Bordeaux,2,1.52,15,6,4,8.81,1.82,Metz,0,0.94,15,3,6,9.03,0.91
226,Bordeaux,0,0.10,4,1,0,24.33,0.04,Paris Saint Germain,1,2.83,21,7,22,5.95,2.93
227,Bordeaux,0,0.90,12,6,2,6.63,1.27,Saint-Etienne,1,0.87,6,3,1,10.98,1.34
228,Lille,3,1.57,11,3,8,8.94,2.51,Bordeaux,0,0.29,5,1,2,8.00,0.30
229,Bordeaux,2,0.83,10,7,5,14.94,1.37,Nantes,0,0.79,9,2,4,9.30,1.27
230,Bordeaux,6,2.10,12,8,5,6.95,2.73,Nimes,0,0.19,7,1,3,27.81,0.16
231,Bordeaux,0,1.29,13,3,5,8.45,2.06,Strasbourg,1,0.53,7,4,3,37.67,0.65
232,Nantes,0,0.20,7,0,0,14.89,0.66,Bordeaux,1,0.75,11,2,1,8.21,1.93
233,Metz,1,0.67,11,4,2,50.13,0.37,Bordeaux,2,2.12,15,5,7,4.48,2.46
234,Bordeaux,2,1.67,11,2,3,6.22,2.02,Dijon,2,0.95,6,3,2,25.65,0.71
235,Paris Saint Germain,4,5.58,23,9,15,4.59,2.88,Bordeaux,3,1.89,13,7,2,10.94,0.09
236,Saint-Etienne,1,0.71,11,4,7,10.00,1.08,Bordeaux,1,0.92,9,2,2,10.58,1.57
237,Dijon,1,2.15,15,7,7,10.48,2.31,Saint-Etienne,2,0.92,12,4,7,10.92,0.50
238,Dijon,0,0.79,16,2,3,7.82,1.76,Nimes,0,0.34,7,3,4,11.96,0.83
239,Dijon,1,1.19,8,3,4,22.88,1.75,Strasbourg,0,0.78,15,2,12,8.26,0.93
240,Dijon,2,0.82,10,6,6,18.95,0.22,Paris Saint Germain,1,3.05,20,4,13,10.75,2.68
241,Lille,1,1.71,19,5,9,6.82,2.27,Dijon,0,0.64,8,0,3,7.31,0.51
242,Nantes,1,0.98,17,6,4,11.64,1.61,Dijon,0,0.64,5,1,3,10.65,1.03
243,Dijon,2,1.09,19,5,6,13.87,1.18,Metz,2,1.25,9,3,5,23.38,1.53
244,Dijon,1,1.22,15,7,6,16.47,1.89,Lille,0,0.59,12,6,8,4.21,0.81
245,Nimes,2,1.44,11,5,2,4.42,2.19,Dijon,0,0.50,10,3,8,2.39,0.56
246,Dijon,3,1.34,17,4,4,6.17,2.02,Nantes,3,0.57,8,2,3,11.79,0.70
247,Paris Saint Germain,4,4.57,23,11,11,9.42,2.98,Dijon,0,0.30,9,3,2,34.06,0.01
248,Lille,3,2.66,16,7,7,14.86,2.59,Saint-Etienne,0,0.80,9,4,4,12.36,0.28
249,Saint-Etienne,0,0.81,15,3,4,6.47,1.58,Metz,1,0.53,12,1,2,13.00,1.04
250,Nimes,0,1.71,22,8,4,6.62,2.02,Saint-Etienne,1,0.86,6,4,3,14.65,0.71
251,Nantes,2,0.93,9,6,6,9.39,1.42,Saint-Etienne,3,0.85,11,4,1,13.48,1.24
252,Saint-Etienne,0,0.96,11,2,2,20.84,0.15,Paris Saint Germain,4,3.61,21,13,17,5.18,2.78
253,Strasbourg,2,0.50,5,3,1,9.59,0.47,Saint-Etienne,1,1.46,6,1,3,5.84,2.29
254,Saint-Etienne,0,0.38,10,1,1,6.90,0.56,Nantes,2,1.22,11,4,5,12.44,2.15
255,Saint-Etienne,2,2.14,13,6,2,10.75,2.48,Nimes,1,0.69,12,4,3,7.10,0.36
256,Metz,3,0.88,10,6,1,12.48,0.37,Saint-Etienne,1,2.46,18,8,3,7.70,2.48
257,Lille,2,1.21,13,3,3,8.38,1.96,Nantes,1,0.52,13,3,2,12.90,0.74
258,Lille,2,3.02,12,5,4,8.83,2.91,Strasbourg,0,0.23,5,1,3,36.00,0.05
259,Lille,2,2.57,18,7,7,5.57,1.99,Nimes,2,1.76,14,4,4,17.29,0.78
