,TEAMS,GOALS,xG,SHOTS,SHOTS ON TARGET,DEEP,PPDA,xPTS,A_TEAMS,A_GOALS,A_xG,A_SHOTS,A_SHOTS ON TARGET,A_DEEP,A_PPDA,A_xPTS,timing_chart_xg,gameurl,id
0,Lille,4,1.30,16,7,15,14.17,1.78,Auxerre,1,0.77,10,2,7,23.69,0.92,"0' Total xG: 0.02
Benjamin André - Shot xG: 0.02;0' Total xG: 0.00;1' Total xG: 0.02;1' Total xG: 0.00;2' Total xG: 0.10
Jonathan Christian David - Shot xG: 0.08;2' Total xG: 0.00;2' Total xG: 0.10
Jonathan Christian David - Shot xG: 0.08;2' Total xG: 0.00;3' Total xG: 0.10;3' Total xG: 0.00;4' Total xG: 0.10;4' Total xG: 0.00;4' Total xG: 0.10;4' Total xG: 0.00;5' Total xG: 0.10;5' Total xG: 0.00;6' Total xG: 0.10;6' Total xG: 0.00;6' Total xG: 0.10;6' Total xG: 0.00;7' Total xG: 0.10;7' Total xG: 0.00;8' Total xG: 0.10;8' Total xG: 0.00;8' Total xG: 0.10;8' Total xG: 0.00;9' Total xG: 0.10;9' Total xG: 0.00;10' Total xG: 0.10;10' Total xG: 0.00;10' Total xG: 0.10;10' Total xG: 0.00;11' Total xG: 0.10;11' Total xG: 0.00;12' Total xG: 0.10;12' Total xG: 0.00;12' Total xG: 0.10;12' Total xG: 0.00;13' Total xG: 0.13;13' Total xG: 0.00;14' Total xG: 0.13;14' Total xG: 0.00;14' Total xG: 0.13;14' Total xG: 0.00;15' Total xG: 0.13;15' Total xG: 0.00;16' Total xG: 0.13;16' Total xG: 0.00;16' Total xG: 0.13;16' Total xG: 0.00;17' Total xG: 0.13;17' Total xG: 0.00;18' Total xG: 0.13;18' Total xG: 0.00;18' Total xG: 0.13;18' Total xG: 0.00;19' Total xG: 0.13;19' Total xG: 0.00;20' Total xG: 0.13;20' Total xG: 0.00;20' Total xG: 0.13;20' Total xG: 0.00;21' Total xG: 0.13;21' Total xG: 0.00;22' Total xG: 0.15;22' Total xG: 0.00;23' Total xG: 0.15;23' Total xG: 0.00;23' Total xG: 0.15;23' Total xG: 0.00;24' Total xG: 0.15;24' Total xG: 0.00;25' Total xG: 0.29;25' Total xG: 0.00;25' Total xG: 0.29;25' Total xG: 0.00;26' Total xG: 0.29;26' Total xG: 0.00;27' Total xG: 0.29;27' Total xG: 0.00;27' Total xG: 0.29;27' Total xG: 0.00;28' Total xG: 0.29;28' Total xG: 0.00;29' Total xG: 0.29;29' Total xG: 0.02;29' Total xG: 0.29;29' Total xG: 0.02;30' Total xG: 0.29;30' Total xG: 0.02;31' Total xG: 0.29;31' Total xG: 0.02;31' Total xG: 0.29;31' Total xG: 0.02;32' Total xG: 0.36;32' Total xG: 0.02;33' Total xG: 0.36;33' Total xG: 0.02;33' Total xG: 0.36;33' Total xG: 0.02;34' Total xG: 0.36;34' Total xG: 0.02;35' Total xG: 0.36;35' Total xG: 0.02;35' Total xG: 0.36;35' Total xG: 0.02;36' Total xG: 0.36;36' Total xG: 0.09;37' Total xG: 0.38;37' Total xG: 0.09;37' Total xG: 0.38;37' Total xG: 0.09;38' Total xG: 0.52
Jonathan Christian David - Shot xG: 0.14;38' Total xG: 0.09;39' Total xG: 0.52;39' Total xG: 0.09;39' Total xG: 0.52;39' Total xG: 0.09;40' Total xG: 0.52;40' Total xG: 0.09;41' Total xG: 0.52;41' Total xG: 0.09;41' Total xG: 0.52;41' Total xG: 0.09;42' Total xG: 0.54;42' Total xG: 0.09;43' Total xG: 0.54;43' Total xG: 0.09;44' Total xG: 0.54;44' Total xG: 0.09;44' Total xG: 0.54;44' Total xG: 0.09;45' Total xG: 0.54;45' Total xG: 0.09;46' Total xG: 0.54;46' Total xG: 0.09;46' Total xG: 0.54;46' Total xG: 0.09;47' Total xG: 0.54;47' Total xG: 0.09;48' Total xG: 0.54;48' Total xG: 0.09;48' Total xG: 0.54;48' Total xG: 0.09;49' Total xG: 0.54;49' Total xG: 0.09;50' Total xG: 0.67;50' Total xG: 0.09;50' Total xG: 0.67;50' Total xG: 0.09;51' Total xG: 0.67;51' Total xG: 0.09;52' Total xG: 0.67;52' Total xG: 0.16;52' Total xG: 0.67;52' Total xG: 0.16;53' Total xG: 0.67;53' Total xG: 0.16;54' Total xG: 0.67;54' Total xG: 0.20;54' Total xG: 0.67;54' Total xG: 0.20;55' Total xG: 0.67;55' Total xG: 0.20;56' Total xG: 0.67;56' Total xG: 0.20;56' Total xG: 0.67;56' Total xG: 0.20;57' Total xG: 0.67;57' Total xG: 0.20;58' Total xG: 0.67;58' Total xG: 0.20;58' Total xG: 0.67;58' Total xG: 0.20;59' Total xG: 0.67;59' Total xG: 0.20;60' Total xG: 0.67;60' Total xG: 0.20;60' Total xG: 0.67;60' Total xG: 0.20;61' Total xG: 0.67;61' Total xG: 0.20;62' Total xG: 0.93;62' Total xG: 0.20;62' Total xG: 0.93;62' Total xG: 0.20;63' Total xG: 1.03
Akim Zedadka - Shot xG: 0.10;63' Total xG: 0.20;64' Total xG: 1.03;64' Total xG: 0.20;65' Total xG: 1.03;65' Total xG: 0.20;65' Total xG: 1.03;65' Total xG: 0.20;66' Total xG: 1.03;66' Total xG: 0.30;67' Total xG: 1.03;67' Total xG: 0.57
Gaëtan Charbonnier - Shot xG: 0.27;67' Total xG: 1.03;67' Total xG: 0.57
Gaëtan Charbonnier - Shot xG: 0.27;68' Total xG: 1.03;68' Total xG: 0.57;69' Total xG: 1.03;69' Total xG: 0.57;69' Total xG: 1.03;69' Total xG: 0.57;70' Total xG: 1.03;70' Total xG: 0.57;71' Total xG: 1.03;71' Total xG: 0.57;71' Total xG: 1.03;71' Total xG: 0.57;72' Total xG: 1.03;72' Total xG: 0.57;73' Total xG: 1.03;73' Total xG: 0.64;73' Total xG: 1.03;73' Total xG: 0.64;74' Total xG: 1.03;74' Total xG: 0.64;75' Total xG: 1.03;75' Total xG: 0.64;75' Total xG: 1.03;75' Total xG: 0.64;76' Total xG: 1.03;76' Total xG: 0.64;77' Total xG: 1.03;77' Total xG: 0.64;77' Total xG: 1.03;77' Total xG: 0.64;78' Total xG: 1.03;78' Total xG: 0.64;79' Total xG: 1.03;79' Total xG: 0.64;79' Total xG: 1.03;79' Total xG: 0.64;80' Total xG: 1.03;80' Total xG: 0.64;81' Total xG: 1.16;81' Total xG: 0.64;81' Total xG: 1.16;81' Total xG: 0.64;82' Total xG: 1.16;82' Total xG: 0.67;83' Total xG: 1.16;83' Total xG: 0.67;83' Total xG: 1.16;83' Total xG: 0.67;84' Total xG: 1.16;84' Total xG: 0.67;85' Total xG: 1.16;85' Total xG: 0.74;85' Total xG: 1.16;85' Total xG: 0.74;86' Total xG: 1.16;86' Total xG: 0.74;87' Total xG: 1.30;87' Total xG: 0.74;88' Total xG: 1.30;88' Total xG: 0.74;88' Total xG: 1.30;88' Total xG: 0.74;89' Total xG: 1.30;89' Total xG: 0.77;90' Total xG: 1.30;90' Total xG: 0.77;90' Total xG: 1.30;90' Total xG: 0.77",https://understat.com/match/19652,1
1,Rennes,0,1.40,21,6,14,7.43,1.91,Lorient,1,0.71,8,2,3,23.19,0.80,"0' Total xG: 0.05;0' Total xG: 0.00;1' Total xG: 0.05;1' Total xG: 0.00;2' Total xG: 0.05;2' Total xG: 0.00;2' Total xG: 0.05;2' Total xG: 0.00;3' Total xG: 0.05;3' Total xG: 0.00;4' Total xG: 0.05;4' Total xG: 0.00;4' Total xG: 0.05;4' Total xG: 0.00;5' Total xG: 0.05;5' Total xG: 0.00;6' Total xG: 0.05;6' Total xG: 0.00;6' Total xG: 0.05;6' Total xG: 0.00;7' Total xG: 0.05;7' Total xG: 0.00;8' Total xG: 0.05;8' Total xG: 0.00;9' Total xG: 0.05;9' Total xG: 0.00;9' Total xG: 0.05;9' Total xG: 0.00;10' Total xG: 0.05;10' Total xG: 0.00;11' Total xG: 0.05;11' Total xG: 0.00;11' Total xG: 0.05;11' Total xG: 0.00;12' Total xG: 0.05;12' Total xG: 0.00;13' Total xG: 0.16;13' Total xG: 0.00;13' Total xG: 0.16;13' Total xG: 0.00;14' Total xG: 0.16;14' Total xG: 0.00;15' Total xG: 0.16;15' Total xG: 0.00;16' Total xG: 0.16;16' Total xG: 0.00;16' Total xG: 0.16;16' Total xG: 0.00;17' Total xG: 0.16;17' Total xG: 0.00;18' Total xG: 0.16;18' Total xG: 0.00;18' Total xG: 0.16;18' Total xG: 0.00;19' Total xG: 0.24;19' Total xG: 0.00;20' Total xG: 0.31;20' Total xG: 0.00;20' Total xG: 0.31;20' Total xG: 0.00;21' Total xG: 0.31;21' Total xG: 0.00;22' Total xG: 0.31;22' Total xG: 0.00;23' Total xG: 0.31;23' Total xG: 0.00;23' Total xG: 0.31;23' Total xG: 0.00;24' Total xG: 0.31;24' Total xG: 0.00;25' Total xG: 0.37;25' Total xG: 0.00;25' Total xG: 0.37;25' Total xG: 0.00;26' Total xG: 0.37;26' Total xG: 0.00;27' Total xG: 0.37;27' Total xG: 0.00;27' Total xG: 0.37;27' Total xG: 0.00;28' Total xG: 0.37;28' Total xG: 0.00;29' Total xG: 0.37;29' Total xG: 0.00;29' Total xG: 0.37;29' Total xG: 0.00;30' Total xG: 0.37;30' Total xG: 0.00;31' Total xG: 0.37;31' Total xG: 0.00;32' Total xG: 0.37;32' Total xG: 0.00;32' Total xG: 0.37;32' Total xG: 0.00;33' Total xG: 0.61;33' Total xG: 0.00;34' Total xG: 0.61;34' Total xG: 0.03;34' Total xG: 0.61;34' Total xG: 0.03;35' Total xG: 0.61;35' Total xG: 0.03;36' Total xG: 0.61;36' Total xG: 0.03;36' Total xG: 0.61;36' Total xG: 0.03;37' Total xG: 0.61;37' Total xG: 0.03;38' Total xG: 0.61;38' Total xG: 0.03;39' Total xG: 0.61;39' Total xG: 0.03;39' Total xG: 0.61;39' Total xG: 0.03;40' Total xG: 0.61;40' Total xG: 0.03;41' Total xG: 0.61;41' Total xG: 0.03;41' Total xG: 0.61;41' Total xG: 0.03;42' Total xG: 0.61;42' Total xG: 0.03;43' Total xG: 0.61;43' Total xG: 0.03;43' Total xG: 0.61;43' Total xG: 0.03;44' Total xG: 0.61;44' Total xG: 0.03;45' Total xG: 0.61;45' Total xG: 0.03;46' Total xG: 0.62;46' Total xG: 0.03;46' Total xG: 0.62;46' Total xG: 0.03;47' Total xG: 0.62;47' Total xG: 0.03;48' Total xG: 0.62;48' Total xG: 0.03;48' Total xG: 0.62;48' Total xG: 0.03;49' Total xG: 0.71;49' Total xG: 0.03;50' Total xG: 0.71;50' Total xG: 0.03;50' Total xG: 0.71;50' Total xG: 0.03;51' Total xG: 0.71;51' Total xG: 0.04;52' Total xG: 0.76;52' Total xG: 0.04;53' Total xG: 0.78;53' Total xG: 0.04;53' Total xG: 0.78;53' Total xG: 0.04;54' Total xG: 0.89;54' Total xG: 0.04;55' Total xG: 0.89;55' Total xG: 0.04;55' Total xG: 0.89;55' Total xG: 0.04;56' Total xG: 0.89;56' Total xG: 0.04;57' Total xG: 0.89;57' Total xG: 0.04;57' Total xG: 0.89;57' Total xG: 0.04;58' Total xG: 0.89;58' Total xG: 0.07;59' Total xG: 0.89;59' Total xG: 0.07;59' Total xG: 0.89;59' Total xG: 0.07;60' Total xG: 0.89;60' Total xG: 0.07;61' Total xG: 0.89;61' Total xG: 0.07;62' Total xG: 0.89;62' Total xG: 0.07;62' Total xG: 0.89;62' Total xG: 0.07;63' Total xG: 0.89;63' Total xG: 0.12;64' Total xG: 0.89
Arthur Theate - Shot xG: 0.00;64' Total xG: 0.12;64' Total xG: 0.89
Arthur Theate - Shot xG: 0.00;64' Total xG: 0.12;65' Total xG: 0.89;65' Total xG: 0.12;66' Total xG: 0.89;66' Total xG: 0.13;66' Total xG: 0.89;66' Total xG: 0.13;67' Total xG: 0.89;67' Total xG: 0.13;68' Total xG: 0.89;68' Total xG: 0.13;69' Total xG: 0.89;69' Total xG: 0.13;69' Total xG: 0.89;69' Total xG: 0.13;70' Total xG: 0.89;70' Total xG: 0.13;71' Total xG: 0.89;71' Total xG: 0.13;71' Total xG: 0.89;71' Total xG: 0.13;72' Total xG: 0.89;72' Total xG: 0.13;73' Total xG: 0.89;73' Total xG: 0.59;73' Total xG: 0.89;73' Total xG: 0.59;74' Total xG: 0.94;74' Total xG: 0.59;75' Total xG: 0.94;75' Total xG: 0.59;76' Total xG: 0.94;76' Total xG: 0.59;76' Total xG: 0.94;76' Total xG: 0.59;77' Total xG: 1.22;77' Total xG: 0.59;78' Total xG: 1.22;78' Total xG: 0.59;78' Total xG: 1.22;78' Total xG: 0.59;79' Total xG: 1.22;79' Total xG: 0.59;80' Total xG: 1.22;80' Total xG: 0.59;80' Total xG: 1.22;80' Total xG: 0.59;81' Total xG: 1.32;81' Total xG: 0.59;82' Total xG: 1.32;82' Total xG: 0.59;83' Total xG: 1.32;83' Total xG: 0.59;83' Total xG: 1.32;83' Total xG: 0.59;84' Total xG: 1.32;84' Total xG: 0.59;85' Total xG: 1.32;85' Total xG: 0.59;85' Total xG: 1.32;85' Total xG: 0.59;86' Total xG: 1.32;86' Total xG: 0.59;87' Total xG: 1.32;87' Total xG: 0.59;87' Total xG: 1.32;87' Total xG: 0.59;88' Total xG: 1.32;88' Total xG: 0.59;89' Total xG: 1.32;89' Total xG: 0.71;90' Total xG: 1.32;90' Total xG: 0.71;90' Total xG: 1.32;90' Total xG: 0.71;91' Total xG: 1.32;91' Total xG: 0.71;92' Total xG: 1.32;92' Total xG: 0.71;92' Total xG: 1.32;92' Total xG: 0.71;93' Total xG: 1.40;93' Total xG: 0.71",https://understat.com/match/19656,2
2,Strasbourg,1,1.39,11,7,8,7.36,0.67,Monaco,2,2.48,24,11,7,11.04,2.13,"0' Total xG: 0.00;0' Total xG: 0.00;1' Total xG: 0.00;1' Total xG: 0.00;2' Total xG: 0.00;2' Total xG: 0.00;2' Total xG: 0.00;2' Total xG: 0.00;3' Total xG: 0.00;3' Total xG: 0.00;4' Total xG: 0.01;4' Total xG: 0.00;5' Total xG: 0.01;5' Total xG: 0.00;5' Total xG: 0.01;5' Total xG: 0.00;6' Total xG: 0.01;6' Total xG: 0.00;7' Total xG: 0.01;7' Total xG: 0.00;7' Total xG: 0.01;7' Total xG: 0.00;8' Total xG: 0.01;8' Total xG: 0.00;9' Total xG: 0.01;9' Total xG: 0.00;10' Total xG: 0.01;10' Total xG: 0.00;10' Total xG: 0.01;10' Total xG: 0.00;11' Total xG: 0.01;11' Total xG: 0.01;12' Total xG: 0.01;12' Total xG: 0.05;13' Total xG: 0.01;13' Total xG: 0.05;13' Total xG: 0.01;13' Total xG: 0.05;14' Total xG: 0.01;14' Total xG: 0.05;15' Total xG: 0.01;15' Total xG: 0.05;15' Total xG: 0.01;15' Total xG: 0.05;16' Total xG: 0.01;16' Total xG: 0.05;17' Total xG: 0.01;17' Total xG: 0.05;18' Total xG: 0.01;18' Total xG: 0.05;18' Total xG: 0.01;18' Total xG: 0.05;19' Total xG: 0.01;19' Total xG: 0.05;20' Total xG: 0.03;20' Total xG: 0.05;20' Total xG: 0.03;20' Total xG: 0.05;21' Total xG: 0.03;21' Total xG: 0.05;22' Total xG: 0.05;22' Total xG: 0.05;23' Total xG: 0.05;23' Total xG: 0.05;23' Total xG: 0.05;23' Total xG: 0.05;24' Total xG: 0.05;24' Total xG: 0.05;25' Total xG: 0.05;25' Total xG: 0.10;25' Total xG: 0.05;25' Total xG: 0.10;26' Total xG: 0.05;26' Total xG: 0.10;27' Total xG: 0.05;27' Total xG: 0.33;28' Total xG: 0.05;28' Total xG: 0.35;28' Total xG: 0.05;28' Total xG: 0.35;29' Total xG: 0.08;29' Total xG: 0.35;30' Total xG: 0.08;30' Total xG: 0.35;31' Total xG: 0.08;31' Total xG: 0.35;31' Total xG: 0.08;31' Total xG: 0.35;32' Total xG: 0.08;32' Total xG: 0.35;33' Total xG: 0.08;33' Total xG: 0.35;33' Total xG: 0.08;33' Total xG: 0.35;34' Total xG: 0.08;34' Total xG: 0.43;35' Total xG: 0.08;35' Total xG: 0.43;36' Total xG: 0.08;36' Total xG: 0.43;36' Total xG: 0.08;36' Total xG: 0.43;37' Total xG: 0.10;37' Total xG: 0.43;38' Total xG: 0.10;38' Total xG: 0.43;38' Total xG: 0.10;38' Total xG: 0.43;39' Total xG: 0.10;39' Total xG: 0.46;40' Total xG: 0.10;40' Total xG: 0.46;41' Total xG: 0.10;41' Total xG: 0.46;41' Total xG: 0.10;41' Total xG: 0.46;42' Total xG: 0.10;42' Total xG: 0.48
Krépin Diatta - Shot xG: 0.02;43' Total xG: 0.10;43' Total xG: 0.48;43' Total xG: 0.10;43' Total xG: 0.48;44' Total xG: 0.17;44' Total xG: 0.48;45' Total xG: 0.17;45' Total xG: 0.48;46' Total xG: 0.17;46' Total xG: 0.53;46' Total xG: 0.17;46' Total xG: 0.53;47' Total xG: 0.26;47' Total xG: 0.64;48' Total xG: 0.26;48' Total xG: 0.64;49' Total xG: 0.26;49' Total xG: 0.64;49' Total xG: 0.26;49' Total xG: 0.64;50' Total xG: 0.26;50' Total xG: 0.64;51' Total xG: 0.26;51' Total xG: 0.64;51' Total xG: 0.26;51' Total xG: 0.64;52' Total xG: 0.26;52' Total xG: 1.33
Sofiane Diop - Shot xG: 0.69;53' Total xG: 0.26;53' Total xG: 1.33;54' Total xG: 0.26;54' Total xG: 1.33;54' Total xG: 0.26;54' Total xG: 1.33;55' Total xG: 0.26;55' Total xG: 1.33;56' Total xG: 0.26;56' Total xG: 1.33;56' Total xG: 0.26;56' Total xG: 1.33;57' Total xG: 0.26;57' Total xG: 1.33;58' Total xG: 0.26;58' Total xG: 1.33;59' Total xG: 0.26;59' Total xG: 1.33;59' Total xG: 0.26;59' Total xG: 1.33;60' Total xG: 0.26;60' Total xG: 1.63;61' Total xG: 0.26;61' Total xG: 1.63;61' Total xG: 0.26;61' Total xG: 1.63;62' Total xG: 0.26;62' Total xG: 1.72;63' Total xG: 0.26;63' Total xG: 1.72;64' Total xG: 0.84
Habib Diallo - Shot xG: 0.57;64' Total xG: 1.74;64' Total xG: 0.84
Habib Diallo - Shot xG: 0.57;64' Total xG: 1.74;65' Total xG: 0.84;65' Total xG: 1.74;66' Total xG: 0.84;66' Total xG: 1.74;66' Total xG: 0.84;66' Total xG: 1.74;67' Total xG: 0.84;67' Total xG: 1.74;68' Total xG: 0.84;68' Total xG: 1.74;69' Total xG: 0.84;69' Total xG: 1.74;69' Total xG: 0.84;69' Total xG: 1.74;70' Total xG: 0.84;70' Total xG: 1.74;71' Total xG: 0.84;71' Total xG: 1.74;72' Total xG: 0.84;72' Total xG: 1.78;72' Total xG: 0.84;72' Total xG: 1.78;73' Total xG: 0.84;73' Total xG: 1.81;74' Total xG: 0.84;74' Total xG: 1.81;74' Total xG: 0.84;74' Total xG: 1.81;75' Total xG: 0.84;75' Total xG: 1.90;76' Total xG: 0.84;76' Total xG: 1.90;77' Total xG: 0.84;77' Total xG: 1.90;77' Total xG: 0.84;77' Total xG: 1.90;78' Total xG: 0.84;78' Total xG: 2.28;79' Total xG: 0.84;79' Total xG: 2.31;79' Total xG: 0.84;79' Total xG: 2.31;80' Total xG: 0.84;80' Total xG: 2.31;81' Total xG: 0.84;81' Total xG: 2.37;82' Total xG: 0.84;82' Total xG: 2.37;82' Total xG: 0.84;82' Total xG: 2.37;83' Total xG: 0.84;83' Total xG: 2.37;84' Total xG: 0.84;84' Total xG: 2.48;84' Total xG: 0.84;84' Total xG: 2.48;85' Total xG: 0.84;85' Total xG: 2.48;86' Total xG: 0.84;86' Total xG: 2.48;87' Total xG: 0.84;87' Total xG: 2.48;87' Total xG: 0.84;87' Total xG: 2.48;88' Total xG: 0.84;88' Total xG: 2.48;89' Total xG: 0.84;89' Total xG: 2.48;90' Total xG: 0.89;90' Total xG: 2.48;90' Total xG: 0.89;90' Total xG: 2.48;91' Total xG: 0.89;91' Total xG: 2.48;92' Total xG: 0.89;92' Total xG: 2.48;92' Total xG: 0.89;92' Total xG: 2.48;93' Total xG: 0.89;93' Total xG: 2.48;94' Total xG: 0.89;94' Total xG: 2.48;95' Total xG: 1.26;95' Total xG: 2.48;95' Total xG: 1.26;95' Total xG: 2.48;96' Total xG: 1.39;96' Total xG: 2.48",https://understat.com/match/19649,3
3,Montpellier,3,1.58,17,6,6,9.87,1.14,Troyes,2,1.84,15,10,2,14.44,1.58,"0' Total xG: 0.00;0' Total xG: 0.00;1' Total xG: 0.52;1' Total xG: 0.00;2' Total xG: 0.91
Theo Sainte Luce - Shot xG: 0.40;2' Total xG: 0.00;2' Total xG: 0.91
Theo Sainte Luce - Shot xG: 0.40;2' Total xG: 0.00;3' Total xG: 0.91;3' Total xG: 0.00;4' Total xG: 0.91;4' Total xG: 0.01;4' Total xG: 0.91;4' Total xG: 0.01;5' Total xG: 0.91;5' Total xG: 0.01;6' Total xG: 0.91;6' Total xG: 0.01;7' Total xG: 0.91;7' Total xG: 0.07;7' Total xG: 0.91;7' Total xG: 0.07;8' Total xG: 0.91;8' Total xG: 0.07;9' Total xG: 0.91;9' Total xG: 0.07;9' Total xG: 0.91;9' Total xG: 0.07;10' Total xG: 0.91;10' Total xG: 0.07;11' Total xG: 0.91;11' Total xG: 0.83
Florian Tardieu - Shot xG: 0.76;12' Total xG: 0.91;12' Total xG: 0.83;12' Total xG: 0.91;12' Total xG: 0.83;13' Total xG: 0.91;13' Total xG: 0.83;14' Total xG: 1.00
Téji Savanier - Shot xG: 0.04;14' Total xG: 0.83;14' Total xG: 1.00
Téji Savanier - Shot xG: 0.04;14' Total xG: 0.83;15' Total xG: 1.00;15' Total xG: 0.83;16' Total xG: 1.00;16' Total xG: 0.93
Mama Baldé - Shot xG: 0.10;17' Total xG: 1.00;17' Total xG: 0.93;17' Total xG: 1.00;17' Total xG: 0.93;18' Total xG: 1.00;18' Total xG: 0.93;19' Total xG: 1.00;19' Total xG: 0.93;19' Total xG: 1.00;19' Total xG: 0.93;20' Total xG: 1.00;20' Total xG: 0.93;21' Total xG: 1.00;21' Total xG: 0.93;22' Total xG: 1.00;22' Total xG: 0.93;22' Total xG: 1.00;22' Total xG: 0.93;23' Total xG: 1.00;23' Total xG: 0.93;24' Total xG: 1.00;24' Total xG: 0.93;24' Total xG: 1.00;24' Total xG: 0.93;25' Total xG: 1.00;25' Total xG: 0.93;26' Total xG: 1.00;26' Total xG: 0.93;27' Total xG: 1.00;27' Total xG: 0.93;27' Total xG: 1.00;27' Total xG: 0.93;28' Total xG: 1.00;28' Total xG: 0.93;29' Total xG: 1.00;29' Total xG: 0.93;29' Total xG: 1.00;29' Total xG: 0.93;30' Total xG: 1.00;30' Total xG: 0.93;31' Total xG: 1.00;31' Total xG: 0.93;32' Total xG: 1.00;32' Total xG: 0.93;32' Total xG: 1.00;32' Total xG: 0.93;33' Total xG: 1.00;33' Total xG: 0.93;34' Total xG: 1.03;34' Total xG: 0.93;34' Total xG: 1.03;34' Total xG: 0.93;35' Total xG: 1.03;35' Total xG: 0.96;36' Total xG: 1.07;36' Total xG: 0.96;37' Total xG: 1.07;37' Total xG: 0.96;37' Total xG: 1.07;37' Total xG: 0.96;38' Total xG: 1.07;38' Total xG: 0.96;39' Total xG: 1.07;39' Total xG: 0.96;39' Total xG: 1.07;39' Total xG: 0.96;40' Total xG: 1.07;40' Total xG: 0.96;41' Total xG: 1.07;41' Total xG: 0.96;42' Total xG: 1.07;42' Total xG: 0.96;42' Total xG: 1.07;42' Total xG: 0.96;43' Total xG: 1.07;43' Total xG: 0.96;44' Total xG: 1.07;44' Total xG: 0.96;44' Total xG: 1.07;44' Total xG: 0.96;45' Total xG: 1.07;45' Total xG: 0.96;46' Total xG: 1.07;46' Total xG: 1.43;47' Total xG: 1.09;47' Total xG: 1.43;47' Total xG: 1.09;47' Total xG: 1.43;48' Total xG: 1.09;48' Total xG: 1.49;49' Total xG: 1.09;49' Total xG: 1.55;49' Total xG: 1.09;49' Total xG: 1.55;50' Total xG: 1.09;50' Total xG: 1.55;51' Total xG: 1.09;51' Total xG: 1.55;52' Total xG: 1.09;52' Total xG: 1.55;52' Total xG: 1.09;52' Total xG: 1.55;53' Total xG: 1.10;53' Total xG: 1.55;54' Total xG: 1.10;54' Total xG: 1.64;54' Total xG: 1.10;54' Total xG: 1.64;55' Total xG: 1.10;55' Total xG: 1.64;56' Total xG: 1.10;56' Total xG: 1.64;56' Total xG: 1.10;56' Total xG: 1.64;57' Total xG: 1.10;57' Total xG: 1.64;58' Total xG: 1.10;58' Total xG: 1.64;59' Total xG: 1.10;59' Total xG: 1.64;59' Total xG: 1.10;59' Total xG: 1.64;60' Total xG: 1.10;60' Total xG: 1.71;61' Total xG: 1.10;61' Total xG: 1.71;61' Total xG: 1.10;61' Total xG: 1.71;62' Total xG: 1.10;62' Total xG: 1.71;63' Total xG: 1.10;63' Total xG: 1.71;64' Total xG: 1.14;64' Total xG: 1.71;64' Total xG: 1.14;64' Total xG: 1.71;65' Total xG: 1.14;65' Total xG: 1.71;66' Total xG: 1.14;66' Total xG: 1.71;66' Total xG: 1.14;66' Total xG: 1.71;67' Total xG: 1.16;67' Total xG: 1.71;68' Total xG: 1.16;68' Total xG: 1.71;69' Total xG: 1.16;69' Total xG: 1.71;69' Total xG: 1.16;69' Total xG: 1.71;70' Total xG: 1.16;70' Total xG: 1.71;71' Total xG: 1.16;71' Total xG: 1.71;71' Total xG: 1.16;71' Total xG: 1.71;72' Total xG: 1.16;72' Total xG: 1.71;73' Total xG: 1.16;73' Total xG: 1.71;74' Total xG: 1.18;74' Total xG: 1.71;74' Total xG: 1.18;74' Total xG: 1.71;75' Total xG: 1.18;75' Total xG: 1.71;76' Total xG: 1.23;76' Total xG: 1.71;76' Total xG: 1.23;76' Total xG: 1.71;77' Total xG: 1.23;77' Total xG: 1.71;78' Total xG: 1.23;78' Total xG: 1.71;79' Total xG: 1.23;79' Total xG: 1.71;79' Total xG: 1.23;79' Total xG: 1.71;80' Total xG: 1.29
Téji Savanier - Shot xG: 0.06;80' Total xG: 1.77;81' Total xG: 1.29;81' Total xG: 1.77;81' Total xG: 1.29;81' Total xG: 1.77;82' Total xG: 1.29;82' Total xG: 1.77;83' Total xG: 1.29;83' Total xG: 1.77;84' Total xG: 1.29;84' Total xG: 1.77;84' Total xG: 1.29;84' Total xG: 1.77;85' Total xG: 1.29;85' Total xG: 1.77;86' Total xG: 1.29;86' Total xG: 1.77;86' Total xG: 1.29;86' Total xG: 1.77;87' Total xG: 1.29;87' Total xG: 1.77;88' Total xG: 1.29;88' Total xG: 1.77;89' Total xG: 1.29;89' Total xG: 1.77;89' Total xG: 1.29;89' Total xG: 1.77;90' Total xG: 1.31;90' Total xG: 1.77;91' Total xG: 1.31;91' Total xG: 1.82;91' Total xG: 1.31;91' Total xG: 1.82;92' Total xG: 1.58;92' Total xG: 1.82;93' Total xG: 1.58;93' Total xG: 1.82;94' Total xG: 1.58;94' Total xG: 1.83;94' Total xG: 1.58;94' Total xG: 1.83;95' Total xG: 1.58;95' Total xG: 1.84",https://understat.com/match/19653,4
