,TEAMS,GOALS,xG,SHOTS,SHOTS ON TARGET,DEEP,PPDA,xPTS,A_TEAMS,A_GOALS,A_xG,A_SHOTS,A_SHOTS ON TARGET,A_DEEP,A_PPDA,A_xPTS
32,Paris Saint Germain,3,3.86,28,8,23,5.11,2.81,Metz,0,1.00,11,6,3,31.00,0.13
33,Monaco,3,1.21,9,2,1,13.97,1.43,Paris Saint Germain,1,1.12,6,1,8,6.65,1.23
34,Paris Saint Germain,1,1.94,15,4,5,15.95,2.67,Saint-Etienne,1,0.29,5,2,2,15.56,0.20
35,Caen,0,1.01,13,1,1,21.00,0.14,Paris Saint Germain,6,3.50,21,9,9,7.61,2.79
36,Paris Saint Germain,3,2.12,8,4,9,11.71,2.75,Dijon,0,0.30,8,4,3,27.26,0.15
37,Toulouse,2,1.44,11,3,1,12.38,1.72,Paris Saint Germain,0,1.05,12,3,7,7.90,0.98
38,Paris Saint Germain,2,2.35,14,7,8,7.44,2.53,Bordeaux,0,0.74,6,2,2,31.20,0.30
39,Nancy,1,0.20,6,3,2,10.30,0.77,Paris Saint Germain,2,0.60,7,3,4,9.84,1.76
40,Paris Saint Germain,0,1.51,16,2,9,6.33,2.71,Marseille,0,0.00,0,0,2,33.88,0.15
41,Lille,0,1.19,10,2,3,13.66,0.65,Paris Saint Germain,1,2.24,17,7,8,5.16,2.14
42,Paris Saint Germain,4,2.57,19,6,10,9.67,2.87,Rennes,0,0.18,4,1,1,20.27,0.08
43,Paris Saint Germain,2,1.52,10,5,8,7.42,2.15,Nantes,0,0.67,12,1,2,24.35,0.60
44,Lyon,1,0.87,14,3,3,15.70,0.39,Paris Saint Germain,2,2.30,11,5,7,9.57,2.44
45,Paris Saint Germain,2,1.88,14,4,4,7.62,2.66,Angers,0,0.30,14,3,1,22.12,0.21
46,Montpellier,3,0.54,6,3,2,21.26,0.73,Paris Saint Germain,0,1.22,10,3,7,4.61,1.96
47,Paris Saint Germain,2,3.50,22,10,2,6.41,2.93,Nice,2,0.51,5,3,3,16.78,0.04
48,Guingamp,2,0.91,11,2,4,17.36,0.72,Paris Saint Germain,1,1.69,15,7,11,4.19,2.04
49,Paris Saint Germain,5,2.04,19,7,10,9.74,2.82,Lorient,0,0.10,4,1,1,25.80,0.10
50,Rennes,0,0.38,12,1,4,12.58,0.90,Paris Saint Germain,1,0.76,9,4,10,12.00,1.69
51,Nantes,0,0.73,8,0,5,8.54,0.48,Paris Saint Germain,2,1.98,15,5,10,9.40,2.31
52,Paris Saint Germain,1,1.35,11,4,6,7.37,2.12,Monaco,1,0.57,14,7,3,13.15,0.61
53,Dijon,1,0.30,7,1,1,22.33,0.06,Paris Saint Germain,3,2.94,21,8,11,6.40,2.90
54,Paris Saint Germain,2,2.85,20,7,10,4.81,2.92,Lille,1,0.32,4,3,0,38.23,0.04
55,Bordeaux,0,0.93,14,4,8,14.81,1.20,Paris Saint Germain,3,1.07,8,5,4,15.81,1.48
56,Paris Saint Germain,0,1.19,14,3,9,3.58,2.40,Toulouse,0,0.12,3,1,1,17.48,0.34
57,Marseille,1,0.77,12,3,1,13.11,0.11,Paris Saint Germain,5,3.52,20,13,12,14.36,2.82
58,Paris Saint Germain,1,3.27,24,7,10,4.45,2.81,Nancy,0,0.58,10,3,0,13.76,0.13
59,Lorient,1,0.23,7,2,3,18.58,0.41,Paris Saint Germain,2,1.35,12,6,11,13.88,2.35
60,Paris Saint Germain,2,1.47,12,4,10,11.25,1.54,Lyon,1,1.21,11,2,2,9.97,1.14
61,Paris Saint Germain,4,2.71,17,7,4,7.04,2.67,Guingamp,0,0.59,12,4,6,15.16,0.22
62,Angers,0,0.59,17,4,7,14.97,1.07,Paris Saint Germain,2,0.82,10,2,5,8.69,1.56
63,Metz,2,0.34,6,2,0,19.40,0.13,Paris Saint Germain,3,2.67,17,6,10,3.25,2.80
64,Paris Saint Germain,2,2.81,19,9,14,6.74,2.50,Montpellier,0,1.01,14,4,2,35.20,0.36
65,Nice,3,1.18,6,3,3,20.17,1.24,Paris Saint Germain,1,1.32,16,5,5,5.53,1.44
66,Paris Saint Germain,5,5.36,27,12,20,4.97,3.00,SC Bastia,0,0.10,6,0,1,35.73,0.00
67,Saint-Etienne,0,0.31,9,2,8,37.73,0.00,Paris Saint Germain,5,5.07,21,11,8,11.57,2.99
68,Paris Saint Germain,1,2.00,18,5,8,6.83,1.55,Caen,1,1.70,16,6,3,23.76,1.19
69,Monaco,2,2.50,18,4,9,2.61,2.62,Guingamp,2,0.70,9,5,2,12.29,0.25
70,Nantes,0,0.32,8,2,4,10.82,0.99,Monaco,1,0.55,8,3,1,7.44,1.53
71,Lille,1,0.68,6,3,1,8.03,0.64,Monaco,4,1.49,9,6,2,10.93,2.08
72,Monaco,3,1.86,17,7,4,8.04,2.64,Rennes,0,0.21,5,3,2,12.00,0.22
73,Nice,4,2.20,9,7,3,16.57,2.16,Monaco,0,1.17,16,7,8,6.92,0.63
74,Monaco,2,1.21,14,4,3,8.71,0.91,Angers,1,1.76,11,4,11,19.67,1.83
75,Metz,0,0.34,14,2,1,14.94,0.06,Monaco,7,3.13,14,9,3,6.54,2.90
76,Toulouse,3,1.40,17,6,4,6.19,2.32,Monaco,1,0.29,4,1,1,8.75,0.43
77,Monaco,6,2.90,14,9,6,9.40,2.53,Montpellier,2,1.21,9,3,2,17.61,0.32
78,Saint-Etienne,1,0.30,8,2,2,13.22,0.49,Monaco,1,1.24,13,6,2,6.31,2.24
79,Monaco,6,4.51,16,8,8,10.74,2.99,Nancy,0,0.33,8,1,6,9.00,0.01
80,Lorient,0,1.14,15,3,4,9.17,0.97,Monaco,3,1.59,11,6,3,9.04,1.77
81,Monaco,4,2.36,16,9,6,9.27,2.53,Marseille,0,0.72,9,3,5,16.54,0.33
82,Dijon,1,1.17,12,2,7,9.72,1.34,Monaco,1,1.13,9,4,0,16.45,1.29
83,Bordeaux,0,0.67,9,2,3,12.00,0.15,Monaco,4,2.86,16,6,5,7.83,2.78
84,Monaco,1,1.28,13,4,4,4.97,0.96,Lyon,3,1.81,17,10,7,6.31,1.78
85,Monaco,2,3.35,21,6,16,6.21,2.21,Caen,1,2.02,16,5,3,12.28,0.61
86,Marseille,1,1.57,8,3,7,12.23,0.93,Monaco,4,2.19,14,9,3,21.56,1.83
87,Monaco,4,2.51,16,8,5,9.70,2.81,Lorient,0,0.20,6,3,4,11.91,0.11
88,Monaco,3,1.87,14,7,5,8.86,1.82,Nice,0,1.29,11,1,6,8.42,0.92
89,Montpellier,1,1.19,11,2,3,6.06,1.14,Monaco,2,1.44,11,5,4,6.62,1.57
90,Monaco,5,2.38,26,13,8,9.63,2.69,Metz,0,0.33,5,1,0,26.62,0.20
91,Guingamp,1,0.31,5,2,6,6.89,0.18,Monaco,2,2.07,14,5,1,12.25,2.71
92,Monaco,4,2.49,13,7,7,13.84,2.71,Nantes,0,0.49,10,3,3,7.62,0.19
93,Monaco,2,0.68,10,6,6,7.17,1.20,Bordeaux,1,0.73,9,2,4,17.44,1.40
94,Caen,0,0.25,5,1,1,9.28,0.06,Monaco,3,2.96,17,7,11,8.29,2.90
95,Angers,0,1.50,16,4,5,9.00,1.14,Monaco,1,1.75,11,6,10,13.28,1.57
96,Monaco,2,2.12,20,7,9,7.33,2.07,Dijon,1,1.30,8,4,1,14.06,0.62
97,Lyon,1,0.63,8,3,1,7.00,0.58,Monaco,2,1.58,14,6,4,14.95,2.17
98,Monaco,3,2.80,29,11,10,5.13,2.52,Toulouse,1,0.97,7,3,1,11.05,0.35
99,Nancy,0,0.50,7,3,1,11.26,0.04,Monaco,3,3.36,18,8,11,14.05,2.94
100,Monaco,4,2.29,11,3,7,9.23,2.58,Lille,0,0.61,14,4,7,7.28,0.29
101,Monaco,2,2.76,14,5,9,9.11,2.87,Saint-Etienne,0,0.35,5,3,1,23.43,0.08
102,Rennes,2,2.25,18,5,4,10.42,1.14,Monaco,3,2.59,23,12,10,11.09,1.63
103,Guingamp,2,1.25,14,4,7,12.04,1.78,Marseille,1,0.72,8,3,4,3.83,0.90
104,Nancy,0,1.42,19,3,7,6.54,1.22,Guingamp,2,1.59,14,6,8,20.44,1.49
105,Guingamp,1,0.70,12,4,7,7.12,1.85,Montpellier,1,0.16,5,2,2,7.76,0.69
106,Toulouse,2,1.70,13,5,9,8.81,2.09,Guingamp,1,0.92,5,3,1,20.00,0.61
107,Guingamp,1,1.64,8,4,4,21.13,2.17,Lorient,0,0.77,13,3,5,11.26,0.58
108,Rennes,1,1.64,13,3,5,4.69,2.45,Guingamp,0,0.40,6,1,3,16.84,0.36
109,Guingamp,1,1.80,13,4,6,13.65,2.32,Lille,0,0.61,14,3,5,4.53,0.49
110,Lyon,1,1.85,18,6,7,7.29,1.86,Guingamp,3,1.22,6,5,4,16.20,0.86
111,Guingamp,1,1.14,14,5,4,13.26,1.30,Angers,0,1.19,15,3,1,13.14,1.38
112,Dijon,3,2.31,13,7,3,14.26,2.64,Guingamp,3,0.56,14,6,7,9.32,0.24
113,Guingamp,1,1.56,16,4,7,9.32,1.60,Bordeaux,1,1.21,8,3,1,15.16,1.07
114,Caen,1,1.10,19,4,1,14.39,1.37,Guingamp,1,1.04,11,4,9,10.88,1.29
115,Guingamp,0,0.59,11,5,6,7.86,1.03,Nice,1,0.89,12,4,7,12.59,1.62
116,Guingamp,2,1.41,15,6,3,9.95,2.16,Nantes,0,0.49,8,2,5,15.67,0.57
117,Saint-Etienne,1,0.63,7,2,1,12.25,0.66,Guingamp,0,1.53,18,8,6,6.56,2.08
118,Metz,2,1.12,9,4,8,12.18,0.92,Guingamp,2,1.67,9,4,6,10.00,1.80
119,Lorient,3,2.30,16,5,5,9.10,2.47,Guingamp,1,0.83,12,7,8,10.75,0.38
120,Guingamp,1,1.26,15,4,6,4.43,2.33,Rennes,1,0.23,7,3,0,11.26,0.42
121,Nice,3,1.64,9,4,2,11.75,2.07,Guingamp,1,0.89,13,4,8,10.70,0.67
122,Guingamp,0,1.05,13,4,9,6.29,1.32,Caen,1,1.03,10,2,4,13.00,1.36
123,Marseille,2,1.77,20,5,10,7.17,2.16,Guingamp,0,0.74,6,1,3,13.71,0.61
124,Guingamp,2,1.31,7,2,1,8.93,1.14,Lyon,1,1.65,15,5,13,4.23,1.60
125,Bordeaux,3,2.51,21,7,5,6.86,2.49,Guingamp,0,0.85,14,4,5,11.15,0.36
126,Montpellier,1,0.70,11,2,9,21.15,1.10,Guingamp,1,0.91,5,3,5,16.48,1.54
127,Angers,3,2.38,15,5,7,12.57,1.92,Guingamp,0,1.63,10,1,2,17.54,0.85
128,Guingamp,1,2.85,17,3,6,3.44,2.92,Nancy,0,0.08,4,1,1,26.15,0.04
129,Guingamp,2,2.11,20,8,5,7.85,2.24,Toulouse,1,1.05,9,2,0,6.73,0.53
130,Lille,3,3.55,25,9,6,22.29,2.70,Guingamp,0,1.36,12,7,6,13.06,0.20
131,Guingamp,0,0.80,11,4,5,7.96,0.20,Saint-Etienne,2,2.87,11,8,7,8.54,2.71
132,Guingamp,4,2.97,14,9,6,10.39,2.67,Dijon,0,0.87,21,5,5,5.72,0.23
133,Nantes,4,1.54,14,5,10,11.59,1.83,Guingamp,1,0.94,8,2,3,12.70,0.88
134,Guingamp,1,1.75,21,6,13,10.21,2.55,Metz,0,0.30,8,0,6,10.63,0.28
135,Bordeaux,3,1.17,11,6,3,11.50,1.09,Saint-Etienne,2,1.50,14,5,7,5.03,1.62
136,Toulouse,4,1.58,11,5,4,5.65,2.10,Bordeaux,1,0.74,8,2,0,6.81,0.65
137,Bordeaux,1,1.71,10,7,3,8.63,2.26,Nantes,0,0.74,16,6,6,6.41,0.52
138,Lyon,1,0.99,11,4,5,12.85,0.87,Bordeaux,3,1.57,10,6,3,16.33,1.85
139,Bordeaux,0,0.71,11,4,3,7.71,0.88,Angers,1,1.14,5,5,3,11.33,1.81
140,Metz,0,0.45,11,4,3,11.81,0.27,Bordeaux,3,2.09,20,7,6,12.95,2.59
141,Bordeaux,0,0.85,12,2,1,5.95,1.77,Caen,0,0.38,13,4,4,14.05,0.84
142,Rennes,1,1.86,15,4,4,9.84,2.27,Bordeaux,1,0.68,7,1,4,12.08,0.52
143,Bordeaux,1,1.27,12,2,4,6.15,1.52,Nancy,1,1.06,12,3,4,9.40,1.15
144,Marseille,0,0.67,10,3,3,12.32,1.92,Bordeaux,0,0.16,5,1,3,19.35,0.64
145,Bordeaux,2,0.57,12,6,2,14.00,1.50,Lorient,1,0.34,9,1,5,15.71,1.02
146,Bordeaux,3,1.68,13,5,4,6.06,2.16,Dijon,2,0.76,9,6,8,6.37,0.59
147,Bordeaux,0,1.59,8,1,4,8.56,1.33,Lille,1,1.63,16,9,3,11.94,1.35
148,Montpellier,4,2.31,22,8,6,16.78,2.55,Bordeaux,0,0.52,11,3,4,7.39,0.30
149,Bordeaux,0,1.74,15,3,7,13.50,1.78,Nice,0,1.26,15,4,3,14.69,0.95
150,Angers,1,0.45,7,3,4,9.75,0.66,Bordeaux,1,1.23,8,1,1,10.10,2.04
151,Bordeaux,1,2.31,22,10,4,8.30,2.77,Toulouse,0,0.32,8,6,1,4.33,0.14
152,Nancy,0,1.03,11,1,7,7.42,1.27,Bordeaux,2,1.12,9,3,5,15.63,1.40
153,Bordeaux,1,1.25,9,2,2,16.95,1.09,Rennes,1,1.61,17,5,6,8.83,1.64
154,Caen,0,0.55,4,1,1,8.21,0.40,Bordeaux,4,1.82,13,4,4,6.23,2.40
155,Lille,2,0.92,7,2,1,6.23,0.53,Bordeaux,3,1.95,14,9,6,10.38,2.22
156,Bordeaux,1,1.10,15,4,6,10.25,0.88,Lyon,1,1.68,13,2,5,6.31,1.87
157,Bordeaux,5,3.41,13,7,3,14.28,2.76,Montpellier,1,1.20,14,4,7,8.37,0.16
158,Nice,2,1.51,10,4,4,24.90,0.66,Bordeaux,1,2.54,18,4,3,11.51,2.12
159,Bordeaux,3,2.24,17,6,9,7.65,2.47,Metz,0,0.71,9,5,6,11.38,0.37
160,Nantes,0,0.41,10,0,4,7.32,0.91,Bordeaux,1,0.81,12,5,5,6.91,1.69
161,Bordeaux,2,1.53,14,6,9,7.67,1.93,SC Bastia,0,0.87,13,1,0,13.67,0.81
162,Dijon,0,1.55,16,6,5,7.91,2.20,Bordeaux,0,0.55,13,1,2,8.81,0.57
163,Saint-Etienne,2,2.24,15,5,11,4.79,1.47,Bordeaux,2,2.06,11,5,4,11.00,1.23
164,Bordeaux,1,1.81,12,5,4,15.75,1.71,Marseille,1,1.38,14,3,4,5.96,1.03
165,Lorient,1,0.69,9,4,5,20.16,0.77,Bordeaux,1,1.31,10,4,2,10.71,1.93
166,Montpellier,1,0.88,14,3,4,7.72,1.70,Angers,0,0.49,13,2,5,9.58,0.93
167,Saint-Etienne,3,1.59,14,5,5,5.56,1.40,Montpellier,1,1.47,13,3,1,10.36,1.30
168,Montpellier,1,1.00,11,5,3,8.63,1.34,Rennes,1,1.01,12,2,1,8.28,1.33
169,Montpellier,1,2.33,15,5,5,7.19,2.35,Nice,1,1.09,9,4,4,15.69,0.47
170,Lyon,5,2.33,15,8,8,6.47,2.67,Montpellier,1,0.51,8,2,0,24.71,0.21
171,Montpellier,0,1.55,16,2,11,3.00,1.70,Metz,1,1.09,4,3,0,8.80,0.99
172,Dijon,3,0.54,9,7,3,11.32,0.67,Montpellier,3,1.40,16,6,4,13.67,2.06
173,Montpellier,3,1.32,11,7,2,10.68,1.33,Caen,2,1.30,12,5,6,13.61,1.36
174,Lorient,2,1.52,16,3,1,9.13,1.47,Montpellier,2,1.35,8,4,3,15.24,1.23
175,Montpellier,3,1.74,13,4,8,21.57,1.60,Marseille,1,1.47,10,2,4,7.35,1.13
176,Montpellier,0,0.64,12,4,5,16.46,1.57,Nancy,0,0.36,5,2,0,10.36,0.97
177,Toulouse,1,0.83,5,3,2,7.18,2.01,Montpellier,0,0.34,11,2,3,5.82,0.65
178,Lille,2,1.72,12,4,6,13.25,1.70,Montpellier,1,1.33,17,6,6,9.55,1.04
179,Nantes,1,0.92,5,2,1,12.52,0.97,Montpellier,0,1.37,17,4,8,13.24,1.69
180,Montpellier,1,1.00,24,3,6,13.70,1.29,Dijon,1,0.95,6,2,0,16.00,1.37
181,Metz,2,1.25,6,4,1,7.81,1.53,Montpellier,0,1.10,15,4,4,10.68,1.14
182,Marseille,5,3.57,17,9,11,9.48,2.80,Montpellier,1,0.85,19,9,6,18.76,0.14
183,Nancy,0,0.92,15,3,2,12.29,0.73,Montpellier,3,1.68,10,5,4,11.04,2.01
184,Montpellier,2,1.44,17,4,6,8.95,2.29,Saint-Etienne,1,0.37,7,4,3,10.51,0.47
185,Nice,2,1.12,12,4,9,8.86,1.20,Montpellier,1,1.26,11,1,6,21.68,1.49
186,Montpellier,2,1.34,14,8,13,13.00,0.53,Nantes,3,2.60,14,7,6,9.13,2.28
187,Montpellier,0,1.09,18,2,7,5.04,1.52,Toulouse,1,0.85,9,4,5,9.00,1.14
188,Caen,0,1.34,14,4,3,8.38,1.68,Montpellier,2,0.99,15,6,4,11.80,1.04
189,Montpellier,2,1.12,10,5,2,21.35,1.66,Lorient,0,0.76,11,3,2,7.32,1.02
190,Montpellier,0,1.64,18,7,4,10.33,1.07,Lille,3,2.02,11,5,3,17.00,1.68
191,Rennes,1,0.87,10,4,3,13.15,1.87,Montpellier,0,0.35,6,1,6,13.93,0.76
192,Montpellier,1,1.24,15,4,5,9.28,0.77,Lyon,3,2.08,14,7,5,6.24,2.00
193,Angers,2,1.55,18,5,6,24.44,2.20,Montpellier,0,0.52,12,5,7,11.65,0.57
194,Angers,0,1.21,21,6,3,10.63,0.75,Nice,1,2.06,14,8,10,13.16,2.02
195,Metz,2,0.45,7,2,1,19.77,0.77,Angers,0,1.11,23,7,6,9.53,1.89
196,Angers,3,0.61,13,7,4,15.74,1.02,Dijon,1,0.80,6,2,3,9.83,1.61
197,Angers,2,1.32,12,4,4,15.35,2.09,Caen,1,0.51,6,1,5,8.00,0.63
198,Angers,1,2.19,17,5,5,19.12,2.71,Marseille,1,0.34,9,2,2,10.04,0.18
199,Angers,0,0.62,11,3,1,13.05,1.45,Toulouse,0,0.45,6,2,0,7.29,1.10
200,Angers,1,1.04,9,1,7,21.05,2.13,Lille,0,0.28,6,1,1,9.29,0.55
201,Rennes,1,1.63,11,2,2,9.32,2.44,Angers,1,0.33,7,4,1,13.41,0.36
202,Angers,1,1.96,14,6,2,9.58,2.02,Saint-Etienne,2,1.17,8,5,2,9.89,0.74
203,Angers,2,1.95,18,5,5,25.83,2.33,Lorient,2,0.71,13,5,1,21.00,0.48
204,Nancy,2,1.70,12,6,2,10.79,2.59,Angers,0,0.34,11,2,0,12.37,0.26
205,Angers,0,0.78,15,2,4,8.80,1.08,Nantes,2,1.03,11,4,3,8.52,1.58
206,Lyon,2,1.44,14,3,4,9.21,1.91,Angers,0,0.76,13,3,4,17.80,0.81
207,Saint-Etienne,2,1.34,12,4,6,7.14,1.61,Angers,1,1.07,16,5,5,21.29,1.09
208,Angers,2,2.97,19,10,5,7.21,2.94,Metz,1,0.17,3,0,0,22.80,0.03
209,Toulouse,4,2.59,15,8,7,6.42,2.78,Angers,0,0.43,12,3,2,5.17,0.14
210,Angers,0,1.22,12,2,4,8.60,1.89,Rennes,0,0.63,9,3,3,11.65,0.80
211,Lille,1,1.06,16,4,4,4.97,1.32,Angers,2,1.09,14,5,5,9.75,1.34
212,Angers,1,1.29,14,5,5,22.00,1.86,Nancy,0,0.70,8,1,6,21.33,0.84
213,Caen,2,1.61,15,3,3,10.28,1.49,Angers,3,1.44,9,4,5,14.65,1.21
214,Marseille,3,1.49,11,4,4,13.00,1.76,Angers,0,1.04,14,7,8,11.89,0.94
215,Nantes,2,1.60,13,3,11,7.32,2.08,Angers,1,0.85,18,3,5,8.04,0.66
216,Dijon,3,1.26,15,6,5,12.03,1.27,Angers,2,1.27,9,5,7,11.00,1.38
217,Angers,1,1.55,23,7,8,10.54,2.13,Lyon,2,0.58,8,3,4,7.96,0.63
218,Lorient,1,0.81,6,3,4,9.64,1.42,Angers,1,0.71,9,4,7,16.67,1.19
219,Nice,0,1.12,12,5,5,10.69,0.75,Angers,2,1.91,14,6,6,34.71,2.01
220,Caen,3,2.27,16,7,8,8.96,1.56,Lorient,2,1.99,8,2,7,12.67,1.18
221,Lyon,2,2.84,22,7,7,3.86,2.82,Caen,0,0.46,7,1,0,10.75,0.12
222,Rennes,2,0.72,5,4,2,11.60,1.24,Caen,0,0.80,8,4,5,12.22,1.38
223,Caen,1,1.35,12,3,1,11.59,1.71,Toulouse,0,0.96,9,1,4,5.77,0.97
224,Caen,0,0.21,8,1,2,19.28,0.55,Saint-Etienne,2,1.05,14,6,2,10.05,2.12
225,Nancy,2,1.86,11,3,2,10.73,2.01,Caen,0,1.14,15,5,7,8.22,0.74
226,Caen,1,1.86,12,7,4,19.77,2.71,Nice,0,0.28,4,1,2,6.00,0.17
227,Marseille,1,1.77,14,1,5,5.65,2.70,Caen,0,0.07,3,0,1,21.94,0.16
228,Lille,4,1.69,19,8,2,9.22,1.66,Caen,2,1.31,13,2,1,8.79,1.09
229,Caen,3,2.03,18,9,2,5.68,1.90,Dijon,3,1.31,13,4,5,13.41,0.86
230,Caen,3,2.04,17,8,4,8.48,2.44,Metz,0,0.61,16,3,1,11.50,0.39
231,Caen,3,1.77,12,5,7,6.95,1.12,Lyon,2,2.08,16,5,9,2.95,1.60
232,Nantes,1,2.05,16,6,5,7.72,2.57,Caen,0,0.45,9,3,1,8.64,0.28
233,Dijon,2,1.06,8,3,4,7.03,0.73,Caen,0,1.79,12,5,4,8.74,2.01
234,Caen,0,0.49,15,3,2,9.59,1.41,Lille,1,0.32,7,3,4,13.06,1.06
235,Caen,1,1.93,15,6,6,9.48,2.33,Nancy,0,0.67,6,2,3,7.46,0.46
236,Saint-Etienne,0,0.79,12,1,13,5.43,1.30,Caen,1,0.79,10,3,0,12.62,1.34
237,Nice,2,1.34,14,4,8,8.73,1.64,Caen,2,0.98,6,2,0,22.74,1.00
238,Lorient,1,1.71,13,2,2,9.26,1.75,Caen,0,1.21,16,3,4,10.43,0.98
239,Metz,2,0.73,8,2,6,7.55,1.26,Caen,2,0.78,13,3,2,17.25,1.36
240,Caen,0,0.84,13,2,3,7.37,0.54,Nantes,2,2.03,16,8,9,13.85,2.26
241,Caen,1,1.67,14,5,6,14.41,0.63,Marseille,5,2.88,13,8,9,11.52,2.19
242,Toulouse,0,1.39,9,5,6,9.00,1.52,Caen,1,1.21,11,4,3,10.27,1.19
243,Caen,0,0.92,10,2,4,12.15,1.04,Rennes,1,1.25,10,7,6,22.38,1.66
244,Marseille,2,1.47,13,8,6,7.38,2.18,Lorient,0,0.49,10,5,5,9.42,0.57
245,Lorient,0,1.10,9,2,7,5.75,1.70,Nancy,2,0.74,7,3,2,16.64,0.97
246,Lorient,1,1.29,9,4,3,19.82,2.15,Lille,0,0.52,10,0,3,8.40,0.59
247,Lorient,1,1.51,11,2,4,12.94,1.44,Lyon,0,1.42,18,8,9,8.95,1.29
248,Nice,2,0.66,8,2,4,12.67,1.01,Lorient,1,1.01,17,4,4,13.91,1.64
249,Lorient,1,0.72,14,6,5,10.81,1.53,Nantes,2,0.46,5,3,1,13.71,1.04
250,Dijon,1,1.40,13,3,5,8.79,0.61,Lorient,0,2.36,15,5,7,18.80,2.16
251,Metz,3,1.37,11,6,4,16.50,0.70,Lorient,3,2.24,10,6,4,9.00,2.08
252,Lorient,2,1.71,10,3,3,12.87,1.29,Rennes,1,1.82,15,8,3,10.00,1.42
253,Toulouse,3,1.51,10,5,4,13.96,1.46,Lorient,2,1.40,17,8,7,11.69,1.19
254,Lorient,2,2.17,21,9,11,8.75,2.61,Saint-Etienne,1,0.37,9,3,3,26.82,0.25
255,Lorient,2,2.65,15,6,7,4.73,2.22,Dijon,3,1.51,5,4,4,18.47,0.58
256,Lille,0,0.52,15,3,4,12.45,0.37,Lorient,1,1.85,12,5,9,13.12,2.45
