,H_cat,H_type,H_Attacks,H_Ball Possession,H_Blocked Shots,H_Completed Passes,H_Corner Kicks,H_Dangerous Attacks,H_Fouls,H_Free Kicks,H_Goal Attempts,H_Goalkeeper Saves,H_Goals,H_Offsides,H_Red Cards,H_Shots off Goal,H_Shots on Goal,H_Tackles,H_Teamnames,H_Total Passes,H_Yellow Cards,H_datetime,H_gameinfo,A_cat,A_type,A_Attacks,A_Ball Possession,A_Blocked Shots,A_Completed Passes,A_Corner Kicks,A_Dangerous Attacks,A_Fouls,A_Free Kicks,A_Goal Attempts,A_Goalkeeper Saves,A_Goals,A_Offsides,A_Red Cards,A_Shots off Goal,A_Shots on Goal,A_Tackles,A_Teamnames,A_Total Passes,A_Yellow Cards,A_datetime,A_gameinfo
10,cat10,1,,54,5,,1,,3,3,17,2,3,1,,6,6,,Zwolle,,0,13.08.2017 12:30,Eredivisie - Round 1,cat10,2,,46,1,,0,,3,3,4,3,1,0,,0,3,,Roda,,1,13.08.2017 12:30,Eredivisie - Round 1
11,cat11,1,,68,5,,6,,5,10,12,2,1,1,,3,4,,Zwolle,,,13.08.2017 12:30,Eredivisie - Round 1,cat11,2,,32,0,,2,,6,6,6,3,1,4,,3,3,,Roda,,,13.08.2017 12:30,Eredivisie - Round 1
12,cat12,1,0,57,0,,5,0,5,7,6,0,1,1,,4,2,,Willem II,,2,13.08.2017 14:30,Eredivisie - Round 1,cat12,2,0,43,2,,1,0,6,5,4,1,1,1,,1,1,,Excelsior,,1,13.08.2017 14:30,Eredivisie - Round 1
13,cat13,1,0,59,2,,3,0,2,8,3,1,0,0,,1,0,,Willem II,,1,13.08.2017 14:30,Eredivisie - Round 1,cat13,2,0,41,1,,0,0,7,3,5,0,1,1,,2,2,,Excelsior,,2,13.08.2017 14:30,Eredivisie - Round 1
14,cat14,1,0,70,1,,3,0,4,11,8,1,1,1,,3,4,,Feyenoord,,2,13.08.2017 14:30,Eredivisie - Round 1,cat14,2,0,30,0,,0,0,11,5,3,3,0,0,,2,1,,Twente,,2,13.08.2017 14:30,Eredivisie - Round 1
15,cat15,1,0,74,1,,1,0,6,16,7,1,1,0,,3,3,,Feyenoord,,0,13.08.2017 14:30,Eredivisie - Round 1,cat15,2,0,26,0,,1,0,13,6,4,2,1,3,,2,2,,Twente,,2,13.08.2017 14:30,Eredivisie - Round 1
16,cat16,1,0,58,1,,5,0,10,8,10,3,3,0,,5,4,,Groningen,,0,13.08.2017 16:45,Eredivisie - Round 1,cat16,2,0,42,2,,3,0,9,10,11,1,1,1,,5,4,,Heerenveen,,2,13.08.2017 16:45,Eredivisie - Round 1
17,cat17,1,0,38,1,,1,0,1,7,6,2,0,4,,4,1,,Groningen,,1,13.08.2017 16:45,Eredivisie - Round 1,cat17,2,0,62,1,,3,0,6,5,8,1,2,1,,3,4,,Heerenveen,,0,13.08.2017 16:45,Eredivisie - Round 1
18,cat18,1,0,55,1,,4,0,8,9,10,0,0,0,,6,3,,Roda,,1,18.08.2017 20:00,Eredivisie - Round 2,cat18,2,0,45,1,,3,0,8,8,3,2,0,2,,0,2,,Vitesse,,2,18.08.2017 20:00,Eredivisie - Round 2
19,cat19,1,0,41,2,,1,0,9,10,5,1,0,0,,2,1,,Roda,,,18.08.2017 20:00,Eredivisie - Round 2,cat19,2,0,59,1,,6,0,6,9,7,1,0,4,,4,2,,Vitesse,,,18.08.2017 20:00,Eredivisie - Round 2
20,cat20,1,129,60,0,,2,81,3,4,3,2,0,0,,1,2,,Twente,,1,19.08.2017 18:30,Eredivisie - Round 2,cat20,2,92,40,2,,3,68,4,4,4,1,0,0,,0,2,,Venlo,,2,19.08.2017 18:30,Eredivisie - Round 2
21,cat21,1,0,60,0,,1,0,4,3,8,1,0,0,,6,2,,Twente,,1,19.08.2017 18:30,Eredivisie - Round 2,cat21,2,0,40,0,,3,0,1,3,5,2,2,2,,2,3,,Venlo,,0,19.08.2017 18:30,Eredivisie - Round 2
22,cat22,1,100,67,2,,2,86,8,2,14,0,1,2,,9,3,,AZ Alkmaar,,2,19.08.2017 19:45,Eredivisie - Round 2,cat22,2,66,33,0,,5,53,2,10,2,2,0,0,,2,0,,Den Haag,,0,19.08.2017 19:45,Eredivisie - Round 2
23,cat23,1,0,77,9,,6,0,4,8,18,1,1,0,0,3,6,,AZ Alkmaar,,0,19.08.2017 19:45,Eredivisie - Round 2,cat23,2,0,23,3,,3,0,9,4,4,5,0,0,1,0,1,,Den Haag,,3,19.08.2017 19:45,Eredivisie - Round 2
24,cat24,1,148,62,4,,4,105,8,9,14,2,1,0,,6,4,,Heerenveen,,,19.08.2017 20:45,Eredivisie - Round 2,cat24,2,88,38,0,,2,30,7,8,5,3,0,1,,3,2,,Heracles,,,19.08.2017 20:45,Eredivisie - Round 2
25,cat25,1,0,70,1,,6,0,7,7,5,0,0,0,,2,2,,Heerenveen,,3,19.08.2017 20:45,Eredivisie - Round 2,cat25,2,0,30,0,,1,0,6,7,2,2,1,1,,1,1,,Heracles,,0,19.08.2017 20:45,Eredivisie - Round 2
26,cat26,1,0,48,1,,1,0,7,10,5,2,0,2,,1,3,,Excelsior,,0,20.08.2017 12:30,Eredivisie - Round 2,cat26,2,0,52,0,,4,0,10,9,6,3,0,0,,4,2,,Feyenoord,,1,20.08.2017 12:30,Eredivisie - Round 2
27,cat27,1,0,40,0,,2,0,12,5,2,0,0,3,,1,1,,Excelsior,,1,20.08.2017 12:30,Eredivisie - Round 2,cat27,2,0,60,1,,2,0,4,16,5,1,1,1,,3,1,,Feyenoord,,1,20.08.2017 12:30,Eredivisie - Round 2
28,cat28,1,0,48,0,,0,0,6,11,1,1,0,0,,1,0,,Utrecht,,0,20.08.2017 14:30,Eredivisie - Round 2,cat28,2,0,52,0,,1,0,9,6,1,0,0,2,,0,1,,Willem II,,2,20.08.2017 14:30,Eredivisie - Round 2
29,cat29,1,0,60,2,,3,0,6,4,8,0,0,2,,1,5,,Utrecht,,,20.08.2017 14:30,Eredivisie - Round 2,cat29,2,0,40,0,,3,0,4,8,3,3,0,0,,3,0,,Willem II,,,20.08.2017 14:30,Eredivisie - Round 2
30,cat30,1,150,65,5,,2,119,3,9,15,0,2,0,,5,5,,Ajax,,0,20.08.2017 14:30,Eredivisie - Round 2,cat30,2,80,35,2,,1,41,7,3,4,3,1,1,,1,1,,Groningen,,2,20.08.2017 14:30,Eredivisie - Round 2
31,cat31,1,0,79,6,,10,0,6,4,12,1,1,0,,4,2,,Ajax,,0,20.08.2017 14:30,Eredivisie - Round 2,cat31,2,0,21,2,,1,0,4,6,3,1,0,0,,0,1,,Groningen,,1,20.08.2017 14:30,Eredivisie - Round 2
32,cat32,1,0,41,2,,1,0,0,7,5,3,0,2,,1,2,,Sparta Rotterdam,,2,20.08.2017 16:45,Eredivisie - Round 2,cat32,2,0,59,1,,3,0,0,8,9,2,0,1,,5,3,,Zwolle,,2,20.08.2017 16:45,Eredivisie - Round 2
33,cat33,1,0,49,0,,0,0,0,14,2,0,1,2,,0,2,,Sparta Rotterdam,,2,20.08.2017 16:45,Eredivisie - Round 2,cat33,2,0,51,2,,6,0,5,10,3,1,1,0,,0,1,,Zwolle,,1,20.08.2017 16:45,Eredivisie - Round 2
34,cat34,1,0,45,0,,2,0,12,7,3,4,0,1,,1,2,,Breda,,2,20.08.2017 16:45,Eredivisie - Round 2,cat34,2,0,55,3,,5,0,6,13,18,2,3,1,,8,7,,PSV,,1,20.08.2017 16:45,Eredivisie - Round 2
35,cat35,1,0,51,2,,4,0,8,7,6,1,1,0,,2,2,,Breda,,1,20.08.2017 16:45,Eredivisie - Round 2,cat35,2,0,49,3,,3,0,7,8,8,1,1,1,,3,2,,PSV,,0,20.08.2017 16:45,Eredivisie - Round 2
36,cat36,1,56,50,1,,4,39,8,10,5,1,1,1,,1,3,,Breda,,3,25.08.2017 20:00,Eredivisie - Round 3,cat36,2,67,50,0,,3,56,10,10,6,2,2,0,,3,3,,Sparta Rotterdam,,2,25.08.2017 20:00,Eredivisie - Round 3
37,cat37,1,70,66,0,,5,52,8,8,6,0,1,1,,2,4,,Breda,,1,25.08.2017 20:00,Eredivisie - Round 3,cat37,2,49,34,2,,3,33,8,8,4,3,0,0,,2,0,,Sparta Rotterdam,,0,25.08.2017 20:00,Eredivisie - Round 3
38,cat38,1,54,41,4,,3,50,4,6,9,5,1,2,,3,2,,Vitesse,,1,26.08.2017 18:30,Eredivisie - Round 3,cat38,2,69,59,4,,7,57,6,6,15,1,1,1,,5,6,,AZ Alkmaar,,2,26.08.2017 18:30,Eredivisie - Round 3
39,cat39,1,55,39,1,,1,32,4,9,7,2,0,4,,4,2,,Vitesse,,0,26.08.2017 18:30,Eredivisie - Round 3,cat39,2,71,61,3,,0,45,9,8,12,2,1,0,,6,3,,AZ Alkmaar,,1,26.08.2017 18:30,Eredivisie - Round 3
40,cat40,1,68,64,2,,0,30,7,3,10,3,0,1,,5,3,,Zwolle,,2,26.08.2017 19:45,Eredivisie - Round 3,cat40,2,52,36,2,,3,30,3,8,8,2,0,1,,3,3,,Twente,,2,26.08.2017 19:45,Eredivisie - Round 3
41,cat41,1,73,78,3,,4,50,5,11,6,0,1,0,,2,1,,Zwolle,,0,26.08.2017 19:45,Eredivisie - Round 3,cat41,2,26,22,2,,2,9,9,5,2,0,0,2,,0,0,,Twente,,1,26.08.2017 19:45,Eredivisie - Round 3
42,cat42,1,62,46,2,,4,46,4,10,7,6,1,3,,4,1,,Den Haag,,1,26.08.2017 19:45,Eredivisie - Round 3,cat42,2,85,54,1,,2,43,9,7,10,0,2,1,,1,8,,Heerenveen,,1,26.08.2017 19:45,Eredivisie - Round 3
43,cat43,1,54,40,3,,1,24,5,9,6,1,0,3,,3,0,,Den Haag,,0,26.08.2017 19:45,Eredivisie - Round 3,cat43,2,82,60,1,,5,43,9,8,6,0,0,0,,4,1,,Heerenveen,,1,26.08.2017 19:45,Eredivisie - Round 3
44,cat44,1,53,44,0,,2,26,7,7,11,2,1,2,0,7,4,,Heracles,,0,26.08.2017 20:45,Eredivisie - Round 3,cat44,2,55,56,1,,3,28,8,9,7,3,1,0,1,3,3,,Excelsior,,1,26.08.2017 20:45,Eredivisie - Round 3
45,cat45,1,53,60,2,,1,29,3,11,7,1,1,0,,3,2,,Heracles,,1,26.08.2017 20:45,Eredivisie - Round 3,cat45,2,50,40,1,,1,24,9,3,4,1,1,1,,1,2,,Excelsior,,1,26.08.2017 20:45,Eredivisie - Round 3
46,cat46,1,72,67,0,,4,51,4,3,6,1,1,1,,4,2,,Feyenoord,,,27.08.2017 12:30,Eredivisie - Round 3,cat46,2,30,33,1,,0,8,3,5,2,1,0,1,,0,1,,Willem II,,,27.08.2017 12:30,Eredivisie - Round 3
47,cat47,1,68,71,2,,7,38,5,8,10,0,4,0,,2,6,,Feyenoord,,0,27.08.2017 12:30,Eredivisie - Round 3,cat47,2,40,29,0,,1,19,7,6,2,2,0,1,,2,0,,Willem II,,1,27.08.2017 12:30,Eredivisie - Round 3
48,cat48,1,50,32,2,,1,26,4,4,4,4,0,1,,1,1,,Venlo,,1,27.08.2017 14:30,Eredivisie - Round 3,cat48,2,69,68,5,,7,49,3,5,13,1,2,1,,2,6,,Ajax,,0,27.08.2017 14:30,Eredivisie - Round 3
49,cat49,1,51,26,3,,2,28,3,4,7,1,0,1,,2,2,,Venlo,,1,27.08.2017 14:30,Eredivisie - Round 3,cat49,2,73,74,3,,1,47,4,4,9,2,0,0,,5,1,,Ajax,,1,27.08.2017 14:30,Eredivisie - Round 3
50,cat50,1,63,57,3,,2,48,5,12,10,1,0,1,,3,4,,PSV,,0,27.08.2017 16:45,Eredivisie - Round 3,cat50,2,51,43,0,,3,37,11,6,4,4,0,1,,3,1,,Roda,,1,27.08.2017 16:45,Eredivisie - Round 3
51,cat51,1,61,53,2,,3,35,5,4,13,1,2,1,,6,5,,PSV,,,27.08.2017 16:45,Eredivisie - Round 3,cat51,2,63,47,1,,1,29,3,6,2,3,0,1,,0,1,,Roda,,,27.08.2017 16:45,Eredivisie - Round 3
52,cat52,1,17,34,0,,0,13,9,6,2,8,0,0,,1,1,,Groningen,,1,27.08.2017 16:45,Eredivisie - Round 3,cat52,2,33,66,3,,5,32,6,9,15,1,0,0,,3,9,,Utrecht,,3,27.08.2017 16:45,Eredivisie - Round 3
53,cat53,1,22,38,1,,0,16,7,6,3,4,2,1,,0,2,,Groningen,,1,27.08.2017 16:45,Eredivisie - Round 3,cat53,2,24,62,6,,8,22,6,8,15,0,0,0,,5,4,,Utrecht,,0,27.08.2017 16:45,Eredivisie - Round 3
54,cat54,1,69,60,0,,1,43,7,12,3,3,1,2,,1,2,,Willem II,,1,09.09.2017 18:30,Eredivisie - Round 4,cat54,2,53,40,0,,2,33,10,9,8,1,1,1,,4,4,,Den Haag,,1,09.09.2017 18:30,Eredivisie - Round 4
55,cat55,1,59,44,1,,1,30,10,7,4,0,0,1,,2,1,,Willem II,,,09.09.2017 18:30,Eredivisie - Round 4,cat55,2,55,56,0,,0,29,8,10,4,1,1,0,,3,1,,Den Haag,,,09.09.2017 18:30,Eredivisie - Round 4
56,cat56,1,65,62,0,,3,37,8,7,10,4,2,0,,4,6,,Heracles,,3,09.09.2017 18:30,Eredivisie - Round 4,cat56,2,40,38,0,,2,18,6,9,7,4,1,0,,2,5,,Feyenoord,,2,09.09.2017 18:30,Eredivisie - Round 4
57,cat57,1,29,30,0,,0,17,7,4,2,2,0,1,,2,0,,Heracles,,,09.09.2017 18:30,Eredivisie - Round 4,cat57,2,79,70,2,,4,44,4,8,12,0,3,0,,5,5,,Feyenoord,,,09.09.2017 18:30,Eredivisie - Round 4
58,cat58,1,39,50,0,,3,22,6,6,4,0,0,1,,3,1,,Excelsior,,2,09.09.2017 20:45,Eredivisie - Round 4,cat58,2,47,50,3,,1,34,6,6,9,1,2,0,,4,2,,Vitesse,,1,09.09.2017 20:45,Eredivisie - Round 4
59,cat59,1,48,40,1,,2,22,4,4,3,1,0,1,,2,0,,Excelsior,,,09.09.2017 20:45,Eredivisie - Round 4,cat59,2,48,60,0,,4,32,4,5,3,0,1,0,,1,2,,Vitesse,,,09.09.2017 20:45,Eredivisie - Round 4
60,cat60,1,63,59,2,,3,40,5,12,12,0,2,0,,4,6,,Ajax,,2,09.09.2017 20:45,Eredivisie - Round 4,cat60,2,51,41,2,,2,25,9,5,6,4,0,2,,4,0,,Zwolle,,1,09.09.2017 20:45,Eredivisie - Round 4
61,cat61,1,62,61,1,,2,50,5,9,9,3,1,1,,6,2,,Ajax,,,09.09.2017 20:45,Eredivisie - Round 4,cat61,2,46,39,2,,2,22,9,6,5,1,0,0,,0,3,,Zwolle,,,09.09.2017 20:45,Eredivisie - Round 4
62,cat62,1,52,70,4,,6,30,8,8,9,1,0,3,,4,1,,Heerenveen,,0,10.09.2017 12:30,Eredivisie - Round 4,cat62,2,32,30,2,,2,23,9,10,3,1,0,0,,0,1,,PSV,,3,10.09.2017 12:30,Eredivisie - Round 4
63,cat63,1,56,58,3,,2,38,2,8,10,2,2,0,0,5,2,,Heerenveen,,,10.09.2017 12:30,Eredivisie - Round 4,cat63,2,45,42,0,,2,26,5,2,4,0,0,3,1,2,2,,PSV,,,10.09.2017 12:30,Eredivisie - Round 4
64,cat64,1,54,59,3,,6,58,6,6,16,1,1,3,,6,7,,Utrecht,,,10.09.2017 14:30,Eredivisie - Round 4,cat64,2,37,41,2,,0,26,5,9,3,6,0,1,,0,1,,Roda,,,10.09.2017 14:30,Eredivisie - Round 4
65,cat65,1,52,59,4,,3,56,6,3,11,0,1,0,,4,3,,Utrecht,,,10.09.2017 14:30,Eredivisie - Round 4,cat65,2,34,41,0,,0,15,3,7,0,2,0,0,,0,0,,Roda,,,10.09.2017 14:30,Eredivisie - Round 4
66,cat66,1,44,36,0,,3,41,13,8,2,0,0,-1,0,2,0,,Sparta Rotterdam,,2,10.09.2017 14:30,Eredivisie - Round 4,cat66,2,77,64,2,,6,64,13,7,7,0,0,2,1,5,0,,Twente,,2,10.09.2017 14:30,Eredivisie - Round 4
67,cat67,1,50,52,2,,2,38,1,9,8,1,1,2,,5,1,,Sparta Rotterdam,,,10.09.2017 14:30,Eredivisie - Round 4,cat67,2,59,48,1,,3,36,0,9,5,0,0,2,,3,1,,Twente,,,10.09.2017 14:30,Eredivisie - Round 4
68,cat68,1,63,66,2,,5,44,9,8,8,1,2,2,,3,3,,AZ Alkmaar,,0,10.09.2017 14:30,Eredivisie - Round 4,cat68,2,44,34,0,,3,25,6,10,6,1,1,1,,4,2,,Breda,,1,10.09.2017 14:30,Eredivisie - Round 4
69,cat69,1,63,68,2,,2,53,7,10,8,1,0,0,,3,3,,AZ Alkmaar,,1,10.09.2017 14:30,Eredivisie - Round 4,cat69,2,44,32,2,,2,24,11,7,6,3,0,0,,3,1,,Breda,,0,10.09.2017 14:30,Eredivisie - Round 4
70,cat70,1,60,46,0,,2,30,5,4,7,1,0,0,,4,3,,Groningen,,1,10.09.2017 16:45,Eredivisie - Round 4,cat70,2,55,54,2,,3,36,5,5,12,3,1,1,,8,2,,Venlo,,2,10.09.2017 16:45,Eredivisie - Round 4
71,cat71,1,65,56,1,,3,34,4,8,5,4,1,1,,1,3,,Groningen,,1,10.09.2017 16:45,Eredivisie - Round 4,cat71,2,50,44,1,,3,25,6,5,6,2,0,1,,1,4,,Venlo,,0,10.09.2017 16:45,Eredivisie - Round 4
72,cat72,1,55,47,3,,4,56,4,8,14,3,0,2,,4,7,,Sparta Rotterdam,,,15.09.2017 20:00,Eredivisie - Round 5,cat72,2,60,53,2,,2,29,7,6,10,7,1,3,,4,4,,AZ Alkmaar,,,15.09.2017 20:00,Eredivisie - Round 5
73,cat73,1,46,23,0,,4,22,5,5,1,0,0,1,,1,0,,Sparta Rotterdam,,1,15.09.2017 20:00,Eredivisie - Round 5,cat73,2,64,77,1,,6,53,2,6,5,0,1,1,,3,1,,AZ Alkmaar,,0,15.09.2017 20:00,Eredivisie - Round 5
74,cat74,1,56,51,3,,4,50,6,7,8,2,0,1,,2,3,,Excelsior,,,16.09.2017 18:30,Eredivisie - Round 5,cat74,2,61,49,2,,2,43,7,7,12,3,2,0,,6,4,,Heerenveen,,,16.09.2017 18:30,Eredivisie - Round 5
75,cat75,1,76,51,1,,1,23,7,5,4,1,1,0,,1,2,,Excelsior,,,16.09.2017 18:30,Eredivisie - Round 5,cat75,2,69,49,2,,1,37,5,7,4,1,0,0,,1,1,,Heerenveen,,,16.09.2017 18:30,Eredivisie - Round 5
76,cat76,1,53,64,2,,3,37,7,6,8,1,0,1,,4,2,,Roda,,2,16.09.2017 19:45,Eredivisie - Round 5,cat76,2,49,36,0,,1,28,4,9,3,2,0,1,,2,1,,Willem II,,2,16.09.2017 19:45,Eredivisie - Round 5
77,cat77,1,39,46,0,,2,21,7,5,4,2,1,1,,2,2,,Roda,,,16.09.2017 19:45,Eredivisie - Round 5,cat77,2,67,54,2,,2,32,3,7,8,1,3,2,,1,5,,Willem II,,,16.09.2017 19:45,Eredivisie - Round 5
78,cat78,1,43,42,1,,0,22,6,8,6,2,2,2,,1,4,,Breda,,3,16.09.2017 19:45,Eredivisie - Round 5,cat78,2,53,58,0,,0,36,7,8,5,2,1,1,,2,3,,Groningen,,3,16.09.2017 19:45,Eredivisie - Round 5
79,cat79,1,57,62,0,,1,32,3,4,6,1,0,0,,3,3,,Breda,,,16.09.2017 19:45,Eredivisie - Round 5,cat79,2,47,38,1,,1,10,4,3,3,3,0,0,,1,1,,Groningen,,,16.09.2017 19:45,Eredivisie - Round 5
80,cat80,1,45,44,2,,3,30,10,8,10,2,1,2,,3,5,,Zwolle,,3,16.09.2017 20:45,Eredivisie - Round 5,cat80,2,44,56,0,,1,33,7,12,3,4,1,1,,0,3,,Heracles,,1,16.09.2017 20:45,Eredivisie - Round 5
81,cat81,1,50,50,5,,5,37,7,9,11,1,1,0,,4,2,,Zwolle,,2,16.09.2017 20:45,Eredivisie - Round 5,cat81,2,48,50,3,,3,28,8,7,4,1,0,1,,0,1,,Heracles,,2,16.09.2017 20:45,Eredivisie - Round 5
82,cat82,1,36,37,1,,3,18,9,6,7,1,1,2,,2,4,,Twente,,1,17.09.2017 14:30,Eredivisie - Round 5,cat82,2,43,63,1,,5,31,4,11,7,3,0,2,,5,1,,Utrecht,,2,17.09.2017 14:30,Eredivisie - Round 5
83,cat83,1,42,39,0,,2,24,8,8,5,0,3,3,,1,4,,Twente,,,17.09.2017 14:30,Eredivisie - Round 5,cat83,2,58,61,0,,1,32,6,11,1,1,0,2,,1,0,,Utrecht,,,17.09.2017 14:30,Eredivisie - Round 5
84,cat84,1,63,41,1,,1,32,5,10,6,2,1,3,,3,2,,Den Haag,,1,17.09.2017 14:30,Eredivisie - Round 5,cat84,2,60,59,3,,5,47,8,8,7,1,0,2,,2,2,,Ajax,,3,17.09.2017 14:30,Eredivisie - Round 5
85,cat85,1,37,35,1,,0,17,7,5,4,3,0,2,,3,0,,Den Haag,,2,17.09.2017 14:30,Eredivisie - Round 5,cat85,2,66,65,5,,3,47,5,9,12,0,1,0,,3,4,,Ajax,,1,17.09.2017 14:30,Eredivisie - Round 5
86,cat86,1,53,51,2,,2,31,7,7,10,2,1,0,,5,3,,Vitesse,,4,17.09.2017 16:45,Eredivisie - Round 5,cat86,2,65,49,1,,3,42,7,8,4,2,1,1,,0,3,,Venlo,,0,17.09.2017 16:45,Eredivisie - Round 5
87,cat87,1,64,63,3,,7,55,7,9,10,0,0,0,,4,3,,Vitesse,,1,17.09.2017 16:45,Eredivisie - Round 5,cat87,2,47,37,0,,0,25,9,7,1,3,0,0,,1,0,,Venlo,,1,17.09.2017 16:45,Eredivisie - Round 5
88,cat88,1,65,54,1,,3,34,12,7,4,4,0,2,,3,0,,PSV,,2,17.09.2017 16:45,Eredivisie - Round 5,cat88,2,59,46,0,,3,41,7,14,10,0,0,0,,6,4,,Feyenoord,,2,17.09.2017 16:45,Eredivisie - Round 5
89,cat89,1,53,48,2,,2,40,7,8,14,1,1,0,0,7,5,,PSV,,0,17.09.2017 16:45,Eredivisie - Round 5,cat89,2,48,52,2,,4,32,8,7,6,4,0,0,1,3,1,,Feyenoord,,3,17.09.2017 16:45,Eredivisie - Round 5
90,cat90,1,76,46,1,,2,50,6,8,5,1,0,1,,1,3,,Willem II,,0,23.09.2017 18:30,Eredivisie - Round 6,cat90,2,65,54,1,,0,36,7,7,5,3,1,1,,2,2,,Heerenveen,,2,23.09.2017 18:30,Eredivisie - Round 6
91,cat91,1,46,34,2,,3,21,5,5,7,2,1,2,,4,1,,Willem II,,,23.09.2017 18:30,Eredivisie - Round 6,cat91,2,77,66,1,,4,50,4,7,6,0,1,1,,2,3,,Heerenveen,,,23.09.2017 18:30,Eredivisie - Round 6
92,cat92,1,62,67,1,,10,48,2,6,10,2,0,4,,5,4,,Heracles,,1,23.09.2017 19:45,Eredivisie - Round 6,cat92,2,40,33,0,,0,16,6,6,4,2,0,0,,2,2,,Roda,,0,23.09.2017 19:45,Eredivisie - Round 6
93,cat93,1,64,67,3,,5,42,4,6,13,0,0,1,,9,1,,Heracles,,0,23.09.2017 19:45,Eredivisie - Round 6,cat93,2,41,33,0,,1,12,6,4,3,1,1,0,,2,1,,Roda,,2,23.09.2017 19:45,Eredivisie - Round 6
94,cat94,1,48,74,1,,8,27,7,6,13,1,0,0,,7,5,,Feyenoord,,0,23.09.2017 19:45,Eredivisie - Round 6,cat94,2,30,26,0,,0,10,7,7,3,5,1,0,,1,2,,Breda,,1,23.09.2017 19:45,Eredivisie - Round 6
95,cat95,1,38,72,2,,5,23,7,6,7,2,0,0,,5,0,,Feyenoord,,0,23.09.2017 19:45,Eredivisie - Round 6,cat95,2,27,28,0,,1,9,5,7,3,0,1,1,,0,3,,Breda,,1,23.09.2017 19:45,Eredivisie - Round 6
96,cat96,1,67,50,0,,4,48,9,9,9,1,1,3,,4,5,,Den Haag,,1,23.09.2017 20:45,Eredivisie - Round 6,cat96,2,69,50,1,,3,39,6,12,5,4,0,3,,3,1,,Sparta Rotterdam,,0,23.09.2017 20:45,Eredivisie - Round 6
