,H_datetime,H_gameinfo,H_Teamnames,H_Goals,H_Ball Possession,H_Goal Attempts,H_Shots on Goal,H_Shots off Goal,H_Blocked Shots,H_Free Kicks,H_Corner Kicks,H_Offsides,H_Goalkeeper Saves,H_Fouls,H_Yellow Cards,H_Red Cards,H_Total Passes,H_Completed Passes,H_Tackles,H_Attacks,H_Dangerous Attacks,H_Throw-in,A_datetime,A_gameinfo,A_Teamnames,A_Goals,A_Ball Possession,A_Goal Attempts,A_Shots on Goal,A_Shots off Goal,A_Blocked Shots,A_Free Kicks,A_Corner Kicks,A_Offsides,A_Goalkeeper Saves,A_Fouls,A_Yellow Cards,A_Red Cards,A_Total Passes,A_Completed Passes,A_Tackles,A_Attacks,A_Dangerous Attacks,A_Throw-in,H_cat,gameurl
278,21.01.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 16",Eintracht Frankfurt,2,45,4,2,2,,5,1,1,3,7,2,,199,151,,40,11,,21.01.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 16",Schalke,0,55,10,3,7,,9,1,0,0,5,3,,233,187,,65,22,,cat8,https://www.flashscore.com/match/nVVZSifF/#/match-summary/match-statistics/2
279,21.01.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 16",Eintracht Frankfurt,1,43,7,1,6,,6,4,1,1,7,,,172,120,,48,13,,21.01.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 16",Schalke,0,57,8,1,7,,7,3,1,0,5,,,234,173,,80,22,,cat9,https://www.flashscore.com/match/nVVZSifF/#/match-summary/match-statistics/1
280,21.01.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 16",Bochum,1,48,5,1,4,,8,0,1,1,7,,,173,111,,58,32,,21.01.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 16",Hertha Berlin,1,52,8,2,6,,7,5,0,0,8,,,167,120,,60,31,,cat10,https://www.flashscore.com/match/feZsRVOR/#/match-summary/match-statistics/2
281,21.01.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 16",Bochum,2,52,5,2,3,,6,1,0,0,6,1,,207,155,,62,17,,21.01.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 16",Hertha Berlin,0,48,2,0,2,,5,1,0,0,5,1,,175,119,,52,20,,cat11,https://www.flashscore.com/match/feZsRVOR/#/match-summary/match-statistics/1
282,21.01.2023 18:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 16",FC Koln,2,50,5,2,3,,6,2,0,0,2,,,253,210,,59,23,,21.01.2023 18:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 16",Werder Bremen,0,50,0,0,0,,2,0,1,0,5,,,253,218,,39,17,,cat12,https://www.flashscore.com/match/j3xRUDP2/#/match-summary/match-statistics/2
283,21.01.2023 18:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 16",FC Koln,5,54,10,5,5,,8,0,0,1,8,,,236,196,,47,17,,21.01.2023 18:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 16",Werder Bremen,1,46,4,2,2,,8,2,2,0,9,,,254,198,,66,25,,cat13,https://www.flashscore.com/match/j3xRUDP2/#/match-summary/match-statistics/1
284,22.01.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 16",Dortmund,2,63,11,4,7,,3,3,0,1,2,1,,292,245,,56,35,,22.01.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 16",Augsburg,1,37,10,2,8,,2,1,1,2,3,3,,151,112,,53,13,,cat14,https://www.flashscore.com/match/IcYs8jIk/#/match-summary/match-statistics/2
285,22.01.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 16",Dortmund,2,67,16,6,10,,6,4,1,0,4,0,,282,243,,55,29,,22.01.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 16",Augsburg,2,33,4,2,2,,4,2,0,4,6,1,,119,82,,36,11,,cat15,https://www.flashscore.com/match/IcYs8jIk/#/match-summary/match-statistics/1
286,22.01.2023 17:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 16",B. Monchengladbach,2,58,8,5,3,,3,1,4,0,5,2,,367,334,,76,28,,22.01.2023 17:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 16",Bayer Leverkusen,1,42,7,1,6,,8,3,0,3,5,2,,227,196,,29,13,,cat16,https://www.flashscore.com/match/46tVTXv9/#/match-summary/match-statistics/2
287,22.01.2023 17:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 16",B. Monchengladbach,0,56,7,3,4,,11,1,0,2,7,1,,334,297,,70,19,,22.01.2023 17:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 16",Bayer Leverkusen,2,44,6,4,2,,5,0,2,3,9,0,,238,190,,31,10,,cat17,https://www.flashscore.com/match/46tVTXv9/#/match-summary/match-statistics/1
288,24.01.2023 18:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 17",Schalke,1,29,8,1,7,,11,1,2,4,10,1,,161,128,,33,17,,24.01.2023 18:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 17",RB Leipzig,2,71,10,6,4,,11,3,2,0,10,1,,216,176,,46,16,,cat0,https://www.flashscore.com/match/nkbLvkgR/#/match-summary/match-statistics/2
289,24.01.2023 18:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 17",Schalke,0,45,1,0,1,,6,0,1,4,6,,,228,187,,49,12,,24.01.2023 18:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 17",RB Leipzig,4,55,11,8,3,,7,3,3,0,3,,,298,256,,62,36,,cat1,https://www.flashscore.com/match/nkbLvkgR/#/match-summary/match-statistics/1
290,24.01.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 17",Hoffenheim,1,54,8,4,4,,4,2,1,1,7,1,0,192,159,,52,27,,24.01.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 17",Stuttgart,1,46,4,2,2,,8,2,2,3,3,3,1,153,116,,53,16,,cat2,https://www.flashscore.com/match/0Ye9si98/#/match-summary/match-statistics/2
291,24.01.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 17",Hoffenheim,1,46,5,1,4,,2,4,3,1,5,,,162,128,,60,23,,24.01.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 17",Stuttgart,1,54,4,2,2,,7,2,1,0,1,,,212,172,,39,13,,cat3,https://www.flashscore.com/match/0Ye9si98/#/match-summary/match-statistics/1
292,24.01.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 17",Hertha Berlin,0,49,5,1,4,,9,4,0,2,9,,,155,113,,49,14,,24.01.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 17",Wolfsburg,2,51,8,4,4,,7,2,0,1,10,,,137,102,,41,17,,cat4,https://www.flashscore.com/match/YofHuVwL/#/match-summary/match-statistics/2
293,24.01.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 17",Hertha Berlin,0,36,3,1,2,,5,2,0,0,11,2,,123,90,,40,11,,24.01.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 17",Wolfsburg,3,64,7,3,4,,7,2,2,1,3,0,,246,212,,57,22,,cat5,https://www.flashscore.com/match/YofHuVwL/#/match-summary/match-statistics/1
294,24.01.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 17",Bayern Munich,1,93,14,5,9,,6,5,1,0,3,,,449,409,,124,89,,24.01.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 17",FC Koln,0,7,0,0,0,,4,1,0,4,7,,,93,56,,20,14,,cat6,https://www.flashscore.com/match/vTAEL9nk/#/match-summary/match-statistics/2
295,24.01.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 17",Bayern Munich,0,73,8,2,6,,5,4,1,0,4,0,,406,369,,59,31,,24.01.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 17",FC Koln,1,27,2,1,1,,5,3,2,2,3,1,,141,94,,33,21,,cat7,https://www.flashscore.com/match/vTAEL9nk/#/match-summary/match-statistics/1
296,25.01.2023 18:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 17",Mainz,0,42,10,3,7,,4,0,0,1,7,1,,200,148,,58,30,,25.01.2023 18:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 17",Dortmund,1,58,6,2,4,,6,1,0,3,4,0,,264,203,,74,21,,cat8,https://www.flashscore.com/match/OGCQI7W7/#/match-summary/match-statistics/2
297,25.01.2023 18:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 17",Mainz,1,34,2,1,1,,3,2,2,3,8,1,,181,138,,37,12,,25.01.2023 18:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 17",Dortmund,1,66,6,4,2,,9,2,0,0,3,0,,374,333,,77,21,,cat9,https://www.flashscore.com/match/OGCQI7W7/#/match-summary/match-statistics/1
298,25.01.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 17",Werder Bremen,0,59,3,2,1,,5,1,0,2,4,,,258,209,,79,33,,25.01.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 17",Union Berlin,1,41,7,3,4,,4,6,1,2,8,,,149,90,,37,26,,cat10,https://www.flashscore.com/match/hWzlz91r/#/match-summary/match-statistics/2
299,25.01.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 17",Werder Bremen,1,54,5,1,4,,8,4,1,1,7,,,229,190,,51,18,,25.01.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 17",Union Berlin,1,46,4,2,2,,6,1,0,0,9,,,190,158,,51,24,,cat11,https://www.flashscore.com/match/hWzlz91r/#/match-summary/match-statistics/1
300,25.01.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 17",Freiburg,1,44,4,2,2,,4,4,3,0,9,2,,157,109,,59,25,,25.01.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 17",Eintracht Frankfurt,0,56,0,0,0,,12,3,1,1,5,2,,264,222,,53,23,,cat12,https://www.flashscore.com/match/pQDMJmH1/#/match-summary/match-statistics/2
301,25.01.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 17",Freiburg,0,52,8,3,5,,12,0,1,1,6,1,,256,192,,58,32,,25.01.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 17",Eintracht Frankfurt,1,48,4,2,2,,7,0,1,3,10,1,,248,193,,59,13,,cat13,https://www.flashscore.com/match/pQDMJmH1/#/match-summary/match-statistics/1
302,25.01.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 17",Bayer Leverkusen,1,59,7,3,4,,11,3,2,1,7,0,,214,171,,48,12,,25.01.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 17",Bochum,0,41,4,1,3,,8,1,3,2,8,4,,141,96,,71,29,,cat14,https://www.flashscore.com/match/j3EIKT1e/#/match-summary/match-statistics/2
303,25.01.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 17",Bayer Leverkusen,1,53,4,1,3,,8,0,1,1,8,2,,184,147,,38,20,,25.01.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 17",Bochum,0,47,5,1,4,,9,3,3,0,6,0,,160,112,,57,29,,cat15,https://www.flashscore.com/match/j3EIKT1e/#/match-summary/match-statistics/1
304,25.01.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 17",Augsburg,1,44,6,3,3,,6,2,2,0,11,1,,179,136,,53,29,,25.01.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 17",B. Monchengladbach,0,56,2,0,2,,13,1,0,2,7,1,,252,212,,53,12,,cat16,https://www.flashscore.com/match/vPfDtBOE/#/match-summary/match-statistics/2
305,25.01.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 17",Augsburg,0,48,8,1,7,,9,1,2,2,4,0,,181,148,,50,12,,25.01.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 17",B. Monchengladbach,0,52,5,2,3,,5,1,1,1,8,1,,233,191,,50,25,,cat17,https://www.flashscore.com/match/vPfDtBOE/#/match-summary/match-statistics/1
306,27.01.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 18",RB Leipzig,1,52,4,2,2,,3,0,2,1,7,,,279,228,,62,18,,27.01.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 18",Stuttgart,1,48,5,2,3,,7,3,1,1,3,,,265,205,,79,24,,cat0,https://www.flashscore.com/match/rDHGO6wA/#/match-summary/match-statistics/2
307,27.01.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 18",RB Leipzig,1,54,5,2,3,,3,3,2,1,1,,,331,291,,66,33,,27.01.2023 20:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 18",Stuttgart,0,46,5,1,4,,3,3,1,1,3,,,244,212,,35,6,,cat1,https://www.flashscore.com/match/rDHGO6wA/#/match-summary/match-statistics/1
308,28.01.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 18",Werder Bremen,1,39,4,1,3,,6,1,0,1,7,2,,125,85,,44,17,,28.01.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 18",Wolfsburg,1,61,5,2,3,,6,3,1,0,5,3,,265,221,,74,31,,cat2,https://www.flashscore.com/match/tOReF20d/#/match-summary/match-statistics/2
309,28.01.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 18",Werder Bremen,1,49,10,4,6,,6,1,2,1,9,1,,192,156,,54,25,,28.01.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 18",Wolfsburg,0,51,2,1,1,,6,3,1,3,7,0,,191,157,,46,19,,cat3,https://www.flashscore.com/match/tOReF20d/#/match-summary/match-statistics/1
310,28.01.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 18",Mainz,2,45,6,3,3,,6,2,1,1,7,0,,172,113,,52,19,,28.01.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 18",Bochum,2,55,9,3,6,,8,2,1,1,5,1,,234,176,,64,20,,cat4,https://www.flashscore.com/match/vuBPMp8M/#/match-summary/match-statistics/2
311,28.01.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 18",Mainz,3,43,8,4,4,,7,1,1,1,10,,,133,88,,42,12,,28.01.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 18",Bochum,0,57,5,1,4,,11,0,0,1,6,,,206,150,,81,15,,cat5,https://www.flashscore.com/match/vuBPMp8M/#/match-summary/match-statistics/1
312,28.01.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 18",Hoffenheim,1,57,8,1,7,,4,3,2,1,13,0,,228,184,,62,32,,28.01.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 18",B. Monchengladbach,2,43,5,3,2,,14,1,1,0,5,1,,182,145,,32,10,,cat6,https://www.flashscore.com/match/Y1ATL4NS/#/match-summary/match-statistics/2
313,28.01.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 18",Hoffenheim,0,47,7,4,3,,4,1,2,0,10,2,,199,153,,37,15,,28.01.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 18",B. Monchengladbach,2,53,5,2,3,,10,2,1,4,5,0,,250,205,,69,13,,cat7,https://www.flashscore.com/match/Y1ATL4NS/#/match-summary/match-statistics/1
314,28.01.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 18",Hertha Berlin,0,58,6,3,3,,5,3,2,0,5,1,,185,146,,66,35,,28.01.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 18",Union Berlin,1,42,4,1,3,,7,1,0,3,6,2,,123,81,,52,18,,cat8,https://www.flashscore.com/match/zBdeHOVq/#/match-summary/match-statistics/2
315,28.01.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 18",Hertha Berlin,0,48,4,0,4,,9,0,1,1,7,,,165,117,,43,22,,28.01.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 18",Union Berlin,1,52,3,2,1,,6,1,2,0,7,,,193,143,,68,17,,cat9,https://www.flashscore.com/match/zBdeHOVq/#/match-summary/match-statistics/1
316,28.01.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 18",Freiburg,1,49,11,5,6,,6,2,1,2,7,2,,191,147,,49,32,,28.01.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 18",Augsburg,0,51,8,2,6,,8,4,0,4,5,1,,235,186,,54,26,,cat10,https://www.flashscore.com/match/Qy7LNQhG/#/match-summary/match-statistics/2
317,28.01.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 18",Freiburg,2,57,4,4,0,,4,1,0,1,7,1,,195,150,,43,11,,28.01.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 18",Augsburg,1,43,8,2,6,,6,3,0,2,4,2,,214,169,,53,25,,cat11,https://www.flashscore.com/match/Qy7LNQhG/#/match-summary/match-statistics/1
318,28.01.2023 18:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 18",Bayern Munich,0,65,6,2,4,,1,2,1,0,1,1,,363,331,,79,20,,28.01.2023 18:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 18",Eintracht Frankfurt,1,35,5,1,4,,2,4,0,2,2,1,,181,151,,38,22,,cat12,https://www.flashscore.com/match/zmE8QS8c/#/match-summary/match-statistics/2
319,28.01.2023 18:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 18",Bayern Munich,1,67,8,4,4,,2,5,2,0,5,2,,369,328,,89,40,,28.01.2023 18:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 18",Eintracht Frankfurt,0,33,2,0,2,,8,2,0,3,2,0,,163,124,,30,10,,cat13,https://www.flashscore.com/match/zmE8QS8c/#/match-summary/match-statistics/1
320,29.01.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 18",Schalke,0,54,10,1,9,,11,7,0,0,4,1,,187,121,,65,40,,29.01.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 18",FC Koln,0,46,3,0,3,,8,1,0,1,11,4,,154,105,,46,16,,cat14,https://www.flashscore.com/match/2XSiGroj/#/match-summary/match-statistics/2
321,29.01.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 18",Schalke,0,48,5,1,4,,4,0,0,0,9,2,,155,118,,50,27,,29.01.2023 15:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 18",FC Koln,0,52,4,0,4,,6,6,1,1,5,0,,163,130,,50,21,,cat15,https://www.flashscore.com/match/2XSiGroj/#/match-summary/match-statistics/1
322,29.01.2023 17:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 18",Bayer Leverkusen,0,62,15,5,10,,11,6,1,0,3,1,,316,279,,84,41,,29.01.2023 17:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 18",Dortmund,1,38,3,1,2,,5,0,0,5,9,3,,169,128,,60,12,,cat16,https://www.flashscore.com/match/4MICPnO3/#/match-summary/match-statistics/2
323,29.01.2023 17:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 18",Bayer Leverkusen,0,48,5,2,3,,11,2,1,0,10,1,,210,179,,45,12,,29.01.2023 17:30,"FOOTBALL
GERMANY: BUNDESLIGA - ROUND 18",Dortmund,1,52,3,1,2,,10,4,2,2,11,1,,229,202,,38,22,,cat17,https://www.flashscore.com/match/4MICPnO3/#/match-summary/match-statistics/1
