,H_cat,H_type,H_Attacks,H_Ball Possession,H_Blocked Shots,H_Completed Passes,H_Corner Kicks,H_Dangerous Attacks,H_Fouls,H_Free Kicks,H_Goal Attempts,H_Goalkeeper Saves,H_Goals,H_Offsides,H_Red Cards,H_Shots off Goal,H_Shots on Goal,H_Tackles,H_Teamnames,H_Total Passes,H_Yellow Cards,H_datetime,H_gameinfo,A_cat,A_type,A_Attacks,A_Ball Possession,A_Blocked Shots,A_Completed Passes,A_Corner Kicks,A_Dangerous Attacks,A_Fouls,A_Free Kicks,A_Goal Attempts,A_Goalkeeper Saves,A_Goals,A_Offsides,A_Red Cards,A_Shots off Goal,A_Shots on Goal,A_Tackles,A_Teamnames,A_Total Passes,A_Yellow Cards,A_datetime,A_gameinfo
21,cat21,1,,40,4,,4,,7,5,10,3,1,1,,3,3,9,Leicester,153,3,18.05.2017 20:45,Premier League - Round 34,cat21,2,,60,1,,0,,4,8,14,2,4,1,,6,7,10,Tottenham,243,1,18.05.2017 20:45,Premier League - Round 34
22,cat22,1,,51,1,,3,,3,4,7,1,0,0,,3,3,6,Southampton,257,2,17.05.2017 20:45,Premier League - Round 28,cat22,2,,49,2,,3,,2,2,7,3,0,2,,4,1,3,Manchester Utd,254,0,17.05.2017 20:45,Premier League - Round 28
23,cat23,1,,55,3,,4,,4,9,10,0,0,0,,4,3,6,Southampton,226,0,17.05.2017 20:45,Premier League - Round 28,cat23,2,,45,0,,0,,8,4,4,3,0,1,,4,0,7,Manchester Utd,195,1,17.05.2017 20:45,Premier League - Round 28
24,cat24,1,,74,1,,1,,3,5,13,1,2,2,,6,6,12,Manchester City,388,,16.05.2017 21:00,Premier League - Round 34,cat24,2,,26,2,,0,,5,5,4,4,0,0,,1,1,6,West Brom,138,,16.05.2017 21:00,Premier League - Round 34
25,cat25,1,,68,1,,6,,5,7,8,0,1,0,,3,4,12,Manchester City,298,1,16.05.2017 21:00,Premier League - Round 34,cat25,2,,32,-1,,1,,6,5,1,3,1,1,,1,1,5,West Brom,144,2,16.05.2017 21:00,Premier League - Round 34
26,cat26,1,,58,7,,8,,8,5,18,2,0,1,,6,5,4,Arsenal,278,1,16.05.2017 20:45,Premier League - Round 34,cat26,2,,42,0,,1,,3,9,2,5,0,2,,0,2,10,Sunderland,212,0,16.05.2017 20:45,Premier League - Round 34
27,cat27,1,,68,6,,9,,7,8,18,0,2,1,,4,8,5,Arsenal,267,3,16.05.2017 20:45,Premier League - Round 34,cat27,2,,32,2,,2,,7,8,4,6,0,1,,2,0,6,Sunderland,120,2,16.05.2017 20:45,Premier League - Round 34
28,cat28,1,,48,5,,5,,5,6,10,0,2,1,,3,2,19,Chelsea,236,1,15.05.2017 21:00,Premier League - Round 28,cat28,2,,52,1,,2,,6,5,4,0,1,0,,2,1,7,Watford,266,2,15.05.2017 21:00,Premier League - Round 28
29,cat29,1,,46,3,,3,,2,8,14,0,2,3,0,4,7,13,Chelsea,220,1,15.05.2017 21:00,Premier League - Round 28,cat29,2,,54,0,,1,,6,5,5,5,2,2,1,3,2,5,Watford,256,4,15.05.2017 21:00,Premier League - Round 28
30,cat30,1,,67,1,,5,,6,9,7,1,1,1,,2,4,11,Tottenham,320,0,14.05.2017 17:30,Premier League - Round 37,cat30,2,,33,0,,1,,9,7,4,3,0,0,,3,1,5,Manchester Utd,158,1,14.05.2017 17:30,Premier League - Round 37
31,cat31,1,,53,1,,3,,8,6,7,0,1,1,,3,3,7,Tottenham,210,1,14.05.2017 17:30,Premier League - Round 37,cat31,2,,47,0,,2,,6,10,4,2,1,1,,3,1,12,Manchester Utd,198,1,14.05.2017 17:30,Premier League - Round 37
32,cat32,1,,29,0,,2,,1,5,6,2,0,3,,4,2,8,West Ham,128,,14.05.2017 15:15,Premier League - Round 37,cat32,2,,71,1,,4,,4,4,11,2,1,2,,7,3,12,Liverpool,324,,14.05.2017 15:15,Premier League - Round 37
33,cat33,1,,37,1,,2,,4,8,4,5,0,0,,2,1,5,West Ham,158,2,14.05.2017 15:15,Premier League - Round 37,cat33,2,,63,0,,2,,6,4,15,1,3,1,,7,8,3,Liverpool,271,0,14.05.2017 15:15,Premier League - Round 37
34,cat34,1,,34,1,,3,,9,6,5,0,2,1,,2,2,7,Crystal Palace,101,2,14.05.2017 13:00,Premier League - Round 37,cat34,2,,66,1,,4,,5,10,4,0,0,1,,3,0,6,Hull,207,1,14.05.2017 13:00,Premier League - Round 37
35,cat35,1,,26,0,,0,,4,8,7,0,2,2,,5,2,12,Crystal Palace,99,1,14.05.2017 13:00,Premier League - Round 37,cat35,2,,74,2,,3,,9,6,5,0,0,0,,3,0,7,Hull,280,4,14.05.2017 13:00,Premier League - Round 37
36,cat36,1,,28,1,,2,,4,4,2,1,0,2,,1,0,11,Stoke,145,0,13.05.2017 18:30,Premier League - Round 37,cat36,2,,72,0,,4,,3,6,5,0,1,2,,3,2,7,Arsenal,369,1,13.05.2017 18:30,Premier League - Round 37
37,cat37,1,,38,2,,5,,9,4,8,1,1,1,,2,4,10,Stoke,142,1,13.05.2017 18:30,Premier League - Round 37,cat37,2,,62,1,,2,,4,10,5,3,3,0,,0,4,9,Arsenal,238,1,13.05.2017 18:30,Premier League - Round 37
38,cat38,1,,50,1,,2,,5,6,5,1,1,2,,2,2,6,Bournemouth,233,,13.05.2017 16:00,Premier League - Round 37,cat38,2,,50,3,,0,,4,7,8,1,0,2,,4,1,12,Burnley,226,,13.05.2017 16:00,Premier League - Round 37
39,cat39,1,,60,5,,5,,1,10,13,1,1,1,,4,4,5,Bournemouth,255,0,13.05.2017 16:00,Premier League - Round 37,cat39,2,,40,1,,1,,7,2,6,3,1,3,,3,2,9,Burnley,171,1,13.05.2017 16:00,Premier League - Round 37
40,cat40,1,,41,2,,1,,7,4,4,2,0,2,,2,0,8,Middlesbrough,191,,13.05.2017 16:00,Premier League - Round 37,cat40,2,,59,2,,1,,4,9,7,0,1,0,,2,3,8,Southampton,285,,13.05.2017 16:00,Premier League - Round 37
41,cat41,1,,43,4,,5,,12,7,9,0,1,0,,2,3,3,Middlesbrough,174,3,13.05.2017 16:00,Premier League - Round 37,cat41,2,,57,2,,2,,7,11,7,2,1,0,,4,1,4,Southampton,238,0,13.05.2017 16:00,Premier League - Round 37
42,cat42,1,,47,0,,2,,5,3,5,1,0,0,,4,1,8,Sunderland,208,,13.05.2017 16:00,Premier League - Round 37,cat42,2,,53,0,,3,,3,5,3,1,2,0,,0,3,7,Swansea,238,,13.05.2017 16:00,Premier League - Round 37
43,cat43,1,,60,3,,6,,8,4,8,0,0,2,,2,3,13,Sunderland,233,4,13.05.2017 16:00,Premier League - Round 37,cat43,2,,40,0,,1,,3,10,0,3,0,1,,0,0,10,Swansea,162,0,13.05.2017 16:00,Premier League - Round 37
44,cat44,1,,72,4,,7,,2,7,10,2,2,0,,3,3,4,Manchester City,300,0,13.05.2017 13:30,Premier League - Round 37,cat44,2,,28,0,,1,,8,3,4,1,1,0,,1,3,11,Leicester,117,1,13.05.2017 13:30,Premier League - Round 37
45,cat45,1,,60,3,,2,,10,7,7,1,0,0,,2,2,10,Manchester City,242,3,13.05.2017 13:30,Premier League - Round 37,cat45,2,,40,2,,2,,8,9,5,2,0,0,,2,1,5,Leicester,158,2,13.05.2017 13:30,Premier League - Round 37
46,cat46,1,,29,2,,3,,7,1,4,1,0,1,,0,2,6,West Brom,121,2,12.05.2017 21:00,Premier League - Round 37,cat46,2,,71,7,,5,,1,8,14,2,0,0,,6,1,4,Chelsea,322,0,12.05.2017 21:00,Premier League - Round 37
47,cat47,1,,35,1,,2,,6,8,3,3,0,2,,2,0,11,West Brom,113,1,12.05.2017 21:00,Premier League - Round 37,cat47,2,,65,2,,3,,7,8,10,0,1,1,,4,4,4,Chelsea,227,0,12.05.2017 21:00,Premier League - Round 37
48,cat48,1,,64,3,,5,,4,4,7,1,0,1,,1,3,6,Everton,300,0,12.05.2017 20:45,Premier League - Round 37,cat48,2,,36,2,,4,,4,4,7,3,0,0,,4,1,10,Watford,163,2,12.05.2017 20:45,Premier League - Round 37
49,cat49,1,,62,2,,4,,3,8,8,0,1,1,,3,3,5,Everton,230,0,12.05.2017 20:45,Premier League - Round 37,cat49,2,,38,4,,4,,7,5,6,2,0,1,,2,0,6,Watford,143,1,12.05.2017 20:45,Premier League - Round 37
50,cat50,1,,45,2,,4,,3,1,7,1,0,0,,3,2,3,Southampton,222,1,10.05.2017 20:45,Premier League - Round 26,cat50,2,,55,3,,2,,1,3,7,2,0,0,,3,1,10,Arsenal,284,0,10.05.2017 20:45,Premier League - Round 26
51,cat51,1,,49,1,,1,,5,5,7,1,0,2,,5,1,5,Southampton,210,0,10.05.2017 20:45,Premier League - Round 26,cat51,2,,51,1,,3,,4,5,4,1,2,1,,0,3,7,Arsenal,220,2,10.05.2017 20:45,Premier League - Round 26
52,cat52,1,,52,1,,3,,2,9,8,0,2,0,,3,4,10,Chelsea,262,,08.05.2017 21:00,Premier League - Round 36,cat52,2,,48,1,,1,,9,1,1,2,0,0,,0,0,6,Middlesbrough,240,,08.05.2017 21:00,Premier League - Round 36
53,cat53,1,,62,2,,5,,6,14,13,1,1,0,,8,3,4,Chelsea,357,0,08.05.2017 21:00,Premier League - Round 36,cat53,2,,38,0,,0,,12,5,1,2,0,2,,0,1,7,Middlesbrough,226,2,08.05.2017 21:00,Premier League - Round 36
54,cat54,1,,51,3,,5,,6,5,5,2,0,2,,0,2,5,Arsenal,275,,07.05.2017 17:00,Premier League - Round 36,cat54,2,,49,0,,5,,4,8,4,2,0,2,,2,2,8,Manchester Utd,261,,07.05.2017 17:00,Premier League - Round 36
55,cat55,1,,49,1,,0,,8,8,4,2,2,0,,1,2,10,Arsenal,250,1,07.05.2017 17:00,Premier League - Round 36,cat55,2,,51,2,,4,,6,8,6,0,0,2,,2,2,14,Manchester Utd,268,0,07.05.2017 17:00,Premier League - Round 36
56,cat56,1,,66,1,,1,,4,4,5,0,0,1,,1,3,9,Liverpool,307,,07.05.2017 14:30,Premier League - Round 36,cat56,2,,34,0,,1,,2,5,0,3,0,2,,0,0,14,Southampton,157,,07.05.2017 14:30,Premier League - Round 36
57,cat57,1,,0,,,,,,,,,0,,,,,,Liverpool,,,07.05.2017 14:30,Premier League - Round 36,cat57,2,,0,,,,,,,,,0,,,,,,Southampton,,,07.05.2017 14:30,Premier League - Round 36
58,cat58,1,,46,2,,5,,0,8,3,1,1,0,,0,1,13,Swansea,232,,06.05.2017 18:30,Premier League - Round 36,cat58,2,,54,2,,1,,8,0,4,0,0,0,,1,1,6,Everton,283,,06.05.2017 18:30,Premier League - Round 36
59,cat59,1,,30,1,,4,,5,5,6,1,0,0,,2,3,6,Swansea,109,,06.05.2017 18:30,Premier League - Round 36,cat59,2,,70,0,,4,,5,5,4,3,0,0,,3,1,5,Everton,285,,06.05.2017 18:30,Premier League - Round 36
60,cat60,1,,58,2,,0,,8,11,6,1,0,1,,4,0,3,Bournemouth,279,1,06.05.2017 16:00,Premier League - Round 36,cat60,2,,42,2,,3,,10,9,6,0,1,1,,2,2,6,Stoke,193,0,06.05.2017 16:00,Premier League - Round 36
61,cat61,1,,58,1,,0,,2,6,6,0,2,0,,3,2,10,Bournemouth,235,1,06.05.2017 16:00,Premier League - Round 36,cat61,2,,42,3,,4,,5,2,8,0,1,1,,4,1,7,Stoke,165,0,06.05.2017 16:00,Premier League - Round 36
62,cat62,1,,58,2,,1,,5,9,5,0,0,1,,2,1,5,Burnley,209,,06.05.2017 16:00,Premier League - Round 36,cat62,2,,42,3,,3,,8,5,3,1,0,1,,0,0,7,West Brom,148,,06.05.2017 16:00,Premier League - Round 36
63,cat63,1,,51,3,,4,,4,6,9,1,2,2,,3,3,6,Burnley,174,1,06.05.2017 16:00,Premier League - Round 36,cat63,2,,49,4,,5,,6,5,8,1,2,0,,1,3,7,West Brom,158,3,06.05.2017 16:00,Premier League - Round 36
64,cat64,1,,57,1,,1,,8,6,6,1,0,0,,3,2,9,Hull,211,2,06.05.2017 16:00,Premier League - Round 36,cat64,2,,43,1,,3,,4,8,6,2,0,2,,4,1,11,Sunderland,165,0,06.05.2017 16:00,Premier League - Round 36
65,cat65,1,,63,4,,6,,2,6,10,2,0,0,,2,4,4,Hull,240,1,06.05.2017 16:00,Premier League - Round 36,cat65,2,,37,0,,1,,4,2,6,4,2,2,,2,4,5,Sunderland,152,1,06.05.2017 16:00,Premier League - Round 36
66,cat66,1,,49,2,,6,,3,7,4,3,1,1,,1,1,4,Leicester,200,,06.05.2017 16:00,Premier League - Round 36,cat66,2,,51,0,,0,,5,4,6,0,0,2,,3,3,7,Watford,217,,06.05.2017 16:00,Premier League - Round 36
67,cat67,1,,35,1,,4,,5,6,7,4,2,4,,2,4,20,Leicester,133,,06.05.2017 16:00,Premier League - Round 36,cat67,2,,65,2,,1,,5,8,8,2,0,2,,2,4,5,Watford,270,,06.05.2017 16:00,Premier League - Round 36
68,cat68,1,,74,2,,3,,5,3,10,1,1,2,,3,5,7,Manchester City,345,1,06.05.2017 13:30,Premier League - Round 36,cat68,2,,26,1,,0,,3,6,4,4,0,0,,2,1,10,Crystal Palace,124,1,06.05.2017 13:30,Premier League - Round 36
69,cat69,1,,64,2,,6,,7,5,16,1,4,0,,7,7,9,Manchester City,266,0,06.05.2017 13:30,Premier League - Round 36,cat69,2,,36,0,,3,,5,8,1,3,0,0,,0,1,7,Crystal Palace,142,2,06.05.2017 13:30,Premier League - Round 36
70,cat70,1,,31,0,,2,,7,3,5,3,0,1,,3,2,6,West Ham,139,2,05.05.2017 21:00,Premier League - Round 36,cat70,2,,69,1,,3,,3,8,7,2,0,0,,3,3,9,Tottenham,314,1,05.05.2017 21:00,Premier League - Round 36
71,cat71,1,,33,1,,1,,1,6,8,2,1,2,,4,3,9,West Ham,134,2,05.05.2017 21:00,Premier League - Round 36,cat71,2,,67,1,,4,,6,3,4,2,0,0,,1,2,9,Tottenham,257,1,05.05.2017 21:00,Premier League - Round 36
72,cat72,1,,35,2,,1,,4,4,3,1,0,0,,0,1,7,Watford,167,0,01.05.2017 21:00,Premier League - Round 35,cat72,2,,65,2,,1,,4,4,5,1,1,0,,1,2,7,Liverpool,302,1,01.05.2017 21:00,Premier League - Round 35
73,cat73,1,,45,1,,2,,7,5,6,6,0,6,,4,1,13,Watford,188,3,01.05.2017 21:00,Premier League - Round 35,cat73,2,,55,0,,4,,5,13,7,1,0,0,,1,6,7,Liverpool,233,0,01.05.2017 21:00,Premier League - Round 35
74,cat74,1,,59,2,,8,,2,7,7,1,0,1,,3,2,4,Tottenham,246,,30.04.2017 17:30,Premier League - Round 35,cat74,2,,41,3,,3,,6,3,7,2,0,2,,3,1,9,Arsenal,169,,30.04.2017 17:30,Premier League - Round 35
75,cat75,1,,43,1,,6,,5,11,13,3,2,1,,3,9,11,Tottenham,169,1,30.04.2017 17:30,Premier League - Round 35,cat75,2,,57,1,,2,,9,6,5,7,0,3,,1,3,14,Arsenal,236,3,30.04.2017 17:30,Premier League - Round 35
76,cat76,1,,51,2,,1,,7,5,8,2,0,2,,4,2,12,Everton,234,1,30.04.2017 15:05,Premier League - Round 35,cat76,2,,49,2,,2,,5,9,7,2,0,0,,3,2,4,Chelsea,221,2,30.04.2017 15:05,Premier League - Round 35
77,cat77,1,,49,0,,1,,6,7,4,0,0,0,,2,2,9,Everton,190,2,30.04.2017 15:05,Premier League - Round 35,cat77,2,,51,1,,2,,6,6,4,2,3,1,,0,3,7,Chelsea,198,2,30.04.2017 15:05,Premier League - Round 35
78,cat78,1,,33,1,,2,,4,5,7,0,1,1,,5,1,3,Middlesbrough,150,1,30.04.2017 15:05,Premier League - Round 35,cat78,2,,67,0,,2,,5,5,5,0,0,0,,5,0,6,Manchester City,305,1,30.04.2017 15:05,Premier League - Round 35
79,cat79,1,,31,1,,2,,5,5,7,2,1,0,,1,5,11,Middlesbrough,107,3,30.04.2017 15:05,Premier League - Round 35,cat79,2,,69,8,,9,,4,4,17,4,2,1,,5,4,1,Manchester City,237,3,30.04.2017 15:05,Premier League - Round 35
80,cat80,1,,49,0,,3,,6,5,6,3,1,1,,3,3,8,Manchester Utd,230,2,30.04.2017 13:00,Premier League - Round 35,cat80,2,,51,3,,1,,6,7,7,2,0,0,,1,3,4,Swansea,242,1,30.04.2017 13:00,Premier League - Round 35
81,cat81,1,,61,1,,2,,5,9,6,0,0,0,,2,3,5,Manchester Utd,289,0,30.04.2017 13:00,Premier League - Round 35,cat81,2,,39,0,,1,,7,5,5,3,1,2,,4,1,6,Swansea,180,1,30.04.2017 13:00,Premier League - Round 35
82,cat82,1,,58,2,,7,,7,7,6,1,0,1,,3,1,4,Crystal Palace,210,1,29.04.2017 18:30,Premier League - Round 35,cat82,2,,42,3,,3,,7,8,7,1,1,1,,2,2,7,Burnley,150,0,29.04.2017 18:30,Premier League - Round 35
83,cat83,1,,70,2,,7,,4,5,9,0,0,1,,3,4,8,Crystal Palace,250,1,29.04.2017 18:30,Premier League - Round 35,cat83,2,,30,1,,1,,5,5,2,4,1,0,,0,1,14,Burnley,119,0,29.04.2017 18:30,Premier League - Round 35
84,cat84,1,,45,3,,1,,3,5,3,1,0,2,,0,0,7,Southampton,207,,29.04.2017 16:00,Premier League - Round 35,cat84,2,,55,2,,3,,5,5,5,0,0,0,,2,1,12,Hull,242,,29.04.2017 16:00,Premier League - Round 35
85,cat85,1,,59,3,,5,,6,8,8,0,0,0,,3,2,11,Southampton,226,0,29.04.2017 16:00,Premier League - Round 35,cat85,2,,41,2,,3,,8,6,3,2,0,1,,1,0,6,Hull,157,3,29.04.2017 16:00,Premier League - Round 35
86,cat86,1,,57,2,,2,,6,2,4,2,0,2,,2,0,6,Stoke,300,1,29.04.2017 16:00,Premier League - Round 35,cat86,2,,43,3,,2,,1,7,6,0,0,1,,1,2,12,West Ham,225,0,29.04.2017 16:00,Premier League - Round 35
87,cat87,1,,57,5,,3,,6,5,14,2,0,0,,5,4,11,Stoke,205,,29.04.2017 16:00,Premier League - Round 35,cat87,2,,43,1,,1,,2,6,6,4,0,3,,3,2,6,West Ham,148,,29.04.2017 16:00,Premier League - Round 35
88,cat88,1,,39,1,,1,,3,6,9,4,0,1,,6,2,12,Sunderland,195,0,29.04.2017 16:00,Premier League - Round 35,cat88,2,,61,2,,4,,5,4,7,2,0,1,,1,4,9,Bournemouth,312,1,29.04.2017 16:00,Premier League - Round 35
89,cat89,1,,43,2,,5,,10,4,8,2,0,3,,3,3,11,Sunderland,141,3,29.04.2017 16:00,Premier League - Round 35,cat89,2,,57,2,,1,,4,14,8,3,1,0,,3,3,7,Bournemouth,193,1,29.04.2017 16:00,Premier League - Round 35
90,cat90,1,,50,2,,3,,6,5,7,0,0,0,,3,2,8,West Brom,174,1,29.04.2017 16:00,Premier League - Round 35,cat90,2,,50,1,,5,,5,6,4,2,1,0,,2,1,5,Leicester,171,1,29.04.2017 16:00,Premier League - Round 35
91,cat91,1,,60,3,,2,,8,5,9,0,0,1,,4,2,8,West Brom,219,1,29.04.2017 16:00,Premier League - Round 35,cat91,2,,40,0,,1,,4,9,2,2,0,1,,2,0,12,Leicester,152,1,29.04.2017 16:00,Premier League - Round 35
92,cat92,1,,63,2,,3,,5,3,10,1,0,0,,5,3,12,Manchester City,323,,27.04.2017 21:00,Premier League - Round 26,cat92,2,,37,0,,3,,2,5,2,3,0,1,,1,1,11,Manchester Utd,186,,27.04.2017 21:00,Premier League - Round 26
93,cat93,1,,75,3,,4,,5,5,9,0,0,2,0,3,3,7,Manchester City,321,1,27.04.2017 21:00,Premier League - Round 26,cat93,2,,25,1,,1,,6,7,1,3,0,0,1,0,0,12,Manchester Utd,102,1,27.04.2017 21:00,Premier League - Round 26
94,cat94,1,,33,2,,1,,5,10,5,1,0,1,,2,1,10,Crystal Palace,145,0,26.04.2017 21:00,Premier League - Round 28,cat94,2,,67,4,,2,,10,5,8,1,0,0,,3,1,9,Tottenham,302,1,26.04.2017 21:00,Premier League - Round 28
95,cat95,1,,31,1,,1,,8,5,1,2,0,0,,0,0,14,Crystal Palace,126,3,26.04.2017 21:00,Premier League - Round 28,cat95,2,,69,2,,9,,5,8,10,0,1,0,,5,3,13,Tottenham,293,2,26.04.2017 21:00,Premier League - Round 28
96,cat96,1,,73,1,,4,,2,9,6,1,0,5,,3,2,5,Arsenal,397,0,26.04.2017 20:45,Premier League - Round 28,cat96,2,,27,0,,1,,7,7,3,2,0,2,,2,1,7,Leicester,149,1,26.04.2017 20:45,Premier League - Round 28
97,cat97,1,,64,0,,8,,7,10,6,2,1,3,,3,3,5,Arsenal,294,2,26.04.2017 20:45,Premier League - Round 28,cat97,2,,36,2,,0,,6,9,4,2,0,4,,0,2,7,Leicester,167,3,26.04.2017 20:45,Premier League - Round 28
98,cat98,1,,47,0,,0,,5,7,4,2,1,1,,2,2,8,Middlesbrough,202,2,26.04.2017 20:45,Premier League - Round 28,cat98,2,,53,1,,3,,4,6,5,1,0,3,,2,2,7,Sunderland,223,2,26.04.2017 20:45,Premier League - Round 28
99,cat99,1,,51,1,,3,,10,10,2,2,0,0,,1,0,5,Middlesbrough,194,1,26.04.2017 20:45,Premier League - Round 28,cat99,2,,49,1,,2,,7,10,5,0,0,3,,2,2,8,Sunderland,190,1,26.04.2017 20:45,Premier League - Round 28
100,cat100,1,,49,4,,3,,7,6,9,1,2,0,,3,2,7,Chelsea,243,1,25.04.2017 20:45,Premier League - Round 34,cat100,2,,51,2,,2,,5,7,6,0,1,1,,2,2,2,Southampton,252,0,25.04.2017 20:45,Premier League - Round 34
