,H_cat,H_type,H_Attacks,H_Ball Possession,H_Blocked Shots,H_Completed Passes,H_Corner Kicks,H_Dangerous Attacks,H_Fouls,H_Free Kicks,H_Goal Attempts,H_Goalkeeper Saves,H_Goals,H_Offsides,H_Red Cards,H_Shots off Goal,H_Shots on Goal,H_Tackles,H_Teamnames,H_Total Passes,H_Yellow Cards,H_datetime,H_gameinfo,A_cat,A_type,A_Attacks,A_Ball Possession,A_Blocked Shots,A_Completed Passes,A_Corner Kicks,A_Dangerous Attacks,A_Fouls,A_Free Kicks,A_Goal Attempts,A_Goalkeeper Saves,A_Goals,A_Offsides,A_Red Cards,A_Shots off Goal,A_Shots on Goal,A_Tackles,A_Teamnames,A_Total Passes,A_Yellow Cards,A_datetime,A_gameinfo
60,cat60,1,,67,1,,6,,7,,14,4,3,2,,4,9,,Feyenoord,,0,27.08.2016 19:45,Eredivisie - Round 4,cat60,2,,33,0,,0,,4,,6,6,0,1,,2,4,,Excelsior,,1,27.08.2016 19:45,Eredivisie - Round 4
61,cat61,1,,69,2,,8,,7,,13,1,1,1,,8,3,,Feyenoord,,,27.08.2016 19:45,Eredivisie - Round 4,cat61,2,,31,1,,4,,4,,4,2,1,1,,1,2,,Excelsior,,,27.08.2016 19:45,Eredivisie - Round 4
62,cat62,1,,41,1,,2,,4,,6,2,1,0,,2,3,,Twente,,1,27.08.2016 20:45,Eredivisie - Round 4,cat62,2,,59,2,,4,,6,,10,2,1,0,,5,3,,Sparta Rotterdam,,2,27.08.2016 20:45,Eredivisie - Round 4
63,cat63,1,,41,0,,1,,4,,6,1,2,0,,2,4,,Twente,,,27.08.2016 20:45,Eredivisie - Round 4,cat63,2,,59,1,,3,,2,,4,2,0,2,,2,1,,Sparta Rotterdam,,,27.08.2016 20:45,Eredivisie - Round 4
64,cat64,1,,77,6,,7,,2,,26,0,0,0,,15,5,,PSV,,1,28.08.2016 12:30,Eredivisie - Round 4,cat64,2,,23,0,,0,,5,,2,5,0,0,,2,0,,Groningen,,1,28.08.2016 12:30,Eredivisie - Round 4
65,cat65,1,,69,2,,2,,5,,11,1,0,0,0,7,2,,PSV,,0,28.08.2016 12:30,Eredivisie - Round 4,cat65,2,,31,0,,1,,8,,1,2,0,1,1,0,1,,Groningen,,5,28.08.2016 12:30,Eredivisie - Round 4
66,cat66,1,,45,0,,1,,4,,1,3,0,1,,1,0,,G.A. Eagles,,0,28.08.2016 14:30,Eredivisie - Round 4,cat66,2,,55,3,,0,,7,,11,0,1,2,,4,4,,Ajax,,1,28.08.2016 14:30,Eredivisie - Round 4
67,cat67,1,,33,0,,2,,10,,5,4,0,0,,2,3,,G.A. Eagles,,2,28.08.2016 14:30,Eredivisie - Round 4,cat67,2,,67,0,,4,,10,,8,3,2,0,,2,6,,Ajax,,4,28.08.2016 14:30,Eredivisie - Round 4
68,cat68,1,,58,3,,6,,7,,9,0,0,0,,3,3,,Den Haag,,1,28.08.2016 14:30,Eredivisie - Round 4,cat68,2,,42,1,,0,,3,,3,3,0,0,,2,0,,Heracles,,1,28.08.2016 14:30,Eredivisie - Round 4
69,cat69,1,,40,1,,1,,10,,6,1,1,0,,3,2,,Den Haag,,1,28.08.2016 14:30,Eredivisie - Round 4,cat69,2,,60,4,,3,,6,,8,1,1,1,,2,2,,Heracles,,0,28.08.2016 14:30,Eredivisie - Round 4
70,cat70,1,,70,2,,6,,7,,10,0,1,3,0,5,3,,AZ Alkmaar,,1,28.08.2016 16:45,Eredivisie - Round 4,cat70,2,,30,0,,4,,3,,1,2,0,0,1,1,0,,Nijmegen,,2,28.08.2016 16:45,Eredivisie - Round 4
71,cat71,1,,60,0,,2,,10,,6,1,1,4,,4,2,,AZ Alkmaar,,0,28.08.2016 16:45,Eredivisie - Round 4,cat71,2,,40,0,,2,,4,,2,1,0,1,,1,1,,Nijmegen,,1,28.08.2016 16:45,Eredivisie - Round 4
72,cat72,1,,36,2,,3,,11,,5,1,0,0,1,3,0,,Zwolle,,1,10.09.2016 18:30,Eredivisie - Round 5,cat72,2,,64,1,,4,,9,,7,0,1,4,0,4,2,,Utrecht,,2,10.09.2016 18:30,Eredivisie - Round 5
73,cat73,1,,36,1,,1,,6,,5,1,1,0,,3,1,,Zwolle,,2,10.09.2016 18:30,Eredivisie - Round 5,cat73,2,,64,0,,2,,6,,5,0,0,3,,4,1,,Utrecht,,0,10.09.2016 18:30,Eredivisie - Round 5
74,cat74,1,,39,0,,1,,7,,4,0,0,1,,3,1,,AZ Alkmaar,,1,10.09.2016 18:30,Eredivisie - Round 5,cat74,2,,61,0,,3,,5,,3,0,0,1,,3,0,,Willem II,,1,10.09.2016 18:30,Eredivisie - Round 5
75,cat75,1,,39,0,,1,,7,,3,0,1,1,,1,2,,AZ Alkmaar,,0,10.09.2016 18:30,Eredivisie - Round 5,cat75,2,,61,2,,3,,6,,3,1,0,1,,1,0,,Willem II,,2,10.09.2016 18:30,Eredivisie - Round 5
76,cat76,1,,41,0,,2,,3,,2,1,0,1,,0,2,,Nijmegen,,,10.09.2016 19:45,Eredivisie - Round 5,cat76,2,,59,1,,1,,9,,7,2,0,1,,5,1,,PSV,,,10.09.2016 19:45,Eredivisie - Round 5
77,cat77,1,,35,2,,4,,2,,4,1,0,0,,0,2,,Nijmegen,,2,10.09.2016 19:45,Eredivisie - Round 5,cat77,2,,65,0,,1,,6,,6,2,4,0,,1,5,,PSV,,0,10.09.2016 19:45,Eredivisie - Round 5
78,cat78,1,,47,0,,2,,5,,6,2,2,1,0,4,2,,Heerenveen,,1,10.09.2016 20:45,Eredivisie - Round 5,cat78,2,,53,1,,4,,9,,8,0,1,1,1,4,3,,Twente,,2,10.09.2016 20:45,Eredivisie - Round 5
79,cat79,1,,61,0,,7,,4,,8,1,1,1,,3,5,,Heerenveen,,1,10.09.2016 20:45,Eredivisie - Round 5,cat79,2,,39,0,,1,,6,,2,4,0,0,,1,1,,Twente,,1,10.09.2016 20:45,Eredivisie - Round 5
80,cat80,1,,33,0,,2,,13,,4,3,0,0,,3,1,,Excelsior,,3,10.09.2016 20:45,Eredivisie - Round 5,cat80,2,,67,0,,3,,11,,5,1,1,2,,1,4,,Heracles,,1,10.09.2016 20:45,Eredivisie - Round 5
81,cat81,1,,31,0,,4,,3,,4,2,3,1,,0,4,,Excelsior,,0,10.09.2016 20:45,Eredivisie - Round 5,cat81,2,,69,1,,6,,5,,3,1,0,0,,0,2,,Heracles,,1,10.09.2016 20:45,Eredivisie - Round 5
82,cat82,1,,57,0,,4,,13,,11,2,1,0,,4,7,,Feyenoord,,1,11.09.2016 12:30,Eredivisie - Round 5,cat82,2,,43,1,,1,,6,,7,6,1,0,,3,3,,Den Haag,,3,11.09.2016 12:30,Eredivisie - Round 5
83,cat83,1,,75,1,,5,,13,,10,0,2,0,,4,5,,Feyenoord,,,11.09.2016 12:30,Eredivisie - Round 5,cat83,2,,25,0,,1,,9,,1,3,0,1,,1,0,,Den Haag,,,11.09.2016 12:30,Eredivisie - Round 5
84,cat84,1,,57,2,,8,,7,,8,1,0,2,,5,1,,Groningen,,,11.09.2016 14:30,Eredivisie - Round 5,cat84,2,,43,1,,2,,7,,3,1,0,3,,1,1,,Sparta Rotterdam,,,11.09.2016 14:30,Eredivisie - Round 5
85,cat85,1,,51,6,,8,,6,,14,2,1,0,,5,3,,Groningen,,,11.09.2016 14:30,Eredivisie - Round 5,cat85,2,,49,0,,4,,6,,5,2,1,1,,2,3,,Sparta Rotterdam,,,11.09.2016 14:30,Eredivisie - Round 5
86,cat86,1,,42,1,,1,,4,,5,0,1,0,,3,1,,G.A. Eagles,,0,11.09.2016 14:30,Eredivisie - Round 5,cat86,2,,58,3,,2,,4,,4,0,0,1,,1,0,,Roda,,1,11.09.2016 14:30,Eredivisie - Round 5
87,cat87,1,,53,3,,5,,6,,8,3,1,0,,0,5,,G.A. Eagles,,0,11.09.2016 14:30,Eredivisie - Round 5,cat87,2,,47,1,,6,,4,,4,4,0,3,,0,3,,Roda,,1,11.09.2016 14:30,Eredivisie - Round 5
88,cat88,1,,68,5,,9,,5,,15,1,0,1,0,7,3,,Ajax,,0,11.09.2016 16:45,Eredivisie - Round 5,cat88,2,,32,1,,2,,7,,4,2,0,1,1,2,1,,Vitesse,,1,11.09.2016 16:45,Eredivisie - Round 5
89,cat89,1,,56,0,,4,,6,,7,2,0,3,,4,3,,Ajax,,1,11.09.2016 16:45,Eredivisie - Round 5,cat89,2,,44,2,,1,,6,,7,3,0,0,,3,2,,Vitesse,,1,11.09.2016 16:45,Eredivisie - Round 5
90,cat90,1,,65,1,,3,,4,,4,0,1,0,,2,1,,Utrecht,,,16.09.2016 20:00,Eredivisie - Round 6,cat90,2,,35,2,,5,,8,,7,0,3,1,,2,3,,Groningen,,,16.09.2016 20:00,Eredivisie - Round 6
91,cat91,1,,63,0,,0,,5,,4,2,0,0,,3,1,,Utrecht,,,16.09.2016 20:00,Eredivisie - Round 6,cat91,2,,37,2,,4,,8,,9,1,2,0,,3,4,,Groningen,,,16.09.2016 20:00,Eredivisie - Round 6
92,cat92,1,,44,0,,1,,7,,10,1,2,0,,5,5,,Twente,,0,17.09.2016 18:30,Eredivisie - Round 6,cat92,2,,56,2,,5,,11,,10,3,1,2,,6,2,,Den Haag,,1,17.09.2016 18:30,Eredivisie - Round 6
93,cat93,1,,50,0,,0,,9,,3,1,2,0,,1,2,,Twente,,1,17.09.2016 18:30,Eredivisie - Round 6,cat93,2,,50,1,,2,,6,,4,0,0,1,,2,1,,Den Haag,,1,17.09.2016 18:30,Eredivisie - Round 6
94,cat94,1,,65,4,,4,,5,,15,0,2,0,,7,4,,Vitesse,,,17.09.2016 19:45,Eredivisie - Round 6,cat94,2,,35,1,,0,,5,,1,2,0,0,,0,0,,G.A. Eagles,,,17.09.2016 19:45,Eredivisie - Round 6
95,cat95,1,,47,3,,1,,9,,7,1,0,1,,2,2,,Vitesse,,0,17.09.2016 19:45,Eredivisie - Round 6,cat95,2,,53,1,,0,,5,,5,2,0,0,,3,1,,G.A. Eagles,,2,17.09.2016 19:45,Eredivisie - Round 6
96,cat96,1,,29,1,,3,,2,,3,2,0,1,0,2,0,,Roda,,1,17.09.2016 19:45,Eredivisie - Round 6,cat96,2,,71,2,,2,,7,,11,0,2,1,1,5,4,,Heerenveen,,2,17.09.2016 19:45,Eredivisie - Round 6
97,cat97,1,,43,1,,4,,8,,5,1,0,1,2,1,3,,Roda,,4,17.09.2016 19:45,Eredivisie - Round 6,cat97,2,,57,1,,4,,4,,6,3,1,0,0,3,2,,Heerenveen,,1,17.09.2016 19:45,Eredivisie - Round 6
98,cat98,1,,41,0,,2,,13,,3,2,0,0,,2,1,,Willem II,,2,17.09.2016 20:45,Eredivisie - Round 6,cat98,2,,59,3,,1,,12,,7,1,0,1,,1,3,,Excelsior,,2,17.09.2016 20:45,Eredivisie - Round 6
99,cat99,1,,53,1,,3,,4,,7,1,1,1,,3,3,,Willem II,,,17.09.2016 20:45,Eredivisie - Round 6,cat99,2,,47,0,,1,,3,,2,2,0,0,,1,1,,Excelsior,,,17.09.2016 20:45,Eredivisie - Round 6
100,cat100,1,,51,0,,2,,7,,7,0,1,1,,1,6,,Sparta Rotterdam,,2,18.09.2016 12:30,Eredivisie - Round 6,cat100,2,,49,2,,1,,12,,4,5,0,0,,2,0,,Nijmegen,,5,18.09.2016 12:30,Eredivisie - Round 6
