,H_cat,H_type,H_Attacks,H_Ball Possession,H_Blocked Shots,H_Completed Passes,H_Corner Kicks,H_Dangerous Attacks,H_Fouls,H_Free Kicks,H_Goal Attempts,H_Goalkeeper Saves,H_Goals,H_Offsides,H_Red Cards,H_Shots off Goal,H_Shots on Goal,H_Tackles,H_Teamnames,H_Total Passes,H_Yellow Cards,H_datetime,H_gameinfo,A_cat,A_type,A_Attacks,A_Ball Possession,A_Blocked Shots,A_Completed Passes,A_Corner Kicks,A_Dangerous Attacks,A_Fouls,A_Free Kicks,A_Goal Attempts,A_Goalkeeper Saves,A_Goals,A_Offsides,A_Red Cards,A_Shots off Goal,A_Shots on Goal,A_Tackles,A_Teamnames,A_Total Passes,A_Yellow Cards,A_datetime,A_gameinfo
29,cat33,1,,33,0,,0,,11,,2,2,2,1,,0,2,,RB Leipzig,,1,13.05.2017 15:30,Bundesliga - Round 33,cat33,2,,67,3,,6,,7,,14,0,4,1,,5,6,,Bayern Munich,,4,13.05.2017 15:30,Bundesliga - Round 33
30,cat34,1,,55,2,,2,,6,,7,0,1,1,,4,1,,Schalke,,1,13.05.2017 15:30,Bundesliga - Round 33,cat34,2,,45,3,,3,,6,,6,0,0,0,,3,0,,Hamburger SV,,0,13.05.2017 15:30,Bundesliga - Round 33
31,cat35,1,,44,4,,3,,8,,5,3,0,1,,1,0,,Schalke,,2,13.05.2017 15:30,Bundesliga - Round 33,cat35,2,,56,2,,4,,9,,12,0,1,0,,6,4,,Hamburger SV,,1,13.05.2017 15:30,Bundesliga - Round 33
32,cat36,1,,43,2,,2,,6,,5,1,0,0,,3,0,,Werder Bremen,,0,13.05.2017 15:30,Bundesliga - Round 33,cat36,2,,57,2,,2,,7,,8,0,3,0,,2,4,,Hoffenheim,,1,13.05.2017 15:30,Bundesliga - Round 33
33,cat37,1,,55,2,,8,,4,,11,3,3,2,,2,7,,Werder Bremen,,1,13.05.2017 15:30,Bundesliga - Round 33,cat37,2,,45,0,,2,,7,,8,4,2,0,,3,5,,Hoffenheim,,0,13.05.2017 15:30,Bundesliga - Round 33
34,cat38,1,,43,3,,0,,6,,5,2,0,1,,1,1,,Wolfsburg,,1,13.05.2017 15:30,Bundesliga - Round 33,cat38,2,,57,3,,4,,6,,8,1,1,0,,2,3,,B. Monchengladbach,,0,13.05.2017 15:30,Bundesliga - Round 33
35,cat39,1,,43,0,,3,,6,,6,3,1,1,,1,5,,Wolfsburg,,2,13.05.2017 15:30,Bundesliga - Round 33,cat39,2,,57,1,,3,,6,,6,4,0,0,,2,3,,B. Monchengladbach,,1,13.05.2017 15:30,Bundesliga - Round 33
36,cat40,1,,45,1,,2,,5,,7,0,2,0,,4,2,,Freiburg,,,07.05.2017 17:30,Bundesliga - Round 32,cat40,2,,55,1,,2,,8,,4,0,0,0,,3,0,,Schalke,,,07.05.2017 17:30,Bundesliga - Round 32
37,cat41,1,,35,0,,0,,7,,6,3,0,2,,3,3,,Freiburg,,0,07.05.2017 17:30,Bundesliga - Round 32,cat41,2,,65,3,,2,,5,,10,3,0,0,,4,3,,Schalke,,2,07.05.2017 17:30,Bundesliga - Round 32
38,cat42,1,,48,2,,3,,7,,3,5,0,2,,0,1,,Hamburger SV,,,07.05.2017 15:30,Bundesliga - Round 32,cat42,2,,52,1,,2,,7,,7,1,0,1,,1,5,,Mainz,,,07.05.2017 15:30,Bundesliga - Round 32
39,cat43,1,,48,1,,2,,9,,3,1,0,1,,1,1,,Hamburger SV,,2,07.05.2017 15:30,Bundesliga - Round 32,cat43,2,,52,3,,1,,9,,6,1,0,1,,2,1,,Mainz,,1,07.05.2017 15:30,Bundesliga - Round 32
40,cat44,1,,47,2,,3,,6,,5,3,0,0,,2,1,,Hertha Berlin,,0,06.05.2017 18:30,Bundesliga - Round 32,cat44,2,,53,0,,5,,7,,6,1,1,4,,2,4,,RB Leipzig,,1,06.05.2017 18:30,Bundesliga - Round 32
41,cat45,1,,47,0,,0,,8,,2,1,1,0,,1,0,,Hertha Berlin,,3,06.05.2017 18:30,Bundesliga - Round 32,cat45,2,,53,0,,3,,7,,8,0,3,2,,4,4,,RB Leipzig,,2,06.05.2017 18:30,Bundesliga - Round 32
42,cat46,1,,62,3,,2,,1,,8,2,0,3,,3,2,,B. Monchengladbach,,0,06.05.2017 15:30,Bundesliga - Round 32,cat46,2,,38,2,,2,,7,,5,2,0,0,,1,2,,Augsburg,,1,06.05.2017 15:30,Bundesliga - Round 32
43,cat47,1,,64,5,,1,,5,,10,1,1,1,,2,3,,B. Monchengladbach,,2,06.05.2017 15:30,Bundesliga - Round 32,cat47,2,,36,2,,3,,7,,6,2,1,2,,2,2,,Augsburg,,1,06.05.2017 15:30,Bundesliga - Round 32
44,cat48,1,,64,3,,8,,4,,14,1,1,2,,6,5,,Bayern Munich,,,06.05.2017 15:30,Bundesliga - Round 32,cat48,2,,36,1,,2,,4,,7,4,0,1,,5,1,,Darmstadt,,,06.05.2017 15:30,Bundesliga - Round 32
45,cat49,1,,64,2,,5,,6,,9,2,0,1,,4,3,,Bayern Munich,,1,06.05.2017 15:30,Bundesliga - Round 32,cat49,2,,36,2,,5,,3,,6,3,0,3,,2,2,,Darmstadt,,1,06.05.2017 15:30,Bundesliga - Round 32
46,cat50,1,,44,1,,4,,10,,4,2,1,1,,2,1,,Dortmund,,2,06.05.2017 15:30,Bundesliga - Round 32,cat50,2,,56,0,,1,,4,,4,0,0,5,,2,2,,Hoffenheim,,1,06.05.2017 15:30,Bundesliga - Round 32
47,cat51,1,,42,0,,2,,7,,7,2,1,1,,4,3,,Dortmund,,2,06.05.2017 15:30,Bundesliga - Round 32,cat51,2,,58,1,,1,,6,,6,2,1,5,,2,3,,Hoffenheim,,1,06.05.2017 15:30,Bundesliga - Round 32
48,cat52,1,,51,0,,1,,4,,1,0,0,1,,1,0,,Eintracht Frankfurt,,1,06.05.2017 15:30,Bundesliga - Round 32,cat52,2,,49,0,,4,,7,,3,0,0,0,,3,0,,Wolfsburg,,0,06.05.2017 15:30,Bundesliga - Round 32
49,cat53,1,,51,0,,1,,7,,6,1,0,0,,4,2,,Eintracht Frankfurt,,0,06.05.2017 15:30,Bundesliga - Round 32,cat53,2,,49,0,,0,,7,,4,2,2,1,,1,3,,Wolfsburg,,2,06.05.2017 15:30,Bundesliga - Round 32
50,cat54,1,,50,0,,5,,8,,2,1,0,0,,1,1,,Ingolstadt,,1,06.05.2017 15:30,Bundesliga - Round 32,cat54,2,,50,1,,2,,4,,4,1,0,1,,2,1,,Bayer Leverkusen,,1,06.05.2017 15:30,Bundesliga - Round 32
51,cat55,1,,50,0,,2,,5,,8,4,1,0,,7,1,,Ingolstadt,,0,06.05.2017 15:30,Bundesliga - Round 32,cat55,2,,50,1,,4,,6,,8,0,1,0,,2,5,,Bayer Leverkusen,,2,06.05.2017 15:30,Bundesliga - Round 32
52,cat56,1,,47,2,,4,,3,,13,0,3,2,,5,6,,FC Koln,,0,05.05.2017 20:30,Bundesliga - Round 32,cat56,2,,53,1,,0,,2,,6,3,2,0,,3,2,,Werder Bremen,,1,05.05.2017 20:30,Bundesliga - Round 32
53,cat57,1,,32,0,,1,,6,,3,1,1,0,,0,3,,FC Koln,,0,05.05.2017 20:30,Bundesliga - Round 32,cat57,2,,68,0,,1,,7,,5,2,1,1,,3,2,,Werder Bremen,,1,05.05.2017 20:30,Bundesliga - Round 32
54,cat58,1,,66,5,,1,,8,,6,1,0,3,,1,0,,Hoffenheim,,,30.04.2017 17:30,Bundesliga - Round 31,cat58,2,,34,1,,1,,9,,2,0,0,1,,0,1,,Eintracht Frankfurt,,,30.04.2017 17:30,Bundesliga - Round 31
55,cat59,1,,64,1,,2,,14,,2,1,1,0,,0,1,,Hoffenheim,,0,30.04.2017 17:30,Bundesliga - Round 31,cat59,2,,36,0,,3,,9,,2,0,0,0,,1,1,,Eintracht Frankfurt,,3,30.04.2017 17:30,Bundesliga - Round 31
56,cat60,1,,57,1,,1,,2,,8,1,2,1,,2,5,,Augsburg,,0,30.04.2017 15:30,Bundesliga - Round 31,cat60,2,,43,2,,1,,7,,5,3,0,1,,2,1,,Hamburger SV,,2,30.04.2017 15:30,Bundesliga - Round 31
57,cat61,1,,51,3,,3,,6,,9,3,2,0,,2,4,,Augsburg,,1,30.04.2017 15:30,Bundesliga - Round 31,cat61,2,,49,0,,3,,8,,4,2,0,0,,1,3,,Hamburger SV,,2,30.04.2017 15:30,Bundesliga - Round 31
58,cat62,1,,42,0,,2,,5,,5,2,0,2,,3,2,,Wolfsburg,,1,29.04.2017 18:30,Bundesliga - Round 31,cat62,2,,58,1,,1,,2,,7,2,3,3,,1,5,,Bayern Munich,,0,29.04.2017 18:30,Bundesliga - Round 31
59,cat63,1,,40,1,,2,,6,,2,1,0,2,1,0,1,,Wolfsburg,,1,29.04.2017 18:30,Bundesliga - Round 31,cat63,2,,60,1,,3,,8,,10,1,3,2,0,5,4,,Bayern Munich,,0,29.04.2017 18:30,Bundesliga - Round 31
60,cat64,1,,46,0,,1,,10,,5,1,2,1,,3,2,,Darmstadt,,2,29.04.2017 15:30,Bundesliga - Round 31,cat64,2,,54,0,,0,,8,,2,0,0,0,,1,1,,Freiburg,,0,29.04.2017 15:30,Bundesliga - Round 31
61,cat65,1,,42,1,,6,,5,,9,3,1,0,,6,2,,Darmstadt,,,29.04.2017 15:30,Bundesliga - Round 31,cat65,2,,58,1,,6,,7,,7,1,0,0,,3,3,,Freiburg,,,29.04.2017 15:30,Bundesliga - Round 31
62,cat66,1,,63,3,,3,,2,,11,0,0,5,,8,0,,Dortmund,,1,29.04.2017 15:30,Bundesliga - Round 31,cat66,2,,37,0,,0,,6,,2,0,0,1,,2,0,,FC Koln,,1,29.04.2017 15:30,Bundesliga - Round 31
63,cat67,1,,69,3,,6,,5,,12,0,0,1,,5,4,,Dortmund,,1,29.04.2017 15:30,Bundesliga - Round 31,cat67,2,,31,3,,0,,6,,3,4,0,4,,0,0,,FC Koln,,1,29.04.2017 15:30,Bundesliga - Round 31
64,cat68,1,,46,1,,3,,6,,5,1,0,1,,1,3,,Mainz,,,29.04.2017 15:30,Bundesliga - Round 31,cat68,2,,54,3,,3,,8,,7,3,1,1,,2,2,,B. Monchengladbach,,,29.04.2017 15:30,Bundesliga - Round 31
65,cat69,1,,58,2,,5,,3,,12,2,1,5,,5,5,,Mainz,,1,29.04.2017 15:30,Bundesliga - Round 31,cat69,2,,42,0,,0,,7,,6,4,1,2,,3,3,,B. Monchengladbach,,1,29.04.2017 15:30,Bundesliga - Round 31
66,cat70,1,,65,0,,0,,6,,4,0,0,1,,2,2,,RB Leipzig,,2,29.04.2017 15:30,Bundesliga - Round 31,cat70,2,,35,2,,2,,7,,4,2,0,2,,2,0,,Ingolstadt,,2,29.04.2017 15:30,Bundesliga - Round 31
67,cat71,1,,59,2,,5,,8,,11,0,0,0,0,8,1,,RB Leipzig,,1,29.04.2017 15:30,Bundesliga - Round 31,cat71,2,,41,0,,1,,8,,2,1,0,1,1,2,0,,Ingolstadt,,4,29.04.2017 15:30,Bundesliga - Round 31
68,cat72,1,,50,0,,2,,2,,5,0,2,1,,1,4,,Werder Bremen,,1,29.04.2017 15:30,Bundesliga - Round 31,cat72,2,,50,0,,0,,10,,2,2,0,2,,2,0,,Hertha Berlin,,1,29.04.2017 15:30,Bundesliga - Round 31
69,cat73,1,,40,0,,0,,6,,4,2,0,1,,4,0,,Werder Bremen,,,29.04.2017 15:30,Bundesliga - Round 31,cat73,2,,60,1,,2,,7,,8,0,0,1,,5,2,,Hertha Berlin,,,29.04.2017 15:30,Bundesliga - Round 31
70,cat74,1,,48,0,,2,,6,,5,2,0,1,,3,2,,Bayer Leverkusen,,1,28.04.2017 20:30,Bundesliga - Round 31,cat74,2,,52,2,,2,,5,,7,2,3,1,,0,5,,Schalke,,0,28.04.2017 20:30,Bundesliga - Round 31
71,cat75,1,,46,3,,0,,9,13,8,2,1,3,,3,2,,Bayer Leverkusen,,2,28.04.2017 20:30,Bundesliga - Round 31,cat75,2,,54,1,,1,,5,19,5,1,1,2,,1,3,,Schalke,,0,28.04.2017 20:30,Bundesliga - Round 31
72,cat76,1,,51,2,,4,,8,,7,0,0,0,,5,0,,Schalke,,2,23.04.2017 17:30,Bundesliga - Round 30,cat76,2,,49,1,,4,,9,,5,0,1,5,,3,1,,RB Leipzig,,1,23.04.2017 17:30,Bundesliga - Round 30
73,cat77,1,,47,0,,1,,10,,4,0,1,2,,3,1,,Schalke,,1,23.04.2017 17:30,Bundesliga - Round 30,cat77,2,,53,1,,1,,12,,4,0,0,2,,3,0,,RB Leipzig,,1,23.04.2017 17:30,Bundesliga - Round 30
74,cat78,1,,42,1,,2,,3,,3,3,1,3,,1,1,,Freiburg,,1,23.04.2017 15:30,Bundesliga - Round 30,cat78,2,,58,0,,3,,6,,5,0,0,0,,2,3,,Bayer Leverkusen,,0,23.04.2017 15:30,Bundesliga - Round 30
75,cat79,1,,46,1,,3,,3,,8,0,1,1,,3,4,,Freiburg,,1,23.04.2017 15:30,Bundesliga - Round 30,cat79,2,,54,0,,2,,6,,6,3,1,2,,5,1,,Bayer Leverkusen,,2,23.04.2017 15:30,Bundesliga - Round 30
76,cat80,1,,48,0,,0,,2,,3,1,1,4,,2,1,,B. Monchengladbach,,1,22.04.2017 18:30,Bundesliga - Round 30,cat80,2,,52,2,,2,,6,,6,0,1,2,,2,2,,Dortmund,,0,22.04.2017 18:30,Bundesliga - Round 30
77,cat81,1,,44,1,,2,,6,,4,2,1,4,,1,2,,B. Monchengladbach,,1,22.04.2017 18:30,Bundesliga - Round 30,cat81,2,,56,0,,2,,6,,6,1,2,0,,2,4,,Dortmund,,3,22.04.2017 18:30,Bundesliga - Round 30
78,cat82,1,,65,2,,3,,4,,6,2,1,1,,1,3,,Bayern Munich,,1,22.04.2017 15:30,Bundesliga - Round 30,cat82,2,,35,3,,2,,2,,9,2,2,2,,2,4,,Mainz,,0,22.04.2017 15:30,Bundesliga - Round 30
79,cat83,1,,73,5,,11,,1,,13,1,1,0,,5,3,,Bayern Munich,,0,22.04.2017 15:30,Bundesliga - Round 30,cat83,2,,27,0,,0,,3,,1,2,0,2,,0,1,,Mainz,,1,22.04.2017 15:30,Bundesliga - Round 30
80,cat84,1,,72,1,,4,,3,,7,1,0,1,,3,3,,Eintracht Frankfurt,,,22.04.2017 15:30,Bundesliga - Round 30,cat84,2,,28,1,,1,,5,,4,3,1,1,,1,2,,Augsburg,,,22.04.2017 15:30,Bundesliga - Round 30
81,cat85,1,,62,5,,0,,10,,13,2,3,0,,4,4,,Eintracht Frankfurt,,2,22.04.2017 15:30,Bundesliga - Round 30,cat85,2,,38,2,,1,,3,,6,1,0,2,,2,2,,Augsburg,,1,22.04.2017 15:30,Bundesliga - Round 30
82,cat86,1,,55,1,,4,,9,,6,1,0,0,,2,3,,Hamburger SV,,1,22.04.2017 15:30,Bundesliga - Round 30,cat86,2,,45,0,,2,,9,,2,3,0,0,,1,1,,Darmstadt,,0,22.04.2017 15:30,Bundesliga - Round 30
83,cat87,1,,55,2,,5,,5,,7,1,1,1,,2,3,,Hamburger SV,,2,22.04.2017 15:30,Bundesliga - Round 30,cat87,2,,45,1,,4,,9,,7,2,2,2,,3,3,,Darmstadt,,2,22.04.2017 15:30,Bundesliga - Round 30
84,cat88,1,,53,4,,2,,4,,6,3,0,1,,1,1,,Hertha Berlin,,0,22.04.2017 15:30,Bundesliga - Round 30,cat88,2,,47,3,,2,,7,,7,1,0,2,,1,3,,Wolfsburg,,1,22.04.2017 15:30,Bundesliga - Round 30
85,cat89,1,,49,1,,3,,6,,8,-1,1,0,,3,4,,Hertha Berlin,,3,22.04.2017 15:30,Bundesliga - Round 30,cat89,2,,51,2,,0,,11,,3,3,0,2,,2,-1,,Wolfsburg,,4,22.04.2017 15:30,Bundesliga - Round 30
86,cat90,1,,51,0,,5,,9,,7,1,1,1,,4,3,,Ingolstadt,,1,22.04.2017 15:30,Bundesliga - Round 30,cat90,2,,49,0,,1,,3,,4,2,1,1,,2,2,,Werder Bremen,,0,22.04.2017 15:30,Bundesliga - Round 30
87,cat91,1,,42,2,,4,,6,,8,0,1,2,,4,2,,Ingolstadt,,2,22.04.2017 15:30,Bundesliga - Round 30,cat91,2,,58,0,,1,,8,,6,1,3,3,,3,3,,Werder Bremen,,2,22.04.2017 15:30,Bundesliga - Round 30
88,cat92,1,,46,1,,4,,8,,3,4,0,3,,2,0,,FC Koln,,1,21.04.2017 20:30,Bundesliga - Round 30,cat92,2,,54,1,,3,,3,,6,0,0,3,,1,4,,Hoffenheim,,0,21.04.2017 20:30,Bundesliga - Round 30
89,cat93,1,,35,0,,2,,1,,9,1,1,1,,3,6,,FC Koln,,1,21.04.2017 20:30,Bundesliga - Round 30,cat93,2,,65,1,,1,,8,,5,5,1,2,,2,2,,Hoffenheim,,0,21.04.2017 20:30,Bundesliga - Round 30
90,cat94,1,,36,2,,1,,7,,4,5,1,0,,1,1,,Darmstadt,,1,16.04.2017 17:30,Bundesliga - Round 29,cat94,2,,64,0,,5,,6,,12,0,0,0,,7,5,,Schalke,,0,16.04.2017 17:30,Bundesliga - Round 29
91,cat95,1,,36,1,,1,,15,,7,2,1,0,0,2,4,,Darmstadt,,4,16.04.2017 17:30,Bundesliga - Round 29,cat95,2,,64,5,,4,,7,,14,3,1,0,1,6,3,,Schalke,,3,16.04.2017 17:30,Bundesliga - Round 29
92,cat96,1,,54,1,,1,,6,,7,1,1,0,,4,2,,Werder Bremen,,2,16.04.2017 15:30,Bundesliga - Round 29,cat96,2,,46,0,,1,,7,,3,1,1,1,,1,2,,Hamburger SV,,0,16.04.2017 15:30,Bundesliga - Round 29
93,cat97,1,,54,1,,3,,7,,6,2,1,0,,2,3,,Werder Bremen,,1,16.04.2017 15:30,Bundesliga - Round 29,cat97,2,,46,1,,2,,8,,3,2,0,4,,0,2,,Hamburger SV,,1,16.04.2017 15:30,Bundesliga - Round 29
94,cat98,1,,34,1,,1,,3,,5,4,0,0,,2,2,,Bayer Leverkusen,,1,15.04.2017 18:30,Bundesliga - Round 29,cat98,2,,66,3,,2,,4,,12,2,0,1,,5,4,,Bayern Munich,,0,15.04.2017 18:30,Bundesliga - Round 29
95,cat99,1,,34,0,,0,,5,,4,2,0,0,1,4,0,,Bayer Leverkusen,,2,15.04.2017 18:30,Bundesliga - Round 29,cat99,2,,66,1,,2,,6,,9,0,0,0,0,6,2,,Bayern Munich,,0,15.04.2017 18:30,Bundesliga - Round 29
96,cat100,1,,37,0,,2,,9,,7,0,2,0,,1,6,,Augsburg,,1,15.04.2017 15:30,Bundesliga - Round 29,cat100,2,,63,0,,5,,7,,4,4,0,1,,4,0,,FC Koln,,1,15.04.2017 15:30,Bundesliga - Round 29
97,cat101,1,,43,0,,0,,10,,0,0,0,0,2,0,0,,Augsburg,,3,15.04.2017 15:30,Bundesliga - Round 29,cat101,2,,57,2,,3,,9,,8,0,1,1,0,6,0,,FC Koln,,2,15.04.2017 15:30,Bundesliga - Round 29
98,cat102,1,,65,1,,2,,5,,6,1,2,2,,2,3,,Dortmund,,,15.04.2017 15:30,Bundesliga - Round 29,cat102,2,,35,0,,1,,10,,5,1,1,1,,3,2,,Eintracht Frankfurt,,,15.04.2017 15:30,Bundesliga - Round 29
