,H_datetime,H_Gameinfo,H_Teamnames,H_Goals,H_Ball Possession,H_Goal Attempts,H_Shots on Goal,H_Shots off Goal,H_Blocked Shots,H_Free Kicks,H_Corner Kicks,H_Offsides,H_Goalkeeper Saves,H_Fouls,H_Yellow Cards,H_Red Cards,H_Total Passes,H_Completed Passes,H_Tackles,H_Attacks,H_Dangerous Attacks,A_datetime,A_gameinfo,A_Teamnames,A_Goals,A_Ball Possession,A_Goal Attempts,A_Shots on Goal,A_Shots off Goal,A_Blocked Shots,A_Free Kicks,A_Corner Kicks,A_Offsides,A_Goalkeeper Saves,A_Fouls,A_Yellow Cards,A_Red Cards,A_Total Passes,A_Completed Passes,A_Tackles,A_Attacks,A_Dangerous Attacks,H_cat,gameurl
266,26.11.2023 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 14",Villarreal,3,39,4,3,1,0,7,1,2,2,6,,,,,,38,14,26.11.2023 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 14",Osasuna,1,61,7,3,3,1,8,3,1,0,6,,,,,,80,38,cat266,https://www.flashscore.com/match/dvUMJqRk/#/match-summary/match-statistics/2
267,26.11.2023 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 14",Villarreal,0,51,6,0,4,2,10,1,1,4,3,,,,,,47,16,26.11.2023 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 14",Osasuna,0,49,8,4,2,2,4,1,2,0,8,,,,,,61,28,cat267,https://www.flashscore.com/match/dvUMJqRk/#/match-summary/match-statistics/1
268,26.11.2023 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 14",Real Sociedad,0,45,7,5,2,0,6,3,0,0,7,1,0,,,,49,22,26.11.2023 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 14",Sevilla,1,55,4,1,2,1,7,3,1,5,4,1,2,,,,57,28,cat268,https://www.flashscore.com/match/f7PXuzrh/#/match-summary/match-statistics/2
269,26.11.2023 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 14",Real Sociedad,2,53,4,3,1,0,5,1,0,1,15,1,,,,,44,18,26.11.2023 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 14",Sevilla,0,47,4,1,2,1,14,1,1,1,4,0,,,,,53,13,cat269,https://www.flashscore.com/match/f7PXuzrh/#/match-summary/match-statistics/1
270,26.11.2023 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 14",Cadiz CF,0,39,5,2,1,2,9,0,0,1,11,3,,,,,53,18,26.11.2023 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 14",Real Madrid,2,61,7,3,0,4,12,1,1,2,8,1,,,,,59,28,cat270,https://www.flashscore.com/match/t4LTtGSo/#/match-summary/match-statistics/2
271,26.11.2023 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 14",Cadiz CF,0,39,8,2,4,2,8,4,1,1,5,0,,,,,47,26,26.11.2023 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 14",Real Madrid,1,61,7,2,3,2,6,3,0,2,8,2,,,,,51,24,cat271,https://www.flashscore.com/match/t4LTtGSo/#/match-summary/match-statistics/1
272,26.11.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 14",Betis,0,35,3,0,2,1,8,1,2,3,2,1,,,,,43,17,26.11.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 14",Las Palmas,0,65,10,3,6,1,5,5,3,0,6,1,,,,,80,40,cat272,https://www.flashscore.com/match/S0XoIWko/#/match-summary/match-statistics/2
273,26.11.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 14",Betis,1,43,9,6,2,1,8,6,3,1,4,0,,,,,52,24,26.11.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 14",Las Palmas,0,57,5,1,3,1,7,1,1,5,6,1,,,,,42,23,cat273,https://www.flashscore.com/match/S0XoIWko/#/match-summary/match-statistics/1
274,27.11.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 14",Girona,1,64,8,1,5,2,9,1,1,1,4,1,,,,,56,20,27.11.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 14",Ath Bilbao,1,36,4,2,0,2,3,3,0,0,9,1,,,,,50,30,cat274,https://www.flashscore.com/match/OnDpwYRA/#/match-summary/match-statistics/2
275,27.11.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 14",Girona,0,56,5,1,4,0,10,1,1,4,4,,,,,,49,18,27.11.2023 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 14",Ath Bilbao,0,44,9,4,2,3,5,3,2,1,7,,,,,,48,16,cat275,https://www.flashscore.com/match/OnDpwYRA/#/match-summary/match-statistics/1
