,H_datetime,H_gameinfo,H_Teamnames,H_Goals,H_Ball Possession,H_Goal Attempts,H_Shots on Goal,H_Shots off Goal,H_Blocked Shots,H_Free Kicks,H_Corner Kicks,H_Offsides,H_Goalkeeper Saves,H_Fouls,H_Yellow Cards,H_Red Cards,H_Total Passes,H_Completed Passes,H_Tackles,H_Attacks,H_Dangerous Attacks,H_Throw-in,A_datetime,A_gameinfo,A_Teamnames,A_Goals,A_Ball Possession,A_Goal Attempts,A_Shots on Goal,A_Shots off Goal,A_Blocked Shots,A_Free Kicks,A_Corner Kicks,A_Offsides,A_Goalkeeper Saves,A_Fouls,A_Yellow Cards,A_Red Cards,A_Total Passes,A_Completed Passes,A_Tackles,A_Attacks,A_Dangerous Attacks,A_Throw-in,H_cat
89,25.09.2021 09:45,FootballFootballNETHERLANDS: Eredivisie - Round 7,Vitesse,0,69,8,3,3,2,13,3,0,0,7,1,,309,255,7,74,21,14,25.09.2021 09:45,FootballFootballNETHERLANDS: Eredivisie - Round 7,Sittard,1,31,2,1,0,1,7,1,3,3,10,2,,137,85,8,34,6,5,cat89
90,25.09.2021 09:45,FootballFootballNETHERLANDS: Eredivisie - Round 7,Ajax,2,69,13,7,4,2,2,1,2,1,6,,,273,236,9,43,32,13,25.09.2021 09:45,FootballFootballNETHERLANDS: Eredivisie - Round 7,Groningen,0,31,3,1,1,1,7,1,0,5,3,,,120,78,13,57,13,6,cat90
91,25.09.2021 09:45,FootballFootballNETHERLANDS: Eredivisie - Round 7,Ajax,1,77,10,2,4,4,4,3,2,1,1,0,,307,258,8,68,35,9,25.09.2021 09:45,FootballFootballNETHERLANDS: Eredivisie - Round 7,Groningen,0,23,2,1,0,1,3,1,0,1,6,1,,93,47,7,29,8,15,cat91
92,22.09.2021 09:45,FootballFootballNETHERLANDS: Eredivisie - Round 6,G.A. Eagles,1,49,5,3,1,1,3,1,1,1,1,0,,203,142,15,58,31,19,22.09.2021 09:45,FootballFootballNETHERLANDS: Eredivisie - Round 6,PSV,1,51,10,2,5,3,2,2,0,2,3,1,,209,150,12,57,22,19,cat0
93,22.09.2021 09:45,FootballFootballNETHERLANDS: Eredivisie - Round 6,G.A. Eagles,0,51,7,2,3,2,3,0,0,5,3,0,,242,183,5,72,30,20,22.09.2021 09:45,FootballFootballNETHERLANDS: Eredivisie - Round 6,PSV,1,49,9,6,3,0,3,6,1,2,2,1,,217,164,8,63,19,18,cat1
94,22.09.2021 12:00,FootballFootballNETHERLANDS: Eredivisie - Round 6,Zwolle,0,57,10,1,7,2,5,0,1,2,5,1,,204,158,10,75,30,15,22.09.2021 12:00,FootballFootballNETHERLANDS: Eredivisie - Round 6,Sparta Rotterdam,0,43,6,2,2,2,6,4,2,1,6,2,,156,92,13,51,22,14,cat2
95,22.09.2021 12:00,FootballFootballNETHERLANDS: Eredivisie - Round 6,Zwolle,1,59,6,3,1,2,7,4,1,1,7,,,215,179,3,61,32,14,22.09.2021 12:00,FootballFootballNETHERLANDS: Eredivisie - Round 6,Sparta Rotterdam,1,41,2,2,0,0,7,3,1,2,8,,,147,93,13,45,12,12,cat3
96,22.09.2021 12:00,FootballFootballNETHERLANDS: Eredivisie - Round 6,Feyenoord,2,57,12,6,2,4,1,5,2,0,3,0,,290,248,5,72,31,9,22.09.2021 12:00,FootballFootballNETHERLANDS: Eredivisie - Round 6,Heerenveen,1,43,3,1,2,0,5,1,0,4,3,1,,198,155,7,26,8,11,cat4
97,22.09.2021 12:00,FootballFootballNETHERLANDS: Eredivisie - Round 6,Feyenoord,1,66,9,3,3,3,5,3,0,0,3,1,,324,281,7,89,43,10,22.09.2021 12:00,FootballFootballNETHERLANDS: Eredivisie - Round 6,Heerenveen,0,34,2,0,1,1,2,5,1,2,4,1,,162,126,5,20,9,10,cat5
98,23.09.2021 09:45,FootballFootballNETHERLANDS: Eredivisie - Round 6,Cambuur,1,47,7,3,2,2,8,2,0,1,7,,,181,129,7,50,15,9,23.09.2021 09:45,FootballFootballNETHERLANDS: Eredivisie - Round 6,Heracles,1,53,9,2,4,3,7,4,0,2,8,,,192,144,9,46,34,19,cat6
99,23.09.2021 09:45,FootballFootballNETHERLANDS: Eredivisie - Round 6,Cambuur,1,53,3,1,0,2,9,1,1,2,8,,,212,174,6,38,14,4,23.09.2021 09:45,FootballFootballNETHERLANDS: Eredivisie - Round 6,Heracles,0,47,8,2,4,2,8,6,2,0,6,,,176,133,8,57,28,9,cat7
100,23.09.2021 12:00,FootballFootballNETHERLANDS: Eredivisie - Round 6,Twente,0,42,6,4,1,1,10,2,0,0,6,1,,180,139,6,53,26,8,23.09.2021 12:00,FootballFootballNETHERLANDS: Eredivisie - Round 6,AZ Alkmaar,0,58,1,0,0,1,7,0,1,3,9,3,,256,203,9,57,19,11,cat8
101,23.09.2021 12:00,FootballFootballNETHERLANDS: Eredivisie - Round 6,Twente,3,42,5,3,1,1,6,1,0,4,3,0,,202,143,11,51,5,9,23.09.2021 12:00,FootballFootballNETHERLANDS: Eredivisie - Round 6,AZ Alkmaar,1,58,10,5,2,3,2,4,1,1,5,1,,275,232,3,70,25,11,cat9
102,25.09.2021 07:30,FootballFootballNETHERLANDS: Eredivisie - Round 7,Willem II,1,32,2,1,1,0,3,0,0,6,2,0,,143,94,15,61,20,15,25.09.2021 07:30,FootballFootballNETHERLANDS: Eredivisie - Round 7,PSV,0,68,16,6,4,6,1,4,0,0,4,1,,280,229,9,63,39,17,cat10
103,25.09.2021 07:30,FootballFootballNETHERLANDS: Eredivisie - Round 7,Willem II,1,34,1,0,0,1,4,1,1,2,9,1,,144,86,11,39,13,11,25.09.2021 07:30,FootballFootballNETHERLANDS: Eredivisie - Round 7,PSV,1,66,9,3,3,3,8,2,0,0,6,1,,288,225,7,72,36,14,cat11
104,25.09.2021 09:45,FootballFootballNETHERLANDS: Eredivisie - Round 7,Vitesse,1,71,14,6,5,3,9,3,2,0,4,1,,235,193,10,79,46,15,25.09.2021 09:45,FootballFootballNETHERLANDS: Eredivisie - Round 7,Sittard,0,29,0,0,0,0,6,1,0,5,11,1,,106,56,6,36,5,12,cat12
105,25.09.2021 09:45,FootballFootballNETHERLANDS: Eredivisie - Round 7,Vitesse,0,69,8,3,3,2,13,3,0,0,7,1,,309,255,7,74,21,14,25.09.2021 09:45,FootballFootballNETHERLANDS: Eredivisie - Round 7,Sittard,1,31,2,1,0,1,7,1,3,3,10,2,,137,85,8,34,6,5,cat13
106,25.09.2021 09:45,FootballFootballNETHERLANDS: Eredivisie - Round 7,Ajax,2,69,13,7,4,2,2,1,2,1,6,,,273,236,9,43,32,13,25.09.2021 09:45,FootballFootballNETHERLANDS: Eredivisie - Round 7,Groningen,0,31,3,1,1,1,7,1,0,5,3,,,120,78,13,57,13,6,cat14
107,25.09.2021 09:45,FootballFootballNETHERLANDS: Eredivisie - Round 7,Ajax,1,77,10,2,4,4,4,3,2,1,1,0,,307,258,8,68,35,9,25.09.2021 09:45,FootballFootballNETHERLANDS: Eredivisie - Round 7,Groningen,0,23,2,1,0,1,3,1,0,1,6,1,,93,47,7,29,8,15,cat15
108,26.09.2021 05:30,FootballFootballNETHERLANDS: Eredivisie - Round 7,AZ Alkmaar,2,44,9,8,0,1,8,4,2,0,5,2,,191,156,10,40,19,10,26.09.2021 05:30,FootballFootballNETHERLANDS: Eredivisie - Round 7,G.A. Eagles,0,56,2,0,2,0,7,2,3,5,6,3,,253,215,11,68,19,6,cat16
109,26.09.2021 05:30,FootballFootballNETHERLANDS: Eredivisie - Round 7,AZ Alkmaar,3,42,8,5,3,0,5,1,0,1,6,,,226,180,14,54,22,12,26.09.2021 05:30,FootballFootballNETHERLANDS: Eredivisie - Round 7,G.A. Eagles,0,58,4,1,2,1,5,0,1,3,4,,,319,266,13,63,22,9,cat17
