,TEAMS,GOALS,xG,SHOTS,SHOTS ON TARGET,DEEP,PPDA,xPTS,A_TEAMS,A_GOALS,A_xG,A_SHOTS,A_SHOTS ON TARGET,A_DEEP,A_PPDA,A_xPTS
42,Juventus,3,3.05,20,5,4,16.05,2.28,Roma,2,1.77,8,2,3,15.40,0.53
43,Sassuolo,1,0.76,7,2,4,9.46,0.51,Juventus,1,1.94,19,6,15,6.00,2.27
44,Juventus,2,1.59,20,5,12,6.68,2.52,Palermo,0,0.17,6,1,1,19.55,0.29
45,Genoa,1,1.06,4,3,4,7.52,1.29,Juventus,0,1.15,16,4,8,5.28,1.33
46,Empoli,0,0.77,12,4,4,13.04,0.78,Juventus,2,1.51,18,7,8,8.72,1.96
47,Juventus,7,2.12,21,11,7,14.47,2.76,Parma,0,0.14,4,1,3,29.80,0.14
48,Lazio,0,0.59,14,4,2,9.56,0.75,Juventus,3,1.29,10,4,14,9.15,1.97
49,Juventus,2,1.80,16,3,6,6.21,1.97,Torino,1,1.06,16,5,4,24.60,0.78
50,Fiorentina,0,0.30,9,1,2,7.28,1.13,Juventus,0,0.38,10,3,3,8.86,1.31
51,Juventus,1,1.64,19,8,12,4.88,2.45,Sampdoria,1,0.25,10,3,3,15.00,0.34
52,Cagliari,1,0.70,16,2,1,16.88,0.80,Juventus,3,1.31,13,7,12,7.34,1.91
53,Juventus,1,1.64,11,5,11,5.44,1.87,Inter,1,1.07,13,2,4,7.94,0.82
54,Napoli,1,1.10,10,2,5,7.94,1.58,Juventus,3,0.85,8,5,5,8.84,1.10
55,Juventus,4,1.46,18,8,13,10.39,2.52,Verona,0,0.11,5,1,1,34.17,0.27
56,Udinese,0,0.49,11,2,2,18.19,0.94,Juventus,0,0.90,13,2,17,4.07,1.70
57,Juventus,3,2.00,20,8,6,8.24,2.60,AC Milan,1,0.32,11,3,7,10.61,0.25
58,Cesena,2,1.06,12,6,6,17.28,0.53,Juventus,2,2.24,15,4,7,5.78,2.27
59,Juventus,2,2.44,13,6,17,7.81,2.52,Atalanta,1,0.86,11,3,3,11.18,0.33
60,Roma,1,0.36,8,3,2,8.19,1.00,Juventus,1,0.63,10,1,4,12.18,1.54
61,Juventus,1,0.78,16,4,8,4.47,2.01,Sassuolo,0,0.09,2,1,1,6.87,0.56
62,Palermo,0,0.25,7,0,4,7.14,0.94,Juventus,1,0.51,12,3,1,6.19,1.54
63,Juventus,1,1.64,13,4,5,7.26,2.59,Genoa,0,0.26,9,1,1,7.92,0.26
64,Juventus,2,2.07,16,7,8,11.00,2.57,Empoli,0,0.45,12,4,5,19.05,0.28
65,Parma,1,0.32,9,1,5,16.70,0.73,Juventus,0,0.91,19,3,8,4.81,1.89
66,Juventus,2,0.64,8,4,2,12.50,1.44,Lazio,0,0.49,17,3,1,4.58,1.13
67,Torino,2,1.70,12,3,7,9.63,1.44,Juventus,1,1.63,19,5,12,8.14,1.29
68,Juventus,3,1.69,12,5,6,7.27,1.05,Fiorentina,2,2.05,13,2,4,10.32,1.68
69,Sampdoria,0,0.91,18,2,6,8.18,1.13,Juventus,1,1.15,14,5,4,9.10,1.56
70,Juventus,1,0.41,13,4,3,10.42,0.31,Cagliari,1,1.82,15,6,7,15.45,2.53
71,Inter,1,1.95,20,7,16,5.88,1.45,Juventus,2,1.82,14,4,2,26.42,1.28
72,Juventus,3,1.70,13,5,3,13.00,1.14,Napoli,1,1.97,20,8,7,9.44,1.57
73,Verona,2,1.30,16,4,7,11.34,0.80,Juventus,2,1.99,16,4,11,12.07,1.95
74,Roma,2,2.24,20,5,5,8.57,2.68,Fiorentina,0,0.38,10,4,3,16.50,0.21
75,Empoli,0,0.59,16,4,7,11.94,0.58,Roma,1,1.37,8,3,7,8.76,2.17
76,Roma,2,1.52,7,3,6,11.70,2.33,Cagliari,0,0.49,9,2,4,21.48,0.45
77,Parma,1,0.33,6,4,4,14.85,0.81,Roma,2,0.83,12,4,13,5.80,1.79
78,Roma,2,2.69,23,5,11,4.62,2.79,Verona,0,0.35,9,3,2,24.64,0.13
79,Sampdoria,0,1.22,12,2,4,15.30,1.38,Roma,0,1.23,20,4,5,8.05,1.32
80,Roma,2,2.94,16,6,10,7.76,2.93,Cesena,0,0.17,4,1,2,25.33,0.04
81,Napoli,2,2.65,15,6,9,15.16,2.65,Roma,0,0.67,8,2,4,9.52,0.23
82,Roma,3,0.87,14,8,8,11.00,1.68,Torino,0,0.50,12,4,2,18.05,0.95
83,Atalanta,1,0.87,9,1,4,6.15,1.86,Roma,2,0.32,6,2,5,7.38,0.76
84,Roma,4,1.98,19,6,6,9.32,2.31,Inter,2,0.72,10,4,4,8.34,0.49
85,Roma,2,2.15,21,5,11,3.52,2.46,Sassuolo,2,0.68,6,3,5,18.95,0.37
86,Genoa,0,0.29,7,1,2,18.05,0.04,Roma,1,3.50,19,6,11,4.46,2.94
87,Roma,0,1.06,16,5,12,4.94,2.18,AC Milan,0,0.23,9,7,3,9.27,0.51
88,Udinese,0,0.86,8,2,11,14.00,1.30,Roma,1,0.90,13,7,8,5.77,1.35
89,Roma,2,0.63,11,4,1,8.04,0.62,Lazio,2,1.48,13,7,2,11.10,2.12
90,Palermo,1,1.01,6,3,2,16.50,1.40,Roma,1,0.91,12,3,4,5.63,1.24
91,Fiorentina,1,1.12,17,3,6,9.18,1.24,Roma,1,1.25,15,6,3,6.65,1.47
92,Roma,1,0.71,19,3,14,10.70,0.89,Empoli,1,1.07,7,1,3,10.83,1.78
93,Cagliari,1,1.92,17,6,5,13.00,1.90,Roma,2,1.20,11,6,7,8.21,0.85
94,Roma,0,1.41,19,4,16,5.64,2.51,Parma,0,0.11,5,0,1,26.31,0.28
95,Verona,1,0.68,8,2,4,16.81,1.32,Roma,1,0.71,16,7,6,3.68,1.29
96,Roma,0,1.81,17,9,8,6.11,1.91,Sampdoria,2,1.14,8,2,8,11.04,0.83
97,Cesena,0,0.23,7,1,5,6.57,0.51,Roma,1,1.03,15,4,6,10.00,2.17
98,Roma,1,1.23,7,2,5,7.07,1.60,Napoli,0,0.98,13,5,10,10.20,1.08
99,Torino,1,1.14,14,2,7,16.27,0.77,Roma,1,1.90,22,6,8,7.86,1.98
100,Roma,1,1.57,17,7,6,8.63,1.95,Atalanta,1,0.92,5,3,2,10.69,0.72
101,Inter,2,1.31,11,3,7,6.49,2.10,Roma,1,0.47,11,4,4,8.00,0.63
102,Sassuolo,0,0.45,11,6,6,7.41,0.91,Roma,3,0.80,8,5,7,9.26,1.70
103,Roma,2,0.87,15,6,3,8.14,1.75,Genoa,0,0.44,10,3,11,6.96,0.88
104,AC Milan,2,2.40,11,4,2,15.63,2.12,Roma,1,1.48,15,3,7,9.35,0.67
105,Roma,2,2.53,19,6,11,5.23,2.40,Udinese,1,1.03,8,3,4,21.62,0.42
106,Lazio,1,1.42,16,3,5,4.92,1.40,Roma,2,1.33,6,2,5,12.00,1.28
107,Roma,1,0.51,7,2,4,13.26,0.09,Palermo,2,2.89,12,3,4,13.73,2.86
108,Fiorentina,0,2.10,22,6,8,5.41,2.70,Genoa,0,0.23,6,1,2,14.00,0.18
109,Atalanta,0,1.15,23,6,6,19.21,1.43,Fiorentina,1,1.03,16,6,6,5.95,1.26
110,Fiorentina,0,1.05,18,2,11,4.80,2.23,Sassuolo,0,0.16,5,0,1,20.13,0.45
111,Torino,1,1.04,15,3,5,21.73,1.09,Fiorentina,1,1.37,19,7,10,6.31,1.63
112,Fiorentina,3,2.12,15,8,3,11.54,2.58,Inter,0,0.62,14,4,7,8.00,0.28
113,Fiorentina,0,0.57,15,2,4,7.76,0.33,Lazio,2,1.86,10,5,4,13.38,2.50
114,AC Milan,1,0.86,15,2,4,11.67,1.81,Fiorentina,1,0.36,12,2,5,8.16,0.80
115,Fiorentina,3,2.83,27,9,9,7.89,2.92,Udinese,0,0.27,5,1,3,14.71,0.05
116,Sampdoria,3,1.87,12,6,4,11.00,1.72,Fiorentina,1,1.45,15,5,13,3.84,0.99
117,Fiorentina,0,0.64,14,2,6,10.68,0.32,Napoli,1,2.34,19,5,5,15.17,2.54
118,Verona,1,1.15,10,3,4,11.30,0.35,Fiorentina,2,2.85,14,6,6,4.78,2.51
119,Cagliari,0,2.27,14,5,7,9.11,1.04,Fiorentina,4,2.81,17,7,10,9.41,1.74
120,Cesena,1,0.15,5,0,1,16.00,0.11,Fiorentina,4,2.03,15,6,6,6.92,2.81
121,Fiorentina,1,1.66,18,6,11,6.39,1.66,Empoli,1,1.28,9,4,3,13.00,1.06
122,Parma,1,1.01,6,2,5,16.00,0.27,Fiorentina,0,2.82,17,7,14,5.86,2.60
123,Fiorentina,4,2.81,22,8,9,8.11,2.23,Palermo,3,1.64,7,5,4,10.18,0.56
124,Genoa,1,2.29,14,4,5,5.44,2.46,Fiorentina,1,0.77,9,5,5,5.32,0.38
125,Fiorentina,3,2.08,18,8,11,4.81,1.77,Atalanta,2,1.53,12,4,4,9.68,0.97
126,Sassuolo,1,0.75,15,6,6,9.45,0.58,Fiorentina,3,1.78,15,10,3,5.23,2.20
127,Fiorentina,1,1.94,23,4,13,5.64,1.74,Torino,1,1.42,11,5,1,18.14,0.99
128,Inter,0,0.61,12,5,11,7.31,1.20,Fiorentina,1,0.69,8,4,2,20.61,1.39
129,Lazio,4,3.70,16,13,4,14.36,2.99,Fiorentina,0,0.20,6,0,5,7.76,0.00
130,Fiorentina,2,1.77,19,5,4,11.14,2.15,AC Milan,1,0.79,6,2,3,11.39,0.62
131,Udinese,2,2.05,11,5,7,16.71,1.99,Fiorentina,2,1.24,13,5,12,6.21,0.77
132,Fiorentina,2,2.26,20,5,24,4.49,2.57,Sampdoria,0,0.51,9,0,2,11.79,0.29
133,Napoli,3,1.19,11,6,2,7.63,2.32,Fiorentina,0,0.25,6,0,1,6.62,0.43
134,Fiorentina,0,1.66,21,3,15,4.44,1.42,Verona,1,1.57,12,4,6,9.21,1.28
135,Fiorentina,1,2.13,19,2,18,6.95,1.35,Cagliari,3,2.16,15,7,3,16.18,1.41
136,Fiorentina,3,3.31,24,12,9,9.40,2.73,Cesena,1,0.91,13,1,6,9.41,0.19
137,Empoli,2,1.16,16,3,8,10.50,1.36,Fiorentina,3,1.13,11,5,6,7.80,1.34
138,Fiorentina,3,1.95,22,10,9,7.71,1.93,Parma,0,1.17,16,4,4,21.16,0.83
139,Palermo,2,1.04,9,5,2,8.28,1.35,Fiorentina,3,1.00,10,4,6,8.86,1.28
140,Atalanta,0,0.88,11,1,8,8.32,1.47,Verona,0,0.73,9,3,6,11.81,1.16
141,Cagliari,1,3.01,19,9,18,5.60,2.81,Atalanta,2,0.62,7,3,3,12.00,0.12
142,Inter,2,1.81,21,6,4,12.14,2.50,Atalanta,0,0.42,13,2,4,9.43,0.32
143,Sampdoria,1,1.31,16,3,4,11.72,1.98,Atalanta,0,0.59,9,1,12,8.12,0.74
144,Atalanta,1,1.37,17,3,4,10.22,2.30,Parma,0,0.31,6,1,5,14.35,0.45
145,Udinese,2,0.89,15,4,7,9.96,1.66,Atalanta,0,0.51,14,3,6,8.45,0.97
146,Atalanta,1,0.76,7,2,0,13.96,0.17,Napoli,1,2.55,18,6,9,6.61,2.73
147,Torino,0,1.40,20,2,9,7.43,2.52,Atalanta,0,0.14,7,1,4,15.86,0.27
148,Sassuolo,0,0.63,14,5,7,6.27,1.52,Atalanta,0,0.39,9,0,2,8.61,1.02
149,Empoli,0,1.28,22,4,6,6.80,1.88,Atalanta,0,0.68,6,1,1,14.00,0.80
150,Atalanta,3,3.61,19,6,9,5.00,2.92,Cesena,2,0.43,8,3,6,7.09,0.05
151,Lazio,3,2.33,23,9,18,6.73,2.78,Atalanta,0,0.22,6,1,4,9.13,0.13
152,Atalanta,3,1.97,13,5,5,5.96,2.13,Palermo,3,1.04,15,5,5,9.08,0.64
153,Genoa,2,2.63,17,7,12,8.57,2.65,Atalanta,2,0.95,7,6,2,9.41,0.23
154,AC Milan,0,0.66,15,4,6,6.75,1.06,Atalanta,1,0.93,15,5,8,13.00,1.60
155,Verona,1,2.22,17,6,8,13.68,2.48,Atalanta,0,0.72,16,3,6,18.50,0.36
156,Atalanta,2,1.86,14,6,5,6.08,1.37,Cagliari,1,1.84,13,6,7,9.36,1.36
157,Atalanta,1,0.73,9,2,4,21.81,0.44,Inter,4,1.96,18,7,7,5.83,2.36
158,Atalanta,1,1.84,14,3,5,9.09,1.14,Sampdoria,2,2.13,22,7,2,3.86,1.60
159,Parma,0,0.56,14,4,2,7.11,1.60,Atalanta,0,0.22,8,2,0,8.42,0.88
160,Atalanta,0,0.74,19,5,6,8.44,1.76,Udinese,0,0.27,8,0,3,10.26,0.81
161,Napoli,1,1.62,20,10,4,6.32,2.09,Atalanta,1,0.74,9,3,1,17.56,0.65
162,Atalanta,1,0.64,12,4,13,6.70,1.25,Torino,2,0.68,11,7,6,8.07,1.35
163,Atalanta,2,1.26,11,5,3,6.61,2.35,Sassuolo,1,0.30,7,2,1,3.39,0.41
164,Atalanta,2,1.88,17,5,8,9.54,0.99,Empoli,2,2.45,21,10,9,9.23,1.79
165,Cesena,2,2.63,10,5,5,4.30,2.29,Atalanta,2,1.41,16,7,2,4.89,0.54
166,Atalanta,1,1.60,16,6,7,7.74,1.41,Lazio,1,1.57,14,5,3,6.14,1.33
167,Palermo,2,4.54,24,8,15,3.79,2.85,Atalanta,3,1.40,10,7,7,13.00,0.11
168,Atalanta,1,2.55,17,6,6,10.11,2.31,Genoa,4,1.24,13,7,7,7.60,0.51
169,Atalanta,1,1.27,16,1,6,8.94,0.63,AC Milan,3,2.25,9,5,5,7.08,2.17
170,Verona,2,2.10,14,5,1,10.17,1.95,Palermo,1,1.39,18,4,5,8.82,0.80
171,Torino,0,2.62,22,4,11,15.11,2.41,Verona,1,1.22,11,2,2,13.11,0.42
172,Verona,2,1.83,17,7,8,8.27,1.54,Genoa,2,1.62,16,9,5,9.13,1.20
173,Verona,1,0.96,13,5,3,7.13,0.63,Cagliari,0,2.01,19,7,8,7.74,2.16
174,Verona,1,1.53,21,7,4,10.70,0.84,AC Milan,3,2.18,12,5,5,9.42,1.92
175,Napoli,6,4.61,27,16,18,6.85,2.95,Verona,2,0.80,8,6,5,23.58,0.03
176,Verona,1,1.75,11,3,1,11.21,2.12,Lazio,1,0.89,10,3,4,7.50,0.61
177,Cesena,1,0.90,8,4,7,18.36,1.58,Verona,1,0.65,11,2,5,6.00,1.06
178,Inter,2,2.06,17,4,8,8.88,1.29,Verona,2,2.15,16,4,9,13.88,1.43
179,Sassuolo,2,1.47,17,4,6,6.42,2.17,Verona,1,0.66,11,1,2,11.50,0.57
180,Verona,1,1.57,15,6,5,11.83,0.50,Sampdoria,3,2.98,13,7,6,6.29,2.34
181,Udinese,1,0.81,13,6,6,8.43,1.28,Verona,2,0.83,9,4,4,15.40,1.36
182,Empoli,0,1.40,19,5,10,6.64,1.72,Verona,0,0.94,10,5,2,9.88,1.00
183,Verona,3,2.47,11,6,7,13.77,2.77,Parma,1,0.47,9,2,11,12.63,0.14
184,Palermo,2,1.36,14,5,4,5.20,2.19,Verona,1,0.47,10,4,3,14.27,0.55
185,Verona,1,0.68,17,5,15,6.34,0.59,Torino,3,1.60,13,5,4,7.93,2.17
186,Genoa,5,1.44,11,6,2,3.64,1.67,Verona,2,1.07,12,6,6,4.58,1.03
187,Cagliari,1,1.30,22,5,15,3.92,1.12,Verona,2,1.52,5,3,2,9.56,1.60
188,AC Milan,2,2.17,18,4,9,12.17,1.86,Verona,2,1.55,13,4,7,11.50,0.89
189,Verona,2,1.73,12,5,2,13.86,2.37,Napoli,0,0.60,16,7,8,4.32,0.43
190,Lazio,2,1.72,23,7,14,7.90,2.59,Verona,0,0.14,3,0,1,16.74,0.24
191,Verona,3,1.42,15,5,2,13.28,1.68,Cesena,3,1.06,20,8,8,5.29,1.04
192,Verona,0,1.47,18,5,6,13.19,0.70,Inter,3,2.38,12,2,3,6.33,2.08
193,Verona,3,1.76,15,9,6,18.67,1.14,Sassuolo,2,2.08,18,7,10,5.00,1.61
194,Sampdoria,1,1.52,21,5,15,5.85,1.76,Verona,1,1.02,12,4,6,10.57,0.96
195,Verona,0,0.82,14,3,9,10.64,0.29,Udinese,1,2.75,20,4,12,9.10,2.59
196,Verona,2,1.19,14,4,5,8.67,1.32,Empoli,1,1.21,16,6,6,7.88,1.37
197,Parma,2,1.10,14,7,8,15.60,1.06,Verona,2,1.42,12,7,11,11.86,1.64
198,AC Milan,3,2.01,7,4,5,11.83,1.34,Lazio,1,2.04,20,4,15,6.86,1.39
199,Parma,4,1.43,11,3,8,11.54,0.17,AC Milan,5,3.78,12,8,2,14.59,2.75
200,Empoli,2,2.03,13,6,8,9.68,2.46,AC Milan,2,0.58,15,6,4,4.95,0.37
201,Cesena,1,1.13,10,2,1,11.45,1.62,AC Milan,1,0.88,11,4,5,7.70,1.04
202,Cagliari,1,1.93,15,5,12,11.92,2.44,AC Milan,1,0.50,13,3,8,9.20,0.38
203,AC Milan,0,1.12,14,3,4,5.96,0.94,Palermo,2,1.65,13,7,2,14.04,1.79
204,Sampdoria,2,2.21,19,8,6,13.72,2.30,AC Milan,2,1.09,10,3,6,8.79,0.47
205,AC Milan,1,0.83,10,2,4,9.93,1.37,Inter,1,0.76,8,3,4,8.27,1.27
206,AC Milan,2,2.44,18,6,7,12.59,2.85,Udinese,0,0.25,6,0,2,23.71,0.09
207,Genoa,1,0.90,13,4,8,9.16,0.75,AC Milan,0,1.75,15,6,5,9.79,2.00
208,AC Milan,2,1.45,11,3,3,16.06,1.64,Napoli,0,1.11,14,7,6,12.00,1.07
209,AC Milan,1,0.88,12,4,4,4.42,1.60,Sassuolo,2,0.63,8,2,4,12.13,1.03
210,Torino,1,2.86,27,5,11,5.18,2.56,AC Milan,1,1.04,8,1,0,12.91,0.30
211,Lazio,3,2.62,18,6,10,6.68,2.86,AC Milan,1,0.10,2,2,1,10.96,0.08
212,AC Milan,3,2.05,17,9,10,6.38,1.85,Parma,1,1.38,13,5,5,10.50,0.89
213,AC Milan,1,0.91,7,2,3,13.46,1.25,Empoli,1,1.07,16,3,4,7.19,1.40
214,AC Milan,2,1.25,14,2,7,6.24,2.15,Cesena,0,0.49,10,2,9,7.94,0.59
215,AC Milan,3,2.32,14,7,6,6.58,2.34,Cagliari,1,1.09,11,1,8,8.08,0.47
216,Palermo,1,1.83,16,3,2,9.10,1.48,AC Milan,2,1.72,13,5,3,9.00,1.23
217,AC Milan,1,1.23,26,6,8,7.34,1.90,Sampdoria,1,0.56,11,3,3,11.54,0.79
218,Inter,0,1.50,17,3,8,7.71,2.55,AC Milan,0,0.17,7,3,0,12.33,0.26
219,Udinese,2,1.43,21,5,3,5.98,2.16,AC Milan,1,0.52,6,1,1,8.06,0.56
220,AC Milan,1,0.97,11,5,7,7.41,0.22,Genoa,3,3.01,17,9,9,11.81,2.67
221,Napoli,3,3.13,27,7,26,4.59,2.98,AC Milan,0,0.11,2,1,0,27.09,0.01
222,Sassuolo,3,1.48,6,5,8,11.07,2.05,AC Milan,2,0.73,11,3,1,9.52,0.69
223,AC Milan,3,1.93,15,5,4,17.13,2.10,Torino,0,1.02,14,3,4,18.00,0.67
224,Lazio,3,1.55,17,6,7,5.17,2.53,Cesena,0,0.15,7,1,0,23.08,0.28
225,Genoa,1,1.19,9,4,2,12.63,0.83,Lazio,0,1.97,18,7,8,4.18,1.94
226,Lazio,0,0.94,22,4,3,2.81,1.20,Udinese,1,1.06,7,3,1,34.38,1.49
227,Palermo,0,1.58,17,4,4,8.45,0.75,Lazio,4,2.44,15,10,2,7.14,2.02
228,Lazio,3,1.60,13,9,7,7.00,1.29,Sassuolo,2,1.67,12,6,6,9.00,1.42
229,Lazio,2,1.17,12,7,9,6.82,2.04,Torino,1,0.50,15,4,4,12.04,0.66
230,Lazio,4,2.21,11,5,7,4.94,2.05,Cagliari,2,1.38,9,4,5,8.04,0.72
231,Empoli,2,0.48,7,2,0,5.91,1.36,Lazio,1,0.37,7,1,7,7.56,1.14
232,Parma,1,1.34,8,1,5,7.87,0.98,Lazio,2,1.78,15,5,4,5.49,1.73
233,Inter,2,1.07,16,6,10,6.38,2.18,Lazio,2,0.26,5,2,3,15.21,0.52
234,Lazio,3,2.03,21,8,6,7.06,2.95,Sampdoria,0,0.05,2,1,5,11.86,0.02
235,Lazio,0,1.03,21,3,3,6.07,1.35,Napoli,1,0.99,9,5,3,11.24,1.33
236,Cesena,2,0.97,14,4,6,7.52,2.01,Lazio,1,0.28,10,6,5,6.16,0.64
237,Lazio,0,0.72,7,2,4,5.49,0.62,Genoa,1,1.56,9,5,10,9.32,2.12
238,Udinese,0,0.67,12,6,5,8.96,0.38,Lazio,1,1.95,12,2,2,5.08,2.45
239,Lazio,2,1.17,16,8,7,4.21,1.51,Palermo,1,0.99,9,6,4,7.74,1.17
240,Sassuolo,0,0.81,10,4,3,15.05,0.08,Lazio,3,3.95,18,6,10,6.69,2.88
241,Torino,0,0.40,9,2,1,21.25,0.51,Lazio,2,1.45,16,5,5,6.00,2.25
242,Cagliari,1,0.37,10,3,6,8.66,0.01,Lazio,3,4.45,14,10,5,3.90,2.98
243,Lazio,4,1.65,9,6,2,5.64,2.05,Empoli,0,0.90,12,5,4,8.43,0.68
244,Lazio,4,1.87,11,7,5,6.00,2.61,Parma,0,0.41,11,3,6,29.71,0.25
245,Lazio,1,1.30,11,6,6,19.84,0.72,Inter,2,2.23,14,7,5,6.50,2.05
246,Sampdoria,0,1.12,8,1,8,5.66,1.42,Lazio,1,1.03,14,2,3,4.18,1.25
247,Napoli,2,2.96,16,7,8,5.83,2.31,Lazio,4,1.64,7,5,1,12.15,0.51
248,Palermo,1,0.92,8,1,5,12.79,1.44,Sampdoria,1,0.80,10,3,4,6.67,1.20
249,Palermo,1,0.58,13,2,2,18.89,1.37,Inter,1,0.48,13,3,2,10.92,1.17
250,Napoli,3,1.53,17,8,10,13.00,1.69,Palermo,3,1.11,10,6,2,27.69,1.03
251,Empoli,3,1.99,21,12,5,4.58,2.57,Palermo,0,0.32,7,2,3,9.22,0.28
252,Palermo,2,1.00,13,4,6,5.81,1.12,Cesena,1,1.13,4,2,2,10.33,1.54
253,Palermo,1,2.91,20,4,5,5.29,2.44,Udinese,1,1.39,12,6,6,9.37,0.40
254,Genoa,1,1.52,16,2,12,8.39,1.30,Palermo,1,1.58,11,5,0,11.38,1.42
255,Palermo,2,1.44,15,4,7,9.29,1.38,Parma,1,1.41,14,5,8,10.50,1.35
256,Torino,2,1.00,21,6,7,16.45,1.99,Palermo,2,0.27,7,3,1,19.76,0.65
257,Palermo,2,1.85,13,4,10,9.82,2.17,Sassuolo,1,0.81,14,7,7,12.71,0.60
258,Palermo,5,3.19,16,7,5,8.72,2.70,Cagliari,0,0.98,11,2,2,16.64,0.21
259,Sampdoria,1,1.16,14,6,5,4.23,1.50,Palermo,1,0.99,16,6,8,7.00,1.19
260,Inter,3,0.86,17,5,7,4.93,1.11,Palermo,0,1.03,8,1,4,9.20,1.56
261,Palermo,3,0.91,7,4,4,10.97,1.97,Napoli,1,0.36,8,3,0,5.46,0.68
