,TEAMS,GOALS,xG,SHOTS,SHOTS ON TARGET,DEEP,PPDA,xPTS,A_TEAMS,A_GOALS,A_xG,A_SHOTS,A_SHOTS ON TARGET,A_DEEP,A_PPDA,A_xPTS
345,Amiens,0,0.67,12,2,6,10.07,0.87,Lyon,1,1.24,18,11,7,5.38,1.82
346,Lyon,2,3.41,14,10,4,15.57,2.45,Paris Saint Germain,1,1.62,16,9,9,12.59,0.42
347,Strasbourg,2,0.59,17,7,6,8.60,0.08,Lyon,2,3.36,21,8,6,9.88,2.88
348,Bordeaux,2,0.92,10,2,4,18.11,0.41,Lyon,3,2.44,18,5,10,8.78,2.42
349,Lyon,4,3.31,16,8,5,7.64,2.94,Caen,0,0.23,7,2,3,12.68,0.03
350,Saint-Etienne,0,0.74,19,5,6,5.96,1.68,Amiens,0,0.33,9,2,3,20.62,0.88
351,Strasbourg,3,1.07,13,6,5,8.07,1.73,Amiens,1,0.67,8,3,2,10.71,0.92
352,Caen,1,1.45,12,4,3,7.73,2.53,Amiens,0,0.25,7,2,1,17.62,0.28
353,Paris Saint Germain,5,2.50,16,8,11,10.23,2.68,Amiens,0,0.57,8,2,1,15.86,0.22
354,Bordeaux,1,0.48,9,4,6,12.10,1.39,Amiens,1,0.35,8,4,6,8.82,1.10
355,Amiens,0,0.28,4,1,0,22.27,0.12,Paris Saint Germain,3,2.45,20,9,11,3.66,2.80
356,Amiens,1,0.83,10,1,5,8.17,1.76,Caen,0,0.39,11,4,2,9.92,0.85
357,Amiens,0,0.66,12,3,6,8.09,1.43,Bordeaux,0,0.54,5,0,2,6.89,1.15
358,Amiens,2,1.16,5,4,3,14.53,0.81,Saint-Etienne,2,2.00,26,6,6,8.20,1.95
359,Amiens,0,0.50,8,1,2,12.12,1.48,Strasbourg,0,0.33,7,1,4,8.24,1.03
360,Bordeaux,0,0.09,5,2,1,14.61,0.22,Strasbourg,2,1.33,17,6,7,8.80,2.60
361,Bordeaux,0,1.51,16,6,6,8.67,2.41,Caen,0,0.30,9,1,2,10.81,0.38
362,Bordeaux,2,0.65,18,4,9,12.58,0.63,Paris Saint Germain,2,1.54,9,2,14,6.68,2.13
363,Bordeaux,3,2.49,13,5,2,18.81,1.82,Saint-Etienne,2,1.93,14,4,6,8.21,0.90
364,Strasbourg,1,0.54,10,5,1,7.52,1.27,Bordeaux,0,0.58,10,1,3,10.22,1.30
365,Paris Saint Germain,1,2.42,10,3,12,7.85,2.50,Bordeaux,0,0.86,8,3,3,11.79,0.35
366,Saint-Etienne,3,2.13,14,6,2,10.73,2.51,Bordeaux,0,0.64,5,1,4,9.67,0.32
367,Caen,0,1.00,14,1,7,8.66,0.78,Bordeaux,1,1.71,12,5,6,5.03,1.96
368,Strasbourg,1,0.63,11,5,8,12.95,1.60,Saint-Etienne,1,0.33,9,2,1,29.40,0.94
369,Strasbourg,1,0.99,4,2,2,20.80,0.42,Paris Saint Germain,1,2.34,20,5,12,5.75,2.38
370,Strasbourg,2,1.20,10,4,4,12.17,2.21,Caen,2,0.27,5,3,1,13.37,0.51
371,Saint-Etienne,2,1.74,11,6,2,7.81,2.16,Strasbourg,1,0.84,9,2,3,10.69,0.58
372,Caen,0,0.53,10,2,0,12.70,1.20,Strasbourg,0,0.63,15,3,1,8.21,1.36
373,Paris Saint Germain,2,2.68,21,6,16,7.15,2.64,Strasbourg,2,0.62,9,4,3,31.45,0.24
374,Paris Saint Germain,3,3.35,11,8,8,10.44,2.98,Caen,0,0.19,5,1,0,45.45,0.01
375,Paris Saint Germain,4,2.64,16,9,17,9.26,2.56,Saint-Etienne,0,0.89,11,2,2,18.62,0.30
376,Saint-Etienne,0,0.57,11,2,5,19.42,0.74,Paris Saint Germain,1,1.26,11,3,12,7.31,1.97
377,Caen,1,0.71,7,2,0,16.05,0.03,Paris Saint Germain,2,4.04,25,7,8,3.41,2.95
378,Saint-Etienne,2,3.12,23,7,10,8.52,2.94,Caen,1,0.31,9,2,3,6.61,0.03
379,Caen,0,0.03,2,1,0,9.90,0.05,Saint-Etienne,5,2.37,13,7,9,8.48,2.89
