,TEAMS,GOALS,xG,SHOTS,SHOTS ON TARGET,DEEP,PPDA,xPTS,A_TEAMS,A_GOALS,A_xG,A_SHOTS,A_SHOTS ON TARGET,A_DEEP,A_PPDA,A_xPTS
233,Borussia Dortmund,1,0.55,12,4,18,4.56,0.73,Mainz 05,2,1.21,6,5,5,14.68,1.98
234,Hannover 96,1,0.81,11,3,7,11.08,1.74,Schalke 04,0,0.40,8,1,5,10.96,0.87
235,Wolfsburg,1,1.13,17,7,9,8.23,1.95,Hannover 96,1,0.48,7,2,2,9.20,0.74
236,Freiburg,1,2.89,22,5,4,7.59,2.61,Hannover 96,1,1.03,14,3,1,9.50,0.27
237,Hannover 96,0,1.36,14,1,6,8.62,1.53,FC Cologne,0,1.11,6,1,3,14.40,1.15
238,B. Monchengladbach,2,2.30,23,8,6,8.00,2.04,Hannover 96,1,1.37,15,2,7,16.38,0.72
239,Hannover 96,1,0.65,10,2,4,8.33,1.07,Eintracht Frankfurt,2,0.88,12,4,7,6.83,1.57
240,Hannover 96,4,2.34,13,7,6,7.79,2.44,Borussia Dortmund,2,0.85,10,4,8,3.92,0.40
241,RasenBallsport Leipzig,2,1.85,18,5,6,5.82,2.28,Hannover 96,1,0.77,12,4,5,10.86,0.52
242,Schalke 04,1,0.64,5,2,4,8.93,1.02,Hannover 96,1,0.90,11,4,3,9.83,1.61
243,Hannover 96,0,0.78,15,3,5,7.41,1.82,Wolfsburg,1,0.25,7,2,1,14.05,0.76
244,Hannover 96,2,0.97,13,6,3,6.67,1.08,Freiburg,1,1.24,13,4,7,5.63,1.61
245,FC Cologne,1,0.24,5,1,4,6.96,0.49,Hannover 96,1,1.21,15,7,6,5.90,2.23
246,Hannover 96,0,2.15,20,5,16,4.61,1.83,B. Monchengladbach,1,1.51,15,4,4,8.68,0.94
247,Eintracht Frankfurt,1,2.17,13,7,6,12.78,2.40,Hannover 96,0,0.78,7,2,2,10.40,0.42
248,Borussia Dortmund,1,2.44,25,8,10,5.69,2.53,Hannover 96,0,0.66,9,4,5,14.22,0.32
249,Hannover 96,2,1.34,13,3,13,9.66,0.38,RasenBallsport Leipzig,3,3.09,15,5,12,6.59,2.48
250,Wolfsburg,0,0.50,9,0,2,19.11,0.74,Borussia Dortmund,3,1.12,13,5,10,3.09,1.94
251,Eintracht Frankfurt,0,0.93,12,6,7,8.17,1.16,Wolfsburg,1,1.08,7,3,3,9.25,1.52
252,Schalke 04,1,1.44,14,7,3,7.57,1.75,Wolfsburg,1,0.98,7,2,6,13.37,0.89
253,Wolfsburg,3,1.90,15,7,11,10.56,2.19,Freiburg,1,0.80,12,6,4,9.32,0.58
254,Wolfsburg,3,1.58,13,6,7,30.64,1.47,B. Monchengladbach,0,1.41,17,9,9,10.46,1.25
255,Wolfsburg,1,2.39,12,5,10,17.21,2.68,RasenBallsport Leipzig,1,0.58,14,5,7,5.72,0.22
256,FC Cologne,1,2.32,18,7,8,19.55,2.22,Wolfsburg,0,1.15,8,5,7,8.88,0.58
257,Borussia Dortmund,0,2.56,18,1,12,10.43,2.62,Wolfsburg,0,0.70,9,4,9,7.06,0.26
258,Wolfsburg,1,0.72,13,4,5,15.73,0.57,Eintracht Frankfurt,3,1.78,18,6,8,8.82,2.22
259,Wolfsburg,0,1.58,17,3,1,13.80,1.58,Schalke 04,1,1.30,10,2,8,16.81,1.11
260,Freiburg,0,1.21,13,1,7,7.89,1.89,Wolfsburg,2,0.68,11,2,1,14.44,0.80
261,B. Monchengladbach,3,1.90,16,6,7,7.89,2.62,Wolfsburg,0,0.18,7,2,1,18.67,0.23
262,RasenBallsport Leipzig,4,1.89,13,7,12,11.81,2.29,Wolfsburg,1,0.68,9,5,2,12.12,0.51
263,Wolfsburg,4,1.85,16,8,7,14.13,1.55,FC Cologne,1,1.60,7,1,5,8.27,1.18
264,Freiburg,0,0.49,6,2,1,33.18,0.55,Borussia Dortmund,0,1.57,27,3,9,2.71,2.19
265,Borussia Dortmund,5,3.85,22,8,9,6.05,2.93,FC Cologne,0,0.46,6,2,1,22.60,0.04
266,Borussia Dortmund,6,4.84,18,9,12,6.61,2.93,B. Monchengladbach,1,1.12,8,5,2,43.33,0.05
267,Borussia Dortmund,2,2.11,15,8,6,4.59,1.10,RasenBallsport Leipzig,3,2.39,7,6,6,10.51,1.62
268,Eintracht Frankfurt,2,2.74,15,7,7,8.77,1.84,Borussia Dortmund,2,2.09,20,7,8,4.12,0.95
269,Borussia Dortmund,4,2.39,11,6,5,9.56,2.20,Schalke 04,4,1.25,12,7,6,6.63,0.60
270,Borussia Dortmund,2,0.68,12,4,3,4.05,1.14,Freiburg,2,0.76,4,3,8,21.32,1.47
271,FC Cologne,2,2.01,16,5,4,13.55,1.12,Borussia Dortmund,3,2.41,17,7,10,12.50,1.65
272,B. Monchengladbach,0,1.85,28,11,9,4.81,2.49,Borussia Dortmund,1,0.36,7,2,7,5.47,0.33
273,RasenBallsport Leipzig,1,1.04,11,3,9,8.48,0.73,Borussia Dortmund,1,1.66,4,2,7,6.03,2.00
274,Borussia Dortmund,3,1.28,13,4,2,7.26,1.38,Eintracht Frankfurt,2,1.23,10,3,4,7.85,1.33
275,Schalke 04,2,0.86,12,3,5,11.04,1.27,Borussia Dortmund,0,0.93,12,5,6,8.22,1.39
276,Schalke 04,2,1.91,11,5,3,9.56,2.31,RasenBallsport Leipzig,0,0.79,12,3,5,4.48,0.48
277,Freiburg,0,0.90,13,2,3,11.67,1.45,Schalke 04,1,0.75,9,4,3,8.54,1.19
278,Schalke 04,2,2.35,23,10,10,3.61,1.66,FC Cologne,2,1.90,7,4,4,11.92,1.08
279,B. Monchengladbach,1,1.65,13,5,9,8.20,2.08,Schalke 04,1,0.77,13,6,1,11.56,0.68
280,Eintracht Frankfurt,2,1.53,6,2,3,7.21,1.16,Schalke 04,2,1.83,15,5,8,3.77,1.55
281,RasenBallsport Leipzig,3,2.73,16,9,6,7.11,2.80,Schalke 04,1,0.53,10,6,5,5.21,0.13
282,Schalke 04,2,2.05,16,7,5,6.37,2.76,Freiburg,0,0.22,6,0,2,15.33,0.14
283,FC Cologne,2,0.75,11,3,5,9.48,0.29,Schalke 04,2,2.57,21,7,7,11.68,2.59
284,Schalke 04,1,1.21,10,4,4,20.86,0.84,B. Monchengladbach,1,1.83,12,5,7,5.80,1.88
285,Schalke 04,1,1.69,11,5,7,7.85,2.51,Eintracht Frankfurt,0,0.28,6,2,5,11.25,0.31
286,RasenBallsport Leipzig,4,2.85,29,11,14,5.72,2.73,Freiburg,1,0.46,7,2,5,11.34,0.18
287,RasenBallsport Leipzig,2,0.74,9,3,8,9.83,0.70,B. Monchengladbach,2,1.45,10,3,10,9.11,2.03
288,RasenBallsport Leipzig,2,1.55,17,5,6,5.54,2.21,Eintracht Frankfurt,1,0.54,8,3,3,10.11,0.54
289,FC Cologne,1,1.34,17,6,3,8.80,0.39,RasenBallsport Leipzig,2,3.10,23,10,13,6.44,2.47
290,Freiburg,2,0.54,9,4,5,9.56,1.10,RasenBallsport Leipzig,1,0.75,12,3,7,5.09,1.51
291,B. Monchengladbach,0,1.47,10,3,3,11.95,1.37,RasenBallsport Leipzig,1,1.48,16,6,8,8.84,1.35
292,Eintracht Frankfurt,2,1.65,12,3,7,6.28,2.19,RasenBallsport Leipzig,1,0.65,10,2,4,9.94,0.57
293,RasenBallsport Leipzig,1,2.11,15,3,8,9.29,2.00,FC Cologne,2,1.31,14,5,5,10.23,0.76
294,Freiburg,0,0.23,7,1,3,10.82,0.29,Eintracht Frankfurt,0,1.54,15,2,5,10.57,2.53
295,FC Cologne,3,1.46,6,3,1,7.43,0.28,Freiburg,4,3.41,25,11,10,3.83,2.60
296,Freiburg,1,1.63,23,5,2,10.84,2.59,B. Monchengladbach,0,0.22,5,3,4,8.56,0.25
297,Eintracht Frankfurt,1,1.81,15,4,7,5.43,2.53,Freiburg,1,0.31,2,1,4,10.74,0.30
298,Freiburg,3,3.38,15,8,7,13.85,2.63,FC Cologne,2,1.35,12,2,2,12.41,0.26
299,B. Monchengladbach,3,2.43,18,5,3,10.13,2.08,Freiburg,1,1.46,18,6,12,14.79,0.70
300,B. Monchengladbach,0,0.63,15,3,9,4.19,1.33,Eintracht Frankfurt,1,0.61,12,6,7,11.88,1.26
301,FC Cologne,0,1.84,17,8,6,6.58,1.81,Eintracht Frankfurt,1,1.33,9,4,4,10.07,0.89
302,Eintracht Frankfurt,2,1.34,8,2,6,11.54,1.29,B. Monchengladbach,0,1.42,14,2,4,6.66,1.38
303,Eintracht Frankfurt,4,2.45,13,8,7,8.74,2.24,FC Cologne,2,1.31,8,4,2,12.83,0.55
304,B. Monchengladbach,1,1.63,22,8,10,14.18,1.98,FC Cologne,0,0.84,13,2,4,15.73,0.78
305,FC Cologne,2,1.74,11,3,4,9.46,1.10,B. Monchengladbach,1,2.12,16,6,8,8.64,1.65
