,TEAMS,GOALS,xG,SHOTS,SHOTS ON TARGET,DEEP,PPDA,xPTS,A_TEAMS,A_GOALS,A_xG,A_SHOTS,A_SHOTS ON TARGET,A_DEEP,A_PPDA,A_xPTS
265,AC Milan,0,0.69,13,3,5,22.27,0.45,Inter,0,1.90,14,2,14,10.38,2.36
266,Chievo,1,1.37,13,6,4,12.66,1.02,Inter,2,1.77,11,5,12,12.63,1.69
267,Udinese,0,0.93,9,2,1,16.74,0.80,Inter,4,1.73,24,11,9,8.62,1.94
268,Inter,1,1.89,16,8,13,5.29,1.90,Sassuolo,2,1.20,13,5,2,27.00,0.86
269,Lazio,2,1.47,14,4,7,20.94,0.77,Inter,3,2.13,15,6,7,5.69,1.96
270,Fiorentina,1,1.86,25,10,11,7.07,1.12,Sampdoria,2,2.15,12,5,4,14.72,1.63
271,Chievo,2,1.14,13,6,3,22.54,1.15,Fiorentina,1,1.45,22,4,6,10.95,1.58
272,Fiorentina,2,2.78,13,6,8,8.83,2.86,Udinese,1,0.33,7,2,4,13.14,0.08
273,Benevento,0,0.18,9,1,1,8.41,0.07,Fiorentina,3,2.49,14,7,9,9.23,2.88
274,Crotone,2,0.99,11,5,4,9.59,1.55,Fiorentina,1,0.76,17,3,6,6.29,1.11
275,SPAL 2013,1,1.06,7,1,3,26.25,1.20,Fiorentina,1,1.22,20,5,5,3.34,1.43
276,Lazio,1,1.74,13,7,6,9.36,1.75,Fiorentina,1,1.28,16,8,7,16.29,0.98
277,Fiorentina,3,2.46,24,9,4,8.80,2.68,Sassuolo,0,0.42,8,1,4,17.60,0.20
278,Fiorentina,0,0.99,22,4,9,7.10,2.02,Genoa,0,0.23,5,3,1,20.38,0.62
279,Fiorentina,1,1.92,18,6,5,8.04,2.14,AC Milan,1,0.94,8,4,3,17.83,0.63
280,Sampdoria,3,2.22,13,9,11,7.20,1.60,Fiorentina,1,1.91,12,5,2,8.19,1.15
281,Fiorentina,1,1.12,14,5,7,6.26,2.15,Chievo,0,0.28,5,2,6,6.70,0.55
282,Fiorentina,1,1.72,14,4,8,10.68,1.77,Benevento,0,1.21,11,3,5,12.33,0.98
283,Fiorentina,2,1.59,15,6,10,6.76,2.51,Crotone,0,0.23,6,2,3,12.36,0.30
284,Udinese,0,0.67,13,4,1,10.05,0.23,Fiorentina,2,2.62,15,4,7,8.33,2.66
285,Fiorentina,0,2.32,24,6,10,5.37,2.67,SPAL 2013,0,0.47,4,1,4,30.20,0.20
286,Fiorentina,3,1.33,13,6,5,11.19,1.17,Lazio,4,1.60,17,8,9,5.09,1.54
287,Sassuolo,1,0.72,10,6,1,7.40,1.76,Fiorentina,0,0.29,6,1,6,6.80,0.81
288,Genoa,2,2.27,7,3,7,16.87,1.81,Fiorentina,3,1.73,19,10,7,6.00,0.96
289,AC Milan,5,1.82,17,10,13,14.38,2.26,Fiorentina,1,0.67,10,3,2,16.80,0.52
290,Lazio,0,0.76,22,10,6,6.92,1.43,SPAL 2013,0,0.63,9,2,2,22.82,1.18
291,Chievo,1,0.77,13,4,10,10.27,0.82,Lazio,2,1.37,13,3,7,13.79,1.89
292,Lazio,4,2.36,12,7,10,16.00,2.23,AC Milan,1,1.21,18,6,6,13.50,0.57
293,Genoa,2,0.55,5,4,3,11.52,0.08,Lazio,3,3.11,18,6,8,11.17,2.87
294,Lazio,6,4.08,22,12,8,11.54,2.68,Sassuolo,1,1.72,8,6,4,22.46,0.22
295,Benevento,1,0.60,19,6,3,19.88,0.10,Lazio,5,2.92,12,9,11,13.43,2.83
296,Sampdoria,1,1.19,16,3,14,7.64,0.70,Lazio,2,2.14,14,3,7,9.15,2.09
297,Lazio,4,3.72,19,6,19,7.03,2.91,Crotone,0,0.48,8,2,4,13.70,0.06
298,SPAL 2013,2,2.23,13,4,6,8.21,1.35,Lazio,5,2.25,15,7,9,11.95,1.39
299,Lazio,5,1.16,18,11,10,19.47,2.06,Chievo,1,0.36,9,3,4,13.42,0.63
300,Lazio,3,1.29,10,6,5,17.05,1.79,Udinese,0,0.79,12,4,6,10.33,0.91
301,AC Milan,2,1.23,11,5,0,14.74,2.06,Lazio,1,0.52,12,4,10,11.11,0.66
302,Lazio,1,0.94,22,5,11,7.24,1.38,Genoa,2,0.83,6,4,2,16.89,1.26
303,Sassuolo,0,0.71,14,3,3,20.72,0.69,Lazio,3,1.39,6,4,3,10.42,2.03
304,Lazio,6,3.72,27,14,13,5.24,2.95,Benevento,2,0.26,6,3,3,23.90,0.03
305,Udinese,1,0.78,10,3,5,16.45,0.98,Lazio,2,1.19,14,4,7,12.38,1.70
306,Lazio,4,2.64,16,10,7,10.41,2.90,Sampdoria,0,0.28,6,2,3,11.68,0.06
307,Crotone,2,0.91,6,3,6,9.03,0.34,Lazio,2,2.57,18,7,7,6.05,2.51
308,SPAL 2013,3,1.64,10,4,6,12.65,1.80,Udinese,2,1.11,11,3,3,10.87,0.90
309,AC Milan,2,2.13,20,7,3,6.62,2.86,SPAL 2013,0,0.16,6,0,1,20.93,0.08
310,SPAL 2013,1,2.51,18,5,11,5.58,2.82,Crotone,1,0.54,13,4,4,12.08,0.11
311,SPAL 2013,0,0.48,14,3,5,10.56,0.16,Sassuolo,1,2.52,15,5,10,8.86,2.76
312,SPAL 2013,1,0.33,8,4,4,23.77,0.43,Genoa,0,1.33,13,2,5,5.46,2.33
313,Chievo,2,1.70,13,3,5,5.62,2.02,SPAL 2013,1,0.86,14,5,3,13.29,0.74
314,Benevento,1,1.08,16,4,5,10.96,0.48,SPAL 2013,2,2.33,14,5,11,10.08,2.33
315,Sampdoria,2,2.56,20,8,14,6.07,2.70,SPAL 2013,0,0.57,9,2,4,16.00,0.20
316,Udinese,1,0.39,6,1,7,9.33,0.58,SPAL 2013,1,1.11,14,4,2,7.69,2.12
317,SPAL 2013,0,0.48,8,0,4,18.35,0.08,AC Milan,4,2.75,21,9,8,9.08,2.87
318,Crotone,2,1.23,17,7,8,7.52,1.27,SPAL 2013,3,1.32,10,6,4,11.48,1.42
319,Sassuolo,1,2.14,14,4,9,8.73,2.70,SPAL 2013,1,0.48,6,2,3,7.10,0.18
320,Genoa,1,2.69,15,2,8,6.41,2.90,SPAL 2013,1,0.27,7,4,1,10.83,0.06
321,SPAL 2013,0,0.32,9,1,1,8.38,0.92,Chievo,0,0.60,6,0,10,9.77,1.62
322,SPAL 2013,2,1.83,6,4,2,18.53,2.65,Benevento,0,0.35,12,3,4,4.15,0.21
323,SPAL 2013,3,2.06,17,7,6,15.78,2.38,Sampdoria,1,0.75,9,3,9,26.88,0.43
324,Sampdoria,2,2.85,16,6,11,6.60,2.62,Benevento,1,1.05,18,7,3,18.27,0.26
325,Sampdoria,2,1.73,12,4,3,13.19,2.60,AC Milan,0,0.27,6,0,4,9.64,0.25
326,Udinese,4,3.63,14,7,7,24.73,2.94,Sampdoria,0,0.52,13,2,10,12.88,0.04
327,Sampdoria,5,2.29,6,5,5,7.54,2.65,Crotone,0,0.59,8,2,7,15.59,0.23
328,Sampdoria,4,1.98,15,7,13,10.09,1.34,Chievo,1,2.02,13,6,8,14.38,1.40
329,Genoa,0,1.04,14,2,2,10.18,0.83,Sampdoria,2,1.69,11,5,6,10.09,1.92
330,Sampdoria,0,1.11,13,2,6,5.60,0.87,Sassuolo,1,1.71,16,7,2,14.71,1.85
331,Benevento,3,1.65,16,4,5,11.33,1.83,Sampdoria,2,1.02,13,6,6,7.93,0.89
332,AC Milan,1,1.96,20,8,9,14.67,2.45,Sampdoria,0,0.61,9,2,1,17.35,0.36
333,Sampdoria,2,0.76,14,3,9,7.81,0.78,Udinese,1,1.47,16,3,1,12.33,1.95
334,Crotone,4,2.72,14,8,4,15.06,2.66,Sampdoria,1,0.84,11,2,9,6.45,0.23
335,Chievo,2,0.28,7,4,6,16.15,0.16,Sampdoria,1,2.08,15,7,8,11.65,2.75
336,Sampdoria,0,0.77,18,4,7,8.75,1.82,Genoa,0,0.25,7,2,4,17.23,0.76
337,Sassuolo,1,0.73,17,7,6,12.27,2.03,Sampdoria,0,0.03,2,0,1,4.96,0.50
338,Crotone,2,1.48,17,4,4,7.23,0.99,Benevento,0,1.98,16,2,3,9.45,1.75
339,Benevento,1,1.11,13,6,4,8.65,0.38,Sassuolo,2,2.70,16,5,3,12.89,2.47
340,Benevento,2,1.20,17,6,11,15.75,0.90,AC Milan,2,1.75,12,7,9,13.13,1.84
341,Udinese,2,0.46,9,2,3,9.31,0.50,Benevento,0,1.52,21,5,8,13.81,2.27
342,Genoa,1,3.28,15,5,13,6.64,2.77,Benevento,0,0.86,12,3,4,9.68,0.15
343,Benevento,1,0.99,18,9,2,14.14,1.38,Chievo,0,0.94,9,3,9,5.35,1.28
344,Benevento,3,1.30,16,8,2,5.04,0.71,Crotone,2,2.14,19,3,5,9.62,2.05
345,Sassuolo,2,1.35,15,3,8,11.79,1.25,Benevento,2,1.46,10,2,4,5.30,1.47
346,AC Milan,0,1.07,21,6,9,6.23,1.86,Benevento,1,0.45,5,1,1,38.00,0.79
347,Benevento,3,1.67,12,6,4,13.67,0.61,Udinese,3,2.77,14,6,7,5.86,2.19
348,Benevento,1,1.85,14,3,7,6.25,2.00,Genoa,0,1.08,13,5,4,13.08,0.76
349,Chievo,1,0.74,8,5,1,14.65,1.42,Benevento,0,0.66,12,1,4,4.80,1.19
350,Sassuolo,0,0.45,14,3,5,16.93,0.77,Genoa,0,0.97,12,4,11,9.61,1.88
351,Sassuolo,0,1.70,18,4,2,12.06,2.33,Chievo,0,0.51,9,2,5,11.16,0.46
352,Sassuolo,0,0.57,11,3,3,6.23,0.96,Udinese,1,0.91,8,2,1,14.33,1.67
353,Sassuolo,0,0.30,6,1,3,7.31,0.53,AC Milan,2,1.22,14,10,10,8.17,2.18
354,Sassuolo,2,2.25,16,7,6,9.78,2.55,Crotone,1,0.71,8,1,1,7.29,0.28
355,Genoa,1,0.70,7,3,4,7.91,1.15,Sassuolo,0,0.83,10,1,5,8.92,1.47
356,Udinese,1,0.27,11,3,4,7.67,0.64,Sassuolo,2,0.89,12,3,4,12.00,2.00
357,Chievo,1,0.32,6,2,3,6.67,0.89,Sassuolo,1,0.68,12,4,4,20.06,1.67
358,AC Milan,1,1.99,22,8,9,3.24,2.66,Sassuolo,1,0.29,8,3,1,21.12,0.21
359,Crotone,4,2.39,11,7,6,16.32,2.18,Sassuolo,1,1.32,14,6,3,8.60,0.61
360,Udinese,1,1.49,14,5,2,16.90,2.21,Genoa,0,0.53,14,2,6,8.00,0.55
361,Genoa,1,0.57,11,2,7,11.48,0.73,Chievo,1,1.30,16,7,6,20.54,1.98
362,AC Milan,0,0.72,17,7,6,8.29,1.60,Genoa,0,0.41,9,1,3,9.27,0.98
363,Crotone,0,0.29,11,5,7,8.22,0.25,Genoa,1,1.80,10,7,10,15.95,2.59
364,Genoa,0,1.42,19,2,13,7.00,2.44,Udinese,1,0.23,6,1,2,10.60,0.34
365,Chievo,0,0.28,6,1,1,10.04,0.92,Genoa,1,0.58,10,3,8,11.83,1.59
366,Genoa,0,0.93,9,2,5,27.93,1.55,AC Milan,1,0.73,14,7,6,10.50,1.11
367,Genoa,1,1.81,18,5,11,8.29,2.32,Crotone,0,0.59,10,1,3,6.45,0.48
368,Udinese,1,0.73,18,5,4,12.30,1.59,Chievo,2,0.42,10,3,4,13.85,0.99
369,AC Milan,2,2.78,21,7,11,10.13,2.89,Udinese,1,0.22,4,2,1,17.74,0.07
370,Crotone,0,0.37,9,2,7,10.21,0.22,Udinese,3,1.96,15,6,7,10.95,2.66
371,Chievo,1,0.58,11,6,5,12.76,1.39,Udinese,1,0.46,9,1,5,13.62,1.16
372,Udinese,1,0.84,13,3,4,11.65,1.37,AC Milan,1,0.82,15,4,4,10.04,1.29
373,Udinese,1,0.69,15,6,8,6.23,1.49,Crotone,2,0.50,11,2,3,8.50,1.09
374,Chievo,1,0.74,9,3,3,31.45,0.78,AC Milan,4,1.44,18,4,6,8.28,1.93
375,Crotone,1,2.22,15,6,6,17.44,2.32,Chievo,0,1.00,15,4,6,7.21,0.49
376,AC Milan,3,3.37,18,6,4,6.90,2.80,Chievo,2,0.90,6,2,4,21.16,0.13
377,Chievo,2,0.83,11,3,8,11.78,1.10,Crotone,1,1.07,13,3,3,5.04,1.57
378,Crotone,0,0.30,6,2,3,38.18,0.20,AC Milan,3,2.09,19,10,18,4.22,2.68
379,AC Milan,1,1.96,26,9,9,5.75,2.43,Crotone,0,0.51,8,2,3,17.47,0.39
