,H_cat,H_type,H_Attacks,H_Ball Possession,H_Blocked Shots,H_Completed Passes,H_Corner Kicks,H_Dangerous Attacks,H_Fouls,H_Free Kicks,H_Goal Attempts,H_Goalkeeper Saves,H_Goals,H_Offsides,H_Red Cards,H_Shots off Goal,H_Shots on Goal,H_Tackles,H_Teamnames,H_Total Passes,H_Yellow Cards,H_datetime,H_gameinfo,A_cat,A_type,A_Attacks,A_Ball Possession,A_Blocked Shots,A_Completed Passes,A_Corner Kicks,A_Dangerous Attacks,A_Fouls,A_Free Kicks,A_Goal Attempts,A_Goalkeeper Saves,A_Goals,A_Offsides,A_Red Cards,A_Shots off Goal,A_Shots on Goal,A_Tackles,A_Teamnames,A_Total Passes,A_Yellow Cards,A_datetime,A_gameinfo
16,cat16,1,,68,0,,6,,5,5,8,0,0,1,,5,3,,Real Madrid,,,17.05.2014 16:00,LaLiga - Round 38,cat16,2,,32,2,,2,,4,6,4,3,0,1,,2,0,,Espanyol,,,17.05.2014 16:00,LaLiga - Round 38
17,cat17,1,,55,1,,2,,4,4,9,1,3,2,,4,4,,Real Madrid,,,17.05.2014 16:00,LaLiga - Round 38,cat17,2,,45,3,,5,,4,7,9,1,1,1,,4,2,,Espanyol,,,17.05.2014 16:00,LaLiga - Round 38
18,cat18,1,,59,0,,5,,6,11,11,0,0,2,,7,4,,Malaga,,0,16.05.2014 21:00,LaLiga - Round 38,cat18,2,,41,1,,0,,11,8,1,4,0,0,,0,0,,Levante,,1,16.05.2014 21:00,LaLiga - Round 38
19,cat19,1,,61,2,,5,,6,6,14,0,1,3,0,5,7,,Malaga,,0,16.05.2014 21:00,LaLiga - Round 38,cat19,2,,39,0,,0,,5,9,1,6,0,2,1,1,0,,Levante,,2,16.05.2014 21:00,LaLiga - Round 38
20,cat20,1,,54,3,,3,,8,8,6,1,0,1,,3,0,,Atl. Madrid,,1,11.05.2014 19:00,LaLiga - Round 37,cat20,2,,46,3,,2,,7,9,4,0,0,1,,0,1,,Malaga,,2,11.05.2014 19:00,LaLiga - Round 37
21,cat21,1,,58,0,,8,,5,11,11,2,1,2,0,6,5,,Atl. Madrid,,2,11.05.2014 19:00,LaLiga - Round 37,cat21,2,,42,1,,2,,9,7,6,4,1,2,1,2,3,,Malaga,,3,11.05.2014 19:00,LaLiga - Round 37
22,cat22,1,,55,1,,4,,6,7,6,2,1,2,,3,2,,Betis,,,11.05.2014 19:00,LaLiga - Round 37,cat22,2,,45,1,,2,,5,8,5,1,1,1,,1,3,,Valladolid,,,11.05.2014 19:00,LaLiga - Round 37
23,cat23,1,,55,4,,4,,7,15,15,3,3,1,,6,5,,Betis,,4,11.05.2014 19:00,LaLiga - Round 37,cat23,2,,45,0,,2,,11,7,8,2,2,4,,3,5,,Valladolid,,2,11.05.2014 19:00,LaLiga - Round 37
24,cat24,1,,39,2,,4,,5,2,7,2,1,2,,3,2,,Celta Vigo,,1,11.05.2014 19:00,LaLiga - Round 37,cat24,2,,61,1,,8,,2,7,6,1,0,0,,3,2,,Real Madrid,,0,11.05.2014 19:00,LaLiga - Round 37
25,cat25,1,,53,0,,0,,8,8,6,4,1,0,,2,4,,Celta Vigo,,1,11.05.2014 19:00,LaLiga - Round 37,cat25,2,,47,2,,7,,4,6,12,3,0,4,,6,4,,Real Madrid,,2,11.05.2014 19:00,LaLiga - Round 37
26,cat26,1,,31,1,,2,,10,11,3,4,0,0,,2,0,,Elche,,2,11.05.2014 19:00,LaLiga - Round 37,cat26,2,,69,2,,7,,9,10,9,0,0,2,,3,4,,Barcelona,,0,11.05.2014 19:00,LaLiga - Round 37
27,cat27,1,,31,0,,0,,6,8,3,2,0,2,,3,0,,Elche,,1,11.05.2014 19:00,LaLiga - Round 37,cat27,2,,69,6,,4,,7,7,11,0,0,1,,3,2,,Barcelona,,3,11.05.2014 19:00,LaLiga - Round 37
28,cat28,1,,49,1,,2,,9,7,5,1,1,2,,2,2,,Espanyol,,,11.05.2014 19:00,LaLiga - Round 37,cat28,2,,51,2,,2,,5,11,7,1,1,2,,3,2,,Osasuna,,,11.05.2014 19:00,LaLiga - Round 37
29,cat29,1,,47,0,,2,,3,8,2,0,0,1,,2,0,,Espanyol,,0,11.05.2014 19:00,LaLiga - Round 37,cat29,2,,53,0,,2,,8,4,2,0,0,0,,2,0,,Osasuna,,1,11.05.2014 19:00,LaLiga - Round 37
30,cat30,1,,41,1,,3,,8,9,5,1,0,2,,2,2,,Getafe,,0,11.05.2014 19:00,LaLiga - Round 37,cat30,2,,59,0,,0,,7,10,3,2,0,2,,2,1,,Sevilla,,2,11.05.2014 19:00,LaLiga - Round 37
31,cat31,1,,41,1,,4,,9,9,9,0,1,1,,4,4,,Getafe,,3,11.05.2014 19:00,LaLiga - Round 37,cat31,2,,59,0,,0,,8,9,1,3,0,1,,1,0,,Sevilla,,0,11.05.2014 19:00,LaLiga - Round 37
32,cat32,1,,57,0,,1,,8,10,6,0,0,0,,4,2,,Granada CF,,2,11.05.2014 19:00,LaLiga - Round 37,cat32,2,,43,1,,1,,8,7,3,2,1,2,,1,1,,Almeria,,1,11.05.2014 19:00,LaLiga - Round 37
33,cat33,1,,63,5,,5,,5,7,10,1,0,3,1,4,1,,Granada CF,,1,11.05.2014 19:00,LaLiga - Round 37,cat33,2,,37,0,,0,,6,9,5,1,1,1,0,3,2,,Almeria,,1,11.05.2014 19:00,LaLiga - Round 37
34,cat34,1,,62,0,,1,,7,10,4,3,0,2,,2,2,,Ath Bilbao,,1,11.05.2014 17:00,LaLiga - Round 37,cat34,2,,38,2,,7,,8,9,7,2,0,2,,2,3,,Real Sociedad,,1,11.05.2014 17:00,LaLiga - Round 37
35,cat35,1,,66,0,,4,,12,8,8,1,1,0,,4,4,,Ath Bilbao,,2,11.05.2014 17:00,LaLiga - Round 37,cat35,2,,34,3,,3,,6,11,6,3,1,2,,1,2,,Real Sociedad,,2,11.05.2014 17:00,LaLiga - Round 37
36,cat36,1,,50,2,,6,,5,8,8,1,0,0,,5,1,,Levante,,2,10.05.2014 22:00,LaLiga - Round 37,cat36,2,,50,2,,2,,6,5,7,1,0,2,,4,1,,Valencia,,1,10.05.2014 22:00,LaLiga - Round 37
37,cat37,1,,36,1,,2,,6,6,4,5,2,0,1,1,2,,Levante,,2,10.05.2014 22:00,LaLiga - Round 37,cat37,2,,64,3,,6,,6,7,12,0,0,0,0,4,5,,Valencia,,4,10.05.2014 22:00,LaLiga - Round 37
38,cat38,1,,36,2,,3,,6,5,9,0,2,3,,2,5,,Villarreal,,,10.05.2014 20:00,LaLiga - Round 37,cat38,2,,64,2,,3,,4,9,6,3,0,0,,4,0,,Rayo Vallecano,,,10.05.2014 20:00,LaLiga - Round 37
39,cat39,1,,43,2,,2,,6,10,13,2,2,0,0,6,5,,Villarreal,,2,10.05.2014 20:00,LaLiga - Round 37,cat39,2,,57,5,,2,,9,7,8,3,0,0,1,1,2,,Rayo Vallecano,,1,10.05.2014 20:00,LaLiga - Round 37
40,cat40,1,,32,0,,0,,8,4,3,0,0,0,,3,0,,Valladolid,,1,07.05.2014 21:00,LaLiga - Round 34,cat40,2,,68,1,,6,,3,8,11,0,1,1,,9,1,,Real Madrid,,1,07.05.2014 21:00,LaLiga - Round 34
41,cat41,1,,46,0,,4,,9,6,3,2,1,0,,2,1,,Valladolid,,3,07.05.2014 21:00,LaLiga - Round 34,cat41,2,,54,4,,3,,5,8,10,0,0,1,,4,2,,Real Madrid,,3,07.05.2014 21:00,LaLiga - Round 34
42,cat42,1,,55,0,,4,,5,7,11,2,0,1,,8,3,,Real Sociedad,,1,05.05.2014 22:00,LaLiga - Round 36,cat42,2,,45,3,,4,,6,6,8,3,0,1,,3,2,,Granada CF,,1,05.05.2014 22:00,LaLiga - Round 36
43,cat43,1,,53,2,,5,,7,5,10,0,1,4,1,5,3,,Real Sociedad,,0,05.05.2014 22:00,LaLiga - Round 36,cat43,2,,47,2,,1,,5,11,7,2,1,0,1,4,1,,Granada CF,,4,05.05.2014 22:00,LaLiga - Round 36
44,cat44,1,,58,1,,5,,2,9,14,2,0,3,,9,4,,Real Madrid,,,04.05.2014 21:00,LaLiga - Round 36,cat44,2,,42,1,,1,,6,4,4,4,1,3,,0,3,,Valencia,,,04.05.2014 21:00,LaLiga - Round 36
45,cat45,1,,58,3,,5,,9,4,18,1,2,1,,8,7,,Real Madrid,,1,04.05.2014 21:00,LaLiga - Round 36,cat45,2,,42,0,,0,,4,11,4,5,1,0,,2,2,,Valencia,,3,04.05.2014 21:00,LaLiga - Round 36
46,cat46,1,,57,0,,1,,7,5,5,1,0,0,,2,3,,Sevilla,,,04.05.2014 19:00,LaLiga - Round 36,cat46,2,,43,1,,2,,5,7,4,3,0,0,,2,1,,Villarreal,,,04.05.2014 19:00,LaLiga - Round 36
47,cat47,1,,51,3,,5,,5,2,6,3,0,1,,3,0,,Sevilla,,1,04.05.2014 19:00,LaLiga - Round 36,cat47,2,,49,2,,4,,2,6,9,0,0,0,,4,3,,Villarreal,,0,04.05.2014 19:00,LaLiga - Round 36
48,cat48,1,,46,0,,2,,11,13,2,3,1,0,,1,1,,Levante,,,04.05.2014 17:00,LaLiga - Round 36,cat48,2,,54,0,,3,,10,11,6,0,0,2,,3,3,,Atl. Madrid,,,04.05.2014 17:00,LaLiga - Round 36
49,cat49,1,,27,2,,1,,9,12,5,4,1,1,,2,1,,Levante,,2,04.05.2014 17:00,LaLiga - Round 36,cat49,2,,73,6,,4,,10,10,17,0,0,1,,7,4,,Atl. Madrid,,3,04.05.2014 17:00,LaLiga - Round 36
50,cat50,1,,46,1,,2,,5,5,6,1,0,3,,2,3,,Almeria,,0,04.05.2014 12:00,LaLiga - Round 36,cat50,2,,54,1,,6,,4,8,9,3,0,1,,7,1,,Betis,,1,04.05.2014 12:00,LaLiga - Round 36
51,cat51,1,,40,0,,1,,10,9,6,0,3,3,1,3,3,,Almeria,,4,04.05.2014 12:00,LaLiga - Round 36,cat51,2,,60,3,,2,,6,12,6,0,2,3,0,1,2,,Betis,,6,04.05.2014 12:00,LaLiga - Round 36
52,cat52,1,,50,1,,1,,5,12,5,3,1,0,,2,2,,Valladolid,,1,03.05.2014 22:00,LaLiga - Round 36,cat52,2,,50,1,,5,,11,5,6,1,0,1,,2,3,,Espanyol,,1,03.05.2014 22:00,LaLiga - Round 36
53,cat53,1,,40,1,,3,,9,11,5,0,0,4,0,2,2,,Valladolid,,2,03.05.2014 22:00,LaLiga - Round 36,cat53,2,,60,1,,3,,9,13,3,2,0,2,1,2,0,,Espanyol,,3,03.05.2014 22:00,LaLiga - Round 36
54,cat54,1,,48,2,,6,,3,7,7,2,0,4,,1,4,,Osasuna,,,03.05.2014 20:00,LaLiga - Round 36,cat54,2,,52,4,,3,,8,7,9,4,2,0,,1,4,,Celta Vigo,,,03.05.2014 20:00,LaLiga - Round 36
55,cat55,1,,50,6,,6,,8,8,16,0,0,3,,3,7,,Osasuna,,0,03.05.2014 20:00,LaLiga - Round 36,cat55,2,,50,2,,3,,4,11,5,7,0,4,,3,0,,Celta Vigo,,1,03.05.2014 20:00,LaLiga - Round 36
56,cat56,1,,62,1,,3,,6,9,3,1,0,1,,1,1,,Malaga,,0,03.05.2014 18:00,LaLiga - Round 36,cat56,2,,38,3,,1,,8,7,6,1,1,1,,1,2,,Elche,,2,03.05.2014 18:00,LaLiga - Round 36
57,cat57,1,,72,3,,5,,12,5,4,1,0,0,0,0,1,,Malaga,,1,03.05.2014 18:00,LaLiga - Round 36,cat57,2,,28,0,,1,,5,12,4,1,0,0,2,3,1,,Elche,,2,03.05.2014 18:00,LaLiga - Round 36
58,cat58,1,,79,4,,6,,8,3,7,1,1,2,,0,3,,Barcelona,,2,03.05.2014 16:00,LaLiga - Round 36,cat58,2,,21,0,,1,,3,10,3,2,1,0,,1,2,,Getafe,,1,03.05.2014 16:00,LaLiga - Round 36
59,cat59,1,,71,2,,5,,5,3,14,2,1,0,,7,5,,Barcelona,,1,03.05.2014 16:00,LaLiga - Round 36,cat59,2,,29,2,,2,,3,5,5,4,1,0,,0,3,,Getafe,,1,03.05.2014 16:00,LaLiga - Round 36
60,cat60,1,,57,0,,2,,7,3,4,0,0,1,,3,1,,Rayo Vallecano,,1,02.05.2014 21:00,LaLiga - Round 36,cat60,2,,43,1,,5,,2,8,7,1,2,1,,4,2,,Ath Bilbao,,0,02.05.2014 21:00,LaLiga - Round 36
61,cat61,1,,62,2,,4,,10,7,7,1,0,2,,3,2,,Rayo Vallecano,,3,02.05.2014 21:00,LaLiga - Round 36,cat61,2,,38,0,,2,,7,12,5,2,1,0,,3,2,,Ath Bilbao,,1,02.05.2014 21:00,LaLiga - Round 36
62,cat62,1,,60,0,,2,,8,13,10,1,2,2,,6,4,,Celta Vigo,,0,28.04.2014 22:00,LaLiga - Round 35,cat62,2,,40,1,,0,,8,9,3,2,0,4,,1,1,,Valladolid,,3,28.04.2014 22:00,LaLiga - Round 35
63,cat63,1,,64,0,,1,,6,12,3,2,2,0,,0,3,,Celta Vigo,,1,28.04.2014 22:00,LaLiga - Round 35,cat63,2,,36,2,,0,,9,6,7,1,1,2,,2,3,,Valladolid,,1,28.04.2014 22:00,LaLiga - Round 35
64,cat64,1,,26,1,,2,,5,2,4,2,1,1,,1,2,,Villarreal,,,27.04.2014 21:00,LaLiga - Round 35,cat64,2,,74,5,,3,,1,7,9,1,0,1,,2,2,,Barcelona,,,27.04.2014 21:00,LaLiga - Round 35
65,cat65,1,,26,0,,0,,6,5,1,2,1,3,,0,1,,Villarreal,,3,27.04.2014 21:00,LaLiga - Round 35,cat65,2,,74,4,,6,,5,9,11,0,3,1,,2,5,,Barcelona,,3,27.04.2014 21:00,LaLiga - Round 35
66,cat66,1,,68,1,,4,,3,3,8,1,1,0,,6,1,,Ath Bilbao,,0,27.04.2014 19:00,LaLiga - Round 35,cat66,2,,32,2,,0,,12,3,4,0,0,1,,1,1,,Sevilla,,4,27.04.2014 19:00,LaLiga - Round 35
67,cat67,1,,54,0,,2,,7,4,4,1,2,2,0,1,3,,Ath Bilbao,,2,27.04.2014 19:00,LaLiga - Round 35,cat67,2,,46,1,,2,,4,9,5,1,1,0,1,2,2,,Sevilla,,1,27.04.2014 19:00,LaLiga - Round 35
68,cat68,1,,59,0,,2,,11,9,2,0,0,0,,1,1,,Valencia,,1,27.04.2014 17:00,LaLiga - Round 35,cat68,2,,41,1,,2,,8,11,4,1,1,2,,2,1,,Atl. Madrid,,0,27.04.2014 17:00,LaLiga - Round 35
69,cat69,1,,65,3,,5,,7,7,9,3,0,0,0,5,1,,Valencia,,2,27.04.2014 17:00,LaLiga - Round 35,cat69,2,,35,0,,1,,4,7,5,1,0,3,1,2,3,,Atl. Madrid,,1,27.04.2014 17:00,LaLiga - Round 35
70,cat70,1,,49,0,,3,,7,10,3,0,1,1,,2,1,,Espanyol,,2,27.04.2014 12:00,LaLiga - Round 35,cat70,2,,51,3,,1,,8,8,5,0,0,2,,2,0,,Almeria,,1,27.04.2014 12:00,LaLiga - Round 35
71,cat71,1,,43,3,,4,,8,10,6,0,0,0,2,1,2,,Espanyol,,4,27.04.2014 12:00,LaLiga - Round 35,cat71,2,,57,0,,2,,6,8,5,2,2,4,0,3,2,,Almeria,,2,27.04.2014 12:00,LaLiga - Round 35
72,cat72,1,,45,3,,3,,6,7,7,0,0,1,,4,0,,Betis,,2,26.04.2014 22:00,LaLiga - Round 35,cat72,2,,55,0,,7,,6,6,2,0,0,1,,2,0,,Real Sociedad,,0,26.04.2014 22:00,LaLiga - Round 35
73,cat73,1,,57,3,,5,,5,11,7,2,0,0,,2,2,,Betis,,,26.04.2014 22:00,LaLiga - Round 35,cat73,2,,43,2,,1,,10,5,7,2,1,1,,2,3,,Real Sociedad,,,26.04.2014 22:00,LaLiga - Round 35
74,cat74,1,,65,1,,6,,2,7,11,0,1,1,,4,6,,Real Madrid,,,26.04.2014 20:00,LaLiga - Round 35,cat74,2,,35,1,,4,,7,3,4,5,0,0,,3,0,,Osasuna,,,26.04.2014 20:00,LaLiga - Round 35
75,cat75,1,,61,3,,1,,8,1,9,0,3,0,,2,4,,Real Madrid,,,26.04.2014 20:00,LaLiga - Round 35,cat75,2,,39,0,,3,,1,8,2,1,0,1,,2,0,,Osasuna,,,26.04.2014 20:00,LaLiga - Round 35
76,cat76,1,,34,1,,2,,6,11,4,1,1,0,1,2,1,,Getafe,,4,26.04.2014 18:00,LaLiga - Round 35,cat76,2,,66,1,,5,,10,6,6,0,0,1,0,4,1,,Malaga,,1,26.04.2014 18:00,LaLiga - Round 35
77,cat77,1,,28,1,,2,,8,14,4,1,0,2,0,1,2,,Getafe,,4,26.04.2014 18:00,LaLiga - Round 35,cat77,2,,72,0,,2,,12,9,6,2,0,2,1,5,1,,Malaga,,4,26.04.2014 18:00,LaLiga - Round 35
78,cat78,1,,38,2,,6,,4,9,8,1,0,0,,5,1,,Granada CF,,2,26.04.2014 16:00,LaLiga - Round 35,cat78,2,,62,2,,4,,7,4,4,1,0,2,,1,1,,Rayo Vallecano,,3,26.04.2014 16:00,LaLiga - Round 35
79,cat79,1,,17,2,,1,,10,2,4,3,0,1,1,2,0,,Granada CF,,2,26.04.2014 16:00,LaLiga - Round 35,cat79,2,,83,2,,1,,2,10,12,0,3,0,0,4,6,,Rayo Vallecano,,1,26.04.2014 16:00,LaLiga - Round 35
80,cat80,1,,70,4,,5,,4,12,10,4,0,3,,5,1,,Elche,,0,25.04.2014 21:00,LaLiga - Round 35,cat80,2,,30,0,,1,,12,6,5,1,0,1,,1,4,,Levante,,1,25.04.2014 21:00,LaLiga - Round 35
81,cat81,1,,62,1,,2,,10,8,12,1,1,1,,9,2,,Elche,,2,25.04.2014 21:00,LaLiga - Round 35,cat81,2,,38,0,,1,,5,11,5,1,1,3,,3,2,,Levante,,3,25.04.2014 21:00,LaLiga - Round 35
82,cat82,1,,61,3,,5,,5,9,9,1,1,1,,4,2,,Malaga,,1,21.04.2014 22:00,LaLiga - Round 34,cat82,2,,39,0,,2,,6,7,1,1,0,3,,0,1,,Villarreal,,1,21.04.2014 22:00,LaLiga - Round 34
83,cat83,1,,47,1,,1,,9,9,5,0,1,4,1,2,2,,Malaga,,2,21.04.2014 22:00,LaLiga - Round 34,cat83,2,,53,2,,3,,8,13,3,1,0,1,0,1,0,,Villarreal,,2,21.04.2014 22:00,LaLiga - Round 34
84,cat84,1,,61,1,,7,,5,9,9,2,0,3,,3,5,,Barcelona,,1,20.04.2014 21:00,LaLiga - Round 34,cat84,2,,39,1,,3,,9,7,6,5,0,0,,3,2,,Ath Bilbao,,1,20.04.2014 21:00,LaLiga - Round 34
85,cat85,1,,51,0,,2,,11,9,8,1,2,5,,5,3,,Barcelona,,1,20.04.2014 21:00,LaLiga - Round 34,cat85,2,,49,2,,1,,8,16,5,1,1,1,,1,2,,Ath Bilbao,,2,20.04.2014 21:00,LaLiga - Round 34
86,cat86,1,,58,2,,5,,11,6,4,1,1,6,,1,1,,Sevilla,,1,20.04.2014 19:00,LaLiga - Round 34,cat86,2,,42,3,,1,,7,19,6,0,0,1,,2,1,,Granada CF,,0,20.04.2014 19:00,LaLiga - Round 34
87,cat87,1,,62,1,,2,,3,8,6,1,3,0,,1,4,,Sevilla,,1,20.04.2014 19:00,LaLiga - Round 34,cat87,2,,38,1,,0,,6,2,6,1,0,0,,4,1,,Granada CF,,0,20.04.2014 19:00,LaLiga - Round 34
88,cat88,1,,54,2,,3,,6,8,7,1,2,4,,2,3,,Rayo Vallecano,,1,20.04.2014 17:00,LaLiga - Round 34,cat88,2,,46,3,,1,,7,8,8,1,0,2,,4,1,,Betis,,0,20.04.2014 17:00,LaLiga - Round 34
89,cat89,1,,54,1,,2,,11,12,9,1,1,0,,3,5,,Rayo Vallecano,,3,20.04.2014 17:00,LaLiga - Round 34,cat89,2,,46,1,,1,,8,13,4,4,1,3,,1,2,,Betis,,2,20.04.2014 17:00,LaLiga - Round 34
90,cat90,1,,44,2,,4,,9,9,9,3,1,1,,5,2,,Almeria,,2,20.04.2014 12:00,LaLiga - Round 34,cat90,2,,56,2,,0,,7,10,7,1,1,2,,1,4,,Celta Vigo,,0,20.04.2014 12:00,LaLiga - Round 34
91,cat91,1,,36,0,,2,,5,5,2,1,1,4,,1,1,,Almeria,,3,20.04.2014 12:00,LaLiga - Round 34,cat91,2,,64,0,,1,,4,9,7,0,3,1,,3,4,,Celta Vigo,,0,20.04.2014 12:00,LaLiga - Round 34
92,cat92,1,,66,3,,9,,5,9,10,0,1,2,,3,4,,Real Sociedad,,0,19.04.2014 20:00,LaLiga - Round 34,cat92,2,,34,0,,1,,9,7,3,3,1,0,,2,1,,Espanyol,,1,19.04.2014 20:00,LaLiga - Round 34
93,cat93,1,,66,3,,3,,5,10,9,2,1,1,,2,4,,Real Sociedad,,1,19.04.2014 20:00,LaLiga - Round 34,cat93,2,,34,0,,1,,10,6,5,3,0,2,,3,2,,Espanyol,,0,19.04.2014 20:00,LaLiga - Round 34
94,cat94,1,,47,1,,1,,8,7,4,3,0,0,,2,1,,Levante,,2,19.04.2014 18:00,LaLiga - Round 34,cat94,2,,53,3,,3,,5,8,8,1,0,2,,2,3,,Getafe,,1,19.04.2014 18:00,LaLiga - Round 34
95,cat95,1,,53,1,,2,,16,15,7,1,0,0,0,5,1,,Levante,,2,19.04.2014 18:00,LaLiga - Round 34,cat95,2,,47,0,,1,,13,16,1,1,0,2,1,0,1,,Getafe,,3,19.04.2014 18:00,LaLiga - Round 34
96,cat96,1,,40,2,,3,,6,7,5,0,1,1,,1,2,,Osasuna,,2,19.04.2014 16:00,LaLiga - Round 34,cat96,2,,60,2,,4,,7,7,4,1,0,0,,2,0,,Valencia,,0,19.04.2014 16:00,LaLiga - Round 34
97,cat97,1,,34,1,,1,,10,7,4,0,0,0,,2,1,,Osasuna,,1,19.04.2014 16:00,LaLiga - Round 34,cat97,2,,66,2,,5,,6,9,9,1,1,1,,6,1,,Valencia,,2,19.04.2014 16:00,LaLiga - Round 34
98,cat98,1,,55,1,,4,,1,3,6,2,0,3,,5,0,,Atl. Madrid,,,18.04.2014 20:30,LaLiga - Round 34,cat98,2,,45,1,,3,,3,3,5,0,0,0,,2,2,,Elche,,,18.04.2014 20:30,LaLiga - Round 34
99,cat99,1,,49,2,,3,,6,8,8,1,2,5,0,2,4,,Atl. Madrid,,2,18.04.2014 20:30,LaLiga - Round 34,cat99,2,,51,0,,3,,9,11,3,2,0,0,1,2,1,,Elche,,5,18.04.2014 20:30,LaLiga - Round 34
100,cat100,1,,55,0,,4,,4,13,5,0,1,0,,3,2,,Ath Bilbao,,0,14.04.2014 22:00,LaLiga - Round 33,cat100,2,,45,0,,2,,9,4,3,1,0,3,,3,0,,Malaga,,2,14.04.2014 22:00,LaLiga - Round 33
