,H_cat,H_type,H_Attacks,H_Ball Possession,H_Blocked Shots,H_Completed Passes,H_Corner Kicks,H_Dangerous Attacks,H_Fouls,H_Free Kicks,H_Goal Attempts,H_Goalkeeper Saves,H_Goals,H_Offsides,H_Red Cards,H_Shots off Goal,H_Shots on Goal,H_Tackles,H_Teamnames,H_Total Passes,H_Yellow Cards,H_datetime,H_gameinfo,A_cat,A_type,A_Attacks,A_Ball Possession,A_Blocked Shots,A_Completed Passes,A_Corner Kicks,A_Dangerous Attacks,A_Fouls,A_Free Kicks,A_Goal Attempts,A_Goalkeeper Saves,A_Goals,A_Offsides,A_Red Cards,A_Shots off Goal,A_Shots on Goal,A_Tackles,A_Teamnames,A_Total Passes,A_Yellow Cards,A_datetime,A_gameinfo
19,cat19,1,,32,0,,1,,9,8,4,4,1,1,,2,2,,Bologna,,3,27.05.2017 18:00,Serie A - Round 38,cat19,2,,68,3,,6,,6,10,12,1,2,2,,3,6,,Juventus,,1,27.05.2017 18:00,Serie A - Round 38
20,cat20,1,,57,1,,0,,9,8,6,1,1,1,,3,2,,Pescara,,1,22.05.2017 20:45,Serie A - Round 37,cat20,2,,43,0,,1,,8,10,3,1,0,0,,2,1,,Palermo,,0,22.05.2017 20:45,Serie A - Round 37
21,cat21,1,,43,0,,2,,9,3,6,2,1,1,,4,2,,Pescara,,1,22.05.2017 20:45,Serie A - Round 37,cat21,2,,57,3,,1,,2,10,9,1,0,1,,4,2,,Palermo,,0,22.05.2017 20:45,Serie A - Round 37
22,cat22,1,,51,2,,2,,7,5,3,0,1,1,,0,1,,Lazio,,0,21.05.2017 20:45,Serie A - Round 37,cat22,2,,49,0,,4,,5,8,3,0,2,1,,1,2,,Inter,,1,21.05.2017 20:45,Serie A - Round 37
23,cat23,1,,47,3,,4,,11,10,4,0,0,1,2,1,0,,Lazio,,6,21.05.2017 20:45,Serie A - Round 37,cat23,2,,53,1,,2,,9,11,6,0,1,1,0,4,1,,Inter,,1,21.05.2017 20:45,Serie A - Round 37
24,cat24,1,,51,1,,4,,6,8,9,0,0,2,,7,1,,AC Milan,,0,21.05.2017 15:00,Serie A - Round 37,cat24,2,,49,1,,1,,5,8,5,1,0,3,,4,0,,Bologna,,1,21.05.2017 15:00,Serie A - Round 37
25,cat25,1,,53,3,,6,,3,4,14,0,3,3,,6,5,,AC Milan,,2,21.05.2017 15:00,Serie A - Round 37,cat25,2,,47,2,,2,,3,7,3,2,0,1,,1,0,,Bologna,,1,21.05.2017 15:00,Serie A - Round 37
26,cat26,1,,42,1,,2,,7,13,2,2,0,1,,1,0,,Empoli,,2,21.05.2017 15:00,Serie A - Round 37,cat26,2,,58,4,,4,,12,8,8,0,1,1,,1,3,,Atalanta,,2,21.05.2017 15:00,Serie A - Round 37
27,cat27,1,,46,1,,4,,9,7,6,2,0,1,,2,3,,Empoli,,1,21.05.2017 15:00,Serie A - Round 37,cat27,2,,54,2,,1,,5,10,5,3,0,2,,1,2,,Atalanta,,0,21.05.2017 15:00,Serie A - Round 37
28,cat28,1,,39,2,,3,,10,10,6,0,1,0,,1,3,,Genoa,,1,21.05.2017 15:00,Serie A - Round 37,cat28,2,,61,0,,2,,10,11,1,2,0,0,,1,0,,Torino,,3,21.05.2017 15:00,Serie A - Round 37
29,cat29,1,,47,0,,1,,7,11,2,0,1,4,,1,1,,Genoa,,1,21.05.2017 15:00,Serie A - Round 37,cat29,2,,53,1,,3,,10,10,3,0,1,1,,1,1,,Torino,,2,21.05.2017 15:00,Serie A - Round 37
30,cat30,1,,74,2,,4,,5,6,10,0,2,0,,4,4,,Juventus,,,21.05.2017 15:00,Serie A - Round 37,cat30,2,,26,3,,1,,5,5,5,2,0,1,,2,0,,Crotone,,,21.05.2017 15:00,Serie A - Round 37
31,cat31,1,,64,1,,5,,8,9,9,2,1,2,,5,3,,Juventus,,1,21.05.2017 15:00,Serie A - Round 37,cat31,2,,36,0,,1,,9,10,4,2,0,0,,2,2,,Crotone,,1,21.05.2017 15:00,Serie A - Round 37
32,cat32,1,,51,3,,3,,5,10,8,2,4,0,,0,5,,Sassuolo,,1,21.05.2017 15:00,Serie A - Round 37,cat32,2,,49,1,,8,,10,5,7,1,1,0,,3,3,,Cagliari,,1,21.05.2017 15:00,Serie A - Round 37
33,cat33,1,,63,1,,1,,8,14,5,2,2,1,,1,3,,Sassuolo,,0,21.05.2017 15:00,Serie A - Round 37,cat33,2,,37,1,,2,,12,9,7,1,1,2,,3,3,,Cagliari,,4,21.05.2017 15:00,Serie A - Round 37
34,cat34,1,,34,2,,3,,4,6,5,1,1,1,,1,2,,Udinese,,0,21.05.2017 15:00,Serie A - Round 37,cat34,2,,66,1,,1,,6,5,3,1,0,0,,1,1,,Sampdoria,,1,21.05.2017 15:00,Serie A - Round 37
35,cat35,1,,26,5,,3,,5,7,7,2,0,1,2,1,1,,Udinese,,1,21.05.2017 15:00,Serie A - Round 37,cat35,2,,74,1,,4,,5,5,5,1,1,2,1,1,3,,Sampdoria,,1,21.05.2017 15:00,Serie A - Round 37
36,cat36,1,,49,0,,3,,6,5,9,1,2,1,,5,4,,Napoli,,1,20.05.2017 20:45,Serie A - Round 37,cat36,2,,51,1,,2,,5,7,3,2,0,0,,1,1,,Fiorentina,,0,20.05.2017 20:45,Serie A - Round 37
37,cat37,1,,49,3,,2,,4,3,10,3,2,1,,2,5,,Napoli,,1,20.05.2017 20:45,Serie A - Round 37,cat37,2,,51,0,,4,,3,5,11,3,1,0,,7,4,,Fiorentina,,1,20.05.2017 20:45,Serie A - Round 37
38,cat38,1,,39,0,,0,,6,9,6,3,2,0,,3,3,,Chievo,,1,20.05.2017 18:00,Serie A - Round 37,cat38,2,,61,2,,3,,7,6,7,1,2,2,,0,5,,AS Roma,,0,20.05.2017 18:00,Serie A - Round 37
39,cat39,1,,37,3,,3,,5,5,5,3,1,2,,1,1,,Chievo,,1,20.05.2017 18:00,Serie A - Round 37,cat39,2,,63,3,,3,,4,7,12,0,3,1,,3,6,,AS Roma,,0,20.05.2017 18:00,Serie A - Round 37
40,cat40,1,,46,2,,4,,2,2,11,3,1,1,,4,5,,AS Roma,,,14.05.2017 20:45,Serie A - Round 36,cat40,2,,54,0,,3,,2,3,9,4,1,0,,5,4,,Juventus,,,14.05.2017 20:45,Serie A - Round 36
41,cat41,1,,44,0,,1,,7,6,3,1,2,0,,1,2,,AS Roma,,3,14.05.2017 20:45,Serie A - Round 36,cat41,2,,56,5,,3,,4,7,7,0,0,2,,1,1,,Juventus,,2,14.05.2017 20:45,Serie A - Round 36
42,cat42,1,,52,2,,4,,5,10,8,0,1,4,,3,3,,Bologna,,0,14.05.2017 15:00,Serie A - Round 36,cat42,2,,48,0,,1,,9,9,2,2,1,1,,1,1,,Pescara,,2,14.05.2017 15:00,Serie A - Round 36
43,cat43,1,,59,1,,5,,4,5,7,3,2,1,,2,4,,Bologna,,2,14.05.2017 15:00,Serie A - Round 36,cat43,2,,41,6,,4,,4,5,13,2,0,1,,4,3,,Pescara,,0,14.05.2017 15:00,Serie A - Round 36
44,cat44,1,,49,1,,0,,10,8,7,0,3,1,,2,4,,Cagliari,,1,14.05.2017 15:00,Serie A - Round 36,cat44,2,,51,1,,1,,6,12,6,1,0,2,,5,0,,Empoli,,1,14.05.2017 15:00,Serie A - Round 36
45,cat45,1,,45,1,,1,,7,6,8,1,0,3,,5,2,,Cagliari,,1,14.05.2017 15:00,Serie A - Round 36,cat45,2,,55,2,,4,,5,9,6,2,2,1,,1,3,,Empoli,,1,14.05.2017 15:00,Serie A - Round 36
46,cat46,1,,37,1,,1,,8,4,7,2,1,1,,1,5,,Crotone,,1,14.05.2017 15:00,Serie A - Round 36,cat46,2,,63,2,,2,,4,9,8,4,0,0,,4,2,,Udinese,,1,14.05.2017 15:00,Serie A - Round 36
47,cat47,1,,33,0,,3,,5,7,4,2,0,1,,2,2,,Crotone,,1,14.05.2017 15:00,Serie A - Round 36,cat47,2,,67,2,,6,,6,6,5,2,0,1,,1,2,,Udinese,,1,14.05.2017 15:00,Serie A - Round 36
48,cat48,1,,39,0,,2,,8,13,3,0,1,1,,2,1,,Palermo,,1,14.05.2017 15:00,Serie A - Round 36,cat48,2,,61,2,,2,,10,9,4,0,0,3,,2,0,,Genoa,,1,14.05.2017 15:00,Serie A - Round 36
49,cat49,1,,33,1,,1,,10,11,7,3,0,0,,4,2,,Palermo,,,14.05.2017 15:00,Serie A - Round 36,cat49,2,,67,2,,7,,7,9,9,2,0,4,,4,3,,Genoa,,,14.05.2017 15:00,Serie A - Round 36
50,cat50,1,,61,2,,3,,6,9,6,0,1,0,,1,3,,Sampdoria,,1,14.05.2017 15:00,Serie A - Round 36,cat50,2,,39,1,,0,,6,6,3,2,0,3,,2,0,,Chievo,,1,14.05.2017 15:00,Serie A - Round 36
51,cat51,1,,63,2,,2,,11,10,6,0,0,1,,4,0,,Sampdoria,,1,14.05.2017 15:00,Serie A - Round 36,cat51,2,,37,0,,1,,8,12,4,0,1,2,,3,1,,Chievo,,3,14.05.2017 15:00,Serie A - Round 36
52,cat52,1,,41,1,,0,,4,8,5,0,0,1,,4,0,,Torino,,1,14.05.2017 15:00,Serie A - Round 36,cat52,2,,59,2,,5,,4,5,7,0,1,4,,4,1,,Napoli,,0,14.05.2017 15:00,Serie A - Round 36
53,cat53,1,,41,2,,2,,8,6,5,1,0,1,,2,1,,Torino,,1,14.05.2017 15:00,Serie A - Round 36,cat53,2,,59,1,,2,,5,9,8,1,4,1,,2,5,,Napoli,,1,14.05.2017 15:00,Serie A - Round 36
54,cat54,1,,55,1,,5,,9,3,9,0,0,1,,5,3,,Inter,,,14.05.2017 12:30,Serie A - Round 36,cat54,2,,45,2,,2,,4,10,6,3,1,0,,3,1,,Sassuolo,,,14.05.2017 12:30,Serie A - Round 36
55,cat55,1,,69,5,,10,,4,10,14,2,1,1,,5,4,,Inter,,3,14.05.2017 12:30,Serie A - Round 36,cat55,2,,31,1,,0,,9,5,6,3,1,0,,2,3,,Sassuolo,,1,14.05.2017 12:30,Serie A - Round 36
56,cat56,1,,50,2,,5,,6,3,9,2,1,1,,4,3,,Atalanta,,2,13.05.2017 20:45,Serie A - Round 36,cat56,2,,50,2,,4,,3,6,4,2,0,0,,0,2,,AC Milan,,0,13.05.2017 20:45,Serie A - Round 36
57,cat57,1,,42,1,,5,,5,7,5,1,0,0,,0,4,,Atalanta,,0,13.05.2017 20:45,Serie A - Round 36,cat57,2,,58,3,,1,,5,5,9,4,1,2,,4,2,,AC Milan,,1,13.05.2017 20:45,Serie A - Round 36
58,cat58,1,,49,0,,0,,9,6,5,1,0,1,,3,2,,Fiorentina,,1,13.05.2017 18:00,Serie A - Round 36,cat58,2,,51,2,,6,,6,10,7,2,0,0,,4,1,,Lazio,,1,13.05.2017 18:00,Serie A - Round 36
59,cat59,1,,51,2,,4,,5,13,13,2,3,0,,4,7,,Fiorentina,,1,13.05.2017 18:00,Serie A - Round 36,cat59,2,,49,2,,0,,11,5,7,4,2,2,,1,4,,Lazio,,2,13.05.2017 18:00,Serie A - Round 36
60,cat60,1,,55,5,,6,,3,4,8,4,0,2,,2,1,,AC Milan,,,07.05.2017 20:45,Serie A - Round 35,cat60,2,,45,2,,5,,4,5,17,1,2,0,,9,6,,AS Roma,,,07.05.2017 20:45,Serie A - Round 35
61,cat61,1,,51,1,,3,,9,5,5,2,1,0,1,3,1,,AC Milan,,4,07.05.2017 20:45,Serie A - Round 35,cat61,2,,49,2,,1,,5,8,7,0,2,0,0,1,4,,AS Roma,,1,07.05.2017 20:45,Serie A - Round 35
62,cat62,1,,60,1,,4,,5,10,3,1,0,1,,1,1,,Chievo,,0,07.05.2017 15:00,Serie A - Round 35,cat62,2,,40,1,,2,,10,6,2,1,0,0,,0,1,,Palermo,,2,07.05.2017 15:00,Serie A - Round 35
63,cat63,1,,50,0,,1,,15,9,2,3,1,1,,1,1,,Chievo,,3,07.05.2017 15:00,Serie A - Round 35,cat63,2,,50,6,,5,,10,16,13,0,1,1,,3,4,,Palermo,,1,07.05.2017 15:00,Serie A - Round 35
64,cat64,1,,44,4,,3,,9,12,14,1,2,2,,6,4,,Empoli,,0,07.05.2017 15:00,Serie A - Round 35,cat64,2,,56,1,,0,,12,11,3,2,1,0,,0,2,,Bologna,,2,07.05.2017 15:00,Serie A - Round 35
65,cat65,1,,44,0,,2,,11,6,5,1,1,1,,1,4,,Empoli,,1,07.05.2017 15:00,Serie A - Round 35,cat65,2,,56,0,,1,,6,12,3,3,0,0,,2,1,,Bologna,,0,07.05.2017 15:00,Serie A - Round 35
66,cat66,1,,41,0,,2,,8,15,3,2,0,1,,2,1,,Genoa,,1,07.05.2017 15:00,Serie A - Round 35,cat66,2,,59,2,,1,,12,9,7,1,0,2,,3,2,,Inter,,0,07.05.2017 15:00,Serie A - Round 35
67,cat67,1,,39,1,,2,,8,14,7,2,1,2,0,2,4,,Genoa,,3,07.05.2017 15:00,Serie A - Round 35,cat67,2,,61,1,,2,,15,8,3,3,0,1,1,0,2,,Inter,,2,07.05.2017 15:00,Serie A - Round 35
68,cat68,1,,44,1,,4,,5,1,10,4,5,0,0,3,6,,Lazio,,,07.05.2017 15:00,Serie A - Round 35,cat68,2,,56,0,,1,,2,6,5,1,1,1,1,0,5,,Sampdoria,,,07.05.2017 15:00,Serie A - Round 35
69,cat69,1,,58,1,,7,,8,5,9,0,2,0,,3,5,,Lazio,,0,07.05.2017 15:00,Serie A - Round 35,cat69,2,,42,0,,1,,4,7,3,3,2,1,,1,2,,Sampdoria,,1,07.05.2017 15:00,Serie A - Round 35
70,cat70,1,,59,1,,3,,6,10,6,2,0,1,,3,2,,Pescara,,1,07.05.2017 15:00,Serie A - Round 35,cat70,2,,41,2,,5,,9,8,4,2,0,1,,0,2,,Crotone,,0,07.05.2017 15:00,Serie A - Round 35
71,cat71,1,,59,0,,2,,9,12,4,0,0,1,1,4,0,,Pescara,,4,07.05.2017 15:00,Serie A - Round 35,cat71,2,,41,2,,1,,12,9,8,0,1,0,0,5,1,,Crotone,,2,07.05.2017 15:00,Serie A - Round 35
72,cat72,1,,47,2,,6,,7,7,6,3,0,3,,1,3,,Sassuolo,,3,07.05.2017 15:00,Serie A - Round 35,cat72,2,,53,1,,2,,7,8,9,3,1,0,,4,4,,Fiorentina,,2,07.05.2017 15:00,Serie A - Round 35
73,cat73,1,,49,0,,4,,9,14,6,1,2,3,0,1,5,,Sassuolo,,2,07.05.2017 15:00,Serie A - Round 35,cat73,2,,51,0,,4,,12,11,4,3,1,2,1,2,2,,Fiorentina,,2,07.05.2017 15:00,Serie A - Round 35
74,cat74,1,,40,0,,3,,8,12,4,3,0,0,,2,2,,Udinese,,2,07.05.2017 12:30,Serie A - Round 35,cat74,2,,60,2,,4,,11,8,8,2,1,1,,2,4,,Atalanta,,1,07.05.2017 12:30,Serie A - Round 35
75,cat75,1,,51,3,,0,,7,9,8,0,1,0,,2,3,,Udinese,,2,07.05.2017 12:30,Serie A - Round 35,cat75,2,,49,0,,1,,8,7,1,2,0,1,,1,0,,Atalanta,,2,07.05.2017 12:30,Serie A - Round 35
76,cat76,1,,54,3,,8,,7,9,10,0,0,1,,4,3,,Juventus,,0,06.05.2017 20:45,Serie A - Round 35,cat76,2,,46,1,,1,,8,8,6,3,0,1,,5,0,,Torino,,3,06.05.2017 20:45,Serie A - Round 35
77,cat77,1,,70,4,,4,,8,3,12,1,1,0,0,6,2,,Juventus,,3,06.05.2017 20:45,Serie A - Round 35,cat77,2,,30,0,,0,,3,8,3,1,1,0,1,1,2,,Torino,,1,06.05.2017 20:45,Serie A - Round 35
78,cat78,1,,73,2,,2,,1,3,14,2,1,3,,9,3,,Napoli,,,06.05.2017 18:00,Serie A - Round 35,cat78,2,,27,2,,1,,3,4,5,2,0,0,,1,2,,Cagliari,,,06.05.2017 18:00,Serie A - Round 35
79,cat79,1,,75,2,,5,,3,4,14,0,2,0,,6,6,,Napoli,,1,06.05.2017 18:00,Serie A - Round 35,cat79,2,,25,0,,1,,3,3,3,4,1,1,,2,1,,Cagliari,,0,06.05.2017 18:00,Serie A - Round 35
80,cat80,1,,43,2,,4,,5,3,6,0,0,2,,3,1,,Inter,,,30.04.2017 20:45,Serie A - Round 34,cat80,2,,57,1,,2,,3,7,7,1,1,0,,5,1,,Napoli,,,30.04.2017 20:45,Serie A - Round 34
81,cat81,1,,53,3,,4,,4,8,8,3,0,0,,3,2,,Inter,,2,30.04.2017 20:45,Serie A - Round 34,cat81,2,,47,3,,2,,6,3,9,2,0,2,,3,3,,Napoli,,2,30.04.2017 20:45,Serie A - Round 34
82,cat82,1,,39,0,,1,,7,8,5,1,2,4,,2,3,,Bologna,,1,30.04.2017 15:00,Serie A - Round 34,cat82,2,,61,0,,5,,7,11,1,1,0,1,,0,1,,Udinese,,3,30.04.2017 15:00,Serie A - Round 34
83,cat83,1,,49,1,,4,,6,6,6,1,2,1,,2,3,,Bologna,,,30.04.2017 15:00,Serie A - Round 34,cat83,2,,51,1,,5,,6,7,5,1,0,0,,3,1,,Udinese,,,30.04.2017 15:00,Serie A - Round 34
84,cat84,1,,57,3,,0,,8,8,7,5,1,1,,2,2,,Cagliari,,0,30.04.2017 15:00,Serie A - Round 34,cat84,2,,43,1,,2,,9,9,8,1,0,0,,2,5,,Pescara,,2,30.04.2017 15:00,Serie A - Round 34
85,cat85,1,,51,1,,3,,8,9,8,3,0,2,,5,2,,Cagliari,,1,30.04.2017 15:00,Serie A - Round 34,cat85,2,,49,3,,3,,8,10,6,2,0,1,,0,3,,Pescara,,2,30.04.2017 15:00,Serie A - Round 34
86,cat86,1,,35,3,,3,,9,9,8,2,1,3,,3,2,,Crotone,,2,30.04.2017 15:00,Serie A - Round 34,cat86,2,,65,1,,5,,8,12,3,1,0,1,,0,2,,AC Milan,,2,30.04.2017 15:00,Serie A - Round 34
87,cat87,1,,37,1,,3,,8,7,3,4,0,1,0,1,1,,Crotone,,1,30.04.2017 15:00,Serie A - Round 34,cat87,2,,63,3,,6,,6,9,10,1,1,1,1,2,5,,AC Milan,,1,30.04.2017 15:00,Serie A - Round 34
88,cat88,1,,53,1,,1,,5,4,7,3,1,1,,2,4,,Empoli,,0,30.04.2017 15:00,Serie A - Round 34,cat88,2,,47,0,,3,,5,7,8,3,2,1,,3,5,,Sassuolo,,1,30.04.2017 15:00,Serie A - Round 34
89,cat89,1,,73,3,,11,,6,10,11,0,0,1,,3,5,,Empoli,,2,30.04.2017 15:00,Serie A - Round 34,cat89,2,,27,0,,1,,8,7,3,5,1,1,,2,1,,Sassuolo,,2,30.04.2017 15:00,Serie A - Round 34
90,cat90,1,,57,0,,3,,3,7,6,0,1,1,,5,1,,Genoa,,,30.04.2017 15:00,Serie A - Round 34,cat90,2,,43,1,,1,,9,4,2,0,0,0,,1,0,,Chievo,,,30.04.2017 15:00,Serie A - Round 34
91,cat91,1,,51,3,,0,,12,9,9,0,0,1,0,6,0,,Genoa,,1,30.04.2017 15:00,Serie A - Round 34,cat91,2,,49,2,,3,,7,13,6,0,2,2,1,2,2,,Chievo,,4,30.04.2017 15:00,Serie A - Round 34
92,cat92,1,,25,1,,0,,6,4,3,1,1,3,,1,1,,Palermo,,1,30.04.2017 15:00,Serie A - Round 34,cat92,2,,75,1,,2,,3,9,4,0,0,1,,2,1,,Fiorentina,,1,30.04.2017 15:00,Serie A - Round 34
93,cat93,1,,22,2,,1,,4,7,7,2,1,3,0,4,1,,Palermo,,1,30.04.2017 15:00,Serie A - Round 34,cat93,2,,78,2,,8,,6,6,9,0,0,0,1,5,2,,Fiorentina,,3,30.04.2017 15:00,Serie A - Round 34
94,cat94,1,,63,2,,6,,3,4,6,2,1,0,,0,4,,AS Roma,,0,30.04.2017 12:30,Serie A - Round 34,cat94,2,,37,1,,2,,4,3,5,3,1,1,,1,3,,Lazio,,1,30.04.2017 12:30,Serie A - Round 34
95,cat95,1,,69,2,,2,,7,11,6,2,0,0,1,2,2,,AS Roma,,0,30.04.2017 12:30,Serie A - Round 34,cat95,2,,31,4,,3,,6,7,9,2,2,5,0,1,4,,Lazio,,3,30.04.2017 12:30,Serie A - Round 34
96,cat96,1,,55,1,,0,,5,2,11,1,0,4,,8,2,,Torino,,1,29.04.2017 20:45,Serie A - Round 34,cat96,2,,45,2,,1,,2,9,4,2,1,0,,0,2,,Sampdoria,,0,29.04.2017 20:45,Serie A - Round 34
97,cat97,1,,51,6,,4,,7,7,14,2,1,0,,5,3,,Torino,,0,29.04.2017 20:45,Serie A - Round 34,cat97,2,,49,0,,2,,7,7,3,2,0,0,,1,2,,Sampdoria,,2,29.04.2017 20:45,Serie A - Round 34
98,cat98,1,,42,2,,3,,6,5,7,1,1,2,,2,3,,Atalanta,,,28.04.2017 20:45,Serie A - Round 34,cat98,2,,58,1,,2,,3,8,4,2,0,2,,2,1,,Juventus,,,28.04.2017 20:45,Serie A - Round 34
99,cat99,1,,27,1,,4,,7,8,6,5,1,0,,1,4,,Atalanta,,3,28.04.2017 20:45,Serie A - Round 34,cat99,2,,73,1,,8,,6,7,12,3,2,2,,4,7,,Juventus,,2,28.04.2017 20:45,Serie A - Round 34
100,cat100,1,,33,4,,4,,6,8,6,2,0,1,,0,2,,Pescara,,2,24.04.2017 20:45,Serie A - Round 33,cat100,2,,67,2,,4,,3,7,15,2,2,4,,9,4,,AS Roma,,0,24.04.2017 20:45,Serie A - Round 33
101,cat101,1,,53,3,,5,,4,11,10,0,1,3,,5,2,,Pescara,,,24.04.2017 20:45,Serie A - Round 33,cat101,2,,47,1,,1,,9,7,8,1,2,3,,5,2,,AS Roma,,,24.04.2017 20:45,Serie A - Round 33
102,cat102,1,,57,0,,1,,3,7,8,1,3,2,,5,3,,Juventus,,0,23.04.2017 20:45,Serie A - Round 33,cat102,2,,43,1,,1,,7,5,4,0,0,0,,2,1,,Genoa,,1,23.04.2017 20:45,Serie A - Round 33
103,cat103,1,,57,1,,2,,7,6,10,1,1,1,,8,1,,Juventus,,,23.04.2017 20:45,Serie A - Round 33,cat103,2,,43,0,,1,,6,9,7,0,0,0,,6,1,,Genoa,,,23.04.2017 20:45,Serie A - Round 33
