,H_cat,H_type,H_Attacks,H_Ball Possession,H_Blocked Shots,H_Completed Passes,H_Corner Kicks,H_Dangerous Attacks,H_Fouls,H_Free Kicks,H_Goal Attempts,H_Goalkeeper Saves,H_Goals,H_Offsides,H_Red Cards,H_Shots off Goal,H_Shots on Goal,H_Tackles,H_Teamnames,H_Total Passes,H_Yellow Cards,H_datetime,H_gameinfo,A_cat,A_type,A_Attacks,A_Ball Possession,A_Blocked Shots,A_Completed Passes,A_Corner Kicks,A_Dangerous Attacks,A_Fouls,A_Free Kicks,A_Goal Attempts,A_Goalkeeper Saves,A_Goals,A_Offsides,A_Red Cards,A_Shots off Goal,A_Shots on Goal,A_Tackles,A_Teamnames,A_Total Passes,A_Yellow Cards,A_datetime,A_gameinfo
10,cat10,1,,41,1,,1,,6,5,7,3,3,0,,2,4,,Eibar,,1,23.05.2015 18:30,LaLiga - Round 38,cat10,2,,59,2,,4,,5,6,6,1,0,0,,1,3,,Cordoba,,0,23.05.2015 18:30,LaLiga - Round 38
11,cat11,1,,43,1,,3,,7,3,5,2,0,2,,2,2,,Eibar,,,23.05.2015 18:30,LaLiga - Round 38,cat11,2,,57,2,,1,,2,8,9,2,0,0,,5,2,,Cordoba,,,23.05.2015 18:30,LaLiga - Round 38
12,cat12,1,,48,0,,3,,5,10,1,0,0,0,,1,0,,Granada CF,,,23.05.2015 18:30,LaLiga - Round 38,cat12,2,,52,1,,0,,9,5,2,0,0,1,,1,0,,Atl. Madrid,,,23.05.2015 18:30,LaLiga - Round 38
13,cat13,1,,54,0,,1,,4,3,1,1,0,0,,1,0,,Granada CF,,,23.05.2015 18:30,LaLiga - Round 38,cat13,2,,46,0,,0,,2,4,1,0,0,0,,0,1,,Atl. Madrid,,,23.05.2015 18:30,LaLiga - Round 38
14,cat14,1,,52,1,,3,,5,14,7,2,0,0,1,3,3,,Malaga,,2,23.05.2015 18:30,LaLiga - Round 38,cat14,2,,48,3,,1,,8,5,6,3,0,7,0,1,2,,Sevilla,,2,23.05.2015 18:30,LaLiga - Round 38
15,cat15,1,,50,1,,3,,8,2,9,1,2,0,,3,5,,Malaga,,,23.05.2015 18:30,LaLiga - Round 38,cat15,2,,50,0,,0,,1,7,6,3,3,1,,2,4,,Sevilla,,,23.05.2015 18:30,LaLiga - Round 38
16,cat16,1,,68,1,,4,,7,7,8,1,1,2,,5,2,,Rayo Vallecano,,1,23.05.2015 18:30,LaLiga - Round 38,cat16,2,,32,2,,1,,6,9,5,1,2,1,,0,3,,Real Sociedad,,0,23.05.2015 18:30,LaLiga - Round 38
17,cat17,1,,64,1,,5,,5,10,5,3,1,4,,3,1,,Rayo Vallecano,,0,23.05.2015 18:30,LaLiga - Round 38,cat17,2,,36,0,,1,,7,8,6,0,2,2,,1,5,,Real Sociedad,,1,23.05.2015 18:30,LaLiga - Round 38
18,cat18,1,,40,1,,0,,8,9,4,2,0,0,,3,0,,Levante,,1,23.05.2015 16:30,LaLiga - Round 38,cat18,2,,60,2,,2,,7,8,6,0,0,1,,2,2,,Elche,,1,23.05.2015 16:30,LaLiga - Round 38
19,cat19,1,,52,1,,4,,6,7,4,4,0,2,,3,0,,Levante,,1,23.05.2015 16:30,LaLiga - Round 38,cat19,2,,48,2,,2,,8,8,9,0,0,0,,3,4,,Elche,,2,23.05.2015 16:30,LaLiga - Round 38
20,cat20,1,,21,0,,4,,9,4,2,3,0,1,,1,1,,Atl. Madrid,,1,17.05.2015 19:00,LaLiga - Round 37,cat20,2,,79,2,,2,,4,10,9,1,0,0,,4,3,,Barcelona,,1,17.05.2015 19:00,LaLiga - Round 37
21,cat21,1,,25,3,,2,,14,4,8,1,0,0,,3,2,,Atl. Madrid,,4,17.05.2015 19:00,LaLiga - Round 37,cat21,2,,75,1,,3,,3,14,6,2,1,1,,3,2,,Barcelona,,2,17.05.2015 19:00,LaLiga - Round 37
22,cat22,1,,43,3,,2,,0,8,8,3,0,3,,5,0,,Cordoba,,,17.05.2015 19:00,LaLiga - Round 37,cat22,2,,57,4,,3,,6,4,10,0,1,1,,2,4,,Rayo Vallecano,,,17.05.2015 19:00,LaLiga - Round 37
23,cat23,1,,41,2,,3,,5,9,6,5,1,1,,2,2,,Cordoba,,,17.05.2015 19:00,LaLiga - Round 37,cat23,2,,59,0,,5,,8,6,12,1,1,1,,6,6,,Rayo Vallecano,,,17.05.2015 19:00,LaLiga - Round 37
24,cat24,1,,63,1,,3,,6,9,3,0,1,2,,1,1,,Dep. La Coruna,,,17.05.2015 19:00,LaLiga - Round 37,cat24,2,,37,0,,1,,9,7,0,0,0,1,,0,0,,Levante,,,17.05.2015 19:00,LaLiga - Round 37
25,cat25,1,,45,4,,5,,6,5,7,1,1,3,,1,2,,Dep. La Coruna,,,17.05.2015 19:00,LaLiga - Round 37,cat25,2,,55,2,,2,,4,7,5,1,0,1,,2,1,,Levante,,,17.05.2015 19:00,LaLiga - Round 37
26,cat26,1,,57,0,,0,,9,6,8,1,2,2,,5,3,,Elche,,,17.05.2015 19:00,LaLiga - Round 37,cat26,2,,43,0,,1,,6,12,4,1,0,1,,3,1,,Ath Bilbao,,,17.05.2015 19:00,LaLiga - Round 37
27,cat27,1,,45,1,,1,,4,6,2,1,0,6,,1,0,,Elche,,2,17.05.2015 19:00,LaLiga - Round 37,cat27,2,,55,4,,8,,6,10,13,0,3,3,,5,4,,Ath Bilbao,,2,17.05.2015 19:00,LaLiga - Round 37
28,cat28,1,,45,1,,1,,9,10,5,1,0,1,,3,1,,Espanyol,,1,17.05.2015 19:00,LaLiga - Round 37,cat28,2,,55,3,,2,,7,10,6,1,0,3,,2,1,,Real Madrid,,1,17.05.2015 19:00,LaLiga - Round 37
29,cat29,1,,45,2,,1,,8,7,10,2,1,2,,6,2,,Espanyol,,1,17.05.2015 19:00,LaLiga - Round 37,cat29,2,,55,1,,3,,5,10,12,1,4,2,,5,6,,Real Madrid,,3,17.05.2015 19:00,LaLiga - Round 37
30,cat30,1,,60,3,,4,,5,4,9,0,1,0,,3,3,,Getafe,,0,17.05.2015 19:00,LaLiga - Round 37,cat30,2,,40,0,,1,,4,5,3,2,1,0,,2,1,,Eibar,,1,17.05.2015 19:00,LaLiga - Round 37
31,cat31,1,,46,1,,2,,6,7,4,0,0,1,,3,0,,Getafe,,0,17.05.2015 19:00,LaLiga - Round 37,cat31,2,,54,1,,3,,8,7,2,0,0,0,,1,0,,Eibar,,1,17.05.2015 19:00,LaLiga - Round 37
32,cat32,1,,67,0,,2,,8,11,2,2,0,2,,1,1,,Real Sociedad,,1,17.05.2015 19:00,LaLiga - Round 37,cat32,2,,33,2,,1,,8,9,10,1,0,3,,6,2,,Granada CF,,1,17.05.2015 19:00,LaLiga - Round 37
33,cat33,1,,61,2,,1,,4,11,5,1,0,1,,3,0,,Real Sociedad,,1,17.05.2015 19:00,LaLiga - Round 37,cat33,2,,39,0,,2,,9,5,5,0,3,2,,1,4,,Granada CF,,1,17.05.2015 19:00,LaLiga - Round 37
34,cat34,1,,48,3,,1,,8,7,6,1,0,1,,2,1,,Sevilla,,,17.05.2015 19:00,LaLiga - Round 37,cat34,2,,52,1,,2,,7,9,8,1,1,0,,5,2,,Almeria,,,17.05.2015 19:00,LaLiga - Round 37
35,cat35,1,,58,2,,4,,9,11,9,1,2,2,0,5,2,,Sevilla,,0,17.05.2015 19:00,LaLiga - Round 37,cat35,2,,42,3,,2,,10,10,6,0,0,1,1,2,1,,Almeria,,4,17.05.2015 19:00,LaLiga - Round 37
36,cat36,1,,52,1,,4,,5,11,6,0,0,0,,3,2,,Valencia,,1,17.05.2015 19:00,LaLiga - Round 37,cat36,2,,48,0,,5,,10,5,7,2,1,1,,6,1,,Celta Vigo,,1,17.05.2015 19:00,LaLiga - Round 37
37,cat37,1,,58,3,,3,,4,9,15,2,1,1,,7,5,,Valencia,,0,17.05.2015 19:00,LaLiga - Round 37,cat37,2,,42,0,,2,,8,5,4,4,0,1,,2,2,,Celta Vigo,,4,17.05.2015 19:00,LaLiga - Round 37
38,cat38,1,,52,0,,1,,6,8,2,2,0,4,,2,0,,Villarreal,,,17.05.2015 19:00,LaLiga - Round 37,cat38,2,,48,3,,3,,7,10,7,0,0,1,,2,2,,Malaga,,,17.05.2015 19:00,LaLiga - Round 37
39,cat39,1,,48,2,,2,,3,8,6,1,2,2,,2,2,,Villarreal,,3,17.05.2015 19:00,LaLiga - Round 37,cat39,2,,52,2,,6,,5,5,8,0,1,5,,4,2,,Malaga,,1,17.05.2015 19:00,LaLiga - Round 37
40,cat40,1,,66,0,,5,,6,7,4,1,1,2,,3,1,,Rayo Vallecano,,,11.05.2015 20:45,LaLiga - Round 36,cat40,2,,34,0,,2,,6,10,2,0,0,1,,1,1,,Getafe,,,11.05.2015 20:45,LaLiga - Round 36
41,cat41,1,,62,2,,3,,8,9,11,2,1,1,1,5,4,,Rayo Vallecano,,2,11.05.2015 20:45,LaLiga - Round 36,cat41,2,,38,2,,3,,6,7,7,3,0,3,1,3,2,,Getafe,,2,11.05.2015 20:45,LaLiga - Round 36
42,cat42,1,,69,1,,2,,6,7,6,2,0,0,,5,0,,Celta Vigo,,2,10.05.2015 21:00,LaLiga - Round 36,cat42,2,,31,0,,0,,8,7,5,0,1,0,,2,3,,Sevilla,,3,10.05.2015 21:00,LaLiga - Round 36
43,cat43,1,,59,1,,2,,11,6,7,1,1,1,,4,2,,Celta Vigo,,1,10.05.2015 21:00,LaLiga - Round 36,cat43,2,,41,0,,2,,7,8,3,1,0,2,,2,1,,Sevilla,,2,10.05.2015 21:00,LaLiga - Round 36
44,cat44,1,,45,1,,3,,5,9,5,2,1,1,,3,1,,Almeria,,1,10.05.2015 19:00,LaLiga - Round 36,cat44,2,,55,1,,1,,8,6,8,0,1,1,,4,3,,Malaga,,1,10.05.2015 19:00,LaLiga - Round 36
45,cat45,1,,45,0,,4,,10,12,5,1,0,0,,2,3,,Almeria,,2,10.05.2015 19:00,LaLiga - Round 36,cat45,2,,55,0,,5,,10,10,6,3,1,2,,4,2,,Malaga,,3,10.05.2015 19:00,LaLiga - Round 36
46,cat46,1,,39,1,,4,,8,3,6,2,1,2,,3,2,,Villarreal,,0,10.05.2015 17:00,LaLiga - Round 36,cat46,2,,61,0,,1,,3,10,5,1,0,0,,3,2,,Elche,,1,10.05.2015 17:00,LaLiga - Round 36
47,cat47,1,,27,1,,4,,7,7,6,0,0,0,,2,3,,Villarreal,,1,10.05.2015 17:00,LaLiga - Round 36,cat47,2,,73,2,,4,,4,7,8,3,0,3,,6,0,,Elche,,1,10.05.2015 17:00,LaLiga - Round 36
48,cat48,1,,38,0,,1,,4,7,4,3,1,0,,2,2,,Levante,,1,10.05.2015 12:00,LaLiga - Round 36,cat48,2,,62,3,,2,,6,4,8,1,1,1,,1,4,,Atl. Madrid,,0,10.05.2015 12:00,LaLiga - Round 36
49,cat49,1,,36,1,,1,,4,11,4,2,1,0,,0,3,,Levante,,1,10.05.2015 12:00,LaLiga - Round 36,cat49,2,,64,4,,4,,10,5,7,2,1,3,,0,3,,Atl. Madrid,,2,10.05.2015 12:00,LaLiga - Round 36
50,cat50,1,,57,1,,1,,4,8,6,0,1,3,,2,3,,Ath Bilbao,,1,09.05.2015 22:00,LaLiga - Round 36,cat50,2,,43,1,,0,,6,7,3,2,0,2,,2,0,,Dep. La Coruna,,0,09.05.2015 22:00,LaLiga - Round 36
51,cat51,1,,45,1,,2,,10,13,5,1,0,2,,2,2,,Ath Bilbao,,3,09.05.2015 22:00,LaLiga - Round 36,cat51,2,,55,2,,3,,4,12,5,2,1,10,,1,2,,Dep. La Coruna,,4,09.05.2015 22:00,LaLiga - Round 36
52,cat52,1,,68,1,,3,,8,11,11,1,0,0,,8,2,,Real Madrid,,2,09.05.2015 20:00,LaLiga - Round 36,cat52,2,,32,0,,3,,11,8,4,2,2,0,,1,3,,Valencia,,1,09.05.2015 20:00,LaLiga - Round 36
53,cat53,1,,54,6,,9,,6,7,18,1,2,2,,4,8,,Real Madrid,,2,09.05.2015 20:00,LaLiga - Round 36,cat53,2,,46,1,,6,,8,7,9,6,0,0,,7,1,,Valencia,,3,09.05.2015 20:00,LaLiga - Round 36
54,cat54,1,,69,1,,4,,3,14,7,0,0,3,,3,3,,Barcelona,,0,09.05.2015 18:00,LaLiga - Round 36,cat54,2,,31,1,,2,,10,6,2,3,0,3,,1,0,,Real Sociedad,,3,09.05.2015 18:00,LaLiga - Round 36
55,cat55,1,,61,1,,6,,6,6,8,1,2,3,,2,5,,Barcelona,,1,09.05.2015 18:00,LaLiga - Round 36,cat55,2,,39,1,,1,,3,9,3,3,0,3,,1,1,,Real Sociedad,,2,09.05.2015 18:00,LaLiga - Round 36
56,cat56,1,,56,2,,6,,10,9,11,1,1,1,0,5,4,,Granada CF,,1,09.05.2015 16:00,LaLiga - Round 36,cat56,2,,44,1,,1,,7,11,2,3,0,2,1,0,1,,Cordoba,,2,09.05.2015 16:00,LaLiga - Round 36
57,cat57,1,,64,2,,2,,6,4,10,0,1,1,0,4,4,,Granada CF,,1,09.05.2015 16:00,LaLiga - Round 36,cat57,2,,36,1,,0,,5,5,2,3,0,1,1,1,0,,Cordoba,,4,09.05.2015 16:00,LaLiga - Round 36
58,cat58,1,,44,0,,1,,8,7,5,4,0,1,,2,3,,Eibar,,1,08.05.2015 20:45,LaLiga - Round 36,cat58,2,,56,0,,1,,5,7,8,3,1,1,,3,5,,Espanyol,,0,08.05.2015 20:45,LaLiga - Round 36
59,cat59,1,,42,0,,3,,9,7,3,0,0,2,,2,1,,Eibar,,1,08.05.2015 20:45,LaLiga - Round 36,cat59,2,,58,0,,1,,7,11,4,1,1,0,,3,1,,Espanyol,,4,08.05.2015 20:45,LaLiga - Round 36
60,cat60,1,,40,0,,2,,3,5,6,0,0,0,,6,0,,Almeria,,,04.05.2015 20:45,LaLiga - Round 35,cat60,2,,60,1,,3,,3,3,4,0,2,2,,1,2,,Celta Vigo,,,04.05.2015 20:45,LaLiga - Round 35
61,cat61,1,,42,3,,1,,9,7,6,1,2,0,1,0,3,,Almeria,,4,04.05.2015 20:45,LaLiga - Round 35,cat61,2,,58,1,,3,,6,9,3,1,0,0,1,1,1,,Celta Vigo,,3,04.05.2015 20:45,LaLiga - Round 35
62,cat62,1,,54,1,,2,,8,8,3,1,0,4,,1,1,,Malaga,,2,03.05.2015 21:00,LaLiga - Round 35,cat62,2,,46,1,,1,,8,12,4,1,1,1,,1,2,,Elche,,0,03.05.2015 21:00,LaLiga - Round 35
63,cat63,1,,64,4,,3,,7,11,18,0,1,3,0,6,8,,Malaga,,1,03.05.2015 21:00,LaLiga - Round 35,cat63,2,,36,0,,1,,10,11,3,7,1,3,1,2,1,,Elche,,1,03.05.2015 21:00,LaLiga - Round 35
64,cat64,1,,70,0,,5,,2,8,8,0,1,1,,4,4,,Valencia,,,03.05.2015 19:00,LaLiga - Round 35,cat64,2,,30,0,,2,,8,3,2,3,0,0,,2,0,,Eibar,,,03.05.2015 19:00,LaLiga - Round 35
65,cat65,1,,64,0,,2,,6,9,5,0,2,2,,3,2,,Valencia,,2,03.05.2015 19:00,LaLiga - Round 35,cat65,2,,36,0,,3,,9,8,5,0,1,1,,4,1,,Eibar,,1,03.05.2015 19:00,LaLiga - Round 35
66,cat66,1,,51,1,,2,,5,8,5,2,1,3,,2,2,,Getafe,,,03.05.2015 17:00,LaLiga - Round 35,cat66,2,,49,1,,4,,8,7,7,1,1,0,,3,3,,Granada CF,,,03.05.2015 17:00,LaLiga - Round 35
67,cat67,1,,53,4,,2,,9,10,12,2,0,2,,5,3,,Getafe,,3,03.05.2015 17:00,LaLiga - Round 35,cat67,2,,47,2,,2,,9,11,7,3,1,1,,2,3,,Granada CF,,4,03.05.2015 17:00,LaLiga - Round 35
68,cat68,1,,39,2,,3,,10,11,7,2,0,0,,3,2,,Espanyol,,,03.05.2015 12:00,LaLiga - Round 35,cat68,2,,61,0,,0,,9,10,4,2,1,2,,1,3,,Rayo Vallecano,,,03.05.2015 12:00,LaLiga - Round 35
69,cat69,1,,51,2,,2,,8,15,5,1,1,1,1,0,3,,Espanyol,,5,03.05.2015 12:00,LaLiga - Round 35,cat69,2,,49,2,,1,,9,9,3,2,0,6,0,0,1,,Rayo Vallecano,,1,03.05.2015 12:00,LaLiga - Round 35
70,cat70,1,,54,0,,1,,5,12,3,0,0,2,,2,1,,Dep. La Coruna,,0,02.05.2015 22:00,LaLiga - Round 35,cat70,2,,46,3,,1,,7,7,3,1,0,5,,0,0,,Villarreal,,2,02.05.2015 22:00,LaLiga - Round 35
71,cat71,1,,58,2,,3,,10,7,6,1,1,3,,2,2,,Dep. La Coruna,,1,02.05.2015 22:00,LaLiga - Round 35,cat71,2,,42,0,,1,,5,12,4,1,1,2,,2,2,,Villarreal,,3,02.05.2015 22:00,LaLiga - Round 35
72,cat72,1,,39,3,,1,,5,5,8,1,1,3,,3,2,,Sevilla,,0,02.05.2015 20:00,LaLiga - Round 35,cat72,2,,61,2,,1,,5,7,7,1,2,1,,2,3,,Real Madrid,,1,02.05.2015 20:00,LaLiga - Round 35
73,cat73,1,,49,3,,7,,6,9,10,1,1,2,,4,3,,Sevilla,,4,02.05.2015 20:00,LaLiga - Round 35,cat73,2,,51,2,,0,,7,8,7,2,1,2,,3,2,,Real Madrid,,1,02.05.2015 20:00,LaLiga - Round 35
74,cat74,1,,49,1,,4,,4,8,5,0,0,4,,2,2,,Atl. Madrid,,1,02.05.2015 18:00,LaLiga - Round 35,cat74,2,,51,0,,1,,8,8,3,2,0,0,,3,0,,Ath Bilbao,,0,02.05.2015 18:00,LaLiga - Round 35
75,cat75,1,,59,1,,5,,4,13,5,0,0,3,0,3,1,,Atl. Madrid,,1,02.05.2015 18:00,LaLiga - Round 35,cat75,2,,41,1,,1,,12,7,4,1,0,2,1,3,0,,Ath Bilbao,,4,02.05.2015 18:00,LaLiga - Round 35
76,cat76,1,,24,0,,1,,6,3,1,2,0,2,,1,0,,Cordoba,,,02.05.2015 16:00,LaLiga - Round 35,cat76,2,,76,5,,6,,3,8,13,0,2,0,,4,4,,Barcelona,,,02.05.2015 16:00,LaLiga - Round 35
77,cat77,1,,26,0,,4,,5,1,4,1,0,0,,3,1,,Cordoba,,1,02.05.2015 16:00,LaLiga - Round 35,cat77,2,,74,2,,2,,0,4,14,1,6,1,,5,7,,Barcelona,,0,02.05.2015 16:00,LaLiga - Round 35
78,cat78,1,,65,0,,1,,3,9,3,0,1,2,,2,1,,Real Sociedad,,0,01.05.2015 20:45,LaLiga - Round 35,cat78,2,,35,1,,2,,9,5,5,0,0,0,,4,0,,Levante,,2,01.05.2015 20:45,LaLiga - Round 35
79,cat79,1,,47,2,,2,,11,5,6,1,2,0,,2,2,,Real Sociedad,,2,01.05.2015 20:45,LaLiga - Round 35,cat79,2,,53,4,,5,,4,11,9,0,0,1,,4,1,,Levante,,2,01.05.2015 20:45,LaLiga - Round 35
80,cat80,1,,54,1,,4,,11,7,4,0,0,0,,2,1,,Granada CF,,0,30.04.2015 22:00,LaLiga - Round 34,cat80,2,,46,2,,0,,5,11,3,1,1,2,,0,1,,Espanyol,,2,30.04.2015 22:00,LaLiga - Round 34
81,cat81,1,,54,1,,4,,8,10,12,1,1,1,,8,3,,Granada CF,,2,30.04.2015 22:00,LaLiga - Round 34,cat81,2,,46,0,,1,,7,9,4,2,1,3,,2,2,,Espanyol,,1,30.04.2015 22:00,LaLiga - Round 34
82,cat82,1,,54,1,,1,,8,8,5,3,1,2,,2,2,,Rayo Vallecano,,,30.04.2015 20:00,LaLiga - Round 34,cat82,2,,46,1,,5,,6,10,6,1,0,2,,2,3,,Valencia,,,30.04.2015 20:00,LaLiga - Round 34
83,cat83,1,,38,1,,3,,13,9,4,1,0,3,1,2,1,,Rayo Vallecano,,2,30.04.2015 20:00,LaLiga - Round 34,cat83,2,,62,1,,3,,9,16,7,1,1,0,1,4,2,,Valencia,,1,30.04.2015 20:00,LaLiga - Round 34
84,cat84,1,,70,1,,1,,1,9,6,0,2,3,,2,3,,Elche,,0,29.04.2015 22:00,LaLiga - Round 34,cat84,2,,30,0,,1,,8,4,1,1,0,2,,1,0,,Dep. La Coruna,,2,29.04.2015 22:00,LaLiga - Round 34
85,cat85,1,,46,2,,2,,6,3,6,5,2,3,,0,4,,Elche,,1,29.04.2015 22:00,LaLiga - Round 34,cat85,2,,54,1,,3,,2,9,9,2,0,1,,3,5,,Dep. La Coruna,,0,29.04.2015 22:00,LaLiga - Round 34
86,cat86,1,,40,2,,4,,3,13,6,1,0,0,,1,3,,Villarreal,,0,29.04.2015 22:00,LaLiga - Round 34,cat86,2,,60,1,,0,,10,2,6,3,0,3,,4,1,,Atl. Madrid,,1,29.04.2015 22:00,LaLiga - Round 34
87,cat87,1,,46,2,,3,,2,9,7,1,0,3,,5,0,,Villarreal,,0,29.04.2015 22:00,LaLiga - Round 34,cat87,2,,54,1,,1,,8,5,6,0,1,1,,3,2,,Atl. Madrid,,4,29.04.2015 22:00,LaLiga - Round 34
88,cat88,1,,74,2,,3,,2,8,8,1,0,1,,5,1,,Celta Vigo,,0,29.04.2015 20:00,LaLiga - Round 34,cat88,2,,26,1,,3,,6,3,4,1,0,2,,2,1,,Malaga,,1,29.04.2015 20:00,LaLiga - Round 34
89,cat89,1,,48,0,,0,,4,8,6,1,1,1,,5,1,,Celta Vigo,,3,29.04.2015 20:00,LaLiga - Round 34,cat89,2,,52,0,,2,,7,5,3,0,0,1,,2,1,,Malaga,,2,29.04.2015 20:00,LaLiga - Round 34
90,cat90,1,,62,2,,1,,10,5,5,1,0,0,,2,1,,Eibar,,0,29.04.2015 20:00,LaLiga - Round 34,cat90,2,,38,2,,1,,4,10,7,1,2,1,,2,3,,Sevilla,,1,29.04.2015 20:00,LaLiga - Round 34
91,cat91,1,,64,4,,3,,7,5,10,2,1,1,,4,2,,Eibar,,2,29.04.2015 20:00,LaLiga - Round 34,cat91,2,,36,1,,1,,6,8,5,1,1,0,,1,3,,Sevilla,,1,29.04.2015 20:00,LaLiga - Round 34
92,cat92,1,,56,0,,3,,5,9,8,0,1,0,,5,3,,Real Madrid,,,29.04.2015 20:00,LaLiga - Round 34,cat92,2,,44,1,,1,,9,5,2,2,0,0,,1,0,,Almeria,,,29.04.2015 20:00,LaLiga - Round 34
93,cat93,1,,58,2,,7,,4,3,10,0,2,0,,7,1,,Real Madrid,,1,29.04.2015 20:00,LaLiga - Round 34,cat93,2,,42,3,,3,,3,4,5,-1,0,0,,2,0,,Almeria,,0,29.04.2015 20:00,LaLiga - Round 34
94,cat94,1,,52,1,,3,,9,8,4,3,0,3,,2,1,,Ath Bilbao,,1,28.04.2015 22:00,LaLiga - Round 34,cat94,2,,48,0,,2,,8,12,7,1,0,1,,4,3,,Real Sociedad,,0,28.04.2015 22:00,LaLiga - Round 34
95,cat95,1,,66,1,,4,,7,4,7,4,1,3,0,4,2,,Ath Bilbao,,1,28.04.2015 22:00,LaLiga - Round 34,cat95,2,,34,0,,1,,5,10,6,1,1,0,1,1,5,,Real Sociedad,,2,28.04.2015 22:00,LaLiga - Round 34
96,cat96,1,,54,0,,5,,8,5,9,1,1,1,,7,2,,Levante,,0,28.04.2015 22:00,LaLiga - Round 34,cat96,2,,46,1,,2,,5,9,5,1,0,0,,3,1,,Cordoba,,1,28.04.2015 22:00,LaLiga - Round 34
97,cat97,1,,34,1,,1,,9,6,4,0,0,1,,2,1,,Levante,,3,28.04.2015 22:00,LaLiga - Round 34,cat97,2,,66,0,,3,,5,10,3,1,0,1,,3,0,,Cordoba,,2,28.04.2015 22:00,LaLiga - Round 34
98,cat98,1,,80,1,,2,,2,3,13,3,5,0,,5,7,,Barcelona,,,28.04.2015 20:00,LaLiga - Round 34,cat98,2,,20,0,,2,,3,2,4,2,0,1,,1,3,,Getafe,,,28.04.2015 20:00,LaLiga - Round 34
99,cat99,1,,66,1,,3,,9,4,8,0,1,1,,2,5,,Barcelona,,,28.04.2015 20:00,LaLiga - Round 34,cat99,2,,34,1,,4,,2,10,3,4,0,2,,2,0,,Getafe,,,28.04.2015 20:00,LaLiga - Round 34
100,cat100,1,,69,1,,1,,5,9,8,0,2,1,,4,3,,Valencia,,,27.04.2015 20:45,LaLiga - Round 33,cat100,2,,31,0,,3,,10,5,0,1,0,0,,0,0,,Granada CF,,,27.04.2015 20:45,LaLiga - Round 33
