,H_cat,H_type,H_Attacks,H_Ball Possession,H_Blocked Shots,H_Completed Passes,H_Corner Kicks,H_Dangerous Attacks,H_Fouls,H_Free Kicks,H_Goal Attempts,H_Goalkeeper Saves,H_Goals,H_Offsides,H_Red Cards,H_Shots off Goal,H_Shots on Goal,H_Tackles,H_Teamnames,H_Total Passes,H_Yellow Cards,H_datetime,H_gameinfo,A_cat,A_type,A_Attacks,A_Ball Possession,A_Blocked Shots,A_Completed Passes,A_Corner Kicks,A_Dangerous Attacks,A_Fouls,A_Free Kicks,A_Goal Attempts,A_Goalkeeper Saves,A_Goals,A_Offsides,A_Red Cards,A_Shots off Goal,A_Shots on Goal,A_Tackles,A_Teamnames,A_Total Passes,A_Yellow Cards,A_datetime,A_gameinfo
10,cat10,1,,54,1,,0,,2,6,8,2,1,1,,5,2,,Southampton,,,15.05.2016 16:00,Premier League - Round 38,cat10,2,,46,3,,2,,6,3,6,1,0,0,,1,2,,Crystal Palace,,,15.05.2016 16:00,Premier League - Round 38
11,cat11,1,,46,1,,2,,5,8,10,1,3,1,,6,3,,Southampton,,1,15.05.2016 16:00,Premier League - Round 38,cat11,2,,54,5,,3,,8,6,10,0,1,1,,3,2,,Crystal Palace,,2,15.05.2016 16:00,Premier League - Round 38
12,cat12,1,,45,0,,1,,5,7,1,1,0,2,,1,0,,Stoke,,1,15.05.2016 16:00,Premier League - Round 38,cat12,2,,55,5,,4,,6,7,9,0,1,1,,2,2,,West Ham,,1,15.05.2016 16:00,Premier League - Round 38
13,cat13,1,,49,1,,3,,3,7,6,4,2,4,,1,4,,Stoke,,2,15.05.2016 16:00,Premier League - Round 38,cat13,2,,51,2,,6,,6,8,10,2,0,1,,4,4,,West Ham,,0,15.05.2016 16:00,Premier League - Round 38
14,cat14,1,,55,1,,3,,1,9,3,4,1,2,,1,1,,Swansea,,0,15.05.2016 16:00,Premier League - Round 38,cat14,2,,45,2,,1,,9,3,13,0,1,1,,6,5,,Manchester City,,2,15.05.2016 16:00,Premier League - Round 38
15,cat15,1,,45,0,,1,,3,10,1,0,0,0,,1,0,,Swansea,,1,15.05.2016 16:00,Premier League - Round 38,cat15,2,,55,1,,3,,10,3,5,0,0,1,,4,0,,Manchester City,,1,15.05.2016 16:00,Premier League - Round 38
16,cat16,1,,51,3,,2,,1,6,11,1,0,1,,5,3,,Watford,,,15.05.2016 16:00,Premier League - Round 38,cat16,2,,49,1,,4,,4,2,4,3,1,2,,1,2,,Sunderland,,,15.05.2016 16:00,Premier League - Round 38
17,cat17,1,,57,1,,5,,10,6,10,1,2,0,,6,3,,Watford,,1,15.05.2016 16:00,Premier League - Round 38,cat17,2,,43,0,,0,,6,10,2,1,1,2,,0,2,,Sunderland,,0,15.05.2016 16:00,Premier League - Round 38
18,cat18,1,,31,1,,0,,8,4,2,2,1,1,,0,1,,West Brom,,1,15.05.2016 16:00,Premier League - Round 38,cat18,2,,69,1,,2,,4,8,6,0,1,0,,2,3,,Liverpool,,1,15.05.2016 16:00,Premier League - Round 38
19,cat19,1,,35,4,,7,,3,10,11,0,0,0,,7,0,,West Brom,,2,15.05.2016 16:00,Premier League - Round 38,cat19,2,,65,0,,3,,10,4,1,0,0,0,,1,0,,Liverpool,,0,15.05.2016 16:00,Premier League - Round 38
20,cat20,1,,52,4,,3,,7,5,14,2,0,1,,6,4,,Liverpool,,1,11.05.2016 21:00,Premier League - Round 30,cat20,2,,48,2,,1,,4,8,8,4,1,1,,3,3,,Chelsea,,0,11.05.2016 21:00,Premier League - Round 30
21,cat21,1,,58,5,,4,,4,9,13,4,1,0,,4,4,,Liverpool,,2,11.05.2016 21:00,Premier League - Round 30,cat21,2,,42,1,,2,,8,4,5,3,0,1,,0,4,,Chelsea,,1,11.05.2016 21:00,Premier League - Round 30
22,cat22,1,,59,3,,4,,2,6,11,2,3,3,,3,5,,Norwich,,0,11.05.2016 20:45,Premier League - Round 35,cat22,2,,41,0,,1,,4,4,3,2,1,1,,0,3,,Watford,,1,11.05.2016 20:45,Premier League - Round 35
23,cat23,1,,53,3,,1,,6,10,7,3,1,2,,3,1,,Norwich,,2,11.05.2016 20:45,Premier League - Round 35,cat23,2,,47,2,,0,,8,8,8,0,1,2,,2,4,,Watford,,2,11.05.2016 20:45,Premier League - Round 35
24,cat24,1,,44,3,,2,,6,7,8,0,2,2,,1,4,,Sunderland,,,11.05.2016 20:45,Premier League - Round 30,cat24,2,,56,0,,0,,6,8,2,2,0,1,,2,0,,Everton,,,11.05.2016 20:45,Premier League - Round 30
25,cat25,1,,32,0,,3,,9,1,5,6,1,0,,2,3,,Sunderland,,1,11.05.2016 20:45,Premier League - Round 30,cat25,2,,68,6,,5,,1,9,15,2,0,0,,3,6,,Everton,,0,11.05.2016 20:45,Premier League - Round 30
26,cat26,1,,38,1,,4,,3,6,10,0,1,1,,6,3,,West Ham,,,10.05.2016 20:45,Premier League - Round 35,cat26,2,,62,0,,1,,6,4,1,2,0,0,,1,0,,Manchester Utd,,,10.05.2016 20:45,Premier League - Round 35
27,cat27,1,,44,1,,2,,3,15,9,0,2,0,,6,2,,West Ham,,1,10.05.2016 20:45,Premier League - Round 35,cat27,2,,56,0,,1,,12,3,2,0,2,2,,0,2,,Manchester Utd,,3,10.05.2016 20:45,Premier League - Round 35
28,cat28,1,,70,4,,6,,4,7,9,0,1,0,,4,1,,Liverpool,,,08.05.2016 17:00,Premier League - Round 37,cat28,2,,30,3,,4,,6,4,7,0,0,1,,4,0,,Watford,,,08.05.2016 17:00,Premier League - Round 37
29,cat29,1,,62,2,,2,,6,10,10,3,1,2,,4,4,,Liverpool,,,08.05.2016 17:00,Premier League - Round 37,cat29,2,,38,0,,4,,9,8,7,3,0,0,,4,3,,Watford,,,08.05.2016 17:00,Premier League - Round 37
30,cat30,1,,62,2,,5,,7,5,6,0,1,0,,3,1,,Manchester City,,,08.05.2016 17:00,Premier League - Round 37,cat30,2,,38,0,,1,,4,7,1,0,1,1,,0,1,,Arsenal,,,08.05.2016 17:00,Premier League - Round 37
31,cat31,1,,52,0,,2,,9,8,8,0,1,3,,6,2,,Manchester City,,2,08.05.2016 17:00,Premier League - Round 37,cat31,2,,48,1,,1,,6,12,4,1,1,2,,2,1,,Arsenal,,1,08.05.2016 17:00,Premier League - Round 37
32,cat32,1,,69,2,,4,,6,6,11,0,1,0,,4,5,,Tottenham,,,08.05.2016 14:30,Premier League - Round 37,cat32,2,,31,1,,2,,4,6,4,4,1,3,,2,1,,Southampton,,,08.05.2016 14:30,Premier League - Round 37
33,cat33,1,,73,3,,6,,2,13,9,0,0,1,,5,1,,Tottenham,,0,08.05.2016 14:30,Premier League - Round 37,cat33,2,,27,2,,0,,11,3,6,1,1,1,,3,1,,Southampton,,3,08.05.2016 14:30,Premier League - Round 37
34,cat34,1,,36,2,,3,,2,4,11,0,2,1,,5,4,,Leicester,,0,07.05.2016 18:30,Premier League - Round 37,cat34,2,,64,1,,1,,5,2,3,2,0,1,,2,0,,Everton,,1,07.05.2016 18:30,Premier League - Round 37
35,cat35,1,,46,8,,9,,2,6,21,4,1,1,,9,4,,Leicester,,0,07.05.2016 18:30,Premier League - Round 37,cat35,2,,54,0,,3,,7,4,6,3,1,0,,1,5,,Everton,,2,07.05.2016 18:30,Premier League - Round 37
36,cat36,1,,54,0,,0,,4,5,1,1,0,0,,1,0,,Aston Villa,,,07.05.2016 16:00,Premier League - Round 37,cat36,2,,46,0,,1,,5,4,2,0,0,0,,1,1,,Newcastle,,,07.05.2016 16:00,Premier League - Round 37
37,cat37,1,,38,0,,0,,4,9,1,2,0,1,,1,0,,Aston Villa,,1,07.05.2016 16:00,Premier League - Round 37,cat37,2,,62,1,,4,,8,5,7,0,0,1,,4,2,,Newcastle,,1,07.05.2016 16:00,Premier League - Round 37
38,cat38,1,,71,0,,2,,4,4,4,2,0,0,,3,1,,Bournemouth,,1,07.05.2016 16:00,Premier League - Round 37,cat38,2,,29,1,,3,,4,3,6,1,1,1,,2,3,,West Brom,,0,07.05.2016 16:00,Premier League - Round 37
39,cat39,1,,67,2,,3,,1,6,8,1,1,1,,3,3,,Bournemouth,,1,07.05.2016 16:00,Premier League - Round 37,cat39,2,,33,1,,0,,4,3,6,2,0,2,,4,1,,West Brom,,1,07.05.2016 16:00,Premier League - Round 37
40,cat40,1,,63,4,,2,,5,12,9,2,0,0,,3,2,,Crystal Palace,,1,07.05.2016 16:00,Premier League - Round 37,cat40,2,,37,0,,1,,10,5,5,2,1,2,,2,3,,Stoke,,2,07.05.2016 16:00,Premier League - Round 37
41,cat41,1,,53,3,,2,,3,10,8,0,2,1,,3,2,,Crystal Palace,,1,07.05.2016 16:00,Premier League - Round 37,cat41,2,,47,2,,2,,8,4,7,0,0,1,,5,0,,Stoke,,1,07.05.2016 16:00,Premier League - Round 37
42,cat42,1,,31,2,,0,,3,4,5,2,1,4,,1,2,,Sunderland,,0,07.05.2016 16:00,Premier League - Round 37,cat42,2,,69,0,,2,,4,7,4,1,2,0,,0,4,,Chelsea,,1,07.05.2016 16:00,Premier League - Round 37
43,cat43,1,,31,5,,3,,8,6,10,4,2,2,0,3,2,,Sunderland,,4,07.05.2016 16:00,Premier League - Round 37,cat43,2,,69,1,,1,,5,10,5,0,0,1,1,0,4,,Chelsea,,2,07.05.2016 16:00,Premier League - Round 37
44,cat44,1,,60,3,,7,,5,6,12,1,0,0,,6,3,,West Ham,,,07.05.2016 16:00,Premier League - Round 37,cat44,2,,40,1,,0,,4,5,6,3,2,2,,2,3,,Swansea,,,07.05.2016 16:00,Premier League - Round 37
45,cat45,1,,44,7,,6,,6,4,13,1,1,3,,2,4,,West Ham,,3,07.05.2016 16:00,Premier League - Round 37,cat45,2,,56,3,,3,,4,9,7,3,2,0,,1,3,,Swansea,,0,07.05.2016 16:00,Premier League - Round 37
46,cat46,1,,38,2,,1,,7,8,3,1,0,0,,0,1,,Norwich,,,07.05.2016 13:45,Premier League - Round 37,cat46,2,,62,6,,3,,7,7,8,1,0,1,,1,1,,Manchester Utd,,,07.05.2016 13:45,Premier League - Round 37
47,cat47,1,,27,1,,0,,4,3,5,0,0,0,,3,1,,Norwich,,1,07.05.2016 13:45,Premier League - Round 37,cat47,2,,73,1,,3,,3,4,7,1,1,0,,5,1,,Manchester Utd,,0,07.05.2016 13:45,Premier League - Round 37
48,cat48,1,,47,1,,4,,4,9,6,0,0,2,,4,1,,Chelsea,,1,02.05.2016 21:00,Premier League - Round 36,cat48,2,,53,4,,1,,10,8,10,1,2,0,,4,2,,Tottenham,,3,02.05.2016 21:00,Premier League - Round 36
49,cat49,1,,49,2,,3,,5,10,7,3,2,1,,1,4,,Chelsea,,2,02.05.2016 21:00,Premier League - Round 36,cat49,2,,51,2,,7,,10,6,6,2,0,0,,1,3,,Tottenham,,6,02.05.2016 21:00,Premier League - Round 36
50,cat50,1,,46,1,,5,,5,2,9,2,2,1,,5,3,,Southampton,,1,01.05.2016 17:30,Premier League - Round 36,cat50,2,,54,0,,2,,2,6,3,1,1,0,,0,3,,Manchester City,,1,01.05.2016 17:30,Premier League - Round 36
51,cat51,1,,34,1,,3,,7,7,5,1,2,2,,0,4,,Southampton,,1,01.05.2016 17:30,Premier League - Round 36,cat51,2,,66,0,,0,,7,9,3,2,1,0,,1,2,,Manchester City,,0,01.05.2016 17:30,Premier League - Round 36
52,cat52,1,,72,6,,4,,9,2,11,0,1,1,,2,3,,Manchester Utd,,,01.05.2016 15:05,Premier League - Round 36,cat52,2,,28,1,,2,,2,10,5,2,1,0,,3,1,,Leicester,,,01.05.2016 15:05,Premier League - Round 36
53,cat53,1,,68,2,,2,,7,8,10,2,0,0,0,5,3,,Manchester Utd,,3,01.05.2016 15:05,Premier League - Round 36,cat53,2,,32,3,,3,,8,7,9,3,0,0,1,4,2,,Leicester,,2,01.05.2016 15:05,Premier League - Round 36
54,cat54,1,,48,2,,3,,5,6,11,2,2,1,,2,7,,Swansea,,1,01.05.2016 13:00,Premier League - Round 36,cat54,2,,52,2,,2,,7,6,7,5,0,0,,3,2,,Liverpool,,2,01.05.2016 13:00,Premier League - Round 36
55,cat55,1,,48,3,,1,,7,6,7,0,1,0,0,2,2,,Swansea,,1,01.05.2016 13:00,Premier League - Round 36,cat55,2,,52,3,,5,,6,8,4,1,1,0,1,0,1,,Liverpool,,2,01.05.2016 13:00,Premier League - Round 36
56,cat56,1,,69,4,,3,,5,3,7,3,0,2,,3,0,,Arsenal,,,30.04.2016 18:30,Premier League - Round 36,cat56,2,,31,0,,0,,2,7,7,0,0,1,,4,3,,Norwich,,,30.04.2016 18:30,Premier League - Round 36
57,cat57,1,,69,1,,4,,3,6,7,0,1,1,,3,3,,Arsenal,,1,30.04.2016 18:30,Premier League - Round 36,cat57,2,,31,3,,3,,5,4,5,2,0,1,,2,0,,Norwich,,0,30.04.2016 18:30,Premier League - Round 36
58,cat58,1,,64,2,,2,,2,5,7,0,1,0,,3,2,,Everton,,,30.04.2016 16:00,Premier League - Round 36,cat58,2,,36,3,,2,,5,2,5,1,1,0,,1,1,,Bournemouth,,,30.04.2016 16:00,Premier League - Round 36
59,cat59,1,,50,1,,1,,2,4,5,1,1,1,,1,3,,Everton,,1,30.04.2016 16:00,Premier League - Round 36,cat59,2,,50,4,,3,,3,3,11,2,0,1,,6,1,,Bournemouth,,0,30.04.2016 16:00,Premier League - Round 36
60,cat60,1,,48,0,,1,,4,7,4,2,0,0,,2,2,,Newcastle,,1,30.04.2016 16:00,Premier League - Round 36,cat60,2,,52,0,,4,,6,4,6,2,0,1,,4,2,,Crystal Palace,,0,30.04.2016 16:00,Premier League - Round 36
61,cat61,1,,52,3,,3,,7,6,6,1,1,0,,1,2,,Newcastle,,1,30.04.2016 16:00,Premier League - Round 36,cat61,2,,48,1,,4,,6,6,3,1,0,0,,1,1,,Crystal Palace,,0,30.04.2016 16:00,Premier League - Round 36
62,cat62,1,,58,2,,2,,4,8,5,3,0,1,,2,1,,Stoke,,,30.04.2016 16:00,Premier League - Round 36,cat62,2,,42,2,,3,,7,5,8,1,0,1,,3,3,,Sunderland,,,30.04.2016 16:00,Premier League - Round 36
63,cat63,1,,47,0,,0,,9,5,6,1,1,0,,4,2,,Stoke,,2,30.04.2016 16:00,Premier League - Round 36,cat63,2,,53,2,,5,,6,6,6,1,1,0,,2,2,,Sunderland,,2,30.04.2016 16:00,Premier League - Round 36
64,cat64,1,,64,2,,4,,3,6,10,0,1,1,,6,2,,Watford,,0,30.04.2016 16:00,Premier League - Round 36,cat64,2,,36,0,,1,,5,4,3,1,1,1,,2,1,,Aston Villa,,2,30.04.2016 16:00,Premier League - Round 36
65,cat65,1,,66,3,,4,,11,7,7,0,2,0,0,1,3,,Watford,,2,30.04.2016 16:00,Premier League - Round 36,cat65,2,,34,1,,3,,5,11,4,1,1,2,1,2,1,,Aston Villa,,1,30.04.2016 16:00,Premier League - Round 36
66,cat66,1,,38,2,,3,,8,2,5,1,0,1,,2,1,,West Brom,,,30.04.2016 16:00,Premier League - Round 36,cat66,2,,62,1,,3,,2,9,6,1,2,0,,2,3,,West Ham,,,30.04.2016 16:00,Premier League - Round 36
67,cat67,1,,44,1,,5,,6,6,8,0,0,2,,5,2,,West Brom,,,30.04.2016 16:00,Premier League - Round 36,cat67,2,,56,0,,3,,5,8,1,2,1,1,,0,1,,West Ham,,,30.04.2016 16:00,Premier League - Round 36
68,cat68,1,,72,6,,6,,2,8,12,0,1,0,,4,2,,Tottenham,,,25.04.2016 21:00,Premier League - Round 35,cat68,2,,28,4,,2,,7,2,6,1,0,1,,2,0,,West Brom,,,25.04.2016 21:00,Premier League - Round 35
69,cat69,1,,60,2,,3,,6,6,7,2,0,1,,5,0,,Tottenham,,0,25.04.2016 21:00,Premier League - Round 35,cat69,2,,40,1,,5,,6,7,10,0,1,0,,6,3,,West Brom,,1,25.04.2016 21:00,Premier League - Round 35
70,cat70,1,,38,1,,2,,7,5,5,0,2,1,,0,4,,Leicester,,,24.04.2016 17:15,Premier League - Round 35,cat70,2,,62,2,,5,,4,8,4,2,0,1,,2,0,,Swansea,,,24.04.2016 17:15,Premier League - Round 35
71,cat71,1,,38,2,,2,,8,6,13,1,2,2,,6,5,,Leicester,,1,24.04.2016 17:15,Premier League - Round 35,cat71,2,,62,2,,1,,6,10,5,3,0,0,,2,1,,Swansea,,2,24.04.2016 17:15,Premier League - Round 35
72,cat72,1,,25,3,,2,,4,5,6,4,0,0,,3,0,,Sunderland,,0,24.04.2016 15:05,Premier League - Round 35,cat72,2,,75,4,,5,,4,4,11,0,0,1,,3,4,,Arsenal,,1,24.04.2016 15:05,Premier League - Round 35
73,cat73,1,,36,0,,5,,6,7,6,2,0,5,,3,3,,Sunderland,,2,24.04.2016 15:05,Premier League - Round 35,cat73,2,,64,4,,2,,4,11,8,3,0,3,,2,2,,Arsenal,,3,24.04.2016 15:05,Premier League - Round 35
74,cat74,1,,46,2,,3,,2,9,10,0,1,0,,5,3,,Aston Villa,,,23.04.2016 16:00,Premier League - Round 35,cat74,2,,54,3,,5,,6,3,9,2,2,3,,4,2,,Southampton,,,23.04.2016 16:00,Premier League - Round 35
75,cat75,1,,38,0,,3,,6,3,5,3,1,0,,2,3,,Aston Villa,,,23.04.2016 16:00,Premier League - Round 35,cat75,2,,62,1,,6,,3,6,8,2,2,1,,2,5,,Southampton,,,23.04.2016 16:00,Premier League - Round 35
76,cat76,1,,48,0,,5,,6,2,8,0,1,0,,4,4,,Bournemouth,,,23.04.2016 16:00,Premier League - Round 35,cat76,2,,52,3,,1,,1,6,8,3,2,1,,3,2,,Chelsea,,,23.04.2016 16:00,Premier League - Round 35
77,cat77,1,,42,3,,5,,5,5,5,0,0,0,,2,0,,Bournemouth,,1,23.04.2016 16:00,Premier League - Round 35,cat77,2,,58,5,,6,,3,5,8,0,2,2,,1,2,,Chelsea,,0,23.04.2016 16:00,Premier League - Round 35
78,cat78,1,,63,1,,1,,4,10,4,0,2,2,,1,2,,Liverpool,,0,23.04.2016 16:00,Premier League - Round 35,cat78,2,,37,0,,3,,9,6,2,0,0,1,,2,0,,Newcastle,,1,23.04.2016 16:00,Premier League - Round 35
79,cat79,1,,71,5,,4,,4,8,9,1,0,1,,2,2,,Liverpool,,1,23.04.2016 16:00,Premier League - Round 35,cat79,2,,29,0,,1,,8,5,4,2,2,0,,1,3,,Newcastle,,0,23.04.2016 16:00,Premier League - Round 35
80,cat80,1,,61,1,,4,,4,3,5,1,2,0,,2,2,,Manchester City,,,23.04.2016 13:45,Premier League - Round 35,cat80,2,,39,0,,2,,3,4,6,0,0,1,,5,1,,Stoke,,,23.04.2016 13:45,Premier League - Round 35
81,cat81,1,,45,1,,5,,4,6,6,1,2,1,,1,4,,Manchester City,,,23.04.2016 13:45,Premier League - Round 35,cat81,2,,55,1,,2,,5,5,8,2,0,1,,6,1,,Stoke,,,23.04.2016 13:45,Premier League - Round 35
82,cat82,1,,72,1,,0,,5,9,7,0,2,2,,4,2,,Arsenal,,0,21.04.2016 20:45,Premier League - Round 30,cat82,2,,28,1,,4,,9,7,2,0,0,0,,1,0,,West Brom,,1,21.04.2016 20:45,Premier League - Round 30
83,cat83,1,,70,2,,2,,9,5,8,1,0,1,,2,4,,Arsenal,,,21.04.2016 20:45,Premier League - Round 30,cat83,2,,30,2,,2,,5,10,6,4,0,0,,3,1,,West Brom,,,21.04.2016 20:45,Premier League - Round 30
84,cat84,1,,62,7,,5,,5,6,18,0,2,0,,5,6,,Liverpool,,1,20.04.2016 21:00,Premier League - Round 27,cat84,2,,38,1,,1,,6,5,3,4,0,0,,2,0,,Everton,,1,20.04.2016 21:00,Premier League - Round 27
85,cat85,1,,72,3,,4,,3,5,19,0,2,2,0,9,7,,Liverpool,,,20.04.2016 21:00,Premier League - Round 27,cat85,2,,28,0,,0,,5,4,0,5,0,1,1,0,0,,Everton,,,20.04.2016 21:00,Premier League - Round 27
86,cat86,1,,62,1,,3,,6,5,7,0,1,2,,0,6,,Manchester Utd,,0,20.04.2016 21:00,Premier League - Round 30,cat86,2,,38,1,,2,,4,8,2,5,0,1,,1,0,,Crystal Palace,,2,20.04.2016 21:00,Premier League - Round 30
87,cat87,1,,70,2,,7,,7,3,9,0,1,1,,3,4,,Manchester Utd,,1,20.04.2016 21:00,Premier League - Round 30,cat87,2,,30,3,,0,,3,8,3,3,0,0,,0,0,,Crystal Palace,,0,20.04.2016 21:00,Premier League - Round 30
88,cat88,1,,44,2,,1,,4,7,10,2,2,2,,4,4,,West Ham,,0,20.04.2016 20:45,Premier League - Round 30,cat88,2,,56,1,,0,,6,6,3,2,0,2,,0,2,,Watford,,1,20.04.2016 20:45,Premier League - Round 30
89,cat89,1,,49,3,,3,,7,10,8,1,1,0,0,2,3,,West Ham,,0,20.04.2016 20:45,Premier League - Round 30,cat89,2,,51,0,,2,,11,7,4,2,1,0,1,2,2,,Watford,,3,20.04.2016 20:45,Premier League - Round 30
90,cat90,1,,45,0,,2,,2,7,3,0,1,1,,1,2,,Newcastle,,1,19.04.2016 20:45,Premier League - Round 27,cat90,2,,55,0,,0,,4,3,2,1,1,3,,1,1,,Manchester City,,0,19.04.2016 20:45,Premier League - Round 27
91,cat91,1,,41,0,,3,,11,4,2,4,0,1,,1,1,,Newcastle,,2,19.04.2016 20:45,Premier League - Round 27,cat91,2,,59,1,,3,,4,12,7,1,0,0,,2,4,,Manchester City,,2,19.04.2016 20:45,Premier League - Round 27
92,cat92,1,,54,2,,4,,6,8,5,1,0,0,,2,1,,Stoke,,,18.04.2016 21:00,Premier League - Round 34,cat92,2,,46,3,,2,,8,4,11,1,1,0,,6,2,,Tottenham,,,18.04.2016 21:00,Premier League - Round 34
93,cat93,1,,48,2,,1,,6,5,7,1,0,0,,4,1,,Stoke,,2,18.04.2016 21:00,Premier League - Round 34,cat93,2,,52,1,,1,,4,6,12,1,3,1,,7,4,,Tottenham,,0,18.04.2016 21:00,Premier League - Round 34
94,cat94,1,,78,3,,6,,5,5,7,1,1,1,,2,2,,Arsenal,,,17.04.2016 17:00,Premier League - Round 34,cat94,2,,22,1,,2,,4,6,4,1,0,1,,2,1,,Crystal Palace,,,17.04.2016 17:00,Premier League - Round 34
95,cat95,1,,66,4,,4,,2,10,14,0,0,1,,6,4,,Arsenal,,0,17.04.2016 17:00,Premier League - Round 34,cat95,2,,34,0,,3,,9,3,3,4,1,1,,2,1,,Crystal Palace,,2,17.04.2016 17:00,Premier League - Round 34
96,cat96,1,,53,3,,2,,6,6,6,3,0,0,,2,1,,Bournemouth,,,17.04.2016 14:30,Premier League - Round 34,cat96,2,,47,3,,1,,4,7,11,1,2,2,,3,5,,Liverpool,,,17.04.2016 14:30,Premier League - Round 34
97,cat97,1,,49,5,,3,,3,6,11,1,1,2,,3,3,,Bournemouth,,,17.04.2016 14:30,Premier League - Round 34,cat97,2,,51,1,,3,,5,5,8,2,0,1,,6,1,,Liverpool,,,17.04.2016 14:30,Premier League - Round 34
98,cat98,1,,49,0,,0,,9,8,3,1,1,1,,2,1,,Leicester,,1,17.04.2016 14:30,Premier League - Round 34,cat98,2,,51,1,,1,,8,10,6,0,0,0,,4,1,,West Ham,,3,17.04.2016 14:30,Premier League - Round 34
99,cat99,1,,37,0,,0,,5,5,3,1,1,1,1,2,1,,Leicester,,2,17.04.2016 14:30,Premier League - Round 34,cat99,2,,63,2,,4,,6,5,13,0,2,0,0,8,3,,West Ham,,0,17.04.2016 14:30,Premier League - Round 34
100,cat100,1,,52,3,,8,,3,9,6,4,0,2,,2,1,,Chelsea,,0,16.04.2016 18:30,Premier League - Round 34,cat100,2,,48,0,,3,,8,6,5,1,1,1,,0,5,,Manchester City,,2,16.04.2016 18:30,Premier League - Round 34
101,cat101,1,,52,1,,3,,9,7,5,1,0,3,1,1,3,,Chelsea,,2,16.04.2016 18:30,Premier League - Round 34,cat101,2,,48,2,,0,,7,11,6,3,2,0,0,1,3,,Manchester City,,1,16.04.2016 18:30,Premier League - Round 34
102,cat102,1,,54,2,,2,,5,11,2,1,0,0,,0,0,,Everton,,1,16.04.2016 16:00,Premier League - Round 34,cat102,2,,46,3,,5,,9,5,11,0,0,2,,7,1,,Southampton,,0,16.04.2016 16:00,Premier League - Round 34
103,cat103,1,,43,1,,1,,3,6,5,2,1,0,,2,2,,Everton,,0,16.04.2016 16:00,Premier League - Round 34,cat103,2,,57,2,,5,,5,2,7,1,1,1,,2,3,,Southampton,,1,16.04.2016 16:00,Premier League - Round 34
