,H_datetime,H_gameinfo,H_Teamnames,H_Goals,H_Ball Possession,H_Goal Attempts,H_Shots on Goal,H_Shots off Goal,H_Blocked Shots,H_Free Kicks,H_Corner Kicks,H_Offsides,H_Goalkeeper Saves,H_Fouls,H_Yellow Cards,H_Red Cards,H_Total Passes,H_Completed Passes,H_Tackles,H_Attacks,H_Dangerous Attacks,A_datetime,A_gameinfo,A_Teamnames,A_Goals,A_Ball Possession,A_Goal Attempts,A_Shots on Goal,A_Shots off Goal,A_Blocked Shots,A_Free Kicks,A_Corner Kicks,A_Offsides,A_Goalkeeper Saves,A_Fouls,A_Yellow Cards,A_Red Cards,A_Total Passes,A_Completed Passes,A_Tackles,A_Attacks,A_Dangerous Attacks,H_cat
448,06.01.2021 06:00,FootballFootballITALY: Serie A - Round 16,Sassuolo,0,65,7,2,3,2,6,5,0,1,4,1,,,316,9,74,39,06.01.2021 06:00,FootballFootballITALY: Serie A - Round 16,Genoa,0,35,5,1,2,2,4,1,0,2,7,2,,,131,6,40,28,cat453
449,06.01.2021 06:00,FootballFootballITALY: Serie A - Round 16,Sassuolo,2,63,6,4,1,1,4,3,0,1,10,2,,,252,7,69,27,06.01.2021 06:00,FootballFootballITALY: Serie A - Round 16,Genoa,1,37,2,2,0,0,10,1,1,2,3,1,,,140,9,43,13,cat454
450,06.01.2021 06:00,FootballFootballITALY: Serie A - Round 16,Torino,0,39,7,3,1,3,8,2,0,1,5,1,,,138,6,53,23,06.01.2021 06:00,FootballFootballITALY: Serie A - Round 16,Verona,0,61,4,1,2,1,7,1,3,3,5,1,,,223,5,70,27,cat455
451,06.01.2021 06:00,FootballFootballITALY: Serie A - Round 16,Torino,1,56,8,2,3,3,12,7,1,0,7,0,,,127,4,54,21,06.01.2021 06:00,FootballFootballITALY: Serie A - Round 16,Verona,1,44,4,1,1,2,8,2,0,1,13,2,,,122,2,44,21,cat456
452,06.01.2021 03:30,FootballFootballITALY: Serie A - Round 16,Cagliari,1,64,4,2,2,0,5,4,1,0,9,1,,,188,4,44,19,06.01.2021 03:30,FootballFootballITALY: Serie A - Round 16,Benevento,2,36,4,2,2,0,12,3,1,1,4,1,,,169,6,39,14,cat457
453,06.01.2021 03:30,FootballFootballITALY: Serie A - Round 16,Cagliari,0,74,6,3,2,1,10,3,0,1,9,3,1,,251,7,55,46,06.01.2021 03:30,FootballFootballITALY: Serie A - Round 16,Benevento,0,26,5,1,1,3,8,3,1,3,8,2,0,,84,11,40,29,cat458
454,03.01.2021 11:45,FootballFootballITALY: Serie A - Round 15,Juventus,2,60,6,5,1,,6,4,0,2,6,2,,,298,9,74,41,03.01.2021 11:45,FootballFootballITALY: Serie A - Round 15,Udinese,0,40,2,2,0,,7,1,0,4,6,0,,,151,1,42,16,cat459
455,03.01.2021 11:45,FootballFootballITALY: Serie A - Round 15,Juventus,2,60,7,5,2,,2,3,1,4,8,1,,,311,9,61,27,03.01.2021 11:45,FootballFootballITALY: Serie A - Round 15,Udinese,1,40,6,5,1,,8,0,0,2,2,0,,,170,9,46,23,cat460
456,03.01.2021 09:00,FootballFootballITALY: Serie A - Round 15,Benevento,0,51,10,5,1,4,7,5,1,1,6,1,0,,204,7,37,29,03.01.2021 09:00,FootballFootballITALY: Serie A - Round 15,AC Milan,1,49,3,2,1,0,6,2,1,5,6,1,1,,166,7,44,18,cat461
457,03.01.2021 09:00,FootballFootballITALY: Serie A - Round 15,Benevento,0,71,14,2,6,6,8,7,0,2,3,0,,,229,8,79,43,03.01.2021 09:00,FootballFootballITALY: Serie A - Round 15,AC Milan,1,29,7,3,2,2,2,2,1,2,8,2,,,110,5,31,11,cat462
458,03.01.2021 06:00,FootballFootballITALY: Serie A - Round 15,AS Roma,0,70,4,2,2,,11,6,1,1,9,1,,,310,3,68,38,03.01.2021 06:00,FootballFootballITALY: Serie A - Round 15,Sampdoria,0,30,1,1,0,,10,2,4,2,7,1,,,96,6,47,8,cat463
459,03.01.2021 06:00,FootballFootballITALY: Serie A - Round 15,AS Roma,1,58,8,6,2,,10,2,1,1,9,2,,,199,9,61,27,03.01.2021 06:00,FootballFootballITALY: Serie A - Round 15,Sampdoria,0,42,1,1,0,,10,0,3,5,7,4,,,126,10,57,19,cat464
460,03.01.2021 06:00,FootballFootballITALY: Serie A - Round 15,Atalanta,1,56,14,5,9,,3,7,0,3,7,2,,,186,9,61,48,03.01.2021 06:00,FootballFootballITALY: Serie A - Round 15,Sassuolo,0,44,4,3,1,,7,2,0,3,3,0,,,185,10,47,11,cat465
461,03.01.2021 06:00,FootballFootballITALY: Serie A - Round 15,Atalanta,4,42,6,3,3,,7,1,1,0,6,1,,,142,8,53,22,03.01.2021 06:00,FootballFootballITALY: Serie A - Round 15,Sassuolo,1,58,3,1,2,,7,1,1,0,6,1,,,235,5,62,16,cat466
462,03.01.2021 06:00,FootballFootballITALY: Serie A - Round 15,Cagliari,0,45,4,0,4,,4,2,0,5,5,1,,,177,4,36,18,03.01.2021 06:00,FootballFootballITALY: Serie A - Round 15,Napoli,0,55,11,6,5,,5,4,0,0,4,0,,,264,6,62,28,cat467
463,03.01.2021 06:00,FootballFootballITALY: Serie A - Round 15,Cagliari,0,39,2,1,1,,2,1,0,3,6,3,1,,125,8,26,16,03.01.2021 06:00,FootballFootballITALY: Serie A - Round 15,Napoli,0,61,11,6,5,,5,4,0,0,2,1,0,,294,9,60,39,cat468
464,03.01.2021 06:00,FootballFootballITALY: Serie A - Round 15,Fiorentina,0,41,5,0,5,,7,3,0,3,4,1,,,149,7,43,25,03.01.2021 06:00,FootballFootballITALY: Serie A - Round 15,Bologna,0,59,4,3,1,,4,2,1,0,6,2,,,231,10,53,13,cat469
465,03.01.2021 06:00,FootballFootballITALY: Serie A - Round 15,Fiorentina,0,49,5,1,4,,5,5,2,1,4,3,,,213,4,63,35,03.01.2021 06:00,FootballFootballITALY: Serie A - Round 15,Bologna,0,51,1,1,0,,6,3,0,1,5,1,,,201,12,46,23,cat470
466,03.01.2021 06:00,FootballFootballITALY: Serie A - Round 15,Genoa,0,31,1,1,0,,8,2,2,1,8,0,,,130,4,48,18,03.01.2021 06:00,FootballFootballITALY: Serie A - Round 15,Lazio,1,69,7,2,5,,11,2,1,1,6,1,,,263,3,55,24,cat471
467,03.01.2021 06:00,FootballFootballITALY: Serie A - Round 15,Genoa,1,39,4,2,2,,13,2,0,2,2,2,,,129,12,56,23,03.01.2021 06:00,FootballFootballITALY: Serie A - Round 15,Lazio,0,61,3,2,1,,2,7,1,1,13,3,,,188,13,70,30,cat472
468,03.01.2021 06:00,FootballFootballITALY: Serie A - Round 15,Parma,0,64,5,1,4,,11,3,1,1,10,1,,,239,6,78,33,03.01.2021 06:00,FootballFootballITALY: Serie A - Round 15,Torino,2,36,3,2,1,,11,1,0,1,9,1,,,145,6,26,10,cat473
469,03.01.2021 06:00,FootballFootballITALY: Serie A - Round 15,Parma,0,53,10,5,5,,7,6,0,4,10,1,,,179,5,75,25,03.01.2021 06:00,FootballFootballITALY: Serie A - Round 15,Torino,1,47,11,6,5,,8,2,0,5,7,1,,,158,3,48,18,cat474
470,03.01.2021 06:00,FootballFootballITALY: Serie A - Round 15,Spezia,0,55,2,0,2,,12,0,1,2,11,2,,,161,7,65,19,03.01.2021 06:00,FootballFootballITALY: Serie A - Round 15,Verona,0,45,4,2,2,,12,2,5,0,7,0,,,114,5,50,22,cat475
471,03.01.2021 06:00,FootballFootballITALY: Serie A - Round 15,Spezia,0,53,4,1,3,,7,3,0,1,11,4,1,,153,3,58,36,03.01.2021 06:00,FootballFootballITALY: Serie A - Round 15,Verona,1,47,5,2,3,,11,3,4,1,3,0,0,,151,10,46,26,cat476
472,03.01.2021 03:30,FootballFootballITALY: Serie A - Round 15,Inter,2,48,7,3,4,,4,1,2,2,3,0,,,204,10,59,22,03.01.2021 03:30,FootballFootballITALY: Serie A - Round 15,Crotone,2,52,4,4,0,,5,3,0,1,4,2,,,202,2,38,19,cat477
473,03.01.2021 03:30,FootballFootballITALY: Serie A - Round 15,Inter,4,48,6,5,1,,3,2,1,0,6,0,,,199,9,45,17,03.01.2021 03:30,FootballFootballITALY: Serie A - Round 15,Crotone,0,52,3,0,3,,7,0,0,1,3,1,,,248,4,49,8,cat478
474,23.12.2020 11:45,FootballFootballITALY: Serie A - Round 14,AC Milan,2,37,6,3,3,,6,1,0,3,4,1,,,104,8,40,12,23.12.2020 11:45,FootballFootballITALY: Serie A - Round 14,Lazio,0,63,7,4,3,,3,4,0,1,7,1,,,227,11,68,32,cat479
475,23.12.2020 11:45,FootballFootballITALY: Serie A - Round 14,AC Milan,0,41,7,2,1,4,7,3,2,4,5,1,,,156,6,51,34,23.12.2020 11:45,FootballFootballITALY: Serie A - Round 14,Lazio,0,59,8,5,1,2,7,2,0,1,7,3,,,215,9,65,23,cat480
476,23.12.2020 11:45,FootballFootballITALY: Serie A - Round 14,AS Roma,1,58,5,4,1,,11,3,0,0,9,2,,,238,8,59,23,23.12.2020 11:45,FootballFootballITALY: Serie A - Round 14,Cagliari,1,42,1,0,1,,9,0,3,3,7,2,,,153,4,50,12,cat481
477,23.12.2020 11:45,FootballFootballITALY: Serie A - Round 14,AS Roma,2,64,8,5,3,,13,3,1,1,9,1,,,215,9,43,18,23.12.2020 11:45,FootballFootballITALY: Serie A - Round 14,Cagliari,1,36,5,3,2,,9,0,0,3,10,0,,,89,6,44,21,cat482
478,23.12.2020 11:45,FootballFootballITALY: Serie A - Round 14,Bologna,0,51,2,1,1,,5,0,0,3,5,0,,,250,6,69,19,23.12.2020 11:45,FootballFootballITALY: Serie A - Round 14,Atalanta,2,49,7,5,2,,4,2,1,1,4,1,,,196,12,58,14,cat483
479,23.12.2020 11:45,FootballFootballITALY: Serie A - Round 14,Bologna,1,41,5,4,1,,11,1,0,1,6,2,,,149,9,33,20,23.12.2020 11:45,FootballFootballITALY: Serie A - Round 14,Atalanta,0,59,1,1,0,,7,3,1,2,10,1,,,279,6,94,51,cat484
480,23.12.2020 11:45,FootballFootballITALY: Serie A - Round 14,Napoli,1,56,3,1,2,,8,1,1,1,9,0,,,278,10,75,16,23.12.2020 11:45,FootballFootballITALY: Serie A - Round 14,Torino,0,44,2,1,1,,10,2,0,1,9,2,,,160,5,43,13,cat485
481,23.12.2020 11:45,FootballFootballITALY: Serie A - Round 14,Napoli,0,74,12,5,4,3,8,3,2,1,11,3,,,290,10,63,33,23.12.2020 11:45,FootballFootballITALY: Serie A - Round 14,Torino,1,26,8,2,2,4,12,1,1,4,7,1,,,113,3,45,16,cat486
482,23.12.2020 11:45,FootballFootballITALY: Serie A - Round 14,Sampdoria,0,46,6,0,6,,7,7,1,1,3,0,,,125,15,53,39,23.12.2020 11:45,FootballFootballITALY: Serie A - Round 14,Sassuolo,1,54,4,2,2,,4,5,2,0,5,2,,,192,6,37,13,cat487
483,23.12.2020 11:45,FootballFootballITALY: Serie A - Round 14,Sampdoria,2,46,20,6,5,9,7,7,0,4,7,2,1,,162,10,64,36,23.12.2020 11:45,FootballFootballITALY: Serie A - Round 14,Sassuolo,2,54,10,6,1,3,7,1,0,4,7,2,0,,177,6,42,23,cat488
484,23.12.2020 11:45,FootballFootballITALY: Serie A - Round 14,Spezia,1,70,2,2,0,,13,3,1,1,6,2,,,317,4,60,17,23.12.2020 11:45,FootballFootballITALY: Serie A - Round 14,Genoa,1,30,2,2,0,,8,1,4,1,9,2,,,91,1,38,10,cat489
485,23.12.2020 11:45,FootballFootballITALY: Serie A - Round 14,Spezia,0,66,6,2,3,1,13,1,0,2,13,1,,,215,9,66,21,23.12.2020 11:45,FootballFootballITALY: Serie A - Round 14,Genoa,1,34,5,3,1,1,11,1,0,2,11,2,,,112,3,53,10,cat490
486,23.12.2020 11:45,FootballFootballITALY: Serie A - Round 14,Udinese,0,57,3,1,2,,4,3,0,0,10,1,,,216,4,67,40,23.12.2020 11:45,FootballFootballITALY: Serie A - Round 14,Benevento,1,43,1,1,0,,12,1,0,1,3,2,,,167,7,40,16,cat491
487,23.12.2020 11:45,FootballFootballITALY: Serie A - Round 14,Udinese,0,67,12,2,6,4,9,4,1,2,10,,,,229,7,79,43,23.12.2020 11:45,FootballFootballITALY: Serie A - Round 14,Benevento,1,33,8,3,1,4,9,0,1,2,9,,,,77,10,31,4,cat492
488,23.12.2020 09:30,FootballFootballITALY: Serie A - Round 14,Verona,0,47,3,1,2,,8,1,0,1,8,2,,,137,3,67,21,23.12.2020 09:30,FootballFootballITALY: Serie A - Round 14,Inter,0,53,4,1,3,,9,4,0,1,9,1,,,200,9,49,21,cat493
489,23.12.2020 09:30,FootballFootballITALY: Serie A - Round 14,Verona,1,37,2,1,1,,10,1,0,2,7,2,,,113,9,55,9,23.12.2020 09:30,FootballFootballITALY: Serie A - Round 14,Inter,2,63,5,4,1,,8,4,0,0,10,1,,,223,5,59,36,cat494
490,22.12.2020 11:45,FootballFootballITALY: Serie A - Round 14,Juventus,0,53,3,2,1,,9,3,0,3,3,0,1,,150,7,60,28,22.12.2020 11:45,FootballFootballITALY: Serie A - Round 14,Fiorentina,1,47,5,4,1,,3,4,0,2,11,2,0,,92,13,43,31,cat495
491,22.12.2020 11:45,FootballFootballITALY: Serie A - Round 14,Juventus,0,53,7,1,6,,8,2,3,0,6,1,,,271,6,60,28,22.12.2020 11:45,FootballFootballITALY: Serie A - Round 14,Fiorentina,2,47,4,2,2,,9,1,1,1,7,2,,,242,3,51,18,cat496
492,22.12.2020 09:30,FootballFootballITALY: Serie A - Round 14,Crotone,2,57,5,4,1,,17,2,0,3,6,0,,,171,3,49,22,22.12.2020 09:30,FootballFootballITALY: Serie A - Round 14,Parma,0,43,5,3,2,,6,1,2,2,14,2,,,148,11,67,15,cat497
493,22.12.2020 09:30,FootballFootballITALY: Serie A - Round 14,Crotone,0,53,5,2,3,,9,1,2,3,10,4,,,97,14,37,12,22.12.2020 09:30,FootballFootballITALY: Serie A - Round 14,Parma,1,47,9,4,5,,12,5,1,2,8,4,,,122,10,71,20,cat498
494,20.12.2020 11:45,FootballFootballITALY: Serie A - Round 13,Lazio,1,45,6,1,5,,3,3,1,4,3,3,,,158,12,28,19,20.12.2020 11:45,FootballFootballITALY: Serie A - Round 13,Napoli,0,55,5,4,1,,5,3,0,0,3,2,,,236,4,62,25,cat499
495,20.12.2020 11:45,FootballFootballITALY: Serie A - Round 13,Lazio,1,41,3,1,2,,7,1,1,2,9,1,,,149,11,43,9,20.12.2020 11:45,FootballFootballITALY: Serie A - Round 13,Napoli,0,59,2,2,0,,9,6,1,0,5,1,,,262,9,75,25,cat500
496,20.12.2020 09:00,FootballFootballITALY: Serie A - Round 13,Atalanta,0,56,1,1,0,,8,2,0,2,9,2,,,216,5,85,26,20.12.2020 09:00,FootballFootballITALY: Serie A - Round 13,AS Roma,1,44,4,3,1,,9,2,1,1,7,1,,,165,9,29,10,cat501
497,20.12.2020 09:00,FootballFootballITALY: Serie A - Round 13,Atalanta,4,54,8,7,1,,6,0,1,0,5,0,,,257,8,62,31,20.12.2020 09:00,FootballFootballITALY: Serie A - Round 13,AS Roma,0,46,1,0,1,,7,0,0,3,7,2,,,200,10,55,16,cat502
498,20.12.2020 06:00,FootballFootballITALY: Serie A - Round 13,Benevento,0,45,7,1,6,,11,3,0,1,6,1,,,151,8,43,22,20.12.2020 06:00,FootballFootballITALY: Serie A - Round 13,Genoa,0,55,3,1,2,,6,2,0,1,10,1,,,179,8,61,16,cat503
499,20.12.2020 06:00,FootballFootballITALY: Serie A - Round 13,Benevento,2,35,3,2,1,,13,3,2,1,3,0,,,91,9,56,28,20.12.2020 06:00,FootballFootballITALY: Serie A - Round 13,Genoa,0,65,3,1,2,,5,3,2,0,12,2,,,193,9,57,23,cat504
500,20.12.2020 06:00,FootballFootballITALY: Serie A - Round 13,Cagliari,1,58,3,2,1,,6,3,0,3,4,1,,,221,8,54,21,20.12.2020 06:00,FootballFootballITALY: Serie A - Round 13,Udinese,0,42,5,3,2,,4,6,1,1,5,0,,,159,4,37,28,cat505
501,20.12.2020 06:00,FootballFootballITALY: Serie A - Round 13,Cagliari,0,52,4,1,3,,8,2,0,1,9,1,,,183,9,57,22,20.12.2020 06:00,FootballFootballITALY: Serie A - Round 13,Udinese,1,48,6,2,4,,9,1,1,1,8,1,,,199,8,56,28,cat506
502,20.12.2020 06:00,FootballFootballITALY: Serie A - Round 13,Inter,0,49,4,1,3,,6,2,0,0,7,1,,,232,4,52,18,20.12.2020 06:00,FootballFootballITALY: Serie A - Round 13,Spezia,0,51,2,0,2,,7,0,0,1,6,2,,,241,4,46,10,cat507
503,20.12.2020 06:00,FootballFootballITALY: Serie A - Round 13,Inter,1,35,6,3,0,3,4,1,1,0,3,,,,154,9,33,11,20.12.2020 06:00,FootballFootballITALY: Serie A - Round 13,Spezia,0,65,5,1,4,0,4,2,2,1,3,,,,302,9,78,24,cat508
504,20.12.2020 06:00,FootballFootballITALY: Serie A - Round 13,Sassuolo,0,66,6,3,3,,6,4,0,1,5,,,,257,1,47,33,20.12.2020 06:00,FootballFootballITALY: Serie A - Round 13,AC Milan,2,34,5,3,2,,5,2,3,3,4,,,,101,9,27,15,cat509
505,20.12.2020 06:00,FootballFootballITALY: Serie A - Round 13,Sassuolo,1,70,10,2,4,4,10,2,0,2,6,1,,,285,9,72,42,20.12.2020 06:00,FootballFootballITALY: Serie A - Round 13,AC Milan,0,30,6,2,2,2,6,2,1,1,8,3,,,120,9,36,21,cat510
506,20.12.2020 03:30,FootballFootballITALY: Serie A - Round 13,Torino,0,54,5,3,2,,7,3,3,4,7,1,,,179,4,56,21,20.12.2020 03:30,FootballFootballITALY: Serie A - Round 13,Bologna,0,46,4,4,0,,9,5,1,3,6,1,,,161,5,37,18,cat511
507,20.12.2020 03:30,FootballFootballITALY: Serie A - Round 13,Torino,0,54,8,2,6,,12,1,0,4,9,0,,,163,8,47,22,20.12.2020 03:30,FootballFootballITALY: Serie A - Round 13,Bologna,0,46,10,5,5,,9,3,1,1,11,2,,,154,9,55,28,cat512
508,19.12.2020 11:45,FootballFootballITALY: Serie A - Round 13,Parma,0,31,3,2,1,,7,1,2,2,6,0,,,139,10,27,11,19.12.2020 11:45,FootballFootballITALY: Serie A - Round 13,Juventus,2,69,7,4,3,,8,4,1,2,6,1,,,360,4,97,38,cat513
509,19.12.2020 11:45,FootballFootballITALY: Serie A - Round 13,Parma,0,43,6,3,3,,6,3,2,1,2,,,,202,6,51,30,19.12.2020 11:45,FootballFootballITALY: Serie A - Round 13,Juventus,2,57,5,3,2,,4,5,2,3,4,,,,255,8,45,32,cat514
510,19.12.2020 09:00,FootballFootballITALY: Serie A - Round 13,Sampdoria,2,39,4,3,1,,6,1,0,1,7,1,,,119,15,64,16,19.12.2020 09:00,FootballFootballITALY: Serie A - Round 13,Crotone,1,61,3,2,1,,6,0,0,1,6,1,,,242,6,61,14,cat515
511,19.12.2020 09:00,FootballFootballITALY: Serie A - Round 13,Sampdoria,1,49,2,1,1,,9,2,3,1,7,1,,,167,12,61,24,19.12.2020 09:00,FootballFootballITALY: Serie A - Round 13,Crotone,0,51,2,1,1,,10,1,0,0,9,1,,,204,6,52,13,cat516
512,19.12.2020 06:00,FootballFootballITALY: Serie A - Round 13,Fiorentina,1,59,2,1,1,,10,2,2,0,5,1,,,145,7,68,16,19.12.2020 06:00,FootballFootballITALY: Serie A - Round 13,Verona,1,41,1,1,0,,7,0,1,0,10,2,,,93,8,39,15,cat517
513,19.12.2020 06:00,FootballFootballITALY: Serie A - Round 13,Fiorentina,0,61,3,0,3,,7,2,0,2,5,1,,,167,12,74,36,19.12.2020 06:00,FootballFootballITALY: Serie A - Round 13,Verona,0,39,4,2,2,,5,1,1,0,6,0,,,81,11,38,14,cat518
514,17.12.2020 11:45,FootballFootballITALY: Serie A - Round 12,AS Roma,2,59,7,5,2,,7,2,0,3,7,2,0,,284,5,55,28,17.12.2020 11:45,FootballFootballITALY: Serie A - Round 12,Torino,0,41,3,3,0,,7,1,0,3,8,2,1,,172,9,29,10,cat519
515,17.12.2020 11:45,FootballFootballITALY: Serie A - Round 12,AS Roma,1,59,3,3,0,,10,2,0,4,14,2,,,292,4,72,28,17.12.2020 11:45,FootballFootballITALY: Serie A - Round 12,Torino,1,41,9,5,4,,14,1,1,2,8,1,,,149,8,42,18,cat520
516,16.12.2020 11:45,FootballFootballITALY: Serie A - Round 12,Fiorentina,1,45,7,4,3,,9,0,1,4,10,3,,,123,3,49,58,16.12.2020 11:45,FootballFootballITALY: Serie A - Round 12,Sassuolo,1,55,8,5,3,,12,1,2,3,8,3,,,254,5,67,72,cat521
517,16.12.2020 11:45,FootballFootballITALY: Serie A - Round 12,Fiorentina,0,49,5,3,2,,5,4,4,2,9,1,,,107,7,29,-25,16.12.2020 11:45,FootballFootballITALY: Serie A - Round 12,Sassuolo,0,51,4,2,2,,13,0,1,3,3,1,,,323,8,22,-23,cat522
518,16.12.2020 11:45,FootballFootballITALY: Serie A - Round 12,Genoa,0,44,1,0,1,,6,1,2,2,7,1,,,147,8,42,8,16.12.2020 11:45,FootballFootballITALY: Serie A - Round 12,AC Milan,0,56,5,2,3,,8,4,0,0,6,1,,,186,11,74,31,cat523
519,16.12.2020 11:45,FootballFootballITALY: Serie A - Round 12,Genoa,2,38,5,4,1,,7,3,0,0,10,1,,,144,8,46,12,16.12.2020 11:45,FootballFootballITALY: Serie A - Round 12,AC Milan,2,62,3,2,1,,10,6,0,2,7,2,,,221,9,76,27,cat524
520,16.12.2020 11:45,FootballFootballITALY: Serie A - Round 12,Inter,0,40,2,1,1,,4,3,1,0,4,,,,221,6,49,22,16.12.2020 11:45,FootballFootballITALY: Serie A - Round 12,Napoli,0,60,2,0,2,,5,2,2,1,2,,,,342,2,55,21,cat525
521,16.12.2020 11:45,FootballFootballITALY: Serie A - Round 12,Inter,1,44,1,1,0,,8,1,0,5,12,5,0,,153,1,28,17,16.12.2020 11:45,FootballFootballITALY: Serie A - Round 12,Napoli,0,56,7,5,2,,13,1,2,0,7,3,1,,231,6,48,28,cat526
522,16.12.2020 11:45,FootballFootballITALY: Serie A - Round 12,Parma,0,59,3,1,2,,6,6,3,1,6,0,,,210,5,30,49,16.12.2020 11:45,FootballFootballITALY: Serie A - Round 12,Cagliari,0,41,1,1,0,,9,4,0,1,6,1,,,154,10,19,30,cat527
523,16.12.2020 11:45,FootballFootballITALY: Serie A - Round 12,Parma,0,55,7,2,5,,5,2,4,3,7,1,,,216,10,40,50,16.12.2020 11:45,FootballFootballITALY: Serie A - Round 12,Cagliari,0,45,4,3,1,,11,1,0,2,5,0,,,164,7,35,32,cat528
524,16.12.2020 11:45,FootballFootballITALY: Serie A - Round 12,Spezia,1,50,2,1,1,,8,1,2,1,8,2,,,127,9,55,28,16.12.2020 11:45,FootballFootballITALY: Serie A - Round 12,Bologna,0,50,4,1,3,,10,2,1,0,6,1,,,138,9,46,29,cat529
525,16.12.2020 11:45,FootballFootballITALY: Serie A - Round 12,Spezia,0,42,5,4,1,,7,2,2,3,11,4,,,112,11,55,26,16.12.2020 11:45,FootballFootballITALY: Serie A - Round 12,Bologna,0,58,5,5,0,,12,2,2,3,5,0,,,206,5,56,37,cat530
526,16.12.2020 11:45,FootballFootballITALY: Serie A - Round 12,Verona,0,60,2,2,0,,6,3,0,1,12,0,,,222,10,39,28,16.12.2020 11:45,FootballFootballITALY: Serie A - Round 12,Sampdoria,1,40,2,2,0,,14,3,0,2,6,2,,,149,12,64,24,cat531
527,16.12.2020 11:45,FootballFootballITALY: Serie A - Round 12,Verona,1,52,4,4,0,,10,3,1,0,8,2,1,,165,5,56,31,16.12.2020 11:45,FootballFootballITALY: Serie A - Round 12,Sampdoria,1,48,4,1,3,,8,0,0,3,11,2,0,,140,7,53,32,cat532
528,16.12.2020 09:30,FootballFootballITALY: Serie A - Round 12,Juventus,1,54,3,1,2,,9,1,2,3,7,0,,,220,15,46,8,16.12.2020 09:30,FootballFootballITALY: Serie A - Round 12,Atalanta,0,46,7,3,4,,10,3,0,0,9,1,,,184,8,51,28,cat533
529,16.12.2020 09:30,FootballFootballITALY: Serie A - Round 12,Juventus,0,54,8,6,2,,8,1,0,2,6,3,,,226,13,66,18,16.12.2020 09:30,FootballFootballITALY: Serie A - Round 12,Atalanta,1,46,4,3,1,,6,3,0,6,9,1,,,175,5,66,26,cat534
530,15.12.2020 11:45,FootballFootballITALY: Serie A - Round 12,Benevento,0,32,5,4,1,,4,3,0,1,6,2,,146,116,6,18,7,15.12.2020 11:45,FootballFootballITALY: Serie A - Round 12,Lazio,1,68,3,2,1,,6,5,1,3,3,0,,375,340,5,102,39,cat535
531,15.12.2020 11:45,FootballFootballITALY: Serie A - Round 12,Benevento,1,42,2,2,0,,12,1,1,1,9,0,1,208,166,5,40,9,15.12.2020 11:45,FootballFootballITALY: Serie A - Round 12,Lazio,0,58,5,1,4,,10,3,0,2,12,2,0,252,228,3,68,28,cat536
532,15.12.2020 09:30,FootballFootballITALY: Serie A - Round 12,Udinese,0,56,3,2,1,,8,4,3,2,6,1,,200,172,1,53,30,15.12.2020 09:30,FootballFootballITALY: Serie A - Round 12,Crotone,0,44,3,2,1,,9,1,0,2,8,2,,192,145,9,25,3,cat537
533,15.12.2020 09:30,FootballFootballITALY: Serie A - Round 12,Udinese,0,58,5,4,1,,10,5,2,0,7,0,,227,191,7,68,47,15.12.2020 09:30,FootballFootballITALY: Serie A - Round 12,Crotone,0,42,1,0,1,,9,0,1,4,9,2,,188,146,11,33,2,cat538
534,13.12.2020 11:45,FootballFootballITALY: Serie A - Round 11,AC Milan,1,65,8,4,4,,7,7,2,0,4,1,,,235,8,70,34,13.12.2020 11:45,FootballFootballITALY: Serie A - Round 11,Parma,1,35,3,1,2,,5,0,1,4,6,1,,,123,9,39,5,cat539
535,13.12.2020 11:45,FootballFootballITALY: Serie A - Round 11,AC Milan,1,69,8,6,2,,9,6,0,1,8,2,,,287,10,89,43,13.12.2020 11:45,FootballFootballITALY: Serie A - Round 11,Parma,1,31,2,2,0,,8,1,1,4,8,2,,,115,8,32,9,cat540
536,13.12.2020 09:00,FootballFootballITALY: Serie A - Round 11,Genoa,0,31,0,0,0,,8,0,1,3,6,1,,,95,7,22,4,13.12.2020 09:00,FootballFootballITALY: Serie A - Round 11,Juventus,0,69,7,3,4,,7,8,0,0,8,1,,,286,9,83,38,cat541
537,13.12.2020 09:00,FootballFootballITALY: Serie A - Round 11,Genoa,1,27,2,2,0,,8,0,0,2,8,2,,,93,8,29,9,13.12.2020 09:00,FootballFootballITALY: Serie A - Round 11,Juventus,3,73,7,5,2,,7,2,3,1,6,2,,,261,8,69,30,cat542
538,13.12.2020 06:00,FootballFootballITALY: Serie A - Round 11,Atalanta,1,65,8,8,0,,3,9,1,1,7,,,,283,3,68,32,13.12.2020 06:00,FootballFootballITALY: Serie A - Round 11,Fiorentina,0,35,1,1,0,,8,2,0,7,3,,,,120,7,41,11,cat543
539,13.12.2020 06:00,FootballFootballITALY: Serie A - Round 11,Atalanta,2,38,6,2,4,,10,2,2,1,10,1,,,145,9,60,10,13.12.2020 06:00,FootballFootballITALY: Serie A - Round 11,Fiorentina,0,62,2,1,1,,12,0,0,0,10,2,,,227,12,69,26,cat544
540,13.12.2020 06:00,FootballFootballITALY: Serie A - Round 11,Bologna,1,50,2,0,2,,8,0,4,1,4,0,,,212,2,59,23,13.12.2020 06:00,FootballFootballITALY: Serie A - Round 11,AS Roma,5,50,9,6,3,,8,1,2,0,6,1,,,198,5,48,24,cat545
