,H_cat,H_type,H_Attacks,H_Ball Possession,H_Blocked Shots,H_Completed Passes,H_Corner Kicks,H_Dangerous Attacks,H_Fouls,H_Free Kicks,H_Goal Attempts,H_Goalkeeper Saves,H_Goals,H_Offsides,H_Red Cards,H_Shots off Goal,H_Shots on Goal,H_Tackles,H_Teamnames,H_Total Passes,H_Yellow Cards,H_datetime,H_gameinfo,A_cat,A_type,A_Attacks,A_Ball Possession,A_Blocked Shots,A_Completed Passes,A_Corner Kicks,A_Dangerous Attacks,A_Fouls,A_Free Kicks,A_Goal Attempts,A_Goalkeeper Saves,A_Goals,A_Offsides,A_Red Cards,A_Shots off Goal,A_Shots on Goal,A_Tackles,A_Teamnames,A_Total Passes,A_Yellow Cards,A_datetime,A_gameinfo
10,cat10,1,,37,2,,2,,4,7,7,3,3,0,,1,4,,Sassuolo,,0,31.05.2015 20:45,Serie A - Round 38,cat10,2,,63,2,,2,,7,4,8,1,1,0,,2,4,,Genoa,,2,31.05.2015 20:45,Serie A - Round 38
11,cat11,1,,49,3,,3,,8,15,9,3,0,1,0,4,2,,Sassuolo,,3,31.05.2015 20:45,Serie A - Round 38,cat11,2,,51,0,,5,,15,10,9,2,0,1,1,6,3,,Genoa,,2,31.05.2015 20:45,Serie A - Round 38
12,cat12,1,,57,0,,2,,3,9,12,0,3,2,,6,6,,Torino,,,31.05.2015 20:45,Serie A - Round 38,cat12,2,,43,0,,0,,7,6,1,3,0,2,,1,0,,Cesena,,,31.05.2015 20:45,Serie A - Round 38
13,cat13,1,,49,0,,3,,3,3,6,1,2,0,,3,3,,Torino,,0,31.05.2015 20:45,Serie A - Round 38,cat13,2,,51,1,,1,,3,3,6,1,0,0,,4,1,,Cesena,,2,31.05.2015 20:45,Serie A - Round 38
14,cat14,1,,52,2,,0,,8,7,8,2,2,1,,2,4,,Cagliari,,0,31.05.2015 18:00,Serie A - Round 38,cat14,2,,48,1,,3,,5,9,7,2,1,2,,3,3,,Udinese,,2,31.05.2015 18:00,Serie A - Round 38
15,cat15,1,,52,1,,4,,3,8,6,1,2,1,,4,1,,Cagliari,,1,31.05.2015 18:00,Serie A - Round 38,cat15,2,,48,0,,2,,8,4,4,-1,2,0,,1,3,,Udinese,,2,31.05.2015 18:00,Serie A - Round 38
16,cat16,1,,38,4,,1,,8,6,8,2,1,0,,3,1,,Atalanta,,,30.05.2015 20:45,Serie A - Round 38,cat16,2,,62,2,,5,,5,7,6,0,2,1,,0,4,,AC Milan,,,30.05.2015 20:45,Serie A - Round 38
17,cat17,1,,46,1,,4,,11,14,6,1,0,0,,4,1,,Atalanta,,3,30.05.2015 20:45,Serie A - Round 38,cat17,2,,54,0,,1,,12,11,3,1,1,0,,1,2,,AC Milan,,0,30.05.2015 20:45,Serie A - Round 38
18,cat18,1,,42,1,,4,,8,7,6,1,0,0,,4,1,,Verona,,1,30.05.2015 18:00,Serie A - Round 38,cat18,2,,58,2,,1,,5,8,8,1,1,2,,4,2,,Juventus,,1,30.05.2015 18:00,Serie A - Round 38
19,cat19,1,,34,2,,2,,9,6,9,1,2,1,0,4,3,,Verona,,2,30.05.2015 18:00,Serie A - Round 38,cat19,2,,66,1,,3,,5,9,8,1,1,1,1,5,2,,Juventus,,0,30.05.2015 18:00,Serie A - Round 38
20,cat20,1,,63,4,,4,,9,10,7,0,0,1,,1,2,,Lazio,,3,25.05.2015 18:00,Serie A - Round 37,cat20,2,,37,1,,2,,9,10,1,2,0,1,,0,0,,AS Roma,,1,25.05.2015 18:00,Serie A - Round 37
21,cat21,1,,63,5,,0,,7,3,9,0,1,1,,3,1,,Lazio,,1,25.05.2015 18:00,Serie A - Round 37,cat21,2,,37,1,,6,,3,8,5,0,2,0,,2,2,,AS Roma,,3,25.05.2015 18:00,Serie A - Round 37
22,cat22,1,,47,2,,1,,6,6,7,1,1,2,1,3,2,,AC Milan,,2,24.05.2015 20:45,Serie A - Round 37,cat22,2,,53,3,,1,,4,8,6,1,0,1,0,2,1,,Torino,,1,24.05.2015 20:45,Serie A - Round 37
23,cat23,1,,55,3,,4,,3,13,8,2,2,1,0,2,3,,AC Milan,,2,24.05.2015 20:45,Serie A - Round 37,cat23,2,,45,3,,4,,14,4,8,1,0,1,1,3,2,,Torino,,1,24.05.2015 20:45,Serie A - Round 37
24,cat24,1,,43,2,,2,,13,8,8,1,0,0,,5,1,,Cesena,,2,24.05.2015 15:00,Serie A - Round 37,cat24,2,,57,1,,3,,8,12,4,1,0,0,,2,1,,Cagliari,,0,24.05.2015 15:00,Serie A - Round 37
25,cat25,1,,43,2,,2,,8,7,3,2,0,0,,0,1,,Cesena,,1,24.05.2015 15:00,Serie A - Round 37,cat25,2,,57,1,,5,,7,8,9,1,1,0,,5,3,,Cagliari,,0,24.05.2015 15:00,Serie A - Round 37
26,cat26,1,,34,0,,1,,11,9,2,2,0,0,,0,2,,Chievo,,1,24.05.2015 15:00,Serie A - Round 37,cat26,2,,66,3,,4,,8,11,8,2,0,1,,3,2,,Atalanta,,0,24.05.2015 15:00,Serie A - Round 37
27,cat27,1,,52,1,,4,,5,6,12,0,1,2,,5,6,,Chievo,,,24.05.2015 15:00,Serie A - Round 37,cat27,2,,48,1,,1,,5,8,3,5,1,1,,1,1,,Atalanta,,,24.05.2015 15:00,Serie A - Round 37
28,cat28,1,,42,1,,3,,4,8,5,0,1,4,,2,2,,Palermo,,1,24.05.2015 15:00,Serie A - Round 37,cat28,2,,58,0,,5,,7,8,5,1,2,1,,3,2,,Fiorentina,,1,24.05.2015 15:00,Serie A - Round 37
29,cat29,1,,54,0,,4,,12,12,4,1,1,0,0,1,3,,Palermo,,1,24.05.2015 15:00,Serie A - Round 37,cat29,2,,46,2,,3,,11,12,5,2,1,1,1,1,2,,Fiorentina,,4,24.05.2015 15:00,Serie A - Round 37
30,cat30,1,,53,0,,3,,1,5,9,0,2,1,,2,7,,Parma,,0,24.05.2015 15:00,Serie A - Round 37,cat30,2,,47,0,,1,,5,3,3,5,1,0,,2,1,,Verona,,1,24.05.2015 15:00,Serie A - Round 37
31,cat31,1,,43,1,,3,,10,8,1,2,0,1,,0,0,,Parma,,1,24.05.2015 15:00,Serie A - Round 37,cat31,2,,57,0,,2,,6,12,5,0,1,3,,2,3,,Verona,,1,24.05.2015 15:00,Serie A - Round 37
32,cat32,1,,58,3,,7,,5,6,9,2,0,0,,5,1,,Udinese,,0,24.05.2015 15:00,Serie A - Round 37,cat32,2,,42,2,,3,,6,6,5,1,0,0,,1,2,,Sassuolo,,1,24.05.2015 15:00,Serie A - Round 37
33,cat33,1,,56,1,,4,,8,7,6,0,0,1,1,3,2,,Udinese,,3,24.05.2015 15:00,Serie A - Round 37,cat33,2,,44,1,,1,,6,9,7,2,1,0,0,5,1,,Sassuolo,,0,24.05.2015 15:00,Serie A - Round 37
34,cat34,1,,57,5,,2,,7,12,11,1,0,2,,3,3,,Empoli,,,24.05.2015 12:30,Serie A - Round 37,cat34,2,,43,2,,2,,9,9,3,3,0,4,,0,1,,Sampdoria,,,24.05.2015 12:30,Serie A - Round 37
35,cat35,1,,41,2,,2,,5,6,7,1,1,2,,2,3,,Empoli,,,24.05.2015 12:30,Serie A - Round 37,cat35,2,,59,1,,3,,4,7,5,2,1,2,,2,2,,Sampdoria,,,24.05.2015 12:30,Serie A - Round 37
36,cat36,1,,48,2,,4,,3,8,9,2,2,4,,2,5,,Genoa,,1,23.05.2015 20:45,Serie A - Round 37,cat36,2,,52,2,,3,,5,7,7,3,2,3,,1,4,,Inter,,2,23.05.2015 20:45,Serie A - Round 37
37,cat37,1,,46,2,,9,,11,5,8,1,1,2,,4,2,,Genoa,,2,23.05.2015 20:45,Serie A - Round 37,cat37,2,,54,4,,2,,5,12,9,1,0,0,,4,1,,Inter,,2,23.05.2015 20:45,Serie A - Round 37
38,cat38,1,,57,2,,1,,8,7,4,2,1,1,,1,1,,Juventus,,,23.05.2015 18:00,Serie A - Round 37,cat38,2,,43,1,,3,,7,9,6,0,0,0,,3,2,,Napoli,,,23.05.2015 18:00,Serie A - Round 37
39,cat39,1,,59,1,,2,,7,4,9,4,2,1,0,4,4,,Juventus,,1,23.05.2015 18:00,Serie A - Round 37,cat39,2,,41,5,,5,,5,7,13,2,1,0,1,3,5,,Napoli,,1,23.05.2015 18:00,Serie A - Round 37
40,cat40,1,,52,3,,2,,5,6,5,1,2,0,,0,2,,Napoli,,1,18.05.2015 21:00,Serie A - Round 36,cat40,2,,48,0,,0,,6,5,5,0,2,0,,2,3,,Cesena,,1,18.05.2015 21:00,Serie A - Round 36
41,cat41,1,,72,4,,4,,4,13,12,1,1,1,,4,4,,Napoli,,1,18.05.2015 21:00,Serie A - Round 36,cat41,2,,28,0,,1,,11,5,3,3,0,2,,2,1,,Cesena,,1,18.05.2015 21:00,Serie A - Round 36
42,cat42,1,,69,1,,6,,6,7,12,1,2,0,,6,5,,Fiorentina,,,18.05.2015 19:00,Serie A - Round 36,cat42,2,,31,1,,1,,5,6,5,3,0,1,,3,1,,Parma,,,18.05.2015 19:00,Serie A - Round 36
43,cat43,1,,59,3,,6,,3,6,10,3,1,3,,2,5,,Fiorentina,,1,18.05.2015 19:00,Serie A - Round 36,cat43,2,,41,4,,3,,5,6,11,4,0,1,,4,3,,Parma,,1,18.05.2015 19:00,Serie A - Round 36
44,cat44,1,,74,5,,7,,7,5,12,1,1,2,,3,4,,AS Roma,,0,17.05.2015 20:45,Serie A - Round 36,cat44,2,,26,0,,1,,5,9,5,3,1,0,,3,2,,Udinese,,1,17.05.2015 20:45,Serie A - Round 36
45,cat45,1,,52,1,,3,,6,9,7,1,1,0,,4,2,,AS Roma,,3,17.05.2015 20:45,Serie A - Round 36,cat45,2,,48,0,,4,,7,6,3,1,0,3,,2,1,,Udinese,,1,17.05.2015 20:45,Serie A - Round 36
46,cat46,1,,35,0,,2,,3,10,6,2,1,0,,2,4,,Atalanta,,,17.05.2015 15:00,Serie A - Round 36,cat46,2,,65,2,,5,,10,4,8,3,1,2,,3,3,,Genoa,,,17.05.2015 15:00,Serie A - Round 36
47,cat47,1,,57,2,,7,,8,14,11,1,0,1,,7,2,,Atalanta,,3,17.05.2015 15:00,Serie A - Round 36,cat47,2,,43,0,,2,,12,9,5,2,3,2,,1,4,,Genoa,,1,17.05.2015 15:00,Serie A - Round 36
48,cat48,1,,49,1,,2,,4,10,10,1,0,1,,5,4,,Cagliari,,0,17.05.2015 15:00,Serie A - Round 36,cat48,2,,51,2,,0,,9,5,8,4,1,1,,4,2,,Palermo,,2,17.05.2015 15:00,Serie A - Round 36
49,cat49,1,,61,0,,2,,10,11,9,4,0,1,,6,3,,Cagliari,,3,17.05.2015 15:00,Serie A - Round 36,cat49,2,,39,2,,3,,11,11,9,3,0,0,,3,4,,Palermo,,1,17.05.2015 15:00,Serie A - Round 36
50,cat50,1,,57,4,,2,,4,5,13,1,0,0,,7,2,,Torino,,2,17.05.2015 15:00,Serie A - Round 36,cat50,2,,43,0,,0,,4,4,4,2,0,0,,3,1,,Chievo,,0,17.05.2015 15:00,Serie A - Round 36
51,cat51,1,,53,2,,4,,4,5,12,0,2,1,,3,7,,Torino,,1,17.05.2015 15:00,Serie A - Round 36,cat51,2,,47,1,,1,,5,5,3,5,0,1,,2,0,,Chievo,,0,17.05.2015 15:00,Serie A - Round 36
52,cat52,1,,44,1,,1,,5,7,7,2,1,1,,3,3,,Verona,,,17.05.2015 15:00,Serie A - Round 36,cat52,2,,56,1,,2,,7,6,6,2,1,0,,2,3,,Empoli,,,17.05.2015 15:00,Serie A - Round 36
53,cat53,1,,54,1,,4,,7,7,7,3,1,2,,5,1,,Verona,,1,17.05.2015 15:00,Serie A - Round 36,cat53,2,,46,2,,1,,7,9,10,0,0,0,,5,3,,Empoli,,2,17.05.2015 15:00,Serie A - Round 36
54,cat54,1,,38,1,,1,,8,14,3,1,2,2,,0,2,,Sassuolo,,1,17.05.2015 12:30,Serie A - Round 36,cat54,2,,62,1,,2,,12,10,6,0,1,2,,3,2,,AC Milan,,2,17.05.2015 12:30,Serie A - Round 36
55,cat55,1,,52,0,,2,,6,8,3,0,1,2,0,0,3,,Sassuolo,,1,17.05.2015 12:30,Serie A - Round 36,cat55,2,,48,2,,2,,8,8,5,2,1,0,2,2,1,,AC Milan,,4,17.05.2015 12:30,Serie A - Round 36
56,cat56,1,,45,0,,2,,5,11,4,1,0,5,,3,1,,Sampdoria,,2,16.05.2015 20:45,Serie A - Round 36,cat56,2,,55,2,,2,,10,10,4,1,0,1,,1,1,,Lazio,,0,16.05.2015 20:45,Serie A - Round 36
57,cat57,1,,47,1,,3,,8,10,4,0,0,0,,3,0,,Sampdoria,,,16.05.2015 20:45,Serie A - Round 36,cat57,2,,53,3,,4,,10,8,10,0,1,1,,6,1,,Lazio,,,16.05.2015 20:45,Serie A - Round 36
58,cat58,1,,66,3,,5,,9,6,10,2,1,1,,3,4,,Inter,,,16.05.2015 18:00,Serie A - Round 36,cat58,2,,34,2,,3,,4,9,7,3,1,2,,2,3,,Juventus,,,16.05.2015 18:00,Serie A - Round 36
59,cat59,1,,66,1,,4,,12,4,10,0,0,1,,6,3,,Inter,,,16.05.2015 18:00,Serie A - Round 36,cat59,2,,34,1,,0,,3,13,7,3,1,1,,5,1,,Juventus,,,16.05.2015 18:00,Serie A - Round 36
60,cat60,1,,58,2,,5,,8,8,8,2,1,2,,2,4,,Genoa,,0,11.05.2015 20:45,Serie A - Round 35,cat60,2,,42,1,,2,,7,9,7,3,0,1,,4,2,,Torino,,1,11.05.2015 20:45,Serie A - Round 35
61,cat61,1,,50,0,,0,,5,8,5,1,4,1,,1,4,,Genoa,,2,11.05.2015 20:45,Serie A - Round 35,cat61,2,,50,0,,0,,8,6,2,0,1,0,,0,2,,Torino,,4,11.05.2015 20:45,Serie A - Round 35
62,cat62,1,,36,1,,2,,7,7,8,2,1,0,1,3,4,,Lazio,,2,10.05.2015 20:45,Serie A - Round 35,cat62,2,,64,0,,1,,6,7,6,3,1,2,0,3,3,,Inter,,1,10.05.2015 20:45,Serie A - Round 35
63,cat63,1,,36,2,,6,,7,12,4,3,0,2,1,0,2,,Lazio,,1,10.05.2015 20:45,Serie A - Round 35,cat63,2,,64,2,,1,,8,9,8,2,1,4,0,2,4,,Inter,,2,10.05.2015 20:45,Serie A - Round 35
64,cat64,1,,43,1,,1,,2,8,4,1,1,2,,2,1,,Empoli,,,10.05.2015 18:00,Serie A - Round 35,cat64,2,,57,1,,3,,6,4,4,0,1,2,,1,2,,Fiorentina,,,10.05.2015 18:00,Serie A - Round 35
65,cat65,1,,63,4,,7,,6,7,12,1,1,2,,6,2,,Empoli,,,10.05.2015 18:00,Serie A - Round 35,cat65,2,,37,2,,1,,4,8,7,1,2,3,,2,3,,Fiorentina,,,10.05.2015 18:00,Serie A - Round 35
66,cat66,1,,44,2,,2,,4,6,7,1,2,0,,2,3,,Parma,,1,10.05.2015 18:00,Serie A - Round 35,cat66,2,,56,2,,2,,4,4,6,1,1,1,,2,2,,Napoli,,0,10.05.2015 18:00,Serie A - Round 35
67,cat67,1,,36,0,,2,,5,6,6,9,0,1,,4,2,,Parma,,1,10.05.2015 18:00,Serie A - Round 35,cat67,2,,64,6,,8,,7,6,17,2,1,0,,1,10,,Napoli,,1,10.05.2015 18:00,Serie A - Round 35
68,cat68,1,,47,1,,1,,8,12,4,3,2,1,,1,2,,Cesena,,,10.05.2015 15:00,Serie A - Round 35,cat68,2,,53,1,,2,,9,9,9,0,0,3,,5,3,,Sassuolo,,,10.05.2015 15:00,Serie A - Round 35
69,cat69,1,,59,1,,2,,7,9,8,1,0,2,,3,4,,Cesena,,2,10.05.2015 15:00,Serie A - Round 35,cat69,2,,41,1,,2,,9,9,3,4,3,0,,-2,4,,Sassuolo,,0,10.05.2015 15:00,Serie A - Round 35
70,cat70,1,,64,1,,3,,10,9,7,0,1,0,,2,4,,Palermo,,1,10.05.2015 15:00,Serie A - Round 35,cat70,2,,36,0,,1,,9,10,4,3,2,0,,2,2,,Atalanta,,2,10.05.2015 15:00,Serie A - Round 35
71,cat71,1,,66,5,,10,,7,5,17,4,1,1,0,8,4,,Palermo,,,10.05.2015 15:00,Serie A - Round 35,cat71,2,,34,1,,2,,5,3,6,3,1,0,1,0,5,,Atalanta,,,10.05.2015 15:00,Serie A - Round 35
72,cat72,1,,45,1,,3,,5,10,6,2,0,0,,5,0,,Udinese,,0,10.05.2015 15:00,Serie A - Round 35,cat72,2,,55,1,,2,,11,4,7,0,1,0,,3,3,,Sampdoria,,1,10.05.2015 15:00,Serie A - Round 35
73,cat73,1,,55,3,,2,,4,7,9,5,1,1,,3,3,,Udinese,,1,10.05.2015 15:00,Serie A - Round 35,cat73,2,,45,2,,4,,7,6,13,2,3,1,,3,8,,Sampdoria,,3,10.05.2015 15:00,Serie A - Round 35
74,cat74,1,,49,1,,2,,10,9,5,1,2,1,,1,3,,Chievo,,2,10.05.2015 12:30,Serie A - Round 35,cat74,2,,51,4,,2,,9,11,11,1,2,1,,4,3,,Verona,,4,10.05.2015 12:30,Serie A - Round 35
75,cat75,1,,61,5,,9,,5,6,13,0,0,3,,8,0,,Chievo,,1,10.05.2015 12:30,Serie A - Round 35,cat75,2,,39,2,,1,,6,8,3,0,0,0,,1,0,,Verona,,1,10.05.2015 12:30,Serie A - Round 35
76,cat76,1,,49,0,,3,,5,8,6,0,1,3,,3,3,,AC Milan,,0,09.05.2015 20:45,Serie A - Round 35,cat76,2,,51,3,,2,,8,8,6,2,0,0,,3,0,,AS Roma,,1,09.05.2015 20:45,Serie A - Round 35
77,cat77,1,,35,1,,3,,10,8,5,2,1,1,,3,1,,AC Milan,,4,09.05.2015 20:45,Serie A - Round 35,cat77,2,,65,3,,3,,8,10,9,0,1,0,,3,3,,AS Roma,,2,09.05.2015 20:45,Serie A - Round 35
78,cat78,1,,57,0,,3,,7,3,10,1,1,1,,6,4,,Juventus,,0,09.05.2015 18:00,Serie A - Round 35,cat78,2,,43,1,,0,,3,8,3,3,0,0,,1,1,,Cagliari,,1,09.05.2015 18:00,Serie A - Round 35
79,cat79,1,,49,1,,5,,8,4,3,4,0,1,,2,0,,Juventus,,1,09.05.2015 18:00,Serie A - Round 35,cat79,2,,51,3,,3,,4,9,12,0,1,0,,4,5,,Cagliari,,0,09.05.2015 18:00,Serie A - Round 35
80,cat80,1,,57,0,,0,,7,4,6,3,0,3,,5,1,,Torino,,,06.05.2015 15:00,Serie A - Round 34,cat80,2,,43,4,,4,,4,11,12,1,1,0,,4,4,,Empoli,,,06.05.2015 15:00,Serie A - Round 34
81,cat81,1,,65,2,,5,,7,9,13,2,0,1,,7,4,,Torino,,3,06.05.2015 15:00,Serie A - Round 34,cat81,2,,35,3,,2,,9,7,8,4,0,1,,3,2,,Empoli,,1,06.05.2015 15:00,Serie A - Round 34
82,cat82,1,,54,2,,3,,2,7,8,1,3,0,,1,5,,Cagliari,,2,04.05.2015 20:45,Serie A - Round 34,cat82,2,,46,3,,3,,7,3,9,2,0,0,,5,1,,Parma,,1,04.05.2015 20:45,Serie A - Round 34
83,cat83,1,,52,0,,1,,8,5,3,2,1,0,,1,2,,Cagliari,,1,04.05.2015 20:45,Serie A - Round 34,cat83,2,,48,3,,1,,5,8,12,1,0,0,,7,2,,Parma,,0,04.05.2015 20:45,Serie A - Round 34
84,cat84,1,,77,1,,6,,6,3,10,1,0,0,0,7,2,,Napoli,,,03.05.2015 20:45,Serie A - Round 34,cat84,2,,23,0,,1,,4,6,2,2,0,0,1,1,1,,AC Milan,,,03.05.2015 20:45,Serie A - Round 34
85,cat85,1,,67,7,,9,,7,5,17,0,3,0,,5,5,,Napoli,,2,03.05.2015 20:45,Serie A - Round 34,cat85,2,,33,0,,0,,5,7,0,2,0,0,,0,0,,AC Milan,,0,03.05.2015 20:45,Serie A - Round 34
86,cat86,1,,55,3,,4,,9,13,9,3,0,1,,2,4,,Atalanta,,1,03.05.2015 15:00,Serie A - Round 34,cat86,2,,45,1,,1,,12,9,6,4,0,1,,2,3,,Lazio,,3,03.05.2015 15:00,Serie A - Round 34
87,cat87,1,,47,2,,5,,3,13,7,1,1,2,,3,2,,Atalanta,,1,03.05.2015 15:00,Serie A - Round 34,cat87,2,,53,2,,4,,9,5,7,1,1,3,,3,2,,Lazio,,3,03.05.2015 15:00,Serie A - Round 34
88,cat88,1,,61,3,,6,,6,9,15,0,2,3,,4,8,,Fiorentina,,,03.05.2015 15:00,Serie A - Round 34,cat88,2,,39,1,,2,,7,9,5,6,0,3,,4,0,,Cesena,,,03.05.2015 15:00,Serie A - Round 34
89,cat89,1,,51,0,,3,,5,10,8,0,1,3,,4,4,,Fiorentina,,1,03.05.2015 15:00,Serie A - Round 34,cat89,2,,49,3,,3,,10,8,8,3,1,0,,4,1,,Cesena,,1,03.05.2015 15:00,Serie A - Round 34
90,cat90,1,,72,5,,7,,8,6,14,0,0,4,,7,2,,Inter,,1,03.05.2015 15:00,Serie A - Round 34,cat90,2,,28,0,,1,,5,12,0,2,0,1,,0,0,,Chievo,,1,03.05.2015 15:00,Serie A - Round 34
91,cat91,1,,62,4,,4,,7,5,9,4,0,1,,4,1,,Inter,,2,03.05.2015 15:00,Serie A - Round 34,cat91,2,,38,2,,4,,5,8,11,1,0,0,,5,4,,Chievo,,0,03.05.2015 15:00,Serie A - Round 34
92,cat92,1,,50,1,,4,,6,7,7,1,0,2,,6,0,,Verona,,1,03.05.2015 15:00,Serie A - Round 34,cat92,2,,50,0,,3,,6,8,7,0,0,1,,6,1,,Udinese,,1,03.05.2015 15:00,Serie A - Round 34
93,cat93,1,,48,2,,2,,8,13,8,3,0,0,2,3,3,,Verona,,0,03.05.2015 15:00,Serie A - Round 34,cat93,2,,52,2,,2,,10,8,13,3,1,3,0,7,4,,Udinese,,3,03.05.2015 15:00,Serie A - Round 34
94,cat94,1,,49,2,,7,,7,13,7,1,1,1,,2,3,,AS Roma,,0,03.05.2015 12:30,Serie A - Round 34,cat94,2,,51,1,,2,,12,8,2,2,0,1,,0,1,,Genoa,,1,03.05.2015 12:30,Serie A - Round 34
95,cat95,1,,43,1,,0,,12,9,8,2,1,0,,4,3,,AS Roma,,3,03.05.2015 12:30,Serie A - Round 34,cat95,2,,57,3,,6,,9,12,8,2,0,0,,3,2,,Genoa,,2,03.05.2015 12:30,Serie A - Round 34
96,cat96,1,,35,0,,1,,4,13,4,1,0,0,,2,2,,Sassuolo,,0,02.05.2015 20:45,Serie A - Round 34,cat96,2,,65,3,,6,,12,4,7,2,0,1,,3,1,,Palermo,,2,02.05.2015 20:45,Serie A - Round 34
97,cat97,1,,45,1,,5,,8,11,2,1,0,0,,1,0,,Sassuolo,,2,02.05.2015 20:45,Serie A - Round 34,cat97,2,,55,2,,0,,10,8,6,0,0,1,,3,1,,Palermo,,1,02.05.2015 20:45,Serie A - Round 34
98,cat98,1,,47,2,,1,,8,7,8,1,0,1,,6,0,,Sampdoria,,1,02.05.2015 18:00,Serie A - Round 34,cat98,2,,53,2,,2,,6,9,7,0,1,2,,3,2,,Juventus,,0,02.05.2015 18:00,Serie A - Round 34
99,cat99,1,,45,4,,3,,6,10,10,3,0,1,,4,2,,Sampdoria,,3,02.05.2015 18:00,Serie A - Round 34,cat99,2,,55,2,,2,,8,7,7,2,0,0,,2,3,,Juventus,,1,02.05.2015 18:00,Serie A - Round 34
100,cat100,1,,50,2,,2,,7,7,5,1,3,0,,0,3,,Empoli,,,30.04.2015 20:45,Serie A - Round 33,cat100,2,,50,2,,3,,5,7,5,0,0,2,,2,1,,Napoli,,,30.04.2015 20:45,Serie A - Round 33
101,cat101,1,,42,0,,4,,6,15,2,2,1,0,,1,1,,Empoli,,,30.04.2015 20:45,Serie A - Round 33,cat101,2,,58,1,,1,,10,6,9,0,2,4,,4,4,,Napoli,,,30.04.2015 20:45,Serie A - Round 33
102,cat102,1,,62,1,,2,,5,9,5,3,0,3,,2,2,,AC Milan,,1,29.04.2015 20:45,Serie A - Round 33,cat102,2,,38,3,,5,,8,8,9,2,1,1,,2,4,,Genoa,,2,29.04.2015 20:45,Serie A - Round 33
103,cat103,1,,52,2,,5,,11,13,6,3,1,0,1,1,3,,AC Milan,,3,29.04.2015 20:45,Serie A - Round 33,cat103,2,,48,1,,4,,12,10,8,2,2,1,0,2,5,,Genoa,,2,29.04.2015 20:45,Serie A - Round 33
