,H_datetime,H_gameinfo,H_Teamnames,H_Goals,H_Ball Possession,H_Goal Attempts,H_Shots on Goal,H_Shots off Goal,H_Blocked Shots,H_Free Kicks,H_Corner Kicks,H_Offsides,H_Goalkeeper Saves,H_Fouls,H_Yellow Cards,H_Red Cards,H_Total Passes,H_Completed Passes,H_Tackles,H_Attacks,H_Dangerous Attacks,H_Throw-in,A_datetime,A_gameinfo,A_Teamnames,A_Goals,A_Ball Possession,A_Goal Attempts,A_Shots on Goal,A_Shots off Goal,A_Blocked Shots,A_Free Kicks,A_Corner Kicks,A_Offsides,A_Goalkeeper Saves,A_Fouls,A_Yellow Cards,A_Red Cards,A_Total Passes,A_Completed Passes,A_Tackles,A_Attacks,A_Dangerous Attacks,A_Throw-in,H_cat
155,23.10.2021 09:30,FootballFootballGERMANY: Bundesliga - Round 9,Hertha Berlin,1,45,6,3,3,,14,0,3,0,7,0,,200,,,43,8,6,23.10.2021 09:30,FootballFootballGERMANY: Bundesliga - Round 9,B. Monchengladbach,0,55,5,0,5,,11,4,1,2,13,1,,222,,,69,27,16,cat155
156,24.10.2021 06:30,FootballFootballGERMANY: Bundesliga - Round 9,FC Koln,2,57,11,4,7,,10,3,2,3,6,0,,221,,,60,26,12,24.10.2021 06:30,FootballFootballGERMANY: Bundesliga - Round 9,Bayer Leverkusen,0,43,3,3,0,,6,4,3,2,10,2,,141,,,38,20,8,cat156
157,24.10.2021 06:30,FootballFootballGERMANY: Bundesliga - Round 9,FC Koln,0,59,6,1,5,,5,3,0,1,4,1,,217,,,63,33,19,24.10.2021 06:30,FootballFootballGERMANY: Bundesliga - Round 9,Bayer Leverkusen,2,41,6,3,3,,4,2,2,1,5,1,,136,,,44,16,12,cat157
158,24.10.2021 08:30,FootballFootballGERMANY: Bundesliga - Round 9,Stuttgart,1,54,3,1,2,,9,0,2,2,9,3,1,259,,,60,9,14,24.10.2021 08:30,FootballFootballGERMANY: Bundesliga - Round 9,Union Berlin,0,46,4,2,2,,11,2,0,0,9,1,0,226,,,63,25,10,cat158
159,24.10.2021 08:30,FootballFootballGERMANY: Bundesliga - Round 9,Stuttgart,0,58,5,1,4,,4,1,0,0,7,,,323,,,78,13,13,24.10.2021 08:30,FootballFootballGERMANY: Bundesliga - Round 9,Union Berlin,1,42,7,1,6,,7,0,0,1,4,,,215,,,36,20,6,cat159
160,24.10.2021 10:30,FootballFootballGERMANY: Bundesliga - Round 9,Bochum,1,46,13,4,9,,5,3,1,3,6,0,,134,,,51,30,14,24.10.2021 10:30,FootballFootballGERMANY: Bundesliga - Round 9,Eintracht Frankfurt,0,54,11,3,8,,8,5,0,3,5,1,,238,,,71,33,14,cat160
161,24.10.2021 10:30,FootballFootballGERMANY: Bundesliga - Round 9,Bochum,1,44,6,3,3,,8,1,1,3,3,0,,141,,,56,11,19,24.10.2021 10:30,FootballFootballGERMANY: Bundesliga - Round 9,Eintracht Frankfurt,0,56,3,3,0,,2,2,0,2,6,1,,224,,,58,19,19,cat161
162,29.10.2021 11:30,FootballFootballGERMANY: Bundesliga - Round 10,Hoffenheim,0,61,3,0,3,,6,3,2,0,9,2,0,275,,,70,37,13,29.10.2021 11:30,FootballFootballGERMANY: Bundesliga - Round 10,Hertha Berlin,0,39,1,0,1,,11,2,1,0,5,1,1,195,,,45,12,8,cat0
163,29.10.2021 11:30,FootballFootballGERMANY: Bundesliga - Round 10,Hoffenheim,2,49,11,3,8,,6,6,1,2,6,,,246,,,49,29,11,29.10.2021 11:30,FootballFootballGERMANY: Bundesliga - Round 10,Hertha Berlin,0,51,4,2,2,,7,2,2,1,4,,,244,,,50,18,12,cat1
164,30.10.2021 06:30,FootballFootballGERMANY: Bundesliga - Round 10,Union Berlin,1,47,5,5,0,,9,2,1,0,6,,,215,,,49,23,5,30.10.2021 06:30,FootballFootballGERMANY: Bundesliga - Round 10,Bayern Munich,2,53,4,2,2,,9,0,1,4,5,,,244,,,59,24,7,cat2
165,30.10.2021 06:30,FootballFootballGERMANY: Bundesliga - Round 10,Union Berlin,1,34,4,1,3,,3,4,1,1,3,1,,157,,,51,14,11,30.10.2021 06:30,FootballFootballGERMANY: Bundesliga - Round 10,Bayern Munich,3,66,10,4,6,,0,1,2,0,2,1,,347,,,75,23,9,cat3
166,30.10.2021 06:30,FootballFootballGERMANY: Bundesliga - Round 10,Freiburg,1,42,3,1,2,,4,3,0,3,4,0,,147,,,38,23,8,30.10.2021 06:30,FootballFootballGERMANY: Bundesliga - Round 10,Greuther Furth,1,58,7,4,3,,3,1,0,0,6,1,,235,,,45,26,16,cat4
167,30.10.2021 06:30,FootballFootballGERMANY: Bundesliga - Round 10,Freiburg,2,60,9,4,5,,7,2,1,0,6,0,,258,,,60,20,14,30.10.2021 06:30,FootballFootballGERMANY: Bundesliga - Round 10,Greuther Furth,0,40,1,0,1,,7,1,1,2,7,1,,160,,,43,19,8,cat5
168,30.10.2021 06:30,FootballFootballGERMANY: Bundesliga - Round 10,Dortmund,1,46,4,2,2,,6,3,1,4,4,2,,166,,,49,18,8,30.10.2021 06:30,FootballFootballGERMANY: Bundesliga - Round 10,FC Koln,0,54,12,4,8,,5,2,0,1,6,2,,252,,,72,36,11,cat6
169,30.10.2021 06:30,FootballFootballGERMANY: Bundesliga - Round 10,Dortmund,1,44,3,2,1,,5,1,1,2,6,0,,237,,,46,20,8,30.10.2021 06:30,FootballFootballGERMANY: Bundesliga - Round 10,FC Koln,0,56,7,2,5,,7,1,0,1,5,1,,286,,,55,17,10,cat7
170,30.10.2021 06:30,FootballFootballGERMANY: Bundesliga - Round 10,Bayer Leverkusen,0,67,8,1,7,,11,3,0,3,4,1,0,290,,,78,43,17,30.10.2021 06:30,FootballFootballGERMANY: Bundesliga - Round 10,Wolfsburg,2,33,7,5,2,,4,1,0,1,11,0,1,90,,,26,10,11,cat8
171,30.10.2021 06:30,FootballFootballGERMANY: Bundesliga - Round 10,Bayer Leverkusen,0,55,4,0,4,,4,7,2,3,7,2,,212,,,62,28,13,30.10.2021 06:30,FootballFootballGERMANY: Bundesliga - Round 10,Wolfsburg,0,45,6,3,3,,9,1,2,0,4,2,,173,,,46,14,14,cat9
172,30.10.2021 06:30,FootballFootballGERMANY: Bundesliga - Round 10,Arminia Bielefeld,0,52,6,3,3,,4,3,0,1,10,2,,169,,,68,23,14,30.10.2021 06:30,FootballFootballGERMANY: Bundesliga - Round 10,Mainz,1,48,6,2,4,,10,3,1,3,4,3,,163,,,44,30,15,cat10
173,30.10.2021 06:30,FootballFootballGERMANY: Bundesliga - Round 10,Arminia Bielefeld,1,52,9,4,5,,7,3,0,3,6,,,228,,,58,22,7,30.10.2021 06:30,FootballFootballGERMANY: Bundesliga - Round 10,Mainz,1,48,10,4,6,,6,3,3,3,5,,,237,,,57,22,9,cat11
174,30.10.2021 09:30,FootballFootballGERMANY: Bundesliga - Round 10,Eintracht Frankfurt,1,50,8,2,6,,4,2,3,2,5,1,,204,,,64,15,15,30.10.2021 09:30,FootballFootballGERMANY: Bundesliga - Round 10,RB Leipzig,0,50,7,2,5,,9,1,1,1,3,1,,213,,,54,25,22,cat12
175,30.10.2021 09:30,FootballFootballGERMANY: Bundesliga - Round 10,Eintracht Frankfurt,0,48,4,1,3,,8,3,0,4,6,,,232,,,47,13,9,30.10.2021 09:30,FootballFootballGERMANY: Bundesliga - Round 10,RB Leipzig,1,52,8,5,3,,6,4,2,1,6,,,291,,,56,22,4,cat13
176,31.10.2021 07:30,FootballFootballGERMANY: Bundesliga - Round 10,Augsburg,3,37,7,6,1,,10,3,1,2,7,1,,134,,,46,20,9,31.10.2021 07:30,FootballFootballGERMANY: Bundesliga - Round 10,Stuttgart,0,63,6,2,4,,10,2,0,3,7,3,,326,,,82,17,11,cat14
177,31.10.2021 07:30,FootballFootballGERMANY: Bundesliga - Round 10,Augsburg,1,39,13,6,7,,3,4,1,0,8,2,,127,,,42,14,9,31.10.2021 07:30,FootballFootballGERMANY: Bundesliga - Round 10,Stuttgart,1,61,6,1,5,,7,3,0,5,5,1,,258,,,52,19,13,cat15
178,31.10.2021 09:30,FootballFootballGERMANY: Bundesliga - Round 10,B. Monchengladbach,0,54,6,2,4,,11,5,2,2,4,1,,247,,,46,20,13,31.10.2021 09:30,FootballFootballGERMANY: Bundesliga - Round 10,Bochum,1,46,6,3,3,,5,1,1,2,9,1,,189,,,59,24,14,cat16
179,31.10.2021 09:30,FootballFootballGERMANY: Bundesliga - Round 10,B. Monchengladbach,2,64,8,3,5,,8,4,0,1,3,,,366,,,79,21,14,31.10.2021 09:30,FootballFootballGERMANY: Bundesliga - Round 10,Bochum,0,36,5,1,4,,3,0,2,1,6,,,127,,,30,12,11,cat17
180,05.11.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 11,Mainz,1,50,14,6,8,,4,6,2,2,6,1,,229,,,62,25,11,05.11.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 11,B. Monchengladbach,0,50,3,2,1,,9,0,0,5,4,2,,224,,,46,14,7,cat0
181,05.11.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 11,Mainz,0,48,5,2,3,,3,3,0,2,9,2,,190,,,59,19,6,05.11.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 11,B. Monchengladbach,1,52,8,3,5,,8,1,1,2,4,1,,250,,,51,16,7,cat1
182,06.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 11,Wolfsburg,0,51,3,2,1,,11,0,0,1,10,2,,222,,,59,23,8,06.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 11,Augsburg,0,49,10,1,9,,11,8,1,2,6,2,,196,,,53,25,10,cat2
183,06.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 11,Wolfsburg,1,69,6,2,4,,4,0,2,2,4,0,,369,,,69,20,14,06.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 11,Augsburg,0,31,3,2,1,,5,0,1,1,7,1,,144,,,24,9,8,cat3
184,06.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 11,Stuttgart,0,64,3,1,2,,5,3,1,1,5,0,,332,,,84,26,20,06.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 11,Arminia Bielefeld,0,36,12,1,11,,6,3,0,1,5,3,,144,,,49,36,9,cat4
185,06.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 11,Stuttgart,0,60,6,3,3,,6,5,2,0,6,,,349,,,70,13,12,06.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 11,Arminia Bielefeld,1,40,3,1,2,,7,1,1,3,6,,,202,,,62,12,9,cat5
186,06.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 11,Bochum,2,40,10,4,6,,8,1,1,1,3,1,,137,,,47,16,13,06.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 11,Hoffenheim,0,60,6,1,5,,5,4,0,2,8,3,,241,,,61,30,16,cat6
187,06.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 11,Bochum,0,42,4,0,4,,12,1,2,0,4,0,,174,,,47,9,6,06.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 11,Hoffenheim,0,58,3,0,3,,6,0,1,0,12,2,,286,,,45,30,16,cat7
188,06.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 11,Bayern Munich,1,61,17,4,13,,10,2,2,2,2,,,332,,,69,35,8,06.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 11,Freiburg,1,39,9,3,6,,5,0,0,3,10,,,188,,,70,22,6,cat8
189,06.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 11,Bayern Munich,1,63,12,7,5,,3,4,1,1,3,,,310,,,51,24,8,06.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 11,Freiburg,0,37,5,1,4,,3,4,0,6,3,,,156,,,51,26,7,cat9
190,06.11.2021 18:30,FootballFootballGERMANY: Bundesliga - Round 11,RB Leipzig,1,48,9,4,5,,11,3,3,2,7,2,,188,,,52,24,10,06.11.2021 18:30,FootballFootballGERMANY: Bundesliga - Round 11,Dortmund,1,52,7,3,4,,12,3,2,3,9,2,,216,,,58,29,7,cat10
191,06.11.2021 18:30,FootballFootballGERMANY: Bundesliga - Round 11,RB Leipzig,1,56,6,3,3,,9,2,1,0,5,1,,305,,,72,21,10,06.11.2021 18:30,FootballFootballGERMANY: Bundesliga - Round 11,Dortmund,0,44,2,0,2,,5,3,0,2,9,3,,200,,,45,7,7,cat11
192,07.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 11,Hertha Berlin,0,38,8,0,8,,10,2,1,1,8,1,,171,,,49,23,15,07.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 11,Bayer Leverkusen,1,62,5,2,3,,9,4,2,0,7,2,,221,,,57,20,17,cat12
193,07.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 11,Hertha Berlin,1,50,7,5,2,,7,2,2,1,5,0,,209,,,37,7,7,07.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 11,Bayer Leverkusen,0,50,3,1,2,,7,2,2,4,5,1,,230,,,55,16,10,cat13
194,07.11.2021 17:30,FootballFootballGERMANY: Bundesliga - Round 11,FC Koln,1,64,7,3,4,,8,3,0,1,4,1,,294,,,63,24,23,07.11.2021 17:30,FootballFootballGERMANY: Bundesliga - Round 11,Union Berlin,0,36,2,1,1,,4,0,0,2,8,0,,111,,,61,19,12,cat14
195,07.11.2021 17:30,FootballFootballGERMANY: Bundesliga - Round 11,FC Koln,1,68,9,2,7,,11,2,0,0,4,1,,256,,,41,16,9,07.11.2021 17:30,FootballFootballGERMANY: Bundesliga - Round 11,Union Berlin,2,32,7,2,5,,4,2,0,1,11,2,,98,,,30,11,11,cat15
196,07.11.2021 19:30,FootballFootballGERMANY: Bundesliga - Round 11,Greuther Furth,1,51,13,2,11,,10,2,0,1,8,3,,168,,,60,29,16,07.11.2021 19:30,FootballFootballGERMANY: Bundesliga - Round 11,Eintracht Frankfurt,2,49,12,3,9,,8,3,1,1,9,1,,178,,,39,21,13,cat16
197,07.11.2021 19:30,FootballFootballGERMANY: Bundesliga - Round 11,Greuther Furth,0,63,7,0,7,,8,4,1,1,4,1,,247,,,60,23,10,07.11.2021 19:30,FootballFootballGERMANY: Bundesliga - Round 11,Eintracht Frankfurt,0,37,2,1,1,,5,0,1,0,8,0,,164,,,40,11,13,cat17
198,19.11.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 12,Augsburg,0,30,0,0,0,,4,0,1,2,8,1,,72,,,29,6,12,19.11.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 12,Bayern Munich,0,70,11,2,9,,9,6,1,0,3,0,,381,,,109,43,13,cat0
199,19.11.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 12,Augsburg,2,32,6,3,3,,7,1,0,1,10,1,,100,,,25,16,9,19.11.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 12,Bayern Munich,1,68,7,2,5,,10,4,1,1,6,1,,395,,,98,37,14,cat1
200,20.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 12,Hoffenheim,1,50,17,4,13,,11,3,3,0,9,1,,191,,,44,33,17,20.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 12,RB Leipzig,0,50,4,0,4,,14,2,0,3,9,1,,246,,,60,23,15,cat2
201,20.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 12,Hoffenheim,1,44,7,4,3,,10,4,1,0,8,1,,160,,,44,16,12,20.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 12,RB Leipzig,0,56,0,0,0,,7,0,3,3,9,1,,261,,,52,24,12,cat3
202,20.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 12,Dortmund,2,58,13,5,8,,8,0,0,0,7,0,,282,,,53,33,8,20.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 12,Stuttgart,1,42,7,1,6,,7,2,1,3,6,1,,229,,,45,15,6,cat4
203,20.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 12,Dortmund,0,66,7,0,7,,7,2,0,3,4,0,,396,,,76,40,11,20.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 12,Stuttgart,0,34,5,3,2,,4,1,0,0,8,1,,179,,,36,13,6,cat5
204,20.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 12,Bayer Leverkusen,0,54,5,3,2,,8,3,1,4,6,2,,222,,,57,25,15,20.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 12,Bochum,0,46,9,4,5,,9,5,0,3,8,2,,194,,,48,22,6,cat6
205,20.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 12,Bayer Leverkusen,1,56,6,2,4,,6,4,1,3,4,1,,246,,,63,23,10,20.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 12,Bochum,0,44,10,3,7,,3,2,1,1,5,0,,175,,,51,10,10,cat7
206,20.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 12,B. Monchengladbach,1,60,9,5,4,,10,3,1,1,5,1,,220,,,57,33,13,20.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 12,Greuther Furth,0,40,1,1,0,,6,5,1,4,10,2,,121,,,37,15,4,cat8
207,20.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 12,B. Monchengladbach,3,50,10,6,4,,4,4,1,1,6,0,,244,,,39,14,14,20.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 12,Greuther Furth,0,50,3,1,2,,7,2,1,3,3,1,,219,,,69,26,7,cat9
208,20.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 12,Arminia Bielefeld,1,40,5,2,3,,5,3,1,2,9,3,,135,,,49,21,5,20.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 12,Wolfsburg,2,60,7,4,3,,10,4,1,1,5,0,,255,,,67,26,7,cat10
209,20.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 12,Arminia Bielefeld,1,42,5,1,4,,5,3,0,1,6,1,,167,,,53,30,12,20.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 12,Wolfsburg,0,58,6,1,5,,6,1,1,0,4,1,,260,,,73,13,15,cat11
210,20.11.2021 18:30,FootballFootballGERMANY: Bundesliga - Round 12,Union Berlin,0,50,9,1,8,,9,4,2,3,7,1,,195,,,51,12,9,20.11.2021 18:30,FootballFootballGERMANY: Bundesliga - Round 12,Hertha Berlin,0,50,5,3,2,,11,5,1,1,7,0,,211,,,82,35,14,cat12
211,20.11.2021 18:30,FootballFootballGERMANY: Bundesliga - Round 12,Union Berlin,2,40,7,4,3,,7,3,2,0,10,0,,152,,,40,20,6,20.11.2021 18:30,FootballFootballGERMANY: Bundesliga - Round 12,Hertha Berlin,0,60,1,0,1,,12,1,2,2,6,1,,251,,,58,28,20,cat13
212,21.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 12,Freiburg,0,64,14,2,12,,10,7,0,2,6,0,,313,,,84,55,12,21.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 12,Eintracht Frankfurt,0,36,6,2,4,,8,1,1,2,9,4,,128,,,30,12,7,cat14
213,21.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 12,Freiburg,0,52,6,4,2,,9,3,1,3,4,,,252,,,43,34,8,21.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 12,Eintracht Frankfurt,2,48,7,5,2,,4,3,2,4,7,,,221,,,54,10,8,cat15
214,21.11.2021 17:30,FootballFootballGERMANY: Bundesliga - Round 12,Mainz,0,48,5,1,4,,7,3,2,0,12,1,,168,,,62,17,18,21.11.2021 17:30,FootballFootballGERMANY: Bundesliga - Round 12,FC Koln,1,52,1,1,0,,15,3,1,1,5,1,,240,,,57,13,13,cat16
215,21.11.2021 17:30,FootballFootballGERMANY: Bundesliga - Round 12,Mainz,1,40,6,1,5,,2,2,1,4,6,1,,151,,,44,16,8,21.11.2021 17:30,FootballFootballGERMANY: Bundesliga - Round 12,FC Koln,0,60,10,4,6,,6,4,0,0,2,0,,243,,,53,24,12,cat17
216,26.11.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 13,Stuttgart,1,42,3,1,2,,6,2,0,3,3,1,,170,,,36,11,14,26.11.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 13,Mainz,0,58,10,3,7,,3,3,0,0,7,1,,315,,,79,39,18,cat18
217,26.11.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 13,Stuttgart,1,58,5,2,3,,9,3,0,1,4,1,,246,,,49,16,8,26.11.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 13,Mainz,1,42,8,2,6,,4,3,0,1,10,1,,191,,,48,17,19,cat19
218,27.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 13,Wolfsburg,0,49,11,5,6,,3,4,1,3,4,0,,213,,,54,35,11,27.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 13,Dortmund,2,51,8,5,3,,5,3,1,5,4,1,,271,,,62,21,5,cat20
219,27.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 13,Wolfsburg,1,39,5,3,2,,6,3,0,2,5,4,,160,,,43,12,10,27.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 13,Dortmund,1,61,8,3,5,,3,4,1,2,7,0,,295,,,64,33,8,cat21
220,27.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 13,Hertha Berlin,0,40,5,1,4,,9,4,3,3,6,1,,144,,,43,25,12,27.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 13,Augsburg,1,60,11,4,7,,7,4,2,1,7,2,,224,,,58,22,10,cat22
221,27.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 13,Hertha Berlin,1,55,5,3,2,,6,1,0,3,5,1,,224,,,55,21,21,27.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 13,Augsburg,0,45,9,3,6,,3,2,1,2,7,1,,131,,,48,23,9,cat23
222,27.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 13,Greuther Furth,2,52,9,5,4,,8,2,1,1,8,1,,234,,,50,17,4,27.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 13,Hoffenheim,4,48,11,5,6,,9,5,1,3,7,0,,243,,,38,13,10,cat24
223,27.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 13,Greuther Furth,1,52,5,2,3,,9,2,5,4,9,,,146,,,52,13,9,27.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 13,Hoffenheim,2,48,9,6,3,,13,5,0,1,10,,,159,,,42,14,13,cat25
224,27.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 13,FC Koln,4,48,6,5,1,,10,0,3,2,8,1,,179,,,47,20,7,27.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 13,B. Monchengladbach,1,52,8,3,5,,10,2,5,1,6,3,,203,,,53,19,10,cat26
225,27.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 13,FC Koln,0,44,9,4,5,,4,4,2,2,7,,,195,,,52,29,9,27.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 13,B. Monchengladbach,0,56,7,2,5,,8,2,0,4,5,,,223,,,54,5,14,cat27
226,27.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 13,Bochum,2,45,6,4,2,,10,3,2,6,6,1,,129,,,34,14,12,27.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 13,Freiburg,1,55,14,7,7,,7,5,0,2,11,1,,178,,,61,27,14,cat28
227,27.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 13,Bochum,0,48,7,1,6,,3,1,1,4,6,1,,170,,,40,21,7,27.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 13,Freiburg,0,52,8,4,4,,7,2,1,1,2,0,,250,,,52,33,8,cat29
228,27.11.2021 18:30,FootballFootballGERMANY: Bundesliga - Round 13,Bayern Munich,1,68,10,2,8,,3,4,1,0,4,1,,321,,,84,31,1,27.11.2021 18:30,FootballFootballGERMANY: Bundesliga - Round 13,Arminia Bielefeld,0,32,3,0,3,,3,2,1,1,7,1,,117,,,38,12,5,cat30
229,27.11.2021 18:30,FootballFootballGERMANY: Bundesliga - Round 13,Bayern Munich,0,72,13,7,6,,9,9,1,0,4,,,375,,,95,52,12,27.11.2021 18:30,FootballFootballGERMANY: Bundesliga - Round 13,Arminia Bielefeld,0,28,5,0,5,,6,2,2,7,6,,,114,,,28,3,5,cat31
230,28.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 13,Eintracht Frankfurt,1,50,10,3,7,,5,4,0,2,2,0,,212,,,68,44,14,28.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 13,Union Berlin,1,50,3,3,0,,1,0,1,2,4,3,,229,,,63,7,7,cat32
231,28.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 13,Eintracht Frankfurt,1,61,7,1,6,,2,3,1,1,2,0,,274,,,71,26,18,28.11.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 13,Union Berlin,0,39,4,1,3,,3,2,0,0,3,1,,206,,,53,10,3,cat33
232,28.11.2021 17:30,FootballFootballGERMANY: Bundesliga - Round 13,RB Leipzig,1,65,10,3,7,,6,3,2,1,2,0,,348,,,92,41,9,28.11.2021 17:30,FootballFootballGERMANY: Bundesliga - Round 13,Bayer Leverkusen,1,35,7,2,5,,5,2,2,2,5,2,,168,,,26,16,10,cat34
233,28.11.2021 17:30,FootballFootballGERMANY: Bundesliga - Round 13,RB Leipzig,0,49,4,0,4,,7,4,0,0,8,1,,227,,,71,23,10,28.11.2021 17:30,FootballFootballGERMANY: Bundesliga - Round 13,Bayer Leverkusen,2,51,4,2,2,,7,0,3,0,4,1,,224,,,33,9,11,cat35
234,03.12.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 14,Union Berlin,1,37,9,3,6,,4,3,2,0,7,1,,133,,,52,18,10,03.12.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 14,RB Leipzig,0,63,6,0,6,,8,4,0,2,5,1,,306,,,75,32,11,cat36
235,03.12.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 14,Union Berlin,1,50,5,2,3,,4,2,1,1,5,,,164,,,61,28,14,03.12.2021 20:30,FootballFootballGERMANY: Bundesliga - Round 14,RB Leipzig,1,50,5,2,3,,6,3,1,1,3,,,213,,,44,32,19,cat37
236,04.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 14,Mainz,1,41,3,1,2,,6,0,2,0,9,1,,106,,,44,24,16,04.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 14,Wolfsburg,0,59,8,0,8,,11,3,0,0,6,1,,194,,,38,32,16,cat38
237,04.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 14,Mainz,2,47,9,4,5,,4,6,1,0,9,,,158,,,52,25,17,04.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 14,Wolfsburg,0,53,8,0,8,,9,2,1,2,4,,,198,,,52,14,10,cat39
238,04.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 14,Hoffenheim,1,40,3,1,2,,5,2,0,0,4,0,,177,,,58,34,16,04.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 14,Eintracht Frankfurt,1,60,12,1,11,,4,5,2,0,3,1,,276,,,53,31,7,cat40
239,04.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 14,Hoffenheim,2,58,5,3,2,,5,2,0,0,5,2,,296,,,53,15,13,04.12.2021 15:30,FootballFootballGERMANY: Bundesliga - Round 14,Eintracht Frankfurt,1,42,5,1,4,,4,1,0,1,9,1,,209,,,45,4,12,cat41
