,H_datetime,H_Gameinfo,H_Teamnames,H_Goals,H_Ball Possession,H_Goal Attempts,H_Shots on Goal,H_Shots off Goal,H_Blocked Shots,H_Free Kicks,H_Corner Kicks,H_Offsides,H_Goalkeeper Saves,H_Fouls,H_Yellow Cards,H_Red Cards,H_Total Passes,H_Completed Passes,H_Tackles,H_Attacks,H_Dangerous Attacks,A_datetime,A_gameinfo,A_Teamnames,A_Goals,A_Ball Possession,A_Goal Attempts,A_Shots on Goal,A_Shots off Goal,A_Blocked Shots,A_Free Kicks,A_Corner Kicks,A_Offsides,A_Goalkeeper Saves,A_Fouls,A_Yellow Cards,A_Red Cards,A_Total Passes,A_Completed Passes,A_Tackles,A_Attacks,A_Dangerous Attacks,H_cat,gameurl
176,06.10.2024 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Sevilla,1,44,10,4,2,4,8,0,1,0,9,6,1,,,,,,06.10.2024 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Betis,0,56,5,0,5,0,12,0,1,3,9,2,0,,,,,,cat14,https://www.flashscore.com/match/YgnMckC5/#/match-summary/match-statistics/2
177,06.10.2024 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Sevilla,0,60,4,1,3,0,5,4,1,3,6,0,,,,,,,06.10.2024 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Betis,0,40,6,3,2,1,8,1,0,1,6,1,,,,,,,cat15,https://www.flashscore.com/match/YgnMckC5/#/match-summary/match-statistics/1
178,06.10.2024 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Real Sociedad,1,72,8,1,7,0,9,3,1,0,6,0,,,,,,,06.10.2024 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Atl. Madrid,0,28,2,0,2,0,7,0,1,0,8,2,,,,,,,cat16,https://www.flashscore.com/match/CvbDaBsg/#/match-summary/match-statistics/2
179,06.10.2024 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Real Sociedad,0,62,8,6,2,0,2,2,1,0,4,,,,,,,,06.10.2024 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Atl. Madrid,1,38,2,1,1,0,6,1,1,6,1,,,,,,,,cat17,https://www.flashscore.com/match/CvbDaBsg/#/match-summary/match-statistics/1
180,18.10.2024 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Alaves,1,62,3,1,1,1,6,2,2,0,9,6,1,201,143,,,,18.10.2024 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Valladolid,2,38,6,2,2,2,9,3,0,0,6,2,0,117,69,,,,cat0,https://www.flashscore.com/match/Gz9WD123/#/match-summary/match-statistics/2
181,18.10.2024 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Alaves,1,62,7,3,2,2,8,3,1,1,6,,,217,182,,,,18.10.2024 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Valladolid,1,38,6,2,3,1,6,3,1,2,8,,,130,97,,,,cat1,https://www.flashscore.com/match/Gz9WD123/#/match-summary/match-statistics/1
182,19.10.2024 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Ath Bilbao,1,53,4,1,3,0,14,2,0,1,7,1,,178,138,,,,19.10.2024 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Espanyol,1,47,4,2,1,1,7,5,1,0,14,3,,157,120,,,,cat2,https://www.flashscore.com/match/YNHbsZ6C/#/match-summary/match-statistics/2
183,19.10.2024 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Ath Bilbao,3,61,6,5,1,0,8,3,0,0,8,1,,302,262,,,,19.10.2024 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Espanyol,0,39,1,0,1,0,8,0,0,2,8,0,,192,155,,,,cat3,https://www.flashscore.com/match/YNHbsZ6C/#/match-summary/match-statistics/1
184,19.10.2024 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Osasuna,1,60,10,3,5,2,7,3,2,3,4,2,0,205,161,,,,19.10.2024 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Betis,1,40,6,4,1,1,4,0,2,2,7,1,1,137,85,,,,cat4,https://www.flashscore.com/match/ll7vCuXF/#/match-summary/match-statistics/2
185,19.10.2024 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Osasuna,0,48,9,3,2,4,1,7,2,2,8,,,168,128,,,,19.10.2024 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Betis,1,52,5,3,2,0,8,2,2,3,1,,,185,153,,,,cat5,https://www.flashscore.com/match/ll7vCuXF/#/match-summary/match-statistics/1
186,19.10.2024 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Girona,0,46,5,2,2,1,6,0,0,1,4,1,,217,188,,,,19.10.2024 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Real Sociedad,0,54,5,1,2,2,4,3,0,2,6,1,,270,239,,,,cat6,https://www.flashscore.com/match/h2NyhKup/#/match-summary/match-statistics/2
187,19.10.2024 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Girona,0,48,3,1,2,0,6,6,1,2,6,1,,211,181,,,,19.10.2024 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Real Sociedad,1,52,9,3,4,2,6,3,1,1,6,0,,228,203,,,,cat7,https://www.flashscore.com/match/h2NyhKup/#/match-summary/match-statistics/1
188,19.10.2024 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Celta Vigo,1,53,8,4,3,1,6,2,0,0,12,2,,292,264,,,,19.10.2024 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Real Madrid,1,47,3,1,1,1,12,0,1,3,6,1,,255,231,,,,cat8,https://www.flashscore.com/match/8Uo5ctIM/#/match-summary/match-statistics/2
189,19.10.2024 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Celta Vigo,0,41,5,1,1,3,7,4,2,1,4,,,238,196,,,,19.10.2024 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Real Madrid,1,59,7,2,4,1,4,2,0,1,7,,,353,310,,,,cat9,https://www.flashscore.com/match/8Uo5ctIM/#/match-summary/match-statistics/1
190,20.10.2024 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Mallorca,1,51,10,4,3,3,6,7,1,1,6,,,184,139,,,,20.10.2024 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Rayo Vallecano,0,49,3,1,2,0,6,1,0,3,6,,,181,138,,,,cat10,https://www.flashscore.com/match/0SQqjbAd/#/match-summary/match-statistics/2
