,TEAMS,GOALS,xG,SHOTS,SHOTS ON TARGET,DEEP,PPDA,xPTS,A_TEAMS,A_GOALS,A_xG,A_SHOTS,A_SHOTS ON TARGET,A_DEEP,A_PPDA,A_xPTS
42,Juventus,2,2.37,21,10,8,5.59,2.80,SPAL 2013,0,0.16,5,1,2,22.00,0.11
43,Inter,1,1.54,10,3,5,7.96,1.67,Juventus,2,1.22,18,6,5,13.50,1.04
44,Juventus,2,1.86,23,10,13,6.00,2.08,Bologna,1,0.96,9,2,1,11.74,0.68
45,Lecce,1,1.06,10,5,3,16.61,0.14,Juventus,1,3.57,25,4,14,5.14,2.79
46,Juventus,2,2.66,27,11,10,5.64,2.84,Genoa,1,0.27,8,3,3,17.79,0.09
47,Torino,0,0.36,9,4,5,8.96,0.32,Juventus,1,1.79,19,10,10,5.72,2.51
48,Juventus,1,1.12,13,5,4,5.84,1.87,AC Milan,0,0.52,13,7,8,10.23,0.81
49,Atalanta,1,2.79,22,7,7,7.55,2.43,Juventus,3,1.21,16,5,8,8.86,0.42
50,Juventus,2,4.35,29,9,11,8.50,2.92,Sassuolo,2,0.70,9,4,3,19.00,0.05
51,Lazio,3,2.26,18,9,6,18.58,2.01,Juventus,1,1.47,9,4,8,8.15,0.72
52,Juventus,3,2.21,24,9,13,11.37,2.02,Udinese,1,1.25,11,6,5,42.91,0.77
53,Sampdoria,1,0.56,14,3,3,18.12,1.00,Juventus,2,0.87,11,4,3,5.15,1.64
54,Juventus,4,3.28,20,10,6,8.10,2.91,Cagliari,0,0.40,8,1,2,16.86,0.06
55,Roma,1,2.58,22,6,10,11.03,2.28,Juventus,2,1.34,5,4,4,14.16,0.53
56,Napoli,2,1.27,15,4,3,16.00,1.90,Juventus,1,0.65,8,4,3,11.13,0.80
57,Juventus,3,2.91,15,8,7,4.96,2.71,Fiorentina,0,0.91,9,3,2,19.85,0.19
58,Verona,2,1.69,16,5,8,9.35,1.87,Juventus,1,1.09,15,3,8,7.86,0.87
59,Juventus,2,2.89,27,9,14,5.26,2.86,Brescia,0,0.24,5,2,0,19.63,0.09
60,SPAL 2013,1,1.09,12,5,5,9.74,0.77,Juventus,2,1.87,20,6,5,8.83,1.97
61,Juventus,2,1.24,17,5,4,15.18,2.04,Inter,0,0.44,13,1,6,12.54,0.66
62,Bologna,0,0.58,20,1,1,7.03,0.44,Juventus,2,1.79,14,3,5,7.72,2.36
63,Juventus,4,4.35,26,12,11,11.89,2.98,Lecce,0,0.31,9,3,4,33.00,0.01
64,Genoa,1,0.20,4,2,1,14.84,0.69,Juventus,3,0.79,18,9,4,7.91,1.88
65,Juventus,4,1.77,22,7,8,11.04,1.58,Torino,1,1.46,18,6,8,9.26,1.15
66,AC Milan,4,2.22,13,9,7,13.79,1.99,Juventus,2,1.41,14,4,4,12.08,0.79
67,Juventus,2,1.79,9,5,4,18.88,2.38,Atalanta,2,0.70,13,2,4,12.15,0.43
68,Sassuolo,3,1.90,22,11,10,10.90,1.06,Juventus,3,2.43,21,5,5,12.22,1.72
69,Juventus,2,3.71,19,8,8,12.00,2.86,Lazio,1,1.19,10,3,6,17.44,0.09
70,Udinese,2,1.26,11,4,2,17.89,1.91,Juventus,1,0.65,21,5,3,9.70,0.79
71,Juventus,2,3.49,16,7,8,7.39,2.75,Sampdoria,0,1.09,14,5,5,21.00,0.18
72,Cagliari,2,1.06,11,5,1,16.00,1.22,Juventus,0,1.26,34,10,3,8.09,1.47
73,Juventus,1,1.04,11,3,4,9.50,0.65,Roma,3,1.94,12,6,5,19.16,2.12
74,Fiorentina,3,1.94,20,6,2,10.10,1.34,Napoli,4,1.95,15,7,4,7.53,1.38
75,Genoa,2,2.41,22,7,7,6.04,1.78,Fiorentina,1,1.80,19,6,3,9.20,1.00
76,Atalanta,2,1.45,19,3,7,4.65,1.37,Fiorentina,2,1.41,9,2,2,15.72,1.36
77,Fiorentina,2,1.95,17,8,3,6.93,2.33,Sampdoria,1,0.64,8,2,3,21.73,0.46
78,AC Milan,1,0.59,11,3,3,9.69,0.11,Fiorentina,3,3.01,16,7,5,14.27,2.82
79,Fiorentina,1,1.16,16,4,12,13.24,1.68,Udinese,0,0.77,8,1,6,14.56,1.00
80,Brescia,0,0.54,3,1,3,14.35,1.09,Fiorentina,0,0.83,13,4,7,8.68,1.52
81,Fiorentina,1,0.56,11,3,2,17.44,0.32,Lazio,2,2.01,12,7,5,8.17,2.53
82,Sassuolo,1,0.96,6,3,2,14.33,1.18,Fiorentina,2,1.15,15,6,5,7.10,1.49
83,Cagliari,5,3.21,15,8,6,15.35,2.76,Fiorentina,2,0.87,15,7,7,6.48,0.16
84,Verona,1,1.52,19,7,5,5.54,1.92,Fiorentina,0,0.84,15,2,8,11.65,0.83
85,Fiorentina,0,1.44,19,6,12,7.88,1.55,Lecce,1,1.12,6,5,5,9.37,1.15
86,Torino,2,0.95,10,4,0,6.36,0.65,Fiorentina,1,1.92,17,4,4,4.18,2.11
87,Fiorentina,1,0.57,13,5,6,10.50,0.89,Inter,1,1.03,6,5,6,8.36,1.78
88,Fiorentina,1,1.41,12,4,3,10.73,1.10,Roma,4,1.73,13,6,10,7.08,1.62
89,Bologna,1,0.87,14,6,5,3.30,1.81,Fiorentina,1,0.39,9,4,4,11.26,0.81
90,Fiorentina,1,2.06,17,4,4,13.08,1.93,SPAL 2013,0,1.29,9,1,2,14.23,0.82
91,Napoli,0,0.58,12,3,4,9.41,1.09,Fiorentina,2,0.79,11,6,5,39.33,1.53
92,Fiorentina,0,1.14,20,2,11,14.65,0.96,Genoa,0,1.58,10,6,2,6.57,1.76
93,Fiorentina,1,0.43,8,4,2,12.43,0.34,Atalanta,2,1.76,15,5,12,4.48,2.49
94,Sampdoria,1,2.03,18,5,9,7.70,0.70,Fiorentina,5,3.04,12,6,1,16.00,2.11
95,Fiorentina,1,2.00,17,6,8,9.93,2.39,AC Milan,1,0.76,9,3,1,8.19,0.42
96,Udinese,0,0.93,14,2,4,13.46,1.91,Fiorentina,0,0.33,9,4,7,14.31,0.73
97,Fiorentina,1,2.17,21,5,12,6.22,2.04,Brescia,1,1.24,6,3,2,6.56,0.72
98,Lazio,2,1.65,12,4,1,7.33,2.37,Fiorentina,1,0.52,10,4,3,15.00,0.42
99,Fiorentina,1,1.31,13,5,9,8.73,1.15,Sassuolo,3,1.53,10,7,4,10.04,1.57
100,Fiorentina,0,0.51,14,5,14,7.85,0.86,Cagliari,0,0.97,13,6,3,14.50,1.80
101,Fiorentina,1,1.61,14,2,6,9.60,2.25,Verona,1,0.59,7,3,8,6.18,0.52
102,Lecce,1,0.45,10,2,7,15.50,0.16,Fiorentina,3,2.59,14,8,6,19.60,2.75
103,Fiorentina,2,1.29,17,4,6,19.93,2.27,Torino,0,0.24,7,0,6,5.74,0.46
104,Inter,0,2.59,19,6,8,4.74,2.66,Fiorentina,0,0.63,8,3,5,27.67,0.23
105,Roma,2,2.93,22,6,12,7.17,2.76,Fiorentina,1,0.71,10,1,2,17.41,0.16
106,Fiorentina,4,2.39,14,7,11,17.22,2.24,Bologna,0,1.30,12,2,4,14.76,0.54
107,SPAL 2013,1,0.86,8,4,2,19.38,0.45,Fiorentina,3,2.25,28,11,12,16.71,2.35
108,Napoli,2,1.73,26,6,9,8.45,1.33,Sampdoria,0,1.70,10,2,7,22.75,1.39
109,Lecce,1,1.38,10,3,6,21.94,0.29,Napoli,4,3.07,21,10,7,12.15,2.58
110,Napoli,0,1.89,30,5,7,6.96,2.36,Cagliari,1,0.53,5,1,0,20.00,0.43
111,Napoli,2,2.50,20,7,14,8.82,2.34,Brescia,1,1.15,16,3,5,18.83,0.49
112,Torino,0,0.48,12,4,4,14.05,0.95,Napoli,0,0.84,16,3,8,5.22,1.67
113,Napoli,2,2.28,21,6,7,10.89,1.78,Verona,0,1.74,20,5,4,8.80,0.96
114,SPAL 2013,1,0.47,10,2,2,14.68,0.87,Napoli,1,0.90,13,4,8,7.86,1.77
115,Napoli,2,3.20,19,9,8,13.35,2.55,Atalanta,2,1.34,15,4,9,11.37,0.33
116,Roma,2,2.21,17,6,4,8.86,1.84,Napoli,1,1.65,16,4,6,8.33,0.90
117,Napoli,0,0.88,19,7,6,11.63,1.00,Genoa,0,1.23,12,1,5,10.71,1.70
118,AC Milan,1,0.79,13,3,8,10.03,0.95,Napoli,1,1.23,12,5,7,7.97,1.75
119,Napoli,1,1.75,30,6,11,10.90,1.55,Bologna,2,1.48,11,5,2,10.04,1.19
120,Udinese,1,0.57,5,1,2,14.89,0.88,Napoli,1,1.08,18,3,17,6.11,1.77
121,Sassuolo,1,1.38,14,5,6,8.00,1.05,Napoli,2,1.80,16,8,7,22.06,1.70
122,Napoli,1,1.69,19,7,10,17.15,1.70,Inter,3,1.24,14,8,4,9.59,1.01
123,Lazio,1,1.50,12,6,8,22.38,1.77,Napoli,0,0.99,13,4,3,13.06,0.95
124,Sampdoria,2,1.73,13,5,6,10.14,1.49,Napoli,4,1.62,15,7,9,13.21,1.22
125,Napoli,2,3.48,25,7,20,6.54,2.41,Lecce,3,1.83,15,10,6,22.25,0.43
126,Cagliari,0,0.29,10,2,3,18.48,0.58,Napoli,1,1.12,14,4,2,15.45,2.11
127,Brescia,1,1.28,10,1,7,28.53,1.22,Napoli,2,1.42,10,4,4,7.19,1.46
128,Napoli,2,2.16,18,6,13,12.43,2.35,Torino,1,0.82,7,2,3,19.13,0.47
129,Verona,0,1.45,11,4,4,10.96,1.08,Napoli,2,1.75,12,8,4,11.39,1.60
130,Napoli,3,1.95,17,8,7,10.86,2.42,SPAL 2013,1,0.53,6,3,2,22.48,0.39
131,Atalanta,2,1.07,9,3,4,16.19,1.77,Napoli,0,0.66,15,7,6,19.12,0.92
132,Napoli,2,2.34,21,10,10,13.95,2.55,Roma,1,0.70,9,3,7,22.56,0.30
133,Genoa,1,0.46,8,3,3,20.44,0.52,Napoli,2,1.59,20,9,12,13.33,2.24
134,Napoli,2,1.97,16,7,7,25.38,1.93,AC Milan,2,1.29,5,3,5,12.37,0.77
135,Bologna,1,0.67,13,1,10,9.46,1.14,Napoli,1,0.87,9,3,5,19.14,1.51
136,Napoli,2,1.13,24,9,11,11.70,1.55,Udinese,1,0.84,4,3,3,23.06,1.13
137,Napoli,2,2.44,21,8,5,16.75,2.58,Sassuolo,0,0.64,7,2,3,11.88,0.28
138,Inter,2,0.59,8,6,5,21.36,0.84,Napoli,0,1.17,18,2,4,17.31,1.85
139,Napoli,3,1.93,13,6,14,12.95,2.03,Lazio,1,1.10,8,3,4,24.69,0.72
140,Udinese,1,0.78,17,6,2,19.44,1.43,AC Milan,0,0.63,14,0,3,10.00,1.19
141,Inter,1,1.57,22,8,6,9.86,2.50,Udinese,0,0.25,6,5,2,27.64,0.32
142,Udinese,0,0.51,10,3,3,4.34,0.94,Brescia,1,0.81,9,4,6,8.50,1.67
143,Verona,0,0.97,13,4,6,10.11,1.45,Udinese,0,0.81,11,3,3,10.41,1.19
144,Udinese,1,0.84,11,3,6,11.61,1.39,Bologna,0,0.76,12,3,7,4.75,1.25
145,Udinese,1,1.88,18,4,8,12.78,2.47,Torino,0,0.60,11,3,3,4.06,0.35
146,Atalanta,7,5.83,24,13,16,6.39,3.00,Udinese,1,0.48,7,3,2,23.82,0.00
147,Udinese,0,0.56,12,4,6,8.70,0.09,Roma,4,3.28,13,6,5,14.61,2.86
148,Genoa,1,1.48,16,2,5,7.65,1.43,Udinese,3,1.40,18,5,13,12.19,1.31
149,Udinese,0,1.60,17,1,10,9.75,1.09,SPAL 2013,0,1.96,17,3,3,12.19,1.66
150,Sampdoria,2,2.13,21,10,5,13.44,2.75,Udinese,1,0.28,7,2,4,12.89,0.15
151,Lazio,3,2.92,21,6,7,13.96,2.74,Udinese,0,0.75,10,0,5,14.26,0.18
152,Udinese,2,2.14,14,2,6,15.19,2.48,Cagliari,1,0.65,14,1,5,9.23,0.36
153,Lecce,0,0.75,15,4,6,9.21,1.27,Udinese,1,0.80,10,4,8,11.76,1.37
154,Udinese,3,1.87,14,8,7,18.78,2.20,Sassuolo,0,0.77,17,3,13,7.17,0.59
155,AC Milan,3,2.82,24,7,16,4.84,2.41,Udinese,2,1.19,12,6,8,13.41,0.43
156,Udinese,0,0.73,16,1,5,19.45,0.25,Inter,2,2.67,18,8,6,11.14,2.65
157,Brescia,1,0.71,8,5,2,10.36,0.35,Udinese,1,2.41,25,7,23,4.62,2.50
158,Udinese,0,0.79,17,5,5,10.05,1.01,Verona,0,1.08,9,5,4,6.08,1.66
159,Bologna,1,1.17,15,3,4,7.18,1.75,Udinese,1,0.75,7,2,4,21.27,0.92
160,Torino,1,1.00,6,3,1,22.17,0.67,Udinese,0,1.86,16,3,4,7.61,2.09
161,Udinese,2,1.23,8,4,6,30.54,1.67,Atalanta,3,0.88,13,12,12,7.64,1.01
162,Roma,0,0.72,18,4,3,14.57,0.47,Udinese,2,1.95,13,3,3,23.92,2.34
163,Udinese,2,0.85,7,4,5,19.18,0.89,Genoa,2,1.22,8,4,5,11.50,1.76
164,SPAL 2013,0,0.33,13,2,4,14.05,0.44,Udinese,3,1.35,8,3,5,14.90,2.32
165,Udinese,1,0.74,11,4,1,10.48,1.32,Sampdoria,3,0.76,16,7,7,13.85,1.31
166,Udinese,0,1.03,14,5,3,18.60,1.62,Lazio,0,0.72,16,2,11,14.19,1.05
167,Cagliari,0,1.22,16,6,5,14.15,1.56,Udinese,1,0.99,15,6,6,11.26,1.14
168,Udinese,1,1.55,10,3,6,16.75,1.01,Lecce,2,1.93,13,7,6,10.29,1.71
169,Sassuolo,0,1.00,23,10,10,8.22,0.57,Udinese,1,2.15,12,2,8,18.67,2.24
170,AC Milan,1,1.93,16,4,6,5.63,2.20,Brescia,0,0.86,6,1,1,11.33,0.56
171,Verona,0,0.47,8,1,2,11.79,0.46,AC Milan,1,1.47,17,4,11,4.26,2.31
172,AC Milan,0,1.09,9,1,5,11.62,0.43,Inter,2,2.49,16,7,9,8.66,2.39
173,Torino,2,1.09,9,4,3,7.38,0.47,AC Milan,1,2.30,15,4,8,6.88,2.32
174,Genoa,1,1.66,14,6,8,10.57,1.74,AC Milan,2,1.20,9,6,4,13.47,0.95
175,AC Milan,2,1.78,22,6,11,6.81,1.70,Lecce,2,1.29,13,6,3,14.04,1.02
176,Roma,2,1.67,12,5,4,9.71,2.29,AC Milan,1,0.55,12,4,6,9.24,0.49
177,AC Milan,1,1.91,16,5,8,6.33,2.64,SPAL 2013,0,0.34,10,2,1,7.78,0.22
